                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999174867263003E+000          2.4998968584078754E-001          1.3374191401813366E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260311" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          1.3374204120887553E+003          6.6937766942842018E+002          2.8135141210893679E+000          2.2508100925328186E+001          3.7500014904763248E+002          1.4762183237582479E+002         -3.1760059664508172E-001         -1.0000000000000000E+000          1.9999164167240080E+000          2.4998968585215739E-001         -1.5210155663112205E+001         -8.6739736431672423E+000         -1.5235731924338360E+001         -9.8999999999999986E+001         -1.6452828288466975E+001         -8.6739737695251300E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.7431004969893172E-007          5.2102681899712143E+052         -1.9432499091937004E+035          0.0000000000000000E+000         -7.6983374650204352E+024         -1.9432499091167170E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.4786862686203193E+002          1.3374205930742162E+003          6.6937771471994256E+002          2.8135141210894270E+000          2.2508099212013452E+001          3.7500017025836263E+002          1.4762184558480132E+002         -3.5646078307237111E-001         -1.0000000000000000E+000          1.9999162644905193E+000          2.4998968585216011E-001         -1.8873886590038680E+001         -9.0096061190360395E+000         -1.8899462851264840E+001         -9.8999999999999986E+001         -2.0116559215393355E+001         -9.0096061190954000E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.2886745975910815E-010          5.2102681459039406E+052         -8.9721371364509143E+034          0.0000000000000000E+000         -7.6983331909949745E+024         -8.9721371356810818E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.0079067958420052E+002          1.3374206427196657E+003          6.6937772714369214E+002          2.8135141210894270E+000          2.2508098742040559E+001          3.7500017607659981E+002          1.4762184920810628E+002         -3.7646118260146549E-001         -1.0000000000000000E+000          1.9999162227319325E+000          2.4998968585216011E-001         -2.0948929145620969E+001         -9.1626966712068949E+000         -2.0974505406847129E+001         -9.8999999999999986E+001         -2.2191601770975648E+001         -9.1626966712076054E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.5423795711588855E-012          5.2102681338160146E+052         -6.3067463835163260E+034          0.0000000000000000E+000         -7.6983321876848525E+024         -6.3067463827464927E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          5.5098063128556635E+002          1.3374206771167590E+003          6.6937773575154790E+002          2.8135141210894274E+000          2.2508098416417550E+001          3.7500018010779394E+002          1.4762185171853093E+002         -3.9548941780303326E-001         -1.0000000000000000E+000          1.9999161937992913E+000          2.4998968585216011E-001         -2.2953467283859013E+001         -9.2916757877726468E+000         -2.2979043545085172E+001         -9.8999999999999986E+001         -2.4196139909213688E+001         -9.2916757877726557E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.0541504201229178E-014          5.2102681254408350E+052         -4.6862587189882770E+034          0.0000000000000000E+000         -7.6983315470824831E+024         -4.6862587182184437E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          6.0512900658977253E+002          1.3374207046750680E+003          6.6937774264800123E+002          2.8135141210894279E+000          2.2508098155534487E+001          3.7500018333751143E+002          1.4762185372983629E+002         -4.1493727959132459E-001         -1.0000000000000000E+000          1.9999161706190003E+000          2.4998968585216011E-001         -2.5229981279740116E+001         -9.4200273047642664E+000         -2.5255557540966276E+001         -9.8999999999999986E+001         -2.6472653905094791E+001         -9.4200273047642682E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.4603930712510961E-016          5.2102681187307985E+052         -3.4871831172680727E+034          0.0000000000000000E+000         -7.6983310381129499E+024         -3.4871831164982398E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          6.6720251614544088E+002          1.3374207281845311E+003          6.6937774853123278E+002          2.8135141210894270E+000          2.2508097932980178E+001          3.7500018609272121E+002          1.4762185544564218E+002         -4.3479148873719486E-001         -1.0000000000000000E+000          1.9999161508443417E+000          2.4998968585216011E-001         -2.7821899149700283E+001         -9.5473188806837204E+000         -2.7847475410926442E+001         -9.8999999999999986E+001         -2.9064571775054958E+001         -9.5473188806837204E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.0100662616739494E-019          5.2102681130065962E+052         -2.6012565404325116E+034          0.0000000000000000E+000         -7.6983306076397917E+024         -2.6012565396626787E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          7.4582557816782469E+002          1.3374207504645340E+003          6.6937775410679251E+002          2.8135141210894274E+000          2.2508097722064647E+001          3.7500018870384338E+002          1.4762185707171756E+002         -4.5431705174844433E-001         -1.0000000000000000E+000          1.9999161321038259E+000          2.4998968585216011E-001         -3.0703135291357157E+001         -9.6695996611664370E+000         -3.0728711552583317E+001         -9.8999999999999986E+001         -3.1945807916711836E+001         -9.6695996611664370E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.7274648544439619E-022          5.2102681075817488E+052         -1.9629191500653723E+034          0.0000000000000000E+000         -7.6983302074888664E+024         -1.9629191492955391E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          8.6437808768307946E+002          1.3374207762474316E+003          6.6937776055894983E+002          2.8135141210894266E+000          2.2508097477988695E+001          3.7500019172549014E+002          1.4762185895344689E+002         -4.7019980562256836E-001         -1.0000000000000000E+000          1.9999161104169005E+000          2.4998968585216011E-001         -3.3559612111037829E+001         -9.7748879369196189E+000         -3.3585188372263993E+001         -9.8999999999999986E+001         -3.4802284736392508E+001         -9.7748879369196189E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.5477455522469585E-024          5.2102681013039996E+052         -1.5403313146816381E+034          0.0000000000000000E+000         -7.6983297518448323E+024         -1.5403313139118052E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          1.0978979823639725E+003          1.3374208201268541E+003          6.6937777153975333E+002          2.8135141210894266E+000          2.2508097062600473E+001          3.7500019686797287E+002          1.4762186215592621E+002         -4.7107692167287407E-001         -1.0000000000000000E+000          1.9999160735083352E+000          2.4998968585216011E-001         -3.4348142313239350E+001         -9.8017687347837548E+000         -3.4373718574465506E+001         -9.8999999999999986E+001         -3.5590814938594022E+001         -9.8017687347837548E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.6794777823472797E-025          5.2102680906200159E+052         -1.4478826401826131E+034          0.0000000000000000E+000         -7.6983290455381015E+024         -1.4478826394127802E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
