                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999488002486643E+000          4.9998720006216607E-001          7.6722303455488748E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260315" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          7.6722305304945769E+002          4.7866151940466921E+002          6.3128431864115004E+000          2.5251372365194502E+001          2.4000000226236364E+002          1.2809036288996796E+002         -2.5163298179136923E-001         -1.0000000000000000E+000          1.9999487701165979E+000          4.9998720006224007E-001         -1.6145922220336011E+001         -1.0052802974932687E+001         -1.6171498481559709E+001         -9.8999999999999986E+001         -1.7388594845731269E+001         -1.0052803325414303E+001         -9.8999999999999986E+001          1.0000000000000000E+000          7.6085954526646332E-007          8.3598849618683416E+052         -2.3458728081723607E+034          0.0000000000000000E+000         -1.0498233656886785E+026         -2.3458727976741273E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.5826173533789222E+002          7.6722305895210093E+002          4.7866152124596402E+002          6.3128431864115226E+000          2.5251372243774558E+001          2.4000000298441896E+002          1.2809036354956979E+002         -2.7459667011173911E-001         -1.0000000000000000E+000          1.9999487604999422E+000          4.9998720006224096E-001         -1.8368025596171105E+001         -1.0138852202451458E+001         -1.8393601857394803E+001         -9.8999999999999986E+001         -1.9610698221566359E+001         -1.0138852205013645E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.5622479553951136E-009          8.3598849538287220E+052         -1.9242224046056979E+034          0.0000000000000000E+000         -1.0498233355279211E+026         -1.9242223941074645E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.3277011705283928E+002          7.6722306202629716E+002          4.7866152220494160E+002          6.3128431864115226E+000          2.5251372180537022E+001          2.4000000336047776E+002          1.2809036389310151E+002         -2.9029375071388447E-001         -1.0000000000000000E+000          1.9999487554914295E+000          4.9998720006224096E-001         -1.9992796807047394E+001         -1.0194455953624344E+001         -2.0018373068271096E+001         -9.8999999999999986E+001         -2.1235469432442649E+001         -1.0194455953693438E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4999710785352248E-010          8.3598849496415549E+052         -1.6929787936078155E+034          0.0000000000000000E+000         -1.0498233208520228E+026         -1.6929787831095823E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          5.9792579622797746E+002          7.6722306442349975E+002          4.7866152295273503E+002          6.3128431864115209E+000          2.5251372131225537E+001          2.4000000365372156E+002          1.2809036416098135E+002         -3.0448922437661202E-001         -1.0000000000000000E+000          1.9999487515858811E+000          4.9998720006224096E-001         -2.1491368472155404E+001         -1.0241119390259538E+001         -2.1516944733379102E+001         -9.8999999999999986E+001         -2.2734041097550659E+001         -1.0241119390261979E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.2987649741416717E-012          8.3598849463764786E+052         -1.5205058072087767E+034          0.0000000000000000E+000         -1.0498233099283550E+026         -1.5205057967105435E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          6.5841024154508477E+002          7.6722306643180832E+002          4.7866152357921516E+002          6.3128431864115226E+000          2.5251372089913776E+001          2.4000000389939294E+002          1.2809036438540349E+002         -3.1780915584469088E-001         -1.0000000000000000E+000          1.9999487483139238E+000          4.9998720006224096E-001         -2.2996263152789645E+001         -1.0284163682204447E+001         -2.3021839414013343E+001         -9.8999999999999986E+001         -2.4238935778184899E+001         -1.0284163682204531E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8294656862020167E-013          8.3598849436410901E+052         -1.3770312390092062E+034          0.0000000000000000E+000         -1.0498233007922854E+026         -1.3770312285109732E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          7.1463659760262351E+002          7.6722306813091211E+002          4.7866152410924070E+002          6.3128431864115226E+000          2.5251372054962474E+001          2.4000000410724010E+002          1.2809036457527304E+002         -3.3016646563379387E-001         -1.0000000000000000E+000          1.9999487455457257E+000          4.9998720006224096E-001         -2.4489296607988972E+001         -1.0323549709128223E+001         -2.4514872869212670E+001         -9.8999999999999986E+001         -2.5731969233384227E+001         -1.0323549709128224E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.4369011514100517E-015          8.3598849413268488E+052         -1.2576441268757509E+034          0.0000000000000000E+000         -1.0498232930712768E+026         -1.2576441163775179E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          7.6677847984472066E+002          7.6722306957730586E+002          4.7866152456043483E+002          6.3128431864115209E+000          2.5251372025209541E+001          2.4000000428417383E+002          1.2809036473690296E+002         -3.4155599987855689E-001         -1.0000000000000000E+000          1.9999487431892462E+000          4.9998720006224096E-001         -2.5950379081496912E+001         -1.0359253566864803E+001         -2.5975955342720610E+001         -9.8999999999999986E+001         -2.7193051706892167E+001         -1.0359253566864805E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4171200683373791E-016          8.3598849393568096E+052         -1.1583876278980475E+034          0.0000000000000000E+000         -1.0498232865026320E+026         -1.1583876173998145E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          8.1483784305962763E+002          7.6722307081117572E+002          4.7866152494533333E+002          6.3128431864115209E+000          2.5251371999828308E+001          2.4000000443511007E+002          1.2809036487478400E+002         -3.5197797424171018E-001         -1.0000000000000000E+000          1.9999487411790122E+000          4.9998720006224096E-001         -2.7364739219459054E+001         -1.0391450571921688E+001         -2.7390315480682752E+001         -9.8999999999999986E+001         -2.8607411844854308E+001         -1.0391450571921688E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0026170627115109E-017          8.3598849376762337E+052         -1.0756151394623152E+034          0.0000000000000000E+000         -1.0498232808995711E+026         -1.0756151289640825E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          8.5871761238814133E+002          7.6722307186221190E+002          4.7866152527319792E+002          6.3128431864115226E+000          2.5251371978208041E+001          2.4000000456368070E+002          1.2809036499223399E+002         -3.6140677974228030E-001         -1.0000000000000000E+000          1.9999487394666522E+000          4.9998720006224096E-001         -2.8714196717524270E+001         -1.0420217696234635E+001         -2.8739772978747968E+001         -9.8999999999999986E+001         -2.9956869342919521E+001         -1.0420217696234635E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.7912046049358300E-019          8.3598849362446817E+052         -1.0066761579539286E+034          0.0000000000000000E+000         -1.0498232761249769E+026         -1.0066761474556959E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
