                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999407743678375E+000          1.1999644646207024E+000          8.9762527006605308E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260320" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              10          4.5822928533891314E+002          8.9762529070683115E+002          5.7705013700150698E+002          1.2196574419264140E+001          2.0327623658162008E+001          2.4454866419481132E+002          1.9369664988956549E+002         -3.0355471778659232E-001         -1.0000000000000000E+000          1.9999407375771323E+000          1.1999644646207033E+000         -2.1215308523929469E+001         -1.0191004472038788E+001         -2.1240884785153160E+001         -9.8999999999999986E+001         -2.2457981149324855E+001         -1.0191004472042893E+001         -9.8999999999999986E+001          1.0000000000000000E+000          8.9149659114936039E-012          1.9471367740514255E+053         -7.4525031436028969E+034          0.0000000000000000E+000         -3.5562168741535618E+026         -7.4525031080407278E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          6.1261687563330531E+002          8.9762529557252458E+002          5.7705013856549431E+002          1.2196574419264143E+001          2.0327623570011198E+001          2.4454866463548271E+002          1.9369665062099912E+002         -3.3589034551818481E-001         -1.0000000000000000E+000          1.9999407289043825E+000          1.1999644646207033E+000         -2.5081461284265941E+001         -1.0300347054892578E+001         -2.5107037545489632E+001         -9.8999999999999986E+001         -2.6324133909661331E+001         -1.0300347054892578E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5606643479618905E-015          1.9471367708850134E+053         -5.7937478189009409E+034          0.0000000000000000E+000         -3.5562168017412220E+026         -5.7937477833387727E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          7.3573063789870025E+002          8.9762529868523370E+002          5.7705013956601704E+002          1.2196574419264143E+001          2.0327623513618864E+001          2.4454866491739145E+002          1.9369665108891601E+002         -3.6207324240493882E-001         -1.0000000000000000E+000          1.9999407233562019E+000          1.1999644646207033E+000         -2.8667171446686829E+001         -1.0384168095333941E+001         -2.8692747707910520E+001         -9.8999999999999986E+001         -2.9909844072082215E+001         -1.0384168095333941E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.9138329414556956E-019          1.9471367688593780E+053         -4.7768164045098966E+034          0.0000000000000000E+000         -3.5562167562252209E+026         -4.7768163689477293E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          8.3738453943233367E+002          8.9762530085226661E+002          5.7705014026256981E+002          1.2196574419264140E+001          2.0327623474359175E+001          2.4454866511365327E+002          1.9369665141467442E+002         -3.8332154027849763E-001         -1.0000000000000000E+000          1.9999407194936232E+000          1.1999644646207033E+000         -3.1965761641912707E+001         -1.0449919935615259E+001         -3.1991337903136397E+001         -9.8999999999999986E+001         -3.3208434267308093E+001         -1.0449919935615259E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8746305219914262E-022          1.9471367674491551E+053         -4.1056952566615041E+034          0.0000000000000000E+000         -3.5562167246185943E+026         -4.1056952210993369E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          9.1970237710080028E+002          8.9762530238918896E+002          5.7705014075658517E+002          1.2196574419264140E+001          2.0327623446515062E+001          2.4454866525284788E+002          1.9369665164571180E+002         -4.0022608776257534E-001         -1.0000000000000000E+000          1.9999407167541698E+000          1.1999644646207033E+000         -3.4879969550390072E+001         -1.0500790413566875E+001         -3.4905545811613763E+001         -9.8999999999999986E+001         -3.6122642175785465E+001         -1.0500790413566875E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.9377179190557646E-025          1.9471367664489840E+053         -3.6518777793306534E+034          0.0000000000000000E+000         -3.5562167022078591E+026         -3.6518777437684866E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              60          9.8371073952250060E+002          8.9762530346882886E+002          5.7705014110361549E+002          1.2196574419264136E+001          2.0327623426955441E+001          2.4454866535062769E+002          1.9369665180800826E+002         -4.1329971998084003E-001         -1.0000000000000000E+000          1.9999407148297901E+000          1.1999644646207033E+000         -3.7337356049664187E+001         -1.0539377583890639E+001         -3.7362932310887878E+001         -9.8999999999999986E+001         -3.8580028675059580E+001         -1.0539377583890639E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5012232193400692E-027          1.9471367657463949E+053         -3.3414045893943632E+034          0.0000000000000000E+000         -3.5562166864459599E+026         -3.3414045538321964E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              70          1.0310632878860540E+003          8.9762530420917778E+002          5.7705014134158705E+002          1.2196574419264136E+001          2.0327623413542689E+001          2.4454866541767885E+002          1.9369665191930093E+002         -4.2305875063319204E-001         -1.0000000000000000E+000          1.9999407135101712E+000          1.1999644646207033E+000         -3.9300638907493813E+001         -1.0567732274720658E+001         -3.9326215168717503E+001         -9.8999999999999986E+001         -4.0543311532889199E+001         -1.0567732274720658E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7438820441876482E-029          1.9471367652646036E+053         -3.1302164873764033E+034          0.0000000000000000E+000         -3.5562166756190449E+026         -3.1302164518142365E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              80          1.0653659020380762E+003          8.9762530471649484E+002          5.7705014150465468E+002          1.2196574419264133E+001          2.0327623404351723E+001          2.4454866546362507E+002          1.9369665199556317E+002         -4.3028525595377570E-001         -1.0000000000000000E+000          1.9999407126059152E+000          1.1999644646207033E+000         -4.0818153300088383E+001         -1.0588314240346564E+001         -4.0843729561312074E+001         -9.8999999999999986E+001         -4.2060825925483776E+001         -1.0588314240346564E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.5537289354913581E-031          1.9471367649344604E+053         -2.9853304413517554E+034          0.0000000000000000E+000         -3.5562166682304546E+026         -2.9853304057895886E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              90          1.1136292092621043E+003          8.9762530539220859E+002          5.7705014172185031E+002          1.2196574419264140E+001          2.0327623392109945E+001          2.4454866552482235E+002          1.9369665209713961E+002         -4.4096805947215922E-001         -1.0000000000000000E+000          1.9999407114015031E+000          1.1999644646207033E+000         -4.2830134150461731E+001         -1.0613958132182443E+001         -4.2855710411685422E+001         -9.8999999999999986E+001         -4.4072806775857124E+001         -1.0613958132182443E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.7312284562173417E-033          1.9471367644947305E+053         -2.8141582667808506E+034          0.0000000000000000E+000         -3.5562166592611472E+026         -2.8141582312186838E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             100          1.2230890909544107E+003          8.9762530676285007E+002          5.7705014216241773E+002          1.2196574419264136E+001          2.0327623367278303E+001          2.4454866564895724E+002          1.9369665230318077E+002         -4.6882686420505315E-001         -1.0000000000000000E+000          1.9999407089584327E+000          1.1999644646207033E+000         -4.9289724087394774E+001         -1.0685783842260912E+001         -4.9315300348618464E+001         -9.8999999999999986E+001         -5.0532396712790160E+001         -1.0685783842260912E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3468400639538072E-039          1.9471367636027679E+053         -2.3851890661733692E+034          0.0000000000000000E+000         -3.5562166397271913E+026         -2.3851890306112029E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             110          1.3122435467380669E+003          8.9762530771466322E+002          5.7705014246836049E+002          1.2196574419264143E+001          2.0327623350034489E+001          2.4454866573516014E+002          1.9369665244626179E+002         -4.9322140248207474E-001         -1.0000000000000000E+000          1.9999407072618931E+000          1.1999644646207033E+000         -5.6274741361440434E+001         -1.0749307385843139E+001         -5.6300317622664124E+001         -9.8999999999999986E+001         -5.7517413986835827E+001         -1.0749307385843139E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8118345514398549E-046          1.9471367629833629E+053         -2.0606264389046658E+034          0.0000000000000000E+000         -3.5562166257813501E+026         -2.0606264033424995E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             120          1.3855334310233259E+003          8.9762530840319550E+002          5.7705014268967648E+002          1.2196574419264142E+001          2.0327623337560492E+001          2.4454866579751851E+002          1.9369665254976519E+002         -5.1274467467201890E-001         -1.0000000000000000E+000          1.9999407060346346E+000          1.1999644646207033E+000         -6.2638097398088860E+001         -1.0797670878117312E+001         -6.2663673659312551E+001         -9.8999999999999986E+001         -6.3880770023484246E+001         -1.0797670878117312E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.3614359638855673E-052          1.9471367625352919E+053         -1.8434687361301154E+034          0.0000000000000000E+000         -3.5562166158148750E+026         -1.8434687005679493E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             130          1.4721039171978855E+003          8.9762530913094020E+002          5.7705014292359635E+002          1.2196574419264142E+001          2.0327623324376077E+001          2.4454866586342811E+002          1.9369665265916316E+002         -5.3345990159234136E-001         -1.0000000000000000E+000          1.9999407047374809E+000          1.1999644646207033E+000         -7.0135986150283145E+001         -1.0845684301938551E+001         -7.0161562411506836E+001         -9.8999999999999986E+001         -7.1378658775678531E+001         -1.0845684301938551E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.8319439784378123E-060          1.9471367620617022E+053         -1.6505259400788763E+034          0.0000000000000000E+000         -3.5562166055393087E+026         -1.6505259045167102E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             140          1.5881110109873291E+003          8.9762531000536387E+002          5.7705014320466375E+002          1.2196574419264142E+001          2.0327623308534321E+001          2.4454866594262205E+002          1.9369665279061053E+002         -5.5198130623716402E-001         -1.0000000000000000E+000          1.9999407031788841E+000          1.1999644646207033E+000         -7.8187075812171628E+001         -1.0889087802277327E+001         -7.8212652073395319E+001         -9.8999999999999986E+001         -7.9429748437567014E+001         -1.0889087802277327E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.7471803235511503E-068          1.9471367614926603E+053         -1.4935468673416058E+034          0.0000000000000000E+000         -3.5562165932556981E+026         -1.4935468317794399E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             150          1.7162577563970151E+003          8.9762531092331301E+002          5.7705014349972146E+002          1.2196574419264143E+001          2.0327623291904018E+001          2.4454866602575794E+002          1.9369665292860091E+002         -5.4840745336017294E-001         -1.0000000000000000E+000          1.9999407015427046E+000          1.1999644646207033E+000         -7.7877567785698005E+001         -1.0887571836417854E+001         -7.7903144046921696E+001         -9.8999999999999986E+001         -7.9120240411093391E+001         -1.0887571836417854E+001         -9.8999999999999986E+001          1.0000000000000000E+000          9.6477888388318052E-068          1.9471367608952925E+053         -1.4987694134786488E+034          0.0000000000000000E+000         -3.5562165800734264E+026         -1.4987693779164829E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             160          1.8217618081260564E+003          8.9762531173714069E+002          5.7705014376131146E+002          1.2196574419264143E+001          2.0327623277160068E+001          2.4454866609946390E+002          1.9369665305093932E+002         -5.2366080658619252E-001         -1.0000000000000000E+000          1.9999407000921159E+000          1.1999644646207033E+000         -6.8295341599333895E+001         -1.0834707840421297E+001         -6.8320917860557586E+001         -9.8999999999999986E+001         -6.9538014224729281E+001         -1.0834707840421297E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.2642993599391941E-058          1.9471367603656842E+053         -1.6927733640561885E+034          0.0000000000000000E+000         -3.5562165684369465E+026         -1.6927733284940228E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             170          1.9206206564109934E+003          8.9762531263206017E+002          5.7705014404896679E+002          1.2196574419264143E+001          2.0327623260946986E+001          2.4454866618051412E+002          1.9369665318546774E+002         -4.9013420910509614E-001         -1.0000000000000000E+000          1.9999406984969859E+000          1.1999644646207033E+000         -5.7061309346728528E+001         -1.0755781121988919E+001         -5.7086885607952219E+001         -9.8999999999999986E+001         -5.8303981972123914E+001         -1.0755781121988919E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.6654712125520761E-047          1.9471367597833037E+053         -2.0301378771413657E+034          0.0000000000000000E+000         -3.5562165558184837E+026         -2.0301378415792000E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
