                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999488002486643E+000          9.9997440012433214E-001          8.5196120581816172E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260315" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          8.5196122293273265E+002          5.4544929784414580E+002          1.0796958637665952E+001          2.1593916949988305E+001          2.4000000167890391E+002          1.7497365565635218E+002         -2.5163297996861367E-001         -1.0000000000000000E+000          1.9999487701166296E+000          9.9997440012437566E-001         -1.6392391504935617E+001         -1.0052803126703072E+001         -1.6417967766159308E+001         -9.8999999999999986E+001         -1.7635064130330967E+001         -1.0052803325402232E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.3135552052124250E-007          1.6293058223075236E+053         -7.6200047601262746E+034          0.0000000000000000E+000         -2.9122341957653896E+026         -7.6200047310039330E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.5826175001639348E+002          8.5196122839488362E+002          5.4544929959265642E+002          1.0796958637665959E+001          2.1593916846155018E+001          2.4000000221473218E+002          1.7497365642886692E+002         -2.7459667082491601E-001         -1.0000000000000000E+000          1.9999487604999742E+000          9.9997440012437611E-001         -1.8657544315672045E+001         -1.0138852207175969E+001         -1.8683120576895739E+001         -9.8999999999999986E+001         -1.9900216941067395E+001         -1.0138852208491473E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8558252575924429E-009          1.6293058196960444E+053         -6.2503785017462504E+034          0.0000000000000000E+000         -2.9122341208434943E+026         -6.2503784726239089E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.3277013229873887E+002          8.5196123123966197E+002          5.4544930050330947E+002          1.0796958637665959E+001          2.1593916792076932E+001          2.4000000249380045E+002          1.7497365683120537E+002         -2.9029375145515113E-001         -1.0000000000000000E+000          1.9999487554914614E+000          9.9997440012437611E-001         -2.0313783941248879E+001         -1.0194455964354626E+001         -2.0339360202472569E+001         -9.8999999999999986E+001         -2.1556456566644229E+001         -1.0194455964387622E+001         -9.8999999999999986E+001          1.0000000000000000E+000          7.1630133716121232E-011          1.6293058183359428E+053         -5.4992385986879588E+034          0.0000000000000000E+000         -2.9122340843497609E+026         -5.4992385695656181E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          5.9792581184873325E+002          8.5196123345796934E+002          5.4544930121342065E+002          1.0796958637665959E+001          2.1593916749907812E+001          2.4000000271141292E+002          1.7497365714494163E+002         -3.0448918346037573E-001         -1.0000000000000000E+000          1.9999487515859131E+000          9.9997440012437611E-001         -2.1841376729759165E+001         -1.0241119401272799E+001         -2.1866952990982860E+001         -9.8999999999999986E+001         -2.3084049355154516E+001         -1.0241119401273890E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3668264297589327E-012          1.6293058172753605E+053         -4.9390011533553458E+034          0.0000000000000000E+000         -2.9122340571662088E+026         -4.9390011242330052E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          6.5841025722019526E+002          8.5196123531640558E+002          5.4544930180833194E+002          1.0796958637665957E+001          2.1593916714579702E+001          2.4000000289372261E+002          1.7497365740778116E+002         -3.1780919636489119E-001         -1.0000000000000000E+000          1.9999487483139544E+000          9.9997440012437611E-001         -2.3375406456201485E+001         -1.0284163719928108E+001         -2.3400982717425180E+001         -9.8999999999999986E+001         -2.4618079081596836E+001         -1.0284163719928141E+001         -9.8999999999999986E+001          1.0000000000000000E+000          7.6415419656516301E-014          1.6293058163868346E+053         -4.4729578956324652E+034          0.0000000000000000E+000         -2.9122340344304538E+026         -4.4729578665101246E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          7.1463661299630769E+002          8.5196123688871091E+002          5.4544930231164881E+002          1.0796958637665956E+001          2.1593916684690807E+001          2.4000000304796328E+002          1.7497365763015304E+002         -3.3016652666556529E-001         -1.0000000000000000E+000          1.9999487455457565E+000          9.9997440012437611E-001         -2.4897352688365562E+001         -1.0323549930925543E+001         -2.4922928949589256E+001         -9.8999999999999986E+001         -2.6140025313760912E+001         -1.0323549930925545E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5154806523988202E-015          1.6293058156351087E+053         -4.0851555730047780E+034          0.0000000000000000E+000         -2.9122340152158407E+026         -4.0851555438824378E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          7.6677849467056524E+002          8.5196123822716379E+002          5.4544930274010619E+002          1.0796958637665957E+001          2.1593916659247363E+001          2.4000000317926336E+002          1.7497365781945109E+002         -3.4155603653380195E-001         -1.0000000000000000E+000          1.9999487431892782E+000          9.9997440012437611E-001         -2.6386712445498876E+001         -1.0359253699542675E+001         -2.6412288706722567E+001         -9.8999999999999986E+001         -2.7629385070894223E+001         -1.0359253699542677E+001         -9.8999999999999986E+001          1.0000000000000000E+000          8.8504426618295627E-017          1.6293058149951881E+053         -3.7627453917767921E+034          0.0000000000000000E+000         -2.9122339988688582E+026         -3.7627453626544519E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          8.1483785710004918E+002          8.5196123936895469E+002          5.4544930310560949E+002          1.0796958637665956E+001          2.1593916637542392E+001          2.4000000329127133E+002          1.7497365798093514E+002         -3.5197799762980275E-001         -1.0000000000000000E+000          1.9999487411790444E+000          9.9997440012437611E-001         -2.7828442904963847E+001         -1.0391450657981640E+001         -2.7854019166187541E+001         -9.8999999999999986E+001         -2.9071115530359197E+001         -1.0391450657981640E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.4469222847310562E-018          1.6293058144492936E+053         -3.4938791168071965E+034          0.0000000000000000E+000         -2.9122339849248489E+026         -3.4938790876848568E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          8.5871762545668901E+002          8.5196124034155628E+002          5.4544930341695283E+002          1.0796958637665956E+001          2.1593916619053637E+001          2.4000000338668204E+002          1.7497365811849068E+002         -3.6140673446204730E-001         -1.0000000000000000E+000          1.9999487394666844E+000          9.9997440012437611E-001         -2.9204006921058969E+001         -1.0420217494960308E+001         -2.9229583182282664E+001         -9.8999999999999986E+001         -3.0446679546454316E+001         -1.0420217494960308E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5510804096316652E-019          1.6293058139842888E+053         -3.2699494479960635E+034          0.0000000000000000E+000         -2.9122339730426549E+026         -3.2699494188737237E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
