                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9963687849092311E+000          7.9854751396369250E-001          2.2583828777574763E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260321" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              10          4.6368622023145525E+002          2.2619331243732890E+003          1.0211705685175139E+003          6.5311757801633226E+000          1.6309379507817471E+001          4.6950577676939884E+002          3.0955927070589252E+002         -2.6574144128772914E-001         -1.0000000000000000E+000          1.9941267316491389E+000          7.9855841272688499E-001         -1.1783732761224432E+001         -6.6518187118100975E+000         -1.1809309763371207E+001         -9.8999999999999986E+001         -1.3026393172476441E+001         -6.6518219171335753E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.9583929200280951E-006          1.8397987987088185E+053         -1.8637066250920572E+038          0.0000000000000000E+000         -1.9841992800384220E+025         -1.8637066250918588E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          6.6433335590780587E+002          2.2619805518955550E+003          1.0211812742264003E+003          6.5311757811412363E+000          1.6309140053018094E+001          4.6950936492971658E+002          3.0956368933791919E+002         -2.9368841215778430E-001         -1.0000000000000000E+000          1.9940974536989793E+000          7.9855841279774009E-001         -1.3365884765535279E+001         -6.9979831201945251E+000         -1.3391461767689130E+001         -9.8999999999999986E+001         -1.4608545176670678E+001         -6.9979833063529773E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.0413024347668334E-007          1.8397910746198649E+053         -8.3989344004915683E+037          0.0000000000000000E+000         -1.9840489759391921E+025         -8.3989344004895839E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          8.7302118476452256E+002          2.2620026435098580E+003          1.0211862608923202E+003          6.5311757811680833E+000          1.6309028518905389E+001          4.6951103628184035E+002          3.0956574751118734E+002         -3.2406427037152130E-001         -1.0000000000000000E+000          1.9940838165629162E+000          7.9855841279925899E-001         -1.5128278145566993E+001         -7.3547487337007684E+000         -1.5153855147721004E+001         -9.8999999999999986E+001         -1.6370938556699773E+001         -7.3547487410164525E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.5881575589017870E-008          1.8397874768210062E+053         -3.6937111662764556E+037          0.0000000000000000E+000         -1.9839797111896698E+025         -3.6937111662744717E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.1260597862849972E+003          2.2620143167593214E+003          1.0211888958463396E+003          6.5311757811702034E+000          1.6308969584757769E+001          4.6951191942282401E+002          3.0956683505126273E+002         -3.5543606982556425E-001         -1.0000000000000000E+000          1.9940766107603494E+000          7.9855841279928363E-001         -1.7456104461397512E+001         -7.7089833531218384E+000         -1.7481681463551524E+001         -9.8999999999999986E+001         -1.8698764872530248E+001         -7.7089833531995824E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.6877258005289951E-010          1.8397855757460917E+053         -1.6339191345402799E+037          0.0000000000000000E+000         -1.9839435089210186E+025         -1.6339191345382961E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          1.4205107272810872E+003          2.2620206049073136E+003          1.0211903152410378E+003          6.5311757811707283E+000          1.6308937838291747E+001          4.6951239515195044E+002          3.0956742088686383E+002         -3.8460777283798242E-001         -1.0000000000000000E+000          1.9940727291608620E+000          7.9855841279928363E-001         -2.0009908771231817E+001         -8.0276007673400827E+000         -2.0035485773385830E+001         -9.8999999999999986E+001         -2.1252569182364550E+001         -8.0276007673405356E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.8200792796209135E-013          1.8397845516769801E+053         -7.8453866457268002E+036          0.0000000000000000E+000         -1.9839239582378273E+025         -7.8453866457069615E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              60          1.7338032275821115E+003          2.2620239499638578E+003          1.0211910703044587E+003          6.5311757811708739E+000          1.6308920950428643E+001          4.6951264822142264E+002          3.0956773252902224E+002         -4.1184587346210833E-001         -1.0000000000000000E+000          1.9940706643036450E+000          7.9855841279928363E-001         -2.2776395782182462E+001         -8.3124654546092476E+000         -2.2801972784336474E+001         -9.8999999999999986E+001         -2.4019056193315198E+001         -8.3124654546092476E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.2396095479579187E-015          1.8397840069116426E+053         -4.0714612600133493E+036          0.0000000000000000E+000         -1.9839135763877913E+025         -4.0714612599935101E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              70          2.0631070061534806E+003          2.2620258491276504E+003          1.0211914989932626E+003          6.5311757811709183E+000          1.6308911362321062E+001          4.6951279190209129E+002          3.0956790946453839E+002         -4.3713796324155807E-001         -1.0000000000000000E+000          1.9940694919781223E+000          7.9855841279928363E-001         -2.5728417034102954E+001         -8.5649289641171631E+000         -2.5753994036256966E+001         -9.8999999999999986E+001         -2.6971077445235689E+001         -8.5649289641171631E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.4704565895578871E-018          1.8397836976200259E+053         -2.2766022563962288E+036          0.0000000000000000E+000         -1.9839077096268566E+025         -2.2766022563763898E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              80          2.4051441105109902E+003          2.2620269891568832E+003          1.0211917563263096E+003          6.5311757811709379E+000          1.6308905606781746E+001          4.6951287815061823E+002          3.0956801567529419E+002         -4.6058960980031988E-001         -1.0000000000000000E+000          1.9940687882557711E+000          7.9855841279928363E-001         -2.8878715516273132E+001         -8.7902455452153490E+000         -2.8904292518427145E+001         -9.8999999999999986E+001         -3.0121375927405865E+001         -8.7902455452153490E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.6904725577743794E-021          1.8397835119586521E+053         -1.3550982977760808E+036          0.0000000000000000E+000         -1.9839041999817163E+025         -1.3550982977562419E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              90          2.7582353349637019E+003          2.2620277107514971E+003          1.0211919192081880E+003          6.5311757811709423E+000          1.6308901963749214E+001          4.6951293274259859E+002          3.0956808290260562E+002         -4.8233365732635458E-001         -1.0000000000000000E+000          1.9940683428268948E+000          7.9855841279928363E-001         -3.2223480910187220E+001         -8.9911689959812175E+000         -3.2249057912341236E+001         -9.8999999999999986E+001         -3.3466141321319952E+001         -8.9911689959812175E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.5221866745150045E-024          1.8397833944421771E+053         -8.5319340053654652E+035          0.0000000000000000E+000         -1.9839019863335130E+025         -8.5319340051670756E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
