0 1.42591 0.59463 0.83128 3.54147 31459
1 1.42591 0.60024 0.82567 3.61419 40287
2 1.42590 0.60563 0.82027 3.76262 45251
3 1.42589 0.61042 0.81547 3.85124 51675
4 1.42585 0.61469 0.81116 3.90781 58159
5 1.42564 0.61871 0.80693 3.94628 65200
6 1.42360 0.62246 0.80114 3.97481 71751
7 1.40002 0.62613 0.77389 3.99728 78435
8 1.02847 0.62979 0.39868 4.00992 86100
9 1.02847 0.62979 0.39868 4.00992 86100
