# Initial mass = 2.360, Z =  0.0006, Y =  0.240, M_mix = 1.00E-03
# Final mass = 0.693, Mass expelled =   1.6670
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.2759209E-01  1.1375656E+00  1.2651577E+00  6.8240297E-01  7.5899678E-01 -4.6199054E-02
      d      2  -3.2549167E-06  4.0506473E-11  3.2549572E-06  2.4299026E-11  1.9527226E-06 -4.9050517E+00
    he3      3   2.4432468E-04  2.6502836E-04  2.0703668E-05  1.5898523E-04  1.2420602E-05  1.1072142E+00
    he4      4   9.5969111E-02  4.9580824E-01  3.9983913E-01  2.9742551E-01  2.3987257E-01  9.3397602E-02
    li7      7  -2.2464153E-09  4.2457201E-11  2.2888724E-09  2.5469229E-11  1.3731466E-09 -1.7317011E+00
    be7      7   6.8227094E-14  6.8227094E-14  0.0000000E+00  4.0928076E-14  0.0000000E+00  0.0000000E+00
     b8      8   1.1141319E-28  1.1141319E-28  0.0000000E+00  6.6834560E-29  0.0000000E+00  0.0000000E+00
    c12     12   2.8141636E-02  2.8312776E-02  1.7113914E-04  1.6984271E-02  1.0267026E-04  2.2186024E+00
    c13     13   3.6316278E-06  5.7045536E-06  2.0729258E-06  3.4220482E-06  1.2435953E-06  4.3960708E-01
    c14     14   1.9728903E-08  1.9728903E-08  0.0000000E+00  1.1834977E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.1429497E-04  1.6487062E-04  5.0575654E-05  9.8902608E-05  3.0341484E-05  5.1317096E-01
    n15     15  -6.9619233E-08  5.1442058E-08  1.2106129E-07  3.0859066E-08  7.2627415E-08 -3.7171781E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.7972408E-04  1.4264496E-03  1.0467255E-03  8.5569872E-04  6.2795443E-04  1.3439274E-01
    o17     17   4.3486689E-06  4.5176716E-06  1.6900267E-07  2.7100614E-06  1.0138854E-07  1.4269904E+00
    o18     18  -3.9432911E-07  5.4996701E-07  9.4429612E-07  3.2991426E-07  5.6650470E-07 -2.3480245E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   7.6943470E-06  7.7187569E-06  2.4410248E-08  4.6303285E-06  1.4644261E-08  2.4999444E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.5676247E-05  2.4751102E-04  2.1183478E-04  1.4847693E-04  1.2708448E-04  6.7566440E-02
   ne21     21   2.3186794E-06  2.5319537E-06  2.1327418E-07  1.5188687E-06  1.2794803E-07  1.0744867E+00
   ne22     22   2.6030433E-03  2.6098967E-03  6.8534691E-06  1.5656251E-03  4.1115518E-06  2.5806820E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.6111406E-22  6.6111406E-22  0.0000000E+00  3.9658915E-22  0.0000000E+00  0.0000000E+00
