# Initial mass = 3.000, Z =  0.0006, Y =  0.240, M_mix = 0.00E+00
# Final mass = 0.801, Mass expelled =   2.1990
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.2768533E-01  1.4421206E+00  1.6698059E+00  6.5580744E-01  7.5939989E-01 -6.3694224E-02
      d      2  -4.2959741E-06  4.8662078E-11  4.2960228E-06  2.2129186E-11  1.9537597E-06 -4.9459062E+00
    he3      3  -2.6928907E-05  3.9662817E-07  2.7325535E-05  1.8036752E-07  1.2427199E-05 -1.8382150E+00
    he4      4   1.9359106E-01  7.2131479E-01  5.2772373E-01  3.2801947E-01  2.3999996E-01  1.3568841E-01
    li7      7  -3.0184941E-09  2.4516530E-12  3.0209457E-09  1.1148945E-12  1.3738758E-09 -3.0907140E+00
    be7      7   7.2745933E-12  7.2745933E-12  0.0000000E+00  3.3081372E-12  0.0000000E+00  0.0000000E+00
     b8      8   4.3531827E-20  4.3531827E-20  0.0000000E+00  1.9796193E-20  0.0000000E+00  0.0000000E+00
    c12     12   2.9704010E-02  2.9929886E-02  2.2587631E-04  1.3610681E-02  1.0272479E-04  2.1222048E+00
    c13     13   1.4791728E-03  1.4819087E-03  2.7359310E-06  6.7390123E-04  1.2442558E-06  2.7336864E+00
    c14     14   1.7378747E-08  1.7378747E-08  0.0000000E+00  7.9030231E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.9478260E-04  9.6153439E-04  6.6751774E-05  4.3725985E-04  3.0357596E-05  1.1584723E+00
    n15     15  -1.4235458E-07  1.7426970E-08  1.5978155E-07  7.9249522E-09  7.2665983E-08 -9.6233451E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -5.2706862E-05  4.9989729E-04  5.5260415E-04  2.2732938E-04  2.5131516E-04 -4.3563154E-02
