# Initial mass = 1.700, Z =  0.0006, Y =  0.240, M_mix = 4.00E-03
# Final mass = 0.662, Mass expelled =   1.0380
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   6.9224144E-43  6.9224144E-43  0.0000000E+00  6.6701807E-43  0.0000000E+00  0.0000000E+00
      p      1  -5.5777431E-02  7.3199636E-01  7.8777379E-01  7.0519871E-01  7.5899678E-01 -3.1928439E-02
      d      2  -1.8920048E-06  1.3475432E-07  2.0267591E-06  1.2982110E-07  1.9527226E-06 -1.1772952E+00
    he3      3   1.9562176E-04  2.0851329E-04  1.2891523E-05  2.0087983E-04  1.2420602E-05  1.2087938E+00
    he4      4   6.0568959E-02  3.0953619E-01  2.4896723E-01  2.9820439E-01  2.3987257E-01  9.4533451E-02
    li7      7  -8.1726859E-10  6.0794014E-10  1.4252087E-09  5.8568411E-10  1.3731466E-09 -3.7005344E-01
    be7      7   5.0127903E-13  5.0127903E-13  0.0000000E+00  4.8292772E-13  0.0000000E+00  0.0000000E+00
     b8      8   1.1963127E-27  1.1963127E-27  0.0000000E+00  1.1525169E-27  0.0000000E+00  0.0000000E+00
    c12     12   1.2692848E-02  1.2799411E-02  1.0656295E-04  1.2330838E-02  1.0267026E-04  2.0795479E+00
    c13     13   2.2681418E-06  3.5588873E-06  1.2907456E-06  3.4286002E-06  1.2435953E-06  4.4043779E-01
    c14     14   2.4374227E-09  2.4374227E-09  0.0000000E+00  2.3481912E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.3768718E-05  1.1526058E-04  3.1491865E-05  1.1104102E-04  3.0341484E-05  5.6344664E-01
    n15     15   4.9882978E-08  1.2526402E-07  7.5381045E-08  1.2067824E-07  7.2627415E-08  2.2052839E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   5.1361107E-04  1.1653741E-03  6.5176300E-04  1.1227109E-03  6.2795443E-04  2.5233981E-01
    o17     17   6.2278568E-06  6.3330895E-06  1.0523264E-07  6.1012415E-06  1.0138854E-07  1.7794293E+00
    o18     18  -1.8725791E-07  4.0072553E-07  5.8798344E-07  3.8605538E-07  5.6650470E-07 -1.6655393E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.7193250E-06  2.7345245E-06  1.5199491E-08  2.6344164E-06  1.4644261E-08  2.2550170E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.1125918E-05  1.5302876E-04  1.3190284E-04  1.4742653E-04  1.2708448E-04  6.4483143E-02
   ne21     21   1.0705844E-06  1.2033835E-06  1.3279912E-07  1.1593288E-06  1.2794803E-07  9.5717299E-01
   ne22     22   1.5297561E-03  1.5340236E-03  4.2674392E-06  1.4778646E-03  4.1115518E-06  2.5556288E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.6267886E-27  2.6267886E-27  0.0000000E+00  2.5306246E-27  0.0000000E+00  0.0000000E+00
   na23     23   2.0693909E-05  2.1909496E-05  1.2155866E-06  2.1107413E-05  1.1711818E-06  1.2558107E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   2.3749228E-05  8.7801527E-05  6.4052299E-05  8.4587205E-05  6.1712497E-05  1.3693157E-01
   mg25     25   5.8803698E-06  9.1993106E-06  3.3189406E-06  8.8625338E-06  3.1977013E-06  4.4272000E-01
   mg26     26   5.2167861E-06  9.0171716E-06  3.8003852E-06  8.6870623E-06  3.6615588E-06  3.7520692E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   6.9502244E-07  3.0093345E-06  2.3143120E-06  2.8991658E-06  2.2297716E-06  1.1401267E-01
