# Initial mass = 2.360, Z =  0.0006, Y =  0.240, M_mix = 1.00E-03
# Final mass = 0.693, Mass expelled =   1.6670
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -9.3616009E-02  1.1715417E+00  1.2651577E+00  7.0278454E-01  7.5899678E-01 -3.3417724E-02
      d      2  -3.2545368E-06  4.2041984E-10  3.2549572E-06  2.5220148E-10  1.9527226E-06 -3.8888929E+00
    he3      3   2.5226493E-04  2.7296861E-04  2.0703668E-05  1.6374844E-04  1.2420602E-05  1.1200346E+00
    he4      4   1.0824844E-01  5.0808758E-01  3.9983913E-01  3.0479163E-01  2.3987257E-01  1.0402245E-01
    li7      7  -2.2423901E-09  4.6482439E-11  2.2888724E-09  2.7883890E-11  1.3731466E-09 -1.6923635E+00
    be7      7   9.9253776E-14  9.9253776E-14  0.0000000E+00  5.9540365E-14  0.0000000E+00  0.0000000E+00
     b8      8   1.1486624E-28  1.1486624E-28  0.0000000E+00  6.8905970E-29  0.0000000E+00  0.0000000E+00
    c12     12   2.8399684E-02  2.8570823E-02  1.7113914E-04  1.7139068E-02  1.0267026E-04  2.2225425E+00
    c13     13   3.7868549E-06  5.8597807E-06  2.0729258E-06  3.5151659E-06  1.2435953E-06  4.5126677E-01
    c14     14   1.9968239E-08  1.9968239E-08  0.0000000E+00  1.1978549E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.1860934E-04  1.6918499E-04  5.0575654E-05  1.0149071E-04  3.0341484E-05  5.2438945E-01
    n15     15  -6.8169861E-08  5.2891430E-08  1.2106129E-07  3.1728515E-08  7.2627415E-08 -3.5965085E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.1253259E-04  1.4592581E-03  1.0467255E-03  8.7537989E-04  6.2795443E-04  1.4426844E-01
    o17     17   4.4832273E-06  4.6522300E-06  1.6900267E-07  2.7907802E-06  1.0138854E-07  1.4397367E+00
    o18     18  -3.7804347E-07  5.6625265E-07  9.4429612E-07  3.3968368E-07  5.6650470E-07 -2.2212882E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   7.7228442E-06  7.7472541E-06  2.4410248E-08  4.6474233E-06  1.4644261E-08  2.5015447E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.1635896E-05  2.5347067E-04  2.1183478E-04  1.5205202E-04  1.2708448E-04  7.7899665E-02
   ne21     21   2.3348068E-06  2.5480811E-06  2.1327418E-07  1.5285431E-06  1.2794803E-07  1.0772440E+00
   ne22     22   2.6127584E-03  2.6196118E-03  6.8534691E-06  1.5714529E-03  4.1115518E-06  2.5822957E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
