0 1.14923 0.57785 0.57138 3.53379 28585
1 1.14922 0.58504 0.56418 3.58504 31193
2 1.14921 0.59085 0.55836 3.75572 37215
3 1.14917 0.59650 0.55267 3.82791 43285
4 1.14899 0.60213 0.54686 3.87564 49547
5 1.14584 0.60768 0.53816 3.91100 57598
6 1.06287 0.61322 0.44965 3.93785 66383
7 0.67691 0.61940 0.05751 3.95220 82683
8 0.63566 0.62736 0.00830 3.96748 102615
9 0.63467 0.63458 0.00009 2.12817 120398
