  1 3.64324e+07 3.64324e+07 7.9909 1.05207 0 9.23 0.000419
1.4045e-21  0.0496764  2.5228e-19  3.41869e-08  0.233674  1.62581e-19  2.31441e-10  8.02117e-14  0.000130625  2.97915e-06  1.21691e-06
4.23628e-08  0.000580241  1.16289e-08  1.08274e-11  8.36109e-09  9.68768e-06  3.11691e-08  2.86692e-05  2.52187e-20  4.08396e-11
1.60032e-09  3.87319e-10  2.81512e-22  7.28966e-18  6.27569e-05  3.40466e-09  1.18201e-05  8.14689e-19  4.1155e-13  8.73517e-08
5.94898e-07  1.42083e-14  1.79009e-13  5.13238e-07  1.52015e-06  2.74912e-07  8.51126e-19  3.60247e-13  6.17086e-07  1.78431e-14
1.45738e-05  1.25283e-15  4.40987e-14  4.24641e-05  1.19148e-06  8.00782e-07  2.08892e-07  5.07657e-14  2.33825e-15  9.80454e-06
8.34611e-08  4.32861e-07  1.23357e-13  2.13597e-09  1.01765e-07  1.24905e-09  4.77323e-08  1.64835e-06  8.49081e-12  3.05617e-07
5.40356e-10  5.09258e-10  7.99383e-08  9.5012e-10  6.06213e-09  1.34208e-06  5.41743e-09  9.3898e-09  1.88188e-09  2.89962e-08  
5.65361e-13  1.04892e-10  4.36101e-17  2.60563e-09  9.62635e-10  5.68958e-14  3.45726e-17  2.80603e-22  4.74544e-09  4.04729e-09
4.15531e-08  4.70772e-09  3.13833e-09  6.05179e-09  2.60462e-07  2.7943e-08  1.06392e-08  2.6345e-07  1.38066e-06  7.99827e-10
2.26281e-05  6.39616e-07  1.05089e-07  1.05683e-12  1.17143e-13  5.29163e-08  6.02026e-11  7.47642e-07  1.95027e-08  2.91831e-07
2.14319e-08  4.18822e-08  4.88793e-10  1.11109e-08  9.45914e-09  7.10031e-15  4.78377e-09  1.42213e-08  3.16835e-12  8.39075e-09
1.34573e-09  5.82198e-09  9.6507e-17  1.84917e-10  6.04631e-10  2.03464e-17  3.49027e-10  6.07863e-10  9.17862e-15  7.41476e-10
2.06226e-10  9.91155e-10  1.22546e-10  1.93358e-10  1.09377e-10  3.91877e-10  1.95249e-11  7.49759e-10  8.00404e-11  6.35562e-18
1.15549e-10  4.81463e-11  1.24794e-11  1.89387e-10  1.20689e-10  7.37462e-10  6.54671e-13  2.95718e-17  2.18898e-10  1.10084e-10
8.0779e-15  4.71638e-11  7.96261e-11  3.95714e-11  4.51273e-10  2.4225e-15  2.97136e-17  1.06532e-10  9.95024e-17  1.68684e-19
1.24969e-10  2.72089e-11  4.19195e-11  1.86404e-12  4.10487e-11  1.17614e-15  6.67412e-12  1.38064e-11  2.33943e-12  1.70547e-15
5.30045e-12  1.02476e-11  1.20515e-11  5.69413e-12  1.56514e-11  8.16478e-13  3.47787e-12  6.37381e-12  4.77817e-12  1.40056e-11
6.12478e-12  6.02493e-12  5.05428e-12  9.96747e-12  1.06788e-12  8.77623e-12  3.69352e-12  4.03461e-20  4.67075e-12  1.77668e-12
4.04572e-15  6.11946e-12  3.92483e-12  9.30868e-12  3.98832e-12  1.14201e-11  3.4095e-12  1.3155e-11  5.92136e-12  1.98788e-11
7.09962e-12  2.78604e-11  3.61455e-12  3.34725e-12  1.15166e-12  5.2722e-12  5.86277e-12  2.09714e-11  1.7215e-11  2.25852e-18
5.2589e-18  9.06537e-12  2.36085e-11  1.6467e-11  2.16962e-11  3.8359e-11  2.26991e-16  1.18929e-11  7.49211e-12  4.8714e-15
2.30168e-13  1.32223e-17  1.67798e-18  5.65485e-12  5.61605e-12  1.04422e-11  1.19223e-11  7.83129e-11  1.05353e-11  2.41807e-11
1.35825e-16  2.92894e-12  3.81602e-12  5.8121e-12  2.0775e-12  4.98336e-12  1.46209e-12  3.85987e-12  5.85898e-17  9.86503e-13
4.27075e-15  2.02088e-18  6.65876e-13  1.02115e-12  5.47147e-13  7.70697e-13  2.50452e-14  1.47699e-12  5.94261e-13  1.13434e-14
7.7343e-13  7.08521e-16  2.77236e-16  3.13316e-14  1.94595e-16  5.30285e-13  7.79379e-13  1.79391e-12  1.05558e-12  2.57075e-12
1.18876e-17  1.46834e-12  1.09474e-12  4.06416e-16  2.58083e-17  6.79818e-13  1.21703e-12  2.77339e-12  1.86408e-12  3.76702e-12
1.53344e-12  2.1627e-12  1.1153e-12  2.34218e-12  1.39095e-16  7.21854e-13  8.00028e-13  1.93587e-15  1.49745e-15  6.26029e-13
7.7594e-13  1.59851e-12  8.64091e-13  2.2408e-12  6.05557e-13  1.41233e-13  4.89054e-17  1.22356e-13  5.11995e-13  1.27334e-12
4.87852e-13  1.54122e-12  1.61455e-16  1.2326e-16  4.3551e-13  1.42129e-16  7.64114e-20  9.30788e-13  4.53062e-13  1.00815e-12
2.70126e-16  7.58883e-13  3.4353e-13  1.79678e-17  5.306e-13  3.99937e-13  1.82592e-13  2.16393e-12  1.61328e-12  4.45295e-12
2.99507e-16  5.20417e-12  3.41043e-12  2.89202e-15  6.29656e-12  1.72047e-12  1.33882e-13  1.12506e-11  8.15824e-12  1.15817e-11
4.29537e-12  3.35419e-12  1.805e-12  2.87013e-12  1.33471e-12  3.36319e-12  1.24236e-12  3.88353e-15  2.81054e-12  1.62211e-12
1.52121e-13  1.45381e-11  1.62097e-11  4.63066e-11  3.18444e-12  9.45947e-19  1.45551e-14
  2 3.64331e+07 3.64331e+07 7.9854 1.05239 673.37 8.79 0.000539
1.5982e-21  0.0526203  2.49387e-19  2.98655e-08  0.229733  1.54803e-19  1.9956e-10  6.7065e-14  0.00112835  2.82985e-06  1.27937e-06
4.3939e-08  0.000459181  1.19891e-08  1.18614e-11  8.78863e-09  1.35287e-05  3.48487e-08  7.02137e-05  1.68409e-18  4.52231e-11
2.01473e-08  2.16948e-09  2.12474e-20  9.24652e-18  6.29865e-05  4.63566e-09  9.03546e-05  2.97691e-17  4.34041e-13  8.60717e-08
5.83562e-07  2.02062e-14  1.86286e-13  5.60593e-07  1.57744e-06  2.84821e-07  1.63258e-18  3.88107e-13  5.87443e-07  1.885e-14
1.30321e-05  1.59241e-15  4.63988e-14  4.39309e-05  1.19247e-06  8.02401e-07  2.08086e-07  8.22729e-14  4.37902e-15  9.80409e-06
8.39404e-08  4.31728e-07  1.83527e-13  2.14846e-09  1.02783e-07  1.38022e-09  4.94212e-08  1.64666e-06  1.20299e-11  3.05949e-07
5.30639e-10  5.12366e-10  7.99911e-08  1.03303e-09  6.06789e-09  1.34116e-06  5.83523e-09  9.43112e-09  1.88224e-09  2.89869e-08
7.67313e-13  1.09725e-10  7.91015e-17  2.60539e-09  9.76779e-10  8.327e-14  6.10585e-17  3.98967e-22  4.7409e-09  4.02268e-09
4.14335e-08  4.84782e-09  3.15174e-09  6.01113e-09  2.6035e-07  2.77953e-08  1.09293e-08  2.67484e-07  1.37441e-06  9.34395e-10
2.26159e-05  6.50286e-07  1.08588e-07  1.67502e-12  1.34843e-13  5.28981e-08  6.91431e-11  7.4542e-07  2.12171e-08  2.91425e-07
2.21725e-08  4.19851e-08  5.15653e-10  1.11708e-08  9.53733e-09  1.11132e-14  4.8596e-09  1.41662e-08  4.04094e-12  8.38158e-09
1.35355e-09  5.83195e-09  1.378e-16  1.84527e-10  6.12222e-10  3.12187e-17  3.49745e-10  6.12122e-10  1.3998e-14  7.40846e-10
2.05906e-10  9.91486e-10  1.21142e-10  1.96929e-10  1.08838e-10  3.93589e-10  2.11988e-11  7.47516e-10  7.67979e-11  7.27563e-18
1.14938e-10  4.88625e-11  1.33883e-11  1.9324e-10  1.18786e-10  7.38353e-10  7.43576e-13  4.45777e-17  2.18902e-10  1.09597e-10
1.15588e-14  4.71097e-11  8.18705e-11  3.98435e-11  4.51537e-10  3.41203e-15  3.39116e-17  1.06597e-10  1.45347e-16  2.11582e-19
1.24993e-10  2.72116e-11  4.1951e-11  2.02905e-12  4.09609e-11  1.62618e-15  6.66378e-12  1.34417e-11  2.47136e-12  2.52994e-15
5.25656e-12  1.02969e-11  1.22074e-11  5.68021e-12  1.569e-11  8.75353e-13  3.34658e-12  6.46043e-12  4.63591e-12  1.40437e-11
5.98139e-12  6.18323e-12  4.92719e-12  1.00327e-11  1.13328e-12  8.83298e-12  3.54089e-12  4.56676e-20  4.62175e-12  1.8559e-12
5.21762e-15  6.23831e-12  3.87849e-12  9.33823e-12  3.95334e-12  1.1488e-11  3.37447e-12  1.32285e-11  5.88134e-12  1.99062e-11
7.08977e-12  2.79032e-11  3.57164e-12  3.38688e-12  1.16682e-12  5.29118e-12  5.72959e-12  2.09929e-11  1.664e-11  2.77783e-18
5.71719e-18  9.43155e-12  2.2906e-11  1.7232e-11  2.13251e-11  3.87751e-11  3.49134e-16  1.18674e-11  7.42119e-12  5.49989e-15
2.50045e-13  2.30113e-17  2.01344e-18  5.89797e-12  5.5183e-12  1.05966e-11  1.19059e-11  7.8376e-11  1.05321e-11  2.41924e-11
1.94805e-16  2.92036e-12  3.7903e-12  5.84273e-12  2.05041e-12  4.99663e-12  1.44031e-12  3.89028e-12  8.94886e-17  9.72265e-13
5.16554e-15  2.47481e-18  6.49208e-13  1.04166e-12  5.2939e-13  7.8748e-13  2.63224e-14  1.45883e-12  5.65261e-13  1.20981e-14
7.46963e-13  7.36393e-16  3.06958e-16  3.15253e-14  2.13237e-16  5.42763e-13  7.5347e-13  1.79213e-12  1.0419e-12  2.60915e-12
1.87238e-17  1.44404e-12  1.0728e-12  4.55245e-16  3.54714e-17  7.06992e-13  1.18286e-12  2.7855e-12  1.83007e-12  3.83881e-12
1.50088e-12  2.16776e-12  1.10018e-12  2.39185e-12  2.2218e-16  7.08101e-13  7.9448e-13  2.63601e-15  1.74146e-15  6.57208e-13
7.75811e-13  1.62586e-12  8.61047e-13  2.26892e-12  5.91323e-13  1.47036e-13  6.95559e-17  1.17488e-13  5.00373e-13  1.28894e-12
4.88128e-13  1.56373e-12  2.43478e-16  1.40102e-16  4.29711e-13  1.93402e-16  9.82816e-20  9.35756e-13  4.53179e-13  1.01063e-12
3.73906e-16  7.46239e-13  3.35784e-13  2.53846e-17  5.10465e-13  4.08987e-13  1.81763e-13  2.15837e-12  1.55238e-12  4.44466e-12
4.28205e-16  5.0901e-12  3.2777e-12  3.35476e-15  6.09002e-12  1.78634e-12  1.45375e-13  1.12909e-11  8.02436e-12  1.18829e-11
4.29976e-12  3.5533e-12  1.8213e-12  2.91216e-12  1.33221e-12  3.38102e-12  1.24309e-12  4.5051e-15  2.79634e-12  1.62665e-12
1.65472e-13  1.45353e-11  1.62172e-11  4.63199e-11  3.18348e-12  1.32775e-18  1.58996e-14
  3 3.64338e+07 3.64338e+07 7.97827 1.05271 704.37 8.54 0.000587
1.31094e-21  0.0438092  3.23474e-19  2.76745e-08  0.234479  3.23102e-19  2.18753e-10  1.18335e-13  0.000347001  3.05276e-06  1.2272e-06
5.74202e-08  0.000586262  1.17351e-08  2.25929e-11  1.16019e-08  1.05599e-05  3.44561e-08  8.29273e-06  7.08871e-22  7.33132e-11
3.91503e-10  1.20196e-09  4.00978e-22  1.89948e-17  6.33011e-05  3.81965e-09  2.55632e-05  6.87424e-19  6.31908e-13  6.52098e-08
5.33852e-07  1.53117e-14  2.78747e-13  4.43155e-07  1.4368e-06  2.35392e-07  8.51838e-19  1.11411e-12  4.48585e-07  2.3483e-14
