# Initial mass = 6.000, Z =  0.0006, Y =  0.240, M_mix = 0.00E+00
# Final mass = 1.021, Mass expelled =   4.9790
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.7667651E-01  3.1021390E+00  3.7788155E+00  6.2304461E-01  7.5899678E-01 -8.5720807E-02
      d      2  -9.7219945E-06  2.1299736E-11  9.7220154E-06  4.2779144E-12  1.9527226E-06 -5.6594086E+00
    he3      3  -6.1824263E-05  1.4161179E-08  6.1838422E-05  2.8441813E-09  1.2420602E-05 -3.6401854E+00
    he4      4   6.3013661E-01  1.8243897E+00  1.1942531E+00  3.6641690E-01  2.3987257E-01  1.8399489E-01
    li7      7  -6.8289068E-09  7.5750135E-12  6.8364816E-09  1.5213926E-12  1.3731466E-09 -2.9554758E+00
    be7      7   2.6064022E-11  2.6064022E-11  0.0000000E+00  5.2347905E-12  0.0000000E+00  0.0000000E+00
     b8      8   3.3621753E-27  3.3621753E-27  0.0000000E+00  6.7527119E-28  0.0000000E+00  0.0000000E+00
    c12     12   1.9980785E-03  2.5092426E-03  5.1116419E-04  5.0396519E-04  1.0267026E-04  6.9095588E-01
    c13     13   5.3032517E-04  5.3651666E-04  6.1914852E-06  1.0775591E-04  1.2435953E-06  1.9377620E+00
    c14     14   8.4899315E-10  8.4899315E-10  0.0000000E+00  1.7051480E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.5248374E-02  4.5399435E-02  1.5106107E-04  9.1181835E-03  3.0341484E-05  2.4778717E+00
    n15     15   2.0190259E-06  2.3806158E-06  3.6158997E-07  4.7813131E-07  7.2627415E-08  8.1844658E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.4753672E-03  6.5102824E-04  3.1263954E-03  1.3075482E-04  6.2795443E-04 -6.8147045E-01
    o17     17   2.4892556E-06  2.9940386E-06  5.0478292E-07  6.0133334E-07  1.0138854E-07  7.7312636E-01
    o18     18  -2.8195725E-06  8.8289076E-10  2.8204554E-06  1.7732291E-10  5.6650470E-07 -3.5044389E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   2.6777323E-32  2.6777323E-32  0.0000000E+00  5.3780523E-33  0.0000000E+00  0.0000000E+00
    f19     19  -5.8771260E-08  1.4138084E-08  7.2909344E-08  2.8395428E-09  1.4644261E-08 -7.1241909E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.9684219E-05  6.6239946E-04  6.3271524E-04  1.3303866E-04  1.2708448E-04  1.9885285E-02
   ne21     21  -4.3922182E-07  1.9779272E-07  6.3701452E-07  3.9725389E-08  1.2794803E-07 -5.0796551E-01
   ne22     22   6.9244072E-04  7.1291090E-04  2.0470174E-05  1.4318356E-04  4.1115518E-06  1.5418875E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.3240245E-10  4.3240245E-10  0.0000000E+00  8.6845239E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.5566417E-05  2.1397376E-05  5.8309606E-06  4.2975248E-06  1.1711818E-06  5.6459415E-01
   na24     24  -7.4976838E-28 -7.4976838E-28  0.0000000E+00 -1.5058614E-28  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -3.0321412E-04  4.0337227E-06  3.0724786E-04  8.1014713E-07  6.1712497E-05 -1.8818092E+00
   mg25     25   3.0122063E-04  3.1714101E-04  1.5920388E-05  6.3695727E-05  3.1977013E-06  1.2992724E+00
   mg26     26   3.1878834E-04  3.3701814E-04  1.8229795E-05  6.7687914E-05  3.6615588E-06  1.2668452E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.8131528E-04  1.9241664E-04  1.1101359E-05  3.8645641E-05  2.2297716E-06  1.2388402E+00
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   5.4581091E-05  3.8897194E-04  3.3439085E-04  7.8122503E-05  6.7164321E-05  6.5637492E-02
   si29     29   3.8181188E-06  1.0848109E-05  7.0299902E-06  2.1787725E-06  1.4120138E-06  1.8837298E-01
   si30     30   8.1918415E-06  1.2985932E-05  4.7940903E-06  2.6081404E-06  9.6292047E-07  4.3274054E-01
    p31     31   3.0229587E-06  4.1854446E-06  1.1624859E-06  8.4061952E-07  2.3349197E-07  5.5632752E-01
    p32     32   9.8493559E-21  9.8493559E-21  0.0000000E+00  1.9781796E-21  0.0000000E+00  0.0000000E+00
    p33     33   2.1442937E-21  2.1442937E-21  0.0000000E+00  4.3066752E-22  0.0000000E+00  0.0000000E+00
    s32     32  -6.3508196E-07  6.3421467E-05  6.4056549E-05  1.2737792E-05  1.2866125E-05 -4.3536369E-03
    s33     33   1.7663524E-08  5.4653071E-07  5.2886719E-07  1.0976716E-07  1.0622601E-07  1.4241629E-02
    s34     34   3.9012571E-07  3.4659245E-06  3.0757988E-06  6.9610854E-07  6.1779178E-07  5.1834825E-02
    s35     35  -2.8365340E-17 -2.8365340E-17  0.0000000E+00 -5.6969955E-18  0.0000000E+00  0.0000000E+00
    s36     36   7.3277711E-08  8.8460730E-08  1.5183018E-08  1.7766766E-08  3.0495961E-09  7.6536608E-01
   cl35     35   2.3087807E-08  6.8020762E-07  6.5711981E-07  1.3661531E-07  1.3198628E-07  1.4970598E-02
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   6.0539733E-08  2.8255914E-07  2.2201941E-07  5.6750178E-08  4.4593872E-08  1.0469206E-01
   ar36     36  -3.1914533E-07  1.1917410E-05  1.2236555E-05  2.3935349E-06  2.4577823E-06 -1.1503700E-02
   ar37     37   2.0490771E-18  2.0490771E-18  0.0000000E+00  4.1154391E-19  0.0000000E+00  0.0000000E+00
   ar38     38   8.5589363E-08  2.4340125E-06  2.3484231E-06  4.8885568E-07  4.7169422E-07  1.5520046E-02
   ar39     39   1.2547419E-10  1.2547419E-10  0.0000000E+00  2.5200680E-11  0.0000000E+00  0.0000000E+00
   ar40     40   8.1272901E-08  8.5226674E-08  3.9537742E-09  1.7117227E-08  7.9413814E-10  1.3335375E+00
    k39     39   3.0344438E-08  6.6740921E-07  6.3706477E-07  1.3404483E-07  1.2795810E-07  2.0182258E-02
    k40     40  -1.0313551E-10  0.0000000E+00  1.0313551E-10  0.0000000E+00  2.0715358E-11  0.0000000E+00
    k41     41   1.1648094E-08  5.9980010E-08  4.8331916E-08  1.2046597E-08  9.7077431E-09  9.3746111E-02
   ca40     40  -2.7276565E-07  1.0757355E-05  1.1030121E-05  2.1605454E-06  2.2154629E-06 -1.0901133E-02
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   1.1582848E-08  8.8881471E-08  7.7298623E-08  1.7851269E-08  1.5525872E-08  6.0613051E-02
   ca43     43   3.5106247E-09  2.0023142E-08  1.6512518E-08  4.0215187E-09  3.3166341E-09  8.3692543E-02
   ca44     44   1.2372283E-08  2.7346150E-07  2.6108921E-07  5.4922975E-08  5.2441262E-08  2.0080885E-02
   ca45     45  -1.0847074E-15 -1.0847074E-15  0.0000000E+00 -2.1785648E-16  0.0000000E+00  0.0000000E+00
   ca46     46   2.1000297E-08  2.1523705E-08  5.2340848E-10  4.3228972E-09  1.0512959E-10  1.6140500E+00
   ca47     47   3.6531513E-24  3.6531513E-24  0.0000000E+00  7.3371184E-25  0.0000000E+00  0.0000000E+00
   ca48     48   3.7831818E-09  2.9316311E-08  2.5533129E-08  5.8879919E-09  5.1284754E-09  5.9978914E-02
   sc45     45   5.9046825E-09  1.3270657E-08  7.3659741E-09  2.6653257E-09  1.4794981E-09  2.5563592E-01
   sc46     46   1.1307129E-19  1.1307129E-19  0.0000000E+00  2.2709638E-20  0.0000000E+00  0.0000000E+00
   sc47     47   1.4927120E-23  1.4927120E-23  0.0000000E+00  2.9980156E-24  0.0000000E+00  0.0000000E+00
   sc48     48   1.8249573E-29  2.2895356E-29  4.6457816E-30  4.5983846E-30  9.3313187E-31  0.0000000E+00
   ti46     46   5.5755933E-10  4.5559922E-08  4.5002363E-08  9.1504164E-09  9.0389820E-09  5.3213639E-03
   ti47     47   1.3728823E-09  4.2838842E-08  4.1465960E-08  8.6039051E-09  8.3286755E-09  1.4119663E-02
   ti48     48  -7.2378157E-09  4.1237496E-07  4.1961277E-07  8.2822851E-08  8.4281623E-08 -7.5827101E-03
   ti49     49   6.5167676E-09  3.7951875E-08  3.1435107E-08  7.6223889E-09  6.3139218E-09  8.1791900E-02
   ti50     50   1.6757969E-08  4.7471172E-08  3.0713203E-08  9.5342783E-09  6.1689232E-09  1.8907848E-01
    v51     51  -8.6711793E-10  6.6819744E-08  6.7686862E-08  1.3420315E-08  1.3595295E-08 -5.6259176E-03
