# Initial mass = 6.000, Z =  0.0006, Y =  0.240, M_mix = 0.00E+00
# Final mass = 1.021, Mass expelled =   4.9790
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.5198469E-01  3.1288378E+00  3.7808225E+00  6.2840688E-01  7.5939989E-01 -8.2229629E-02
      d      2  -9.7271577E-06  2.1287836E-11  9.7271786E-06  4.2755244E-12  1.9537597E-06 -5.6598821E+00
    he3      3  -6.1857085E-05  1.4177496E-08  6.1871266E-05  2.8474585E-09  1.2427199E-05 -3.6399159E+00
    he4      4   6.0530818E-01  1.8001955E+00  1.1948873E+00  3.6155763E-01  2.3999996E-01  1.7796633E-01
    li7      7  -6.8326091E-09  7.5034319E-12  6.8401125E-09  1.5070159E-12  1.3738758E-09 -2.9598298E+00
    be7      7   2.5808404E-11  2.5808404E-11  0.0000000E+00  5.1834513E-12  0.0000000E+00  0.0000000E+00
     b8      8   3.3585510E-27  3.3585510E-27  0.0000000E+00  6.7454329E-28  0.0000000E+00  0.0000000E+00
    c12     12   1.9666771E-03  2.4781129E-03  5.1143568E-04  4.9771299E-04  1.0272479E-04  6.8530375E-01
    c13     13   5.1788456E-04  5.2407931E-04  6.1947740E-06  1.0525795E-04  1.2442558E-06  1.9273452E+00
    c14     14   8.0384810E-10  8.0384810E-10  0.0000000E+00  1.6144770E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.3658342E-02  4.3809485E-02  1.5114130E-04  8.7988526E-03  3.0357596E-05  2.4621587E+00
    n15     15   1.9413696E-06  2.3031516E-06  3.6178199E-07  4.6257313E-07  7.2665983E-08  8.0384922E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -6.1073300E-04  6.4048922E-04  1.2512222E-03  1.2863813E-04  2.5131516E-04 -2.9084900E-01
    o17     17   2.4337587E-06  2.9388098E-06  5.0505099E-07  5.9024097E-07  1.0144239E-07  7.6480985E-01
    o18     18  -2.8210859E-06  8.6763552E-10  2.8219536E-06  1.7425900E-10  5.6680557E-07 -3.5122390E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   2.4546990E-32  2.4546990E-32  0.0000000E+00  4.9301045E-33  0.0000000E+00  0.0000000E+00
    f19     19  -5.9864924E-08  1.3083143E-08  7.2948069E-08  2.6276650E-09  1.4652039E-08 -7.4632812E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   5.6205987E-05  3.0942651E-04  2.5322053E-04  6.2146319E-05  5.0860795E-05  8.7032273E-02
   ne21     21  -4.6363834E-07  1.7371451E-07  6.3735285E-07  3.4889439E-08  1.2801598E-07 -5.6457025E-01
   ne22     22   6.2104722E-04  6.4152828E-04  2.0481046E-05  1.2884682E-04  4.1137355E-06  1.4958375E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.6657296E-10  2.6657296E-10  0.0000000E+00  5.3539458E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.3467978E-05  1.9302035E-05  5.8340574E-06  3.8766893E-06  1.1718038E-06  5.1960611E-01
   na24     24  -5.5293487E-28 -5.5293487E-28  0.0000000E+00 -1.1105339E-28  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.1701608E-04  3.7726877E-06  1.2078877E-04  7.5771999E-07  2.4261117E-05 -1.5054021E+00
   mg25     25   1.9729228E-04  2.1322112E-04  1.5928843E-05  4.2824086E-05  3.1993995E-06  1.1266197E+00
   mg26     26   2.7203702E-04  2.9027651E-04  1.8239476E-05  5.8300164E-05  3.6635033E-06  1.2017733E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.1829963E-04  1.2940689E-04  1.1107255E-05  2.5990539E-05  2.2309557E-06  1.0663244E+00
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.9525810E-05  1.7326954E-04  1.3374373E-04  3.4800069E-05  2.6863196E-05  1.1242241E-01
   si29     29   2.1934238E-06  9.2271475E-06  7.0337237E-06  1.8532130E-06  1.4127638E-06  1.1785574E-01
   si30     30   5.2797718E-06  1.0076408E-05  4.7966364E-06  2.0237815E-06  9.6343194E-07  3.2234257E-01
    p31     31   2.0390869E-06  3.2021901E-06  1.1631032E-06  6.4313923E-07  2.3361595E-07  4.3980253E-01
