# Initial mass = 1.700, Z =  0.0006, Y =  0.240, M_mix = 1.00E-03
# Final mass = 0.662, Mass expelled =   1.0380
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.9766462E-02  7.1800733E-01  7.8777379E-01  6.9172186E-01  7.5899678E-01 -4.0308464E-02
      d      2  -1.8498257E-06  1.7693348E-07  2.0267591E-06  1.7045613E-07  1.9527226E-06 -1.0590280E+00
    he3      3   1.9148803E-04  2.0437955E-04  1.2891523E-05  1.9689744E-04  1.2420602E-05  1.2000976E+00
    he4      4   5.5061251E-02  3.0402848E-01  2.4896723E-01  2.9289833E-01  2.3987257E-01  8.6736299E-02
    li7      7  -8.2772494E-10  5.9748378E-10  1.4252087E-09  5.7561056E-10  1.3731466E-09 -3.7758818E-01
    be7      7   4.8220239E-13  4.8220239E-13  0.0000000E+00  4.6454946E-13  0.0000000E+00  0.0000000E+00
     b8      8   1.3630449E-27  1.3630449E-27  0.0000000E+00  1.3131454E-27  0.0000000E+00  0.0000000E+00
    c12     12   1.3264387E-02  1.3370950E-02  1.0656295E-04  1.2881453E-02  1.0267026E-04  2.0985203E+00
    c13     13   2.2325107E-06  3.5232563E-06  1.2907456E-06  3.3942736E-06  1.2435953E-06  4.3606782E-01
    c14     14   1.7415112E-09  1.7415112E-09  0.0000000E+00  1.6777563E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.1706909E-05  1.1319877E-04  3.1491865E-05  1.0905469E-04  3.0341484E-05  5.5560756E-01
    n15     15   9.3568460E-09  8.4737891E-08  7.5381045E-08  8.1635726E-08  7.2627415E-08  5.0779652E-02
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.9835699E-04  9.5011998E-04  6.5176300E-04  9.1533712E-04  6.2795443E-04  1.6365293E-01
    o17     17   5.9585586E-06  6.0637913E-06  1.0523264E-07  5.8418022E-06  1.0138854E-07  1.7605580E+00
    o18     18  -2.1437268E-07  3.7361076E-07  5.8798344E-07  3.5993327E-07  5.6650470E-07 -1.9698158E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.0174182E-06  2.0326177E-06  1.5199491E-08  1.9582058E-06  1.4644261E-08  2.1261911E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   6.7266810E-06  1.3862952E-04  1.3190284E-04  1.3355444E-04  1.2708448E-04  2.1565771E-02
   ne21     21   4.9417014E-07  6.2696927E-07  1.3279912E-07  6.0401658E-07  1.2794803E-07  6.7401528E-01
   ne22     22   8.3645945E-04  8.4072689E-04  4.2674392E-06  8.0994877E-04  4.1115518E-06  2.2944520E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.4302406E-27  1.4302406E-27  0.0000000E+00  1.3778811E-27  0.0000000E+00  0.0000000E+00
   na23     23   7.5161538E-06  8.7317403E-06  1.2155866E-06  8.4120802E-06  1.1711818E-06  8.5627913E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   4.2672546E-06  6.8319554E-05  6.4052299E-05  6.5818451E-05  6.1712497E-05  2.7974527E-02
   mg25     25   2.8626607E-06  6.1816013E-06  3.3189406E-06  5.9552995E-06  3.1977013E-06  2.7006572E-01
   mg26     26   1.5016101E-06  5.3019953E-06  3.8003852E-06  5.1078950E-06  3.6615588E-06  1.4457595E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   6.2990352E-07  2.9442156E-06  2.3143120E-06  2.8364309E-06  2.2297716E-06  1.0451184E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   7.2635885E-08  6.9783455E-05  6.9710819E-05  6.7228757E-05  6.7164321E-05  4.1640911E-04
   si29     29   9.0751314E-08  1.5563010E-06  1.4655496E-06  1.4993265E-06  1.4120138E-06  2.6057255E-02
   si30     30   8.5510806E-08  1.0849400E-06  9.9942918E-07  1.0452214E-06  9.6292047E-07  3.5617858E-02
    p31     31   1.1194376E-07  3.5428849E-07  2.4234473E-07  3.4131835E-07  2.3349197E-07  1.6488773E-01
    p32     32   2.9276324E-30  2.9276324E-30  0.0000000E+00  2.8204550E-30  0.0000000E+00  0.0000000E+00
    p33     33   1.6166948E-29  1.6166948E-29  0.0000000E+00  1.5575093E-29  0.0000000E+00  0.0000000E+00
    s32     32  -5.4327757E-08  1.3299610E-05  1.3353938E-05  1.2812726E-05  1.2866125E-05 -1.8062427E-03
    s33     33   5.9397749E-09  1.1619329E-07  1.1025352E-07  1.1193958E-07  1.0622601E-07  2.2752834E-02
    s34     34   2.0735285E-08  6.6195031E-07  6.4121502E-07  6.3771699E-07  6.1779178E-07  1.3785864E-02
    s35     35   1.0572946E-24  1.0572946E-24  0.0000000E+00  1.0185881E-24  0.0000000E+00  0.0000000E+00
    s36     36   3.6798049E-09  6.8450250E-09  3.1652201E-09  6.5944361E-09  3.0495961E-09  3.3493537E-01
   cl35     35  -2.3040769E-09  1.3468642E-07  1.3699049E-07  1.2975569E-07  1.3198628E-07 -7.4023576E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   2.3114961E-08  6.9399590E-08  4.6284629E-08  6.6858945E-08  4.4593872E-08  1.7588434E-01
   ar36     36  -4.5450633E-08  2.5055174E-06  2.5509680E-06  2.4137930E-06  2.4577823E-06 -7.8434413E-03
   ar37     37   3.2418174E-24  3.2418174E-24  0.0000000E+00  3.1231380E-24  0.0000000E+00  0.0000000E+00
   ar38     38   1.7382490E-08  5.0696076E-07  4.8957827E-07  4.8840144E-07  4.7169422E-07  1.5116325E-02
   ar39     39   8.0414294E-13  8.0414294E-13  0.0000000E+00  7.7470414E-13  0.0000000E+00  0.0000000E+00
   ar40     40   2.7888707E-09  3.6131182E-09  8.2424756E-10  3.4808458E-09  7.9413814E-10  6.4178878E-01
    k39     39   2.2792079E-09  1.3508878E-07  1.3280957E-07  1.3014332E-07  1.2795810E-07  7.3540751E-03
    k40     40  -2.1500796E-11  0.0000000E+00  2.1500796E-11  0.0000000E+00  2.0715383E-11  0.0000000E+00
    k41     41   3.0926044E-09  1.3168411E-08  1.0075807E-08  1.2686329E-08  9.7077431E-09  1.1621769E-01
   ca40     40  -3.4247023E-08  2.2652143E-06  2.2994614E-06  2.1822873E-06  2.2154629E-06 -6.5525947E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   2.2202720E-09  1.8334800E-08  1.6114528E-08  1.7663583E-08  1.5525872E-08  5.6022786E-02
   ca43     43   4.5531134E-10  3.8976937E-09  3.4423824E-09  3.7550034E-09  3.3166341E-09  5.3912774E-02
   ca44     44   1.2609220E-09  5.5690467E-08  5.4429545E-08  5.3651700E-08  5.2441262E-08  9.9103004E-03
   ca45     45   5.1498339E-25  5.1498339E-25  0.0000000E+00  4.9613040E-25  0.0000000E+00  0.0000000E+00
   ca46     46   1.3729905E-09  1.4821060E-09  1.0911553E-10  1.4278476E-09  1.0512959E-10  1.1329569E+00
   ca47     47   1.6300714E-35  1.6300714E-35  0.0000000E+00  1.5703963E-35  0.0000000E+00  0.0000000E+00
   ca48     48  -2.2562840E-11  5.3003566E-09  5.3229194E-09  5.1063163E-09  5.1284754E-09 -1.8805915E-03
   sc45     45   4.6648485E-10  2.0020774E-09  1.5355925E-09  1.9287836E-09  1.4794981E-09  1.1516908E-01
   sc46     46   4.5861624E-26  4.5861624E-26  0.0000000E+00  4.4182679E-26  0.0000000E+00  0.0000000E+00
   sc47     47   4.5168365E-35  4.5168365E-35  0.0000000E+00  4.3514798E-35  0.0000000E+00  0.0000000E+00
   sc48     48  -4.0994660E-33  9.6440726E-31  9.6850672E-31  9.2910133E-31  9.3312754E-31  0.0000000E+00
   ti46     46   1.4832580E-10  9.5300168E-09  9.3816910E-09  9.1811332E-09  9.0389820E-09  6.7768120E-03
   ti47     47  -7.4851236E-11  8.5696019E-09  8.6444532E-09  8.2558778E-09  8.3286755E-09 -3.8126830E-03
   ti48     48  -2.4447075E-09  8.5032418E-08  8.7477126E-08  8.1919474E-08  8.4281623E-08 -1.2345718E-02
   ti49     49   2.1411926E-09  8.6945038E-09  6.5533112E-09  8.3762073E-09  6.3139218E-09  1.2274821E-01
   ti50     50   5.4749432E-09  1.1877757E-08  6.4028143E-09  1.1442926E-08  6.1689232E-09  2.6832774E-01
    v51     51  -3.2386893E-10  1.3786884E-08  1.4110753E-08  1.3282160E-08  1.3595295E-08 -1.0119878E-02
   cr52     52  -7.6061610E-09  5.7083435E-07  5.7844051E-07  5.4993671E-07  5.5731039E-07 -5.7844147E-03
   cr53     53  -8.5960039E-10  6.5992005E-08  6.6851605E-08  6.3576110E-08  6.4409548E-08 -5.6563378E-03
   cr54     54   6.3204872E-09  2.3275229E-08  1.6954742E-08  2.2423148E-08  1.6335393E-08  1.3756695E-01
   mn55     55   2.0459765E-08  5.2562461E-07  5.0516485E-07  5.0638204E-07  4.8671143E-07  1.7206727E-02
   fe54     54  -1.1758357E-07  3.2109838E-06  3.3285673E-06  3.0934332E-06  3.2069763E-06 -1.5655039E-02
   fe55     55   3.7339527E-20  3.7339527E-20  0.0000000E+00  3.5972566E-20  0.0000000E+00  0.0000000E+00
   fe56     56  -8.8857996E-07  5.3295324E-05  5.4183904E-05  5.1344239E-05  5.2204588E-05 -7.2169486E-03
   fe57     57   2.6954922E-07  1.5432506E-06  1.2737014E-06  1.4867538E-06  1.2271737E-06  8.3333015E-02
   fe58     58   3.2497334E-07  4.9745552E-07  1.7248217E-07  4.7924419E-07  1.6618148E-07  4.5997429E-01
   fe59     59   1.3573588E-24  1.3573588E-24  0.0000000E+00  1.3076674E-24  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   7.1871028E-08  2.0489031E-07  1.3301928E-07  1.9738950E-07  1.2816015E-07  1.8757105E-01
   co60     60   1.9618264E-14  1.9618264E-14  0.0000000E+00  1.8900060E-14  0.0000000E+00  0.0000000E+00
   ni58     58  -6.8135819E-08  1.8350933E-06  1.9032291E-06  1.7679124E-06  1.8337051E-06 -1.5868761E-02
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   4.1993815E-08  8.0039774E-07  7.5840393E-07  7.7109604E-07  7.3069981E-07  2.3369461E-02
   ni61     61   2.4785816E-08  5.8303524E-08  3.3517708E-08  5.6169092E-08  3.2293322E-08  2.4038470E-01
   ni62     62   6.5605711E-08  1.7422347E-07  1.0861776E-07  1.6784534E-07  1.0465001E-07  2.0517008E-01
   ni63     63   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni64     64   3.9395662E-08  6.7949216E-08  2.8553554E-08  6.5461670E-08  2.7510506E-08  3.7648851E-01
   cu63     63   1.3609204E-08  3.7177387E-08  2.3568182E-08  3.5816363E-08  2.2707249E-08  1.9791695E-01
   cu64     64   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cu65     65   1.0193590E-08  2.1031797E-08  1.0838207E-08  2.0261846E-08  1.0442293E-08  2.8788310E-01
   zn64     64   8.9492147E-10  4.1274085E-08  4.0379163E-08  3.9763083E-08  3.8904133E-08  9.4843097E-03
   zn65     65   4.6034275E-23  4.6034275E-23  0.0000000E+00  4.4349009E-23  0.0000000E+00  0.0000000E+00
   zn66     66   9.5363308E-09  3.3426304E-08  2.3889973E-08  3.2202603E-08  2.3017284E-08  1.4583690E-01
   zn67     67   2.1273430E-09  5.6911968E-09  3.5638539E-09  5.4828484E-09  3.4336680E-09  2.0324796E-01
   zn68     68   1.1430981E-08  2.7972495E-08  1.6541515E-08  2.6948452E-08  1.5937262E-08  2.2812013E-01
   zn69     69   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn70     70   3.1885661E-11  5.9494576E-10  5.6306010E-10  5.7316540E-10  5.4249183E-10  2.3886781E-02
   ga69     69   1.7387600E-09  3.2552705E-09  1.5165105E-09  3.1360985E-09  1.4611130E-09  3.3170590E-01
   ga70     70   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ga71     71   1.8159995E-09  2.8516463E-09  1.0356468E-09  2.7472504E-09  9.9781505E-10  4.3984824E-01
   ge70     70   2.9017848E-09  4.5885833E-09  1.6867985E-09  4.4206003E-09  1.6251807E-09  4.3457961E-01
   ge71     71   2.6200303E-29  2.6200303E-29  0.0000000E+00  2.5241137E-29  0.0000000E+00  0.0000000E+00
   ge72     72   3.2707428E-09  5.5635216E-09  2.2927789E-09  5.3598472E-09  2.2090250E-09  3.8495183E-01
   ge73     73   9.5818420E-10  1.6106526E-09  6.5246841E-10  1.5516883E-09  6.2863403E-10  3.9240661E-01
