                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999407743678375E+000          4.9998519359195936E-001          7.6722457400909127E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260315" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          7.6722459135586018E+002          4.7866151904663144E+002          6.3128305195413787E+000          2.5251321721334591E+001          2.4000000212197716E+002          1.2809036276169553E+002         -2.6679961551628645E-001         -1.0000000000000000E+000          1.9999407461063723E+000          4.9998519359197285E-001         -1.7293342901229860E+001         -1.0102621954983164E+001         -1.7318919162453550E+001         -9.8999999999999986E+001         -1.8536015526625224E+001         -1.0102621982977062E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.0771896920384415E-008          8.3598346406139765E+052         -2.0916289139550030E+034          0.0000000000000000E+000         -1.0498044117857898E+026         -2.0916289034569591E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.5822929514665839E+002          7.6722459659109722E+002          4.7866152067972973E+002          6.3128305195413832E+000          2.5251321613643938E+001          2.4000000276238930E+002          1.2809036334671561E+002         -2.9035516356242941E-001         -1.0000000000000000E+000          1.9999407375771185E+000          4.9998519359197291E-001         -1.9765358819801495E+001         -1.0191004476045300E+001         -1.9790935081025186E+001         -9.8999999999999986E+001         -2.1008031445196856E+001         -1.0191004476161027E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5122878327337559E-010          8.3598346334834488E+052         -1.7064836102507975E+034          0.0000000000000000E+000         -1.0498043850085180E+026         -1.7064835997527536E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.3632224334322780E+002          7.6722459944553304E+002          4.7866152157015256E+002          6.3128305195413832E+000          2.5251321554927202E+001          2.4000000311156458E+002          1.2809036366568915E+002         -3.0680574359365681E-001         -1.0000000000000000E+000          1.9999407329266685E+000          4.9998519359197291E-001         -2.1569968976006209E+001         -1.0247534110244265E+001         -2.1595545237229899E+001         -9.8999999999999986E+001         -2.2812641601401570E+001         -1.0247534110246333E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.4873389285050404E-012          8.3598346295956335E+052         -1.4982093024414103E+034          0.0000000000000000E+000         -1.0498043714933514E+026         -1.4982092919433667E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          6.0448934629515247E+002          7.6722460166212909E+002          4.7866152226160534E+002          6.3128305195413841E+000          2.5251321509331049E+001          2.4000000338271471E+002          1.2809036391338628E+002         -3.2153935468375167E-001         -1.0000000000000000E+000          1.9999407293153879E+000          4.9998519359197291E-001         -2.3246934041979365E+001         -1.0295131999065731E+001         -2.3272510303203060E+001         -9.8999999999999986E+001         -2.4489606667374730E+001         -1.0295131999065779E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0534688436296575E-013          8.3598346265765728E+052         -1.3426864373714479E+034          0.0000000000000000E+000         -1.0498043613714980E+026         -1.3426864268734042E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          6.6699269649245628E+002          7.6722460349491791E+002          4.7866152283333196E+002          6.3128305195413867E+000          2.5251321471629950E+001          2.4000000360691470E+002          1.2809036411819423E+002         -3.3511960178987527E-001         -1.0000000000000000E+000          1.9999407263294062E+000          4.9998519359197291E-001         -2.4905495847853615E+001         -1.0338156673535455E+001         -2.4931072109077309E+001         -9.8999999999999986E+001         -2.6148168473248980E+001         -1.0338156673535455E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5531984050407976E-015          8.3598346240802656E+052         -1.2160457913217390E+034          0.0000000000000000E+000         -1.0498043530214094E+026         -1.2160457808236955E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          7.2449329321367816E+002          7.6722460503071557E+002          4.7866152331241409E+002          6.3128305195413867E+000          2.5251321440038048E+001          2.4000000379478462E+002          1.2809036428981443E+002         -3.4756342219968150E-001         -1.0000000000000000E+000          1.9999407238272831E+000          4.9998519359197291E-001         -2.6531985450555421E+001         -1.0376922665921837E+001         -2.6557561711779112E+001         -9.8999999999999986E+001         -2.7774658075950786E+001         -1.0376922665921837E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.5972198061340183E-017          8.3598346219884691E+052         -1.1122026815445382E+034          0.0000000000000000E+000         -1.0498043460348974E+026         -1.1122026710464948E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          7.7734213936996389E+002          7.6722460632887498E+002          4.7866152371736649E+002          6.3128305195413867E+000          2.5251321413334463E+001          2.4000000395358487E+002          1.2809036443487938E+002         -3.5892436574504555E-001         -1.0000000000000000E+000          1.9999407217123202E+000          4.9998519359197291E-001         -2.8109007772480332E+001         -1.0411702518170863E+001         -2.8134584033704023E+001         -9.8999999999999986E+001         -2.9351680397875697E+001         -1.0411702518170863E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8928599593351290E-018          8.3598346202203428E+052         -1.0266066819614778E+034          0.0000000000000000E+000         -1.0498043401347761E+026         -1.0266066714634343E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          8.2569540227131108E+002          7.6722460743084719E+002          4.7866152406111956E+002          6.3128305195413867E+000          2.5251321390666515E+001          2.4000000408838613E+002          1.2809036455802104E+002         -3.6917891434607752E-001         -1.0000000000000000E+000          1.9999407199169865E+000          4.9998519359197291E-001         -2.9621882299943902E+001         -1.0442686913182387E+001         -2.9647458561167596E+001         -9.8999999999999986E+001         -3.0864554925339267E+001         -1.0442686913182387E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.2406288146046513E-020          8.3598346187194285E+052         -9.5591591585368149E+033          0.0000000000000000E+000         -1.0498043351280307E+026         -9.5591590535563817E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          8.6960423577676113E+002          7.6722460836718562E+002          4.7866152435320441E+002          6.3128305195413859E+000          2.5251321371405702E+001          2.4000000420292588E+002          1.2809036466265377E+002         -3.7841600592907665E-001         -1.0000000000000000E+000          1.9999407183915032E+000          4.9998519359197291E-001         -3.1054467964585715E+001         -1.0470179163227977E+001         -3.1080044225809406E+001         -9.8999999999999986E+001         -3.2297140589981076E+001         -1.0470179163227977E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4554717242429834E-021          8.3598346174441119E+052         -8.9727887561860880E+033          0.0000000000000000E+000         -1.0498043308737563E+026         -8.9727886512056548E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
