                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9998382040608538E+000          4.9995955101521344E-001          1.7761952929017509E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260315" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          1.7762074894826255E+003          8.3766052462649088E+002          4.7719289532268281E+000          1.9087633863900930E+001          4.2000112757675947E+002          2.2415916173474665E+002         -3.5155914282673534E-001         -1.0000000000000000E+000          1.9998296193701435E+000          4.9995955131144082E-001         -1.6494993477458181E+001         -8.2840665993319718E+000         -1.6520569738714034E+001         -9.8999999999999986E+001         -1.7737666102323320E+001         -8.2840666020040992E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.8009197919993960E-009          1.1058161507989389E+053         -1.8220104055885463E+036          0.0000000000000000E+000         -1.4803536687060521E+025         -1.8220104055737429E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.5294659199828169E+002          1.7762079548761503E+003          8.3766063436641696E+002          4.7719289532268334E+000          1.9087630738116363E+001          4.2000117061072450E+002          2.2415920104661001E+002         -3.8921268431564593E-001         -1.0000000000000000E+000          1.9998292918787082E+000          4.9995955131144088E-001         -2.0763015100049319E+001         -8.7099636685732786E+000         -2.0788591361305173E+001         -9.8999999999999986E+001         -2.2005687724914456E+001         -8.7099636685736623E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.3439618022116218E-013          1.1058161145811915E+053         -6.8336683469844247E+035          0.0000000000000000E+000         -1.4803519613594902E+025         -6.8336683468363888E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.3692156139503288E+002          1.7762081368697955E+003          8.3766067728056669E+002          4.7719289532268343E+000          1.9087629515768526E+001          4.2000118743929397E+002          2.2415921641964050E+002         -4.0733355304854862E-001         -1.0000000000000000E+000          1.9998291638121584E+000          4.9995955131144088E-001         -2.2851541182729726E+001         -8.8761382531142043E+000         -2.2877117443985579E+001         -9.8999999999999986E+001         -2.4094213807594862E+001         -8.8761382531142097E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.9774786955625233E-015          1.1058161004181258E+053         -4.6610027338894445E+035          0.0000000000000000E+000         -1.4803514416794369E+025         -4.6610027337414094E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          6.7562493844857534E+002          1.7762083538256800E+003          8.3766072843881875E+002          4.7719289532268352E+000          1.9087628058599449E+001          4.2000120750074643E+002          2.2415923474593600E+002         -4.2165497027597004E-001         -1.0000000000000000E+000          1.9998290111431627E+000          4.9995955131144088E-001         -2.4621710225991393E+001         -9.0004011347618125E+000         -2.4647286487247250E+001         -9.8999999999999986E+001         -2.5864382850856533E+001         -9.0004011347618125E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.2548343775282035E-016          1.1058160835342382E+053         -3.5011968500479261E+035          0.0000000000000000E+000         -1.4803508810764196E+025         -3.5011968498998910E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          9.1476442604262877E+002          1.7762086563727405E+003          8.3766079977948641E+002          4.7719289532268361E+000          1.9087626026563644E+001          4.2000123547663156E+002          2.2415926030212961E+002         -4.3160275801953990E-001         -1.0000000000000000E+000          1.9998287982448322E+000          4.9995955131144088E-001         -2.5856362285001566E+001         -9.0795722889185306E+000         -2.5881938546257423E+001         -9.8999999999999986E+001         -2.7099034909866702E+001         -9.0795722889185306E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.5762813699366160E-017          1.1058160599894966E+053         -2.9177323385412997E+035          0.0000000000000000E+000         -1.4803500814244382E+025         -2.9177323383932645E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          1.1447967715045759E+003          1.7762088943844653E+003          8.3766085590270256E+002          4.7719289532268370E+000          1.9087624427975200E+001          4.2000125748506861E+002          2.2415928040701317E+002         -4.4603249052412886E-001         -1.0000000000000000E+000          1.9998286307591937E+000          4.9995955131144088E-001         -2.7676892640702306E+001         -9.1865588800928819E+000         -2.7702468901958163E+001         -9.8999999999999986E+001         -2.8919565265567446E+001         -9.1865588800928819E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.0485265249769674E-019          1.1058160414670088E+053         -2.2806514417199482E+035          0.0000000000000000E+000         -1.4803493951770622E+025         -2.2806514415719130E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          1.3348201319282366E+003          1.7762090446851857E+003          8.3766089134364313E+002          4.7719289532268370E+000          1.9087623418491503E+001          4.2000127138305515E+002          2.2415929310293564E+002         -4.6130012514616331E-001         -1.0000000000000000E+000          1.9998285249946233E+000          4.9995955131144088E-001         -2.9881460810235769E+001         -9.3029520594440651E+000         -2.9907037071491622E+001         -9.8999999999999986E+001         -3.1124133435100905E+001         -9.3029520594440651E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.4883701784303529E-021          1.1058160297703454E+053         -1.7444791106144020E+035          0.0000000000000000E+000         -1.4803489664187229E+025         -1.7444791104663672E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.5214802502915002E+003          1.7762091583837007E+003          8.3766091815377501E+002          4.7719289532268370E+000          1.9087622654843901E+001          4.2000128189651321E+002          2.2415930270706443E+002         -4.7562156810561901E-001         -1.0000000000000000E+000          1.9998284449865356E+000          4.9995955131144088E-001         -3.2178964699576227E+001         -9.4109417881858484E+000         -3.2204540960832084E+001         -9.8999999999999986E+001         -3.3421637324441363E+001         -9.4109417881858484E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.6084250465302305E-023          1.1058160209221295E+053         -1.3604295991365288E+035          0.0000000000000000E+000         -1.4803486495180994E+025         -1.3604295989884938E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          1.7229914248920079E+003          1.7762092552310942E+003          8.3766094099040856E+002          4.7719289532268387E+000          1.9087622004375664E+001          4.2000129085178401E+002          2.2415931088777666E+002         -4.8900106899187745E-001         -1.0000000000000000E+000          1.9998283768363567E+000          4.9995955131144088E-001         -3.4509876060061679E+001         -9.5093055952883621E+000         -3.4535452321317536E+001         -9.8999999999999986E+001         -3.5752548684926822E+001         -9.5093055952883621E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.4157143365530256E-026          1.1058160133852975E+053         -1.0847066157680425E+035          0.0000000000000000E+000         -1.4803483826073203E+025         -1.0847066156200077E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
