# Initial mass = 1.500, Z =  0.0070, Y =  0.260, M_mix = 1.00E-03
# Final mass = 0.646, Mass expelled =   0.8540
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.13811E-01 -2.13264E-02  6.09595E-01
 he   2  10.998851  0.068851  0.365779  2.82722E-01  1.92621E-02  2.41444E-01
  c   6   8.517482  0.047482  0.344410  2.80017E-03  1.30866E-03  2.39134E-03
  n   7   7.915314  0.045314  0.342243  8.16174E-04  3.79853E-04  6.97012E-04
  o   8   8.440672 -0.289328  0.007601  3.12527E-03  7.98923E-05  2.66898E-03
  f   9   4.434740 -0.025260  0.271668  3.66075E-07  1.45277E-07  3.12628E-07
 ne  10   7.751622 -0.218378  0.078551  8.06615E-04  1.13611E-04  6.88850E-04
 na  11   6.083419 -0.226581  0.070348  1.97279E-05  2.50992E-06  1.68477E-05
 mg  12   7.343462 -0.296538  0.000391  3.79560E-04  8.76316E-08  3.24144E-04
 al  13   6.182370 -0.287630  0.009299  2.90782E-05  5.10445E-07  2.48327E-05
 si  14   7.253437 -0.296563  0.000366  3.56492E-04  6.09143E-08  3.04444E-04
  p  15   5.180322 -0.289678  0.007251  3.32233E-06  4.51867E-08  2.83727E-06
  s  16   6.863161 -0.296839  0.000090  1.65697E-04 -6.11180E-08  1.41505E-04
 cl  17   4.937917 -0.292083  0.004846  2.17617E-06  1.94541E-08  1.85845E-06
 ar  18   6.142963 -0.297037 -0.000108  3.93171E-05 -2.92966E-08  3.35768E-05
  k  19   4.784140 -0.295860  0.001069  1.68429E-06  4.51655E-09  1.43839E-06
 ca  20   5.992903 -0.297097 -0.000168  2.79211E-05 -2.36269E-08  2.38446E-05
 sc  21   2.763235 -0.286765  0.010164  1.84563E-08  3.54783E-10  1.57617E-08
 ti  22   4.615169 -0.294831  0.002098  1.39742E-06  4.99085E-09  1.19340E-06
  v  23   3.661127 -0.298873 -0.001944  1.65321E-07 -3.68686E-10  1.41184E-07
 cr  24   5.323906 -0.316093 -0.019165  7.76246E-06 -2.30784E-09  6.62914E-06
 mn  25   5.184901 -0.295099  0.001830  5.95521E-06  1.80876E-08  5.08575E-06
 fe  26   7.243071 -0.296929  0.000000  6.92115E-04 -3.76254E-07  5.91066E-04
 co  27   4.591805 -0.278194  0.018734  1.63037E-06  5.79412E-08  1.39234E-06
 ni  28   5.903828 -0.296172  0.000757  3.33071E-05  3.12011E-08  2.84443E-05
 cu  29   3.975822 -0.274178  0.022751  4.25632E-07  1.83320E-08  3.63490E-07
 zn  30   4.341859 -0.288141  0.008788  1.01770E-06  1.68575E-08  8.69116E-07
 ga  31   2.832017 -0.247983  0.048946  3.35363E-08  3.03617E-09  2.86400E-08
 ge  32   3.301318 -0.278682  0.018247  1.02948E-07  9.98285E-09  8.79174E-08
 as  33   2.034059 -0.265941  0.030988  5.73840E-09  3.34600E-10  4.90060E-09
 se  34   3.084678 -0.255322  0.041607  6.79529E-08  1.03437E-08  5.80317E-08
 br  35   2.311053 -0.228947  0.067982  1.15810E-08  1.42752E-09  9.89016E-09
 kr  36   3.076351 -0.173649  0.123280  7.07469E-08  1.50665E-08  6.04179E-08
 rb  37   2.160096 -0.199904  0.097025  8.75031E-09  1.49217E-09  7.47276E-09
 sr  38   3.031486  0.151485  0.448414  6.67132E-08  3.67848E-08  5.69731E-08
  y  39   2.387529  0.217529  0.514458  1.53668E-08  9.10647E-09  1.31233E-08
 zr  40   2.803986  0.273986  0.570915  4.11356E-08  2.56883E-08  3.51298E-08
 nb  41   1.617648  0.207648  0.504577  2.72782E-09  1.60013E-09  2.32956E-09
 mo  42   2.067755  0.127755  0.424684  7.94104E-09  4.85081E-09  6.78165E-09
 ru  44   1.829758  0.069758  0.366687  4.83620E-09  2.81609E-09  4.13011E-09
 rh  45   0.974194 -0.085806  0.211123  6.86685E-10  2.25542E-10  5.86429E-10
 pd  46   1.820397  0.170397  0.467326  4.98361E-09  2.98903E-09  4.25600E-09
 ag  47   1.178305 -0.021695  0.275234  1.15165E-09  4.61326E-10  9.83507E-10
 cd  48   1.973072  0.263072  0.560001  7.48177E-09  4.78243E-09  6.38943E-09
 in  49   0.895915  0.135915  0.432844  6.39806E-10  3.53243E-10  5.46395E-10
 sn  50   2.410428  0.340428  0.637357  2.16291E-08  1.47816E-08  1.84713E-08
 sb  51   0.975315 -0.034685  0.262244  8.14597E-10  4.77944E-10  6.95666E-10
 te  52   2.057963 -0.122037  0.174892  1.03261E-08  6.80754E-09  8.81852E-09
  i  53   1.368479 -0.181521  0.115408  2.09931E-09  4.17510E-10  1.79281E-09
 xe  54   2.294683  0.054683  0.351612  1.83252E-08  9.25105E-09  1.56497E-08
 cs  55   1.130678  0.050678  0.347607  1.27158E-09  5.97868E-10  1.08593E-09
 ba  56   2.981336  0.801336  1.098264  9.31568E-08  7.32203E-08  7.95559E-08
 la  57   1.982938  0.812938  1.109867  9.45764E-09  7.44984E-09  8.07682E-09
 ce  58   2.464844  0.884844  1.181773  2.89371E-08  2.30923E-08  2.47123E-08
 pr  59   1.409006  0.649006  0.945935  2.55897E-09  1.93770E-09  2.18536E-09
 nd  60   2.219192  0.769192  1.066120  1.69200E-08  1.32775E-08  1.44497E-08
 sm  62   1.455880  0.515880  0.812809  3.04184E-09  2.30101E-09  2.59773E-09
