# Initial mass = 2.750, Z =  0.0070, Y =  0.260, M_mix = 1.00E-03
# Final mass = 0.679, Mass expelled =   2.0710
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  6.83409E-01 -1.14681E-01  1.41534E+00
 he   2  11.046878  0.116878  0.396187  3.02332E-01  8.73241E-02  6.26129E-01
  c   6   9.168586  0.698586  0.977895  1.20056E-02  2.22381E-02  2.48637E-02
  n   7   8.034152  0.164152  0.443461  1.02735E-03  1.35851E-03  2.12764E-03
  o   8   8.446316 -0.283684 -0.004375  3.03130E-03 -8.74512E-07  6.27782E-03
  f   9   5.297461  0.837461  1.116770  2.55499E-06  4.88555E-06  5.29138E-06
 ne  10   8.147538  0.177538  0.456848  1.92167E-03  2.58480E-03  3.97979E-03
 na  11   6.379604  0.069604  0.348913  3.73562E-05  4.25949E-05  7.73648E-05
 mg  12   7.376665 -0.263335  0.015974  3.92266E-04  2.65276E-05  8.12383E-04
 al  13   6.251086 -0.218914  0.060396  3.26123E-05  8.55700E-06  6.75400E-05
 si  14   7.273196 -0.276804  0.002505  3.57196E-04  1.60449E-06  7.39752E-04
  p  15   5.236238 -0.233762  0.045547  3.61789E-06  7.21690E-07  7.49265E-06
  s  16   6.881293 -0.278707  0.000602  1.65403E-04 -7.56525E-07  3.42550E-04
 cl  17   4.981342 -0.248658  0.030652  2.30259E-06  3.08978E-07  4.76866E-06
 ar  18   6.160036 -0.279964 -0.000655  3.91517E-05 -4.13464E-07  8.10833E-05
  k  19   4.811862 -0.268138  0.011171  1.71884E-06  8.25064E-08  3.55973E-06
 ca  20   6.009865 -0.280135 -0.000826  2.77966E-05 -3.15147E-07  5.75668E-05
 sc  21   2.854161 -0.195839  0.083471  2.17856E-08  7.75519E-09  4.51179E-08
 ti  22   4.644895 -0.265105  0.014205  1.43269E-06  8.51367E-08  2.96710E-06
  v  23   3.673124 -0.286876 -0.007566  1.62713E-07 -6.29495E-09  3.36978E-07
 cr  24   5.342353 -0.297647 -0.018338  7.75431E-06 -2.24682E-08  1.60592E-05
 mn  25   5.224000 -0.256001  0.023309  6.23868E-06  6.30926E-07  1.29203E-05
 fe  26   7.260691 -0.279309  0.000000  6.90074E-04 -5.14043E-06  1.42914E-03
 co  27   4.691131 -0.178869  0.100440  1.96205E-06  8.27409E-07  4.06340E-06
 ni  28   5.922394 -0.277606  0.001704  3.32814E-05  2.23154E-08  6.89257E-05
 cu  29   4.062295 -0.187705  0.091604  4.97283E-07  1.92847E-07  1.02987E-06
 zn  30   4.413942 -0.216058  0.063251  1.15027E-06  3.15432E-07  2.38221E-06
 ga  31   3.100046  0.020046  0.299356  5.95172E-08  6.11692E-08  1.23260E-07
 ge  32   3.604448  0.024448  0.303758  1.98082E-07  2.21232E-07  4.10228E-07
 as  33   2.253414 -0.046586  0.232723  9.10424E-09  7.78207E-09  1.88549E-08
 se  34   3.511863  0.171863  0.451172  1.73977E-07  2.44660E-07  3.60306E-07
 br  35   2.692513  0.152514  0.431823  2.66872E-08  3.47468E-08  5.52692E-08
 kr  36   3.589310  0.339310  0.618619  2.20681E-07  3.47050E-07  4.57030E-07
 rb  37   2.684578  0.324578  0.603887  2.80286E-08  4.35440E-08  5.80473E-08
 sr  38   3.884928  1.004928  1.284237  4.55776E-07  8.94954E-07  9.43912E-07
  y  39   3.252679  1.082679  1.361988  1.07852E-07  2.13621E-07  2.23362E-07
 zr  40   3.659449  1.129449  1.408758  2.82344E-07  5.61839E-07  5.84735E-07
 nb  41   2.450447  1.040447  1.319756  1.77710E-08  3.50348E-08  3.68037E-08
 mo  42   2.900033  0.960033  1.239342  5.16717E-08  1.02330E-07  1.07012E-07
 ru  44   2.631254  0.871254  1.150563  2.93155E-08  5.75257E-08  6.07123E-08
 rh  45   1.581623  0.521623  0.800932  2.66247E-09  4.63881E-09  5.51398E-09
 pd  46   2.634315  0.984315  1.263624  3.10855E-08  6.13056E-08  6.43781E-08
 ag  47   1.845744  0.645744  0.925053  5.12694E-09  9.35157E-09  1.06179E-08
 cd  48   2.810050  1.100050  1.379359  4.92130E-08  9.80230E-08  1.01920E-07
 in  49   1.671476  0.911476  1.190786  3.65349E-09  7.09797E-09  7.56637E-09
 sn  50   3.246092  1.176092  1.455401  1.41840E-07  2.84803E-07  2.93751E-07
 sb  51   1.732471  0.722471  1.001780  4.45858E-09  8.70573E-09  9.23371E-09
 te  52   2.859959  0.679959  0.959268  6.26657E-08  1.24904E-07  1.29781E-07
  i  53   1.790166  0.240166  0.519475  5.30716E-09  7.65594E-09  1.09911E-08
 xe  54   2.994025  0.754025  1.033334  8.77985E-08  1.66314E-07  1.81831E-07
 cs  55   1.813663  0.733663  1.012973  5.86714E-09  1.09673E-08  1.21508E-08
 ba  56   3.758487  1.578487  1.857796  5.33905E-07  1.09035E-06  1.10572E-06
 la  57   2.737783  1.567783  1.847093  5.14902E-08  1.05116E-07  1.06636E-07
 ce  58   3.205502  1.625502  1.904811  1.52479E-07  3.11855E-07  3.15784E-07
 pr  59   2.152259  1.392259  1.671568  1.35649E-08  2.74922E-08  2.80928E-08
 nd  60   2.937847  1.487847  1.767156  8.47526E-08  1.72680E-07  1.75523E-07
 sm  62   2.136762  1.196762  1.476071  1.39674E-08  2.82069E-08  2.89264E-08
 eu  63   1.084908  0.574908  0.854217  1.25276E-09  2.23022E-09  2.59447E-09
 gd  64   1.970749  0.920749  1.200058  9.96692E-09  1.93346E-08  2.06415E-08
 tb  65   0.978159  0.658159  0.937468  1.02464E-09  1.87608E-09  2.12203E-09
 dy  66   2.109717  0.979717  1.259027  1.41838E-08  2.77533E-08  2.93746E-08
 ho  67   1.102572  0.632572  0.911882  1.41610E-09  2.57219E-09  2.93273E-09
 er  68   1.942682  1.022682  1.301991  9.93785E-09  1.95687E-08  2.05813E-08
 tm  69   1.008472  0.888472  1.167782  1.16791E-09  2.25379E-09  2.41875E-09
 yb  70   2.240943  1.320943  1.600252  2.04319E-08  4.13882E-08  4.23146E-08
 lu  71   1.299104  1.209104  1.488413  2.36200E-09  4.73226E-09  4.89170E-09
 hf  72   2.213818  1.503818  1.783127  1.97994E-08  4.03276E-08  4.10045E-08
 ta  73   1.323691  1.443691  1.723001  2.58504E-09  5.25195E-09  5.35361E-09
  w  74   2.135551  1.485551  1.764861  1.70299E-08  3.46614E-08  3.52689E-08
 re  75   1.212201  0.952201  1.231510  2.05787E-09  4.01086E-09  4.26185E-09
 os  76   2.145624  0.795624  1.074933  1.80353E-08  3.41973E-08  3.73511E-08
 ir  77   1.456347  0.136346  0.415656  3.72700E-09  4.74391E-09  7.71863E-09
 pt  78   2.140099  0.520099  0.799408  1.82611E-08  3.22274E-08  3.78188E-08
 au  79   1.359319  0.559319  0.838628  3.05445E-09  5.40522E-09  6.32577E-09
 hg  80   2.583725  1.413725  1.693034  5.21501E-08  1.05959E-07  1.08003E-07
 tl  81   2.206369  1.436369  1.715679  2.22861E-08  4.52631E-08  4.61546E-08
 pb  82   3.452072  1.412072  1.691381  3.97817E-07  8.07050E-07  8.23878E-07
 bi  83   1.161887  0.511887  0.791196  2.05689E-09  3.56838E-09  4.25983E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.8049   1.3517   1.8699   0.5182  -0.1785
