# Initial mass = 3.000, Z =  0.0070, Y =  0.260, M_mix = 5.00E-04
# Final mass = 0.698, Mass expelled =   2.3020
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  v  23   3.670764 -0.289236 -0.010727  1.61687E-07 -9.35955E-09  3.72202E-07
 cr  24   5.342955 -0.297045 -0.018537  7.75815E-06 -1.61435E-08  1.78593E-05
 mn  25   5.225210 -0.254790  0.023719  6.25053E-06  7.28580E-07  1.43887E-05
 fe  26   7.261491 -0.278509  0.000000  6.90731E-04 -4.19992E-06  1.59006E-03
 co  27   4.721879 -0.148120  0.130388  2.10412E-06  1.24676E-06  4.84369E-06
 ni  28   5.922396 -0.277604  0.000905  3.32518E-05 -4.31683E-08  7.65457E-05
 cu  29   4.058492 -0.191508  0.087001  4.92509E-07  2.03365E-07  1.13376E-06
 zn  30   4.390257 -0.239743  0.038766  1.08825E-06  2.07844E-07  2.50515E-06
 ga  31   2.996886 -0.083114  0.195395  4.68917E-08  3.89281E-08  1.07945E-07
 ge  32   3.484843 -0.095157  0.183352  1.50263E-07  1.35830E-07  3.45906E-07
 as  33   2.159429 -0.140571  0.137937  7.32608E-09  4.55676E-09  1.68646E-08
 se  34   3.340487  0.000488  0.278996  1.17146E-07  1.41125E-07  2.69670E-07
 br  35   2.533649 -0.006351  0.272158  1.84949E-08  1.97637E-08  4.25752E-08
 kr  36   3.406783  0.156783  0.435292  1.44827E-07  2.11145E-07  3.33392E-07
 rb  37   2.551938  0.191938  0.470447  2.06336E-08  3.13776E-08  4.74986E-08
 sr  38   3.599210  0.719210  0.997718  2.35856E-07  4.88522E-07  5.42940E-07
  y  39   2.989144  0.819144  1.097653  5.87365E-08  1.24384E-07  1.35212E-07
 zr  40   3.412934  0.882934  1.161443  1.59910E-07  3.42663E-07  3.68113E-07
 nb  41   2.225109  0.815109  1.093618  1.05678E-08  2.23610E-08  2.43272E-08
 mo  42   2.669643  0.729643  1.008152  3.03722E-08  6.47122E-08  6.99169E-08
 ru  44   2.387264  0.627264  0.905773  1.67002E-08  3.49017E-08  3.84437E-08
 rh  45   1.375731  0.315732  0.594240  1.65579E-09  2.83885E-09  3.81164E-09
 pd  46   2.399068  0.749068  1.027577  1.80686E-08  3.81787E-08  4.15939E-08
 ag  47   1.632981  0.432981  0.711490  3.13840E-09  5.81703E-09  7.22460E-09
 cd  48   2.582362  0.872362  1.150871  2.91075E-08  6.26737E-08  6.70055E-08
 in  49   1.455052  0.695052  0.973561  2.21767E-09  4.58442E-09  5.10507E-09
 sn  50   3.026016  0.956016  1.234525  8.53763E-08  1.86591E-07  1.96536E-07
 sb  51   1.519731  0.509731  0.788239  2.72942E-09  5.69623E-09  6.28311E-09
 te  52   2.636669  0.456669  0.735178  3.74415E-08  8.07697E-08  8.61903E-08
  i  53   1.637746  0.087746  0.366255  3.73297E-09  4.88610E-09  8.59330E-09
 xe  54   2.791159  0.551159  0.829667  5.49837E-08  1.09324E-07  1.26572E-07
 cs  55   1.611781  0.531781  0.810290  3.68261E-09  7.16179E-09  8.47738E-09
 ba  56   3.516960  1.336960  1.615469  3.05880E-07  6.87057E-07  7.04135E-07
 la  57   2.492970  1.322971  1.601479  2.92769E-08  6.57054E-08  6.73954E-08
 ce  58   2.955680  1.375680  1.654189  8.57039E-08  1.92924E-07  1.97290E-07
 pr  59   1.918742  1.158742  1.437251  7.91611E-09  1.75553E-08  1.82229E-08
 nd  60   2.679885  1.229885  1.508394  4.67524E-08  1.04464E-07  1.07624E-07
 sm  62   1.870927  0.930927  1.209435  7.56647E-09  1.66182E-08  1.74180E-08
 eu  63   0.869117  0.359117  0.637625  7.61537E-10  1.34818E-09  1.75306E-09
 gd  64   1.734942  0.684942  0.963451  5.78585E-09  1.18663E-08  1.33190E-08
 tb  65   0.749275  0.429275  0.707784  6.04368E-10  1.11787E-09  1.39125E-09
 dy  66   1.862738  0.732738  1.011246  8.02462E-09  1.66706E-08  1.84727E-08
 ho  67   0.877149  0.407149  0.685657  8.41942E-10  1.53740E-09  1.93815E-09
 er  68   1.710482  0.790482  1.068990  5.81709E-09  1.22654E-08  1.33909E-08
 tm  69   0.763390  0.643390  0.921898  6.63652E-10  1.34437E-09  1.52773E-09
 yb  70   1.991689  1.071689  1.350197  1.14992E-08  2.54416E-08  2.64712E-08
 lu  71   1.034787  0.944787  1.223296  1.28404E-09  2.77862E-09  2.95585E-09
 hf  72   1.967406  1.257406  1.535915  1.12164E-08  2.50678E-08  2.58202E-08
 ta  73   1.070258  1.190258  1.468767  1.44094E-09  3.20404E-09  3.31704E-09
  w  74   1.883544  1.233544  1.512053  9.52398E-09  2.12489E-08  2.19242E-08
 re  75   0.977870  0.717870  0.996379  1.19867E-09  2.48036E-09  2.75934E-09
 os  76   1.902927  0.552927  0.831436  1.03048E-08  2.02161E-08  2.37217E-08
 ir  77   1.306355 -0.013646  0.264863  2.63621E-09  2.76204E-09  6.06856E-09
 pt  78   1.918266  0.298266  0.576775  1.09473E-08  1.89857E-08  2.52008E-08
 au  79   1.133695  0.333695  0.612203  1.81519E-09  3.15534E-09  4.17857E-09
 hg  80   2.322268  1.152269  1.430777  2.85372E-08  6.34214E-08  6.56926E-08
 tl  81   1.975467  1.205467  1.483975  1.30841E-08  2.91288E-08  3.01197E-08
 pb  82   3.106304  1.066304  1.344813  1.79278E-07  3.93993E-07  4.12698E-07
 bi  83   0.849444  0.199444  0.477953  1.00088E-09  1.53546E-09  2.30403E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.6910   1.0856   1.6237   0.5381  -0.2789
