# Initial mass = 2.250, Z =  0.0070, Y =  0.260, M_mix = 1.00E-03
# Final mass = 0.663, Mass expelled =   1.5870
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.04071E-01 -5.50897E-02  1.11736E+00
 he   2  11.010729  0.080729  0.372386  2.86596E-01  4.19435E-02  4.54828E-01
  c   6   8.972553  0.502553  0.794211  7.87568E-03  1.04868E-02  1.24987E-02
  n   7   7.964416  0.094416  0.386074  9.01398E-04  8.41137E-04  1.43052E-03
  o   8   8.454361 -0.275639  0.016019  3.18134E-03  2.37444E-04  5.04878E-03
  f   9   4.945506  0.485506  0.777164  1.17050E-06  1.54658E-06  1.85758E-06
 ne  10   7.974929  0.004930  0.296587  1.33047E-03  1.04249E-03  2.11146E-03
 na  11   6.242683 -0.067317  0.224341  2.80788E-05  1.79170E-05  4.45610E-05
 mg  12   7.353655 -0.286345  0.005313  3.83271E-04  6.05313E-06  6.08251E-04
 al  13   6.212972 -0.257028  0.034630  3.07752E-05  3.64184E-06  4.88403E-05
 si  14   7.259794 -0.290206  0.001452  3.56813E-04  6.21658E-07  5.66262E-04
  p  15   5.207680 -0.262320  0.029338  3.49006E-06  3.50167E-07  5.53873E-06
  s  16   6.868782 -0.291218  0.000440  1.65565E-04 -3.22878E-07  2.62752E-04
 cl  17   4.956424 -0.273576  0.018082  2.23992E-06  1.37321E-07  3.55476E-06
 ar  18   6.148080 -0.291920 -0.000262  3.92401E-05 -1.76544E-07  6.22741E-05
  k  19   4.794837 -0.285163  0.006495  1.70274E-06  3.76594E-08  2.70224E-06
 ca  20   5.997963 -0.292037 -0.000379  2.78629E-05 -1.36348E-07  4.42184E-05
 sc  21   2.801353 -0.248646  0.043011  1.98746E-08  2.91000E-09  3.15409E-08
 ti  22   4.627362 -0.282638  0.009020  1.41760E-06  4.12938E-08  2.24973E-06
  v  23   3.664371 -0.295630 -0.003972  1.64287E-07 -2.32555E-09  2.60723E-07
 cr  24   5.329622 -0.310378 -0.018720  7.75796E-06 -1.14305E-08  1.23119E-05
 mn  25   5.199701 -0.280299  0.011359  6.07757E-06  2.27798E-07  9.64511E-06
 fe  26   7.248342 -0.291658  0.000000  6.91006E-04 -2.45892E-06  1.09663E-03
 co  27   4.637134 -0.232866  0.058792  1.78504E-06  3.53130E-07  2.83286E-06
 ni  28   5.910650 -0.289350  0.002308  3.33728E-05  1.62207E-07  5.29626E-05
 cu  29   4.028317 -0.221683  0.069975  4.73763E-07  1.10451E-07  7.51863E-07
 zn  30   4.381221 -0.248779  0.042879  1.09904E-06  1.60416E-07  1.74418E-06
 ga  31   3.001787 -0.078213  0.213445  4.89011E-08  3.00260E-08  7.76060E-08
 ge  32   3.488296 -0.091704  0.199954  1.56181E-07  1.03032E-07  2.47859E-07
 as  33   2.161142 -0.138858  0.152800  7.58417E-09  3.55102E-09  1.20361E-08
 se  34   3.354026  0.014026  0.305684  1.24620E-07  1.09153E-07  1.97772E-07
 br  35   2.544126  0.004126  0.295784  1.95366E-08  1.52784E-08  3.10047E-08
 kr  36   3.395365  0.145365  0.437023  1.45463E-07  1.46573E-07  2.30850E-07
 rb  37   2.423205  0.063205  0.354863  1.58185E-08  1.39901E-08  2.51040E-08
 sr  38   3.609503  0.729503  1.021161  2.49036E-07  3.57704E-07  3.95221E-07
  y  39   2.963042  0.793042  1.084700  5.70334E-08  8.30475E-08  9.05120E-08
 zr  40   3.382917  0.852917  1.144575  1.53880E-07  2.26662E-07  2.44207E-07
 nb  41   2.169451  0.759451  1.051109  9.58629E-09  1.38579E-08  1.52134E-08
 mo  42   2.636885  0.696885  0.988543  2.90429E-08  4.25030E-08  4.60911E-08
 ru  44   2.383714  0.623714  0.915372  1.70802E-08  2.46644E-08  2.71062E-08
 rh  45   1.364807  0.304807  0.596465  1.66496E-09  1.97165E-09  2.64229E-09
 pd  46   2.382553  0.732553  1.024211  1.79363E-08  2.61105E-08  2.84649E-08
 ag  47   1.618128  0.418128  0.709786  3.12735E-09  3.99273E-09  4.96310E-09
 cd  48   2.552898  0.842898  1.134556  2.80455E-08  4.15218E-08  4.45082E-08
 in  49   1.423715  0.663715  0.955373  2.12756E-09  3.01750E-09  3.37644E-09
 sn  50   2.996469  0.926469  1.218127  8.22454E-08  1.23667E-07  1.30523E-07
 sb  51   1.501467  0.491467  0.783125  2.69853E-09  3.87798E-09  4.28257E-09
 te  52   2.626264  0.446264  0.737921  3.76938E-08  5.60830E-08  5.98200E-08
  i  53   1.629259  0.079259  0.370917  3.77477E-09  3.43482E-09  5.99057E-09
 xe  54   2.776491  0.536491  0.828149  5.48136E-08  7.50985E-08  8.69893E-08
