                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20260313"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                           he_core_radius                              he_core_lgT                            he_core_lgRho                             co_core_mass                           co_core_radius                              co_core_lgT                            co_core_lgRho                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                            envelope_mass                   envelope_fraction_left                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4                                rel_E_err                                tot_E_err                              num_retries                                num_iters                    num_solver_iterations                             elapsed_time                            alpha_mlt_max                        alpha_mlt_surface                                 min_beta                               varcontrol                             last_saved_R                                 min_kapR                                 max_kapR                                    min_T                                    max_T                     quasi_adiabatic_Mdot 
                                       1                                     1565                  3.7566048948898599E+004                  4.5747955200587320E+000                  1.9999998436780895E+000                  3.3599535872079777E+001                 -1.1380775666998447E+001                  1.4009479644086725E-002                  9.9999974273997638E-001                  3.2582269209446707E-001                  1.3779912094181876E-001                  1.1795597995767701E-001                  9.9999982467155912E-001                  3.1624533432349117E-001                  1.3779912094181876E-001                  1.1694841254720760E-001                  2.0892199154672957E+000                 -1.3649307995916293E+000                  6.5162363977814586E-001                  2.1049403530357020E+000                 -6.4168791338704079E-001                  2.0884121592714253E+000                 -1.3649307995916293E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.5593591614966650E+030                  2.5105796410447740E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.8044130817206216E+032                  5.0655546624916448E-001                  5.6515879661062890E-002                  7.4974179170004120E+000                  2.1949014007931420E+000                  2.7560581263400197E-001                  2.2612649703921624E-002                  7.9910452692528411E+000                  4.2551602704058924E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4934443774289250E+000                  9.9999989532794353E-001                  3.6525626609154336E+000                  2.2199838298976107E+000                  1.3275197539824348E+000                  2.0840580810573717E+000                  0.0000000000000000E+000                  2.0927770650342001E+001                  4.8718696172043314E+000                  8.3053040866929031E+000                  9.2016886728908365E-001                  1.7604819940509071E+000                  5.0000000000019940E-001                  1.4700205832794360E+001                  0.0000000000000000E+000                  2.1899969882411222E-006                  2.7683529067869500E-001                  7.0615077866076326E-001                  0.0000000000000000E+000                  1.5998030835332069E-003                  5.8880728258316915E-003                  1.8671124125099062E-003                  1.0468260191184189E+000                  6.5077800978169731E-001                  5.0491491013488053E-013                  4.6535960594618393E+036                                        0                                        5                                        5                  5.2470970200000000E-001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6673869385336841E-001                  1.0000000000000000E-004                  9.6693193852633883E+001                  5.4662770781996101E-004                  1.8343118683767232E-001                  4.4932722528925015E+003                  2.0197800893923080E+008                  1.2782024816301436E-002 
                                      10                                     1649                  1.7033420023628298E+005                  3.8356699033269113E+000                  1.9999992850675445E+000                  3.3599535750779012E+001                 -1.1372326634201201E+001                  0.0000000000000000E+000                  9.9999951376533835E-001                  3.0384249939015695E-001                  1.3780334256057999E-001                  1.2272310511636271E-001                  9.9999964631346350E-001                  2.9774205945700932E-001                  1.3780334256057999E-001                  1.2191607992536421E-001                  2.1976977545612395E+000                 -1.8513670071495994E-001                  1.0946784134890826E+000                  2.2323358649403753E+000                 -7.2558551123745973E-001                  2.1971792408123867E+000                 -1.8513670071495994E-001                  2.5056510171233699E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.1940544105568679E+032                  5.4801890628523639E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.6144749513834545E+032                  5.0725265249385565E-001                  5.4288639231274242E-002                  7.5107411545381142E+000                  2.1828267343180059E+000                  2.7560660143095378E-001                  2.0935592075867804E-002                  8.0212698341501643E+000                  4.3454254606557088E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4927466325736889E+000                  9.9999952106265222E-001                  3.6446467602510393E+000                  2.3157183099264524E+000                  1.3912187953256459E+000                  1.9566598770701846E+000                  0.0000000000000000E+000                  2.1084125298494200E+001                  5.0038367979755805E+000                  8.3059948321389889E+000                  1.3902543776034317E+000                  1.7604836909158510E+000                  5.0000000000000011E-001                  1.4700324146171994E+001                  1.0000000000007454E-099                  1.6047840628718237E-015                  2.7682872123280772E-001                  7.0615953723555991E-001                  1.0025050022252560E-099                  1.5998030834761807E-003                  5.8880728256826779E-003                  1.8671124127025041E-003                  1.0466357327238904E+000                  6.5092694724584388E-001                  5.7886201078375822E-013                  5.7089303959590430E+036                                        0                                        5                                        5                  6.0168535219999999E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6133337762468307E-001                  1.0000000000000000E-004                  9.6693193852633883E+001                  4.6754885019389963E-004                  1.6916485504302317E-001                  4.4121148353413237E+003                  2.0229951060267204E+008                  1.5717056180016505E-002 
                                      20                                     1703                  2.4338970476646072E+005                  3.9118471532405565E+000                  1.9999989735430672E+000                  3.3599535683132302E+001                 -1.1368470100065009E+001                  0.0000000000000000E+000                  9.9999939439411489E-001                  2.9793957919553427E-001                  1.3780337169968854E-001                  1.2190449108404548E-001                  9.9999957085592350E-001                  2.9274364392071617E-001                  1.3780337169968854E-001                  1.2106594690539318E-001                  2.2490102985918790E+000                  3.3711003981703452E-001                  1.3182705384501356E+000                  2.3019114419527593E+000                 -7.5357808445883967E-001                  2.2485783700784530E+000                  3.3711003981703452E-001                  2.5033558133810469E+032                  3.1259090465999847E+032                  3.1741226737545721E+032                  4.4329365212279351E+032                  5.4801889004477292E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.8409095121672054E+032                  5.0768839389679810E-001                  5.3252098531368912E-002                  7.5160956744144993E+000                  2.1719153153046329E+000                  2.7560660287725919E-001                  2.0272721291058282E-002                  8.0347377398922095E+000                  4.3839089382392959E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4923105796462690E+000                  9.9999931216983862E-001                  3.6410292169344611E+000                  2.3592474940067660E+000                  1.4202184739989581E+000                  1.8986604520768500E+000                  0.0000000000000000E+000                  2.1149406479607126E+001                  5.0575620196732292E+000                  8.3062030106638005E+000                  1.5966256414965325E+000                  1.7604836909158530E+000                  5.0000000000000000E-001                  1.4700324146172081E+001                  1.0000000000007632E-099                  4.6810698114391075E-023                  2.7682872123280300E-001                  7.0615953723556624E-001                  1.0025050017756296E-099                  1.5998030834688489E-003                  5.8880728256648831E-003                  1.8671124127261189E-003                  1.0465114147955314E+000                  6.5099709602344191E-001                  6.5335467817379640E-013                  6.6396496078514108E+036                                        0                                        5                                        5                  1.2319022844999999E+001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.5863634665075204E-001                  1.0000000000000000E-004                  9.6693193852633883E+001                  4.3582479402128705E-004                  1.6310502789629991E-001                  4.3755157913668208E+003                  2.0239650586925119E+008                  1.7618651631631347E-002 
                                      30                                     1653                  3.5606504144375114E+005                  4.2063037034683548E+000                  1.9999984884886228E+000                  3.3599535577803998E+001                 -1.1364553906751190E+001                  0.0000000000000000E+000                  9.9999923171324967E-001                  2.9369507780364851E-001                  1.3780340512078182E-001                  1.2465955572875602E-001                  9.9999946964988629E-001                  2.8912505888711448E-001                  1.3780340512078182E-001                  1.2393029291677186E-001                  2.2924763199762501E+000                  9.5706887287515097E-001                  1.4547312887210191E+000                  2.3685671522307339E+000                 -7.5995923497330642E-001                  2.2920912485639215E+000                  9.5706887287515097E-001                  2.5081019125765546E+032                  3.1259090404064943E+032                  3.4551154442202272E+032                  4.6896255812090443E+032                  5.4801889088424569E+032                  5.4801889088424569E+032                  5.6116519266290157E+032                  6.0982118202876922E+032                  5.0841781958065435E-001                  5.2369530907420227E-002                  7.5200305662741807E+000                  2.1609675981932215E+000                  2.7560660287892486E-001                  1.9662496537157514E-002                  8.0518553778005657E+000                  4.4159973297613142E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4915806689079685E+000                  9.9999898663888787E-001                  3.6378502322110426E+000                  2.3971606859697281E+000                  1.4455330394272758E+000                  1.8480312158919134E+000                  0.0000000000000000E+000                  2.1217654722568259E+001                  5.1154487069322760E+000                  8.3012141647471687E+000                  1.8645726426831288E+000                  1.7604836909158530E+000                  5.0000000000000000E-001                  1.4700324146172079E+001                  1.0000000000007632E-099                  3.2297478798582262E-023                  2.7682872123280294E-001                  7.0615953723556635E-001                  1.0025050017756296E-099                  1.5998030834378509E-003                  5.8880728256467578E-003                  1.8671124127776224E-003                  1.0462962912987097E+000                  6.5104549014512358E-001                  5.6763426917440254E-013                  5.9464779772370113E+036                                        0                                        5                                        5                  1.8756129357999999E+001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.5623005827360452E-001                  1.0000000000000000E-004                  9.6693193852633883E+001                  4.1081901421941388E-004                  1.5808840340214586E-001                  4.3436044024862586E+003                  2.0008483098276028E+008                  1.9427302597332101E-002 
                                      40                                     1630                  5.3817474449707323E+005                  3.8836085871066190E+000                  1.9999977037140069E+000                  3.3599535407392196E+001                 -1.1371439282753848E+001                  0.0000000000000000E+000                  9.9999946964988629E-001                  3.0628069492874216E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999964631346350E-001                  2.9992669646066106E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1242411054450785E+000                  1.8099289108881293E+000                  9.5385431758235117E-001                  2.3152693253194485E+000                 -6.1659264131965175E-001                  2.1234516179627336E+000                  1.8099289108881293E+000                  2.8322492815319914E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.5407344450172813E+032                  5.4801888996948095E+032                  5.4801888996948095E+032                  5.9755674773123960E+032                  6.3856789606464892E+032                  5.0925492503549008E-001                  5.4930507291932523E-002                  7.5007029956839952E+000                  2.1388436396034973E+000                  2.7560660290091504E-001                  1.9707411834862156E-002                  8.0808679636373260E+000                  4.3518119787757250E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4907427786785168E+000                  9.9999845963871914E-001                  3.6448705422282091E+000                  2.3128569350280954E+000                  1.3893405439221267E+000                  1.9604160364904066E+000                  0.0000000000000000E+000                  2.1247991151406989E+001                  5.1514677632370809E+000                  8.2758376979436008E+000                  2.1967455540087450E+000                  1.7604836909158530E+000                  5.0000000000000000E-001                  1.4700324146172081E+001                  1.0000000000007632E-099                  5.9120382235286146E-024                  2.7682872123280300E-001                  7.0615953723556624E-001                  1.0025050017756296E-099                  1.5998030827398771E-003                  5.8880728256329494E-003                  1.8671124136036045E-003                  1.0459713757972740E+000                  6.5038910186991150E-001                  5.0711321785425153E-013                  5.2948447214908905E+036                                        0                                        5                                        5                  2.5246876904000001E+001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6243095026827719E-001                  1.0000000000000000E-004                  9.6693193852633883E+001                  4.8176528121980422E-004                  1.6958004928589573E-001                  4.4143888888864603E+003                  1.8872859115633714E+008                  1.5520119831607457E-002 
                                      50                                     1614                  6.2232561003110895E+005                  4.1890622905302353E+000                  1.9999973480721425E+000                  3.3599535330165452E+001                 -1.1374696189668326E+001                  0.0000000000000000E+000                  9.9999957085592361E-001                  3.1151483514077011E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999969682258927E-001                  3.0368555125400049E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0293028265688227E+000                  1.9636548059257268E+000                  9.8655096237170203E-001                  2.3194120469073938E+000                 -6.2322280805703478E-001                  2.0283351227860429E+000                  1.9636548059257268E+000                  2.8470061721520161E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.5321594826503015E+032                  5.4801888992269021E+032                  5.4801888992269021E+032                  6.0274975971943865E+032                  6.4237726017067725E+032                  5.0944521187345326E-001                  5.6152357621584548E-002                  7.4960586445684667E+000                  2.1174761293247988E+000                  2.7560660291329980E-001                  1.9433106527629054E-002                  8.0857267090404470E+000                  4.3588201752572715E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4905521361986893E+000                  9.9999822084509848E-001                  3.6478350243674198E+000                  2.2776543831348488E+000                  1.3658103036970821E+000                  2.0074764397137503E+000                  0.0000000000000000E+000                  2.1277781712980111E+001                  5.1758569787530080E+000                  8.2732242581239586E+000                  2.3276537073611139E+000                  1.7604836909158530E+000                  5.0000000000000000E-001                  1.4700324146172081E+001                  1.0000000000007632E-099                  5.0425934622841989E-024                  2.7682872123280294E-001                  7.0615953723556624E-001                  1.0025050017756296E-099                  1.5998030818694701E-003                  5.8880728256303933E-003                  1.8671124146212243E-003                  1.0458723208064635E+000                  6.4996114186287546E-001                  1.4209194481961978E-012                  1.5012228292238820E+037                                        0                                        5                                        5                  3.1341716193000000E+001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6414159320583315E-001                  1.0000000000000000E-004                  9.6693193852633883E+001                  5.0565512189763796E-004                  1.7465521769002920E-001                  4.4446245473974350E+003                  1.8759629554000014E+008                  1.4091713609940298E-002 
                                      60                                     1572                  7.5767886960465275E+005                  4.2159539839859574E+000                  1.9999967802737320E+000                  3.3599535206869412E+001                 -1.1378315283163618E+001                  0.0000000000000000E+000                  9.9999966927215689E-001                  3.2287409108355103E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999977029040843E-001                  3.1438019346359697E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8347452445852057E+000                  2.0484070476784164E+000                  9.7239738668264297E-001                  2.2776695175537283E+000                 -5.9844354166343128E-001                  1.8331405306094577E+000                  2.0484070476784164E+000                  3.1259092144242465E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2581884685971031E+032                  5.4801888991615019E+032                  5.4801888991615019E+032                  6.0804271901418874E+032                  6.4587369274320039E+032                  5.0966291291690113E-001                  5.8756039533477675E-002                  7.4826141207859340E+000                  2.0975190624459885E+000                  2.7560660294359968E-001                  1.9570726642556449E-002                  8.0928873664821488E+000                  4.3168688064922796E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4903338673568309E+000                  9.9999783959864130E-001                  3.6523984272941643E+000                  2.2219089211526026E+000                  1.3288107668524687E+000                  2.0814753901069381E+000                  0.0000000000000000E+000                  2.1288506644303855E+001                  5.1904661218276882E+000                  8.2580348781307826E+000                  2.5115696222633379E+000                  1.7604836909158530E+000                  5.0000000000000000E-001                  1.4700324146172081E+001                  1.0000000000007632E-099                  1.8383438561757372E-024                  2.7682872123280294E-001                  7.0615953723556613E-001                  1.0025050017756296E-099                  1.5998030811130858E-003                  5.8880728256292814E-003                  1.8671124155046003E-003                  1.0457600884219109E+000                  6.4877739629887099E-001                  4.2761821064916246E-013                  4.4809521889155562E+036                                        0                                        5                                        5                  3.7373002761000002E+001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6743630757659316E-001                  1.0000000000000000E-004                  9.6693193852633883E+001                  5.5874637566014366E-004                  1.8308834525340095E-001                  4.4915733832207452E+003                  1.8114855669375402E+008                  1.2437090794016902E-002 
                                      70                                     1565                  9.2491359873218718E+005                  4.3647137603234842E+000                  1.9999960828671632E+000                  3.3599535055429229E+001                 -1.1380525621145358E+001                  0.0000000000000000E+000                  9.9999973585236801E-001                  3.3155704145907205E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999980430316338E-001                  3.2053867268581482E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6652362013843267E+000                  1.9849537266484700E+000                  9.8903747579252754E-001                  2.1835795482371982E+000                 -6.3668213418041597E-001                  1.6630637415643426E+000                  1.9849537266484700E+000                  3.1418330995886197E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.3138242922503712E+032                  5.4801888996076782E+032                  5.4801888996076782E+032                  6.1039837947968654E+032                  6.4948859616015237E+032                  5.0984674935355401E-001                  6.0687100081051840E-002                  7.4761539627628828E+000                  2.0770562748225609E+000                  2.7560660298301193E-001                  1.9387109705145004E-002                  8.0938358220527125E+000                  4.2414238392502215E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4901493335136093E+000                  9.9999737132215427E-001                  3.6549935385583470E+000                  2.1907936156209113E+000                  1.3080628915582582E+000                  2.1229709892551769E+000                  0.0000000000000000E+000                  2.1319546082596389E+001                  5.2178093177042548E+000                  8.2486685751265885E+000                  2.7209500507343711E+000                  1.7604836909158530E+000                  5.0000000000000000E-001                  1.4700324146172081E+001                  1.0000000000007632E-099                  9.2148894469465566E-025                  2.7682872123280294E-001                  7.0615953723556624E-001                  1.0025050017756296E-099                  1.5998030811129127E-003                  5.8880728256292805E-003                  1.8671124155048022E-003                  1.0456664167283991E+000                  6.4721334551055154E-001                  3.9048497988250476E-013                  4.1187894830327520E+036                                        0                                        5                                        5                  4.3354086668999997E+001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6891773851448149E-001                  1.0000000000000000E-004                  9.6693193852633883E+001                  5.8628853405117125E-004                  1.8801317115247407E-001                  4.5184930827506314E+003                  1.7728360531118509E+008                  1.1443680663811941E-002 
                                      80                                     1554                  1.5286552442127825E+006                  5.0260091820503039E+000                  1.9999935730706015E+000                  3.3599534510432420E+001                 -1.1381240236953431E+001                  0.0000000000000000E+000                  9.9999975307138822E-001                  3.3329277497358484E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999982014524902E-001                  3.2288919897960727E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2540099955986002E+000                  2.0621339567284549E+000                  1.2492724511925197E+000                  2.1792118257036028E+000                 -7.8434983075096498E-001                  1.2500158857094432E+000                  2.0621339567284549E+000                  3.3709035852168571E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.6476028424129261E+032                  5.4801889004447366E+032                  5.4801889004447366E+032                  6.2718887129044376E+032                  6.6358773603277608E+032                  5.1015798121564015E-001                  6.4165427139537656E-002                  7.4583700162572351E+000                  1.9976138755044548E+000                  2.7560660290075839E-001                  1.8945797316271419E-002                  8.1080197532727283E+000                  4.3154731421138290E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4898355918549613E+000                  9.9999568616717915E-001                  3.6556268520836901E+000                  2.1832252831905863E+000                  1.3030120982924092E+000                  2.1330720307900668E+000                  0.0000000000000000E+000                  2.1395674353508795E+001                  5.2847077747163747E+000                  8.2192354400286920E+000                  3.3362764585435571E+000                  1.7604836909158528E+000                  5.0000000000000000E-001                  1.4700324146172079E+001                  1.0000000000007632E-099                  1.2269555838638185E-025                  2.7682872123280294E-001                  7.0615953723556624E-001                  1.0025050017756296E-099                  1.5998030811129121E-003                  5.8880728256292770E-003                  1.8671124155048016E-003                  1.0455012511825996E+000                  6.4019829877509282E-001                  3.9626582193328867E-013                  4.2356161623497856E+036                                        0                                        6                                        6                  4.9582255486999998E+001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6920105588583660E-001                  1.0000000000000000E-004                  9.6693193852633883E+001                  5.9185818175276433E-004                  1.8924484565588148E-001                  4.5250870495640511E+003                  1.6566678339968657E+008                  1.1212065810134933E-002 
