                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20260312"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                           he_core_radius                              he_core_lgT                            he_core_lgRho                             co_core_mass                           co_core_radius                              co_core_lgT                            co_core_lgRho                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                            envelope_mass                   envelope_fraction_left                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4                                rel_E_err                                tot_E_err                              num_retries                                num_iters                    num_solver_iterations                             elapsed_time                            alpha_mlt_max                        alpha_mlt_surface                                 min_beta                               varcontrol                             last_saved_R                                 min_kapR                                 max_kapR                                    min_T                                    max_T                     quasi_adiabatic_Mdot 
                                       1                                     1071                  1.0000000000000000E+001                  1.0000000000000000E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999465087352E-001                  9.9999998477215435E-001                  9.9999999999618761E-001                  9.9999999958719910E-001                  9.9999999525938943E-001                  9.9999998308584703E-001                  1.0000000000000000E+000                  9.9999999952806207E-001                  1.5283235567114066E+000                 -2.9760555117615962E+001                 -9.8999999999999986E+001                  1.5283235567114064E+000                  3.5586055096389962E-001                  1.4981000087939673E+000                 -2.9760555117615962E+001                  2.3022594836713005E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0700281875044607E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5077369369552651E-001                  9.0227318246263510E-002                  7.3855393492618706E+000                  2.2314856757053518E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8492263063044736E+000                  1.0000000000000000E+000                  3.8878640658429839E+000                  1.5110286598601206E+000                  5.0243935910859028E-001                  3.7342189047499335E+000                  5.8108382762975265E-010                  1.8065241814252015E+001                  2.8355563595693032E+000                  7.4268775996320260E+000                 -1.0751896930164615E+000                  1.3379273745078859E+000                  5.0000049691521997E-001                  4.0416413850188295E+000                  9.9383043979475122E-007                  9.8631467139577389E-001                  9.1809509049171185E-005                  3.0627177709885840E-004                  8.5105141659252669E-003                  2.4805638980559173E-003                  6.0165994388078521E-003                  7.2709734142299373E-004                  1.2227355465762988E+000                  7.4859464595387049E-001                  3.7607404247280879E-013                  2.8298017879014811E+036                                        0                                        2                                        2                  1.3006701200000001E-001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6753928766580044E-001                  1.0000000000000000E-004                  3.1381441560412155E+000                  5.5885744485918254E-004                  3.5885876705279117E-002                  7.7285648110249267E+003                  2.6722531620054554E+007                  2.9493159698952624E-004 
                                      10                                     1070                  1.2577892535548828E+002                  1.1907036916294427E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999465087341E-001                  9.9999998477173202E-001                  9.9999999999618761E-001                  9.9999999958721597E-001                  9.9999999525938932E-001                  9.9999998308581939E-001                  1.0000000000000000E+000                  9.9999999952806384E-001                  1.5283232298470830E+000                 -2.9760604623746911E+001                 -9.8999999999999986E+001                  1.5283232298470828E+000                  3.5585371071227512E-001                  1.4981001513521996E+000                 -2.9760604623746911E+001                  2.3022660573828969E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0700077536298110E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5077369369552607E-001                  9.0226896995788633E-002                  7.3855395662005963E+000                  2.2314884982349898E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8492263063044740E+000                  1.0000000000000000E+000                  3.8878628475247914E+000                  1.5110304800391756E+000                  5.0244270583450235E-001                  3.7342122112981095E+000                  5.8064163468426280E-010                  1.8065253805197639E+001                  2.8355701609651316E+000                  7.4268753485594443E+000                 -1.0751458604931710E+000                  1.3379273751983929E+000                  5.0000049676265201E-001                  4.0416413888277836E+000                  9.9352530401399064E-007                  9.8631467168359910E-001                  9.1809404976592721E-005                  3.0627177681802413E-004                  8.5105142875890032E-003                  2.4805638980559173E-003                  6.0165994388078521E-003                  7.2709734142299373E-004                  1.2227355074713773E+000                  7.4859468529970530E-001                  3.6572427650112589E-013                  2.7519173350234586E+036                                        0                                        2                                        2                  1.4495826500000000E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6753922442271845E-001                  1.0000000000000000E-004                  3.1381441560412155E+000                  5.5885651782298755E-004                  3.5887575179044659E-002                  7.7285429296748425E+003                  2.6722393109884948E+007                  2.9494434980554580E-004 
                                      20                                     1070                  3.3065954102888412E+002                  1.4025966823288236E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999465087341E-001                  9.9999998477098240E-001                  9.9999999999618761E-001                  9.9999999958719066E-001                  9.9999999525938932E-001                  9.9999998308577109E-001                  1.0000000000000000E+000                  9.9999999952806096E-001                  1.5283226515480370E+000                 -2.9760692206602371E+001                 -1.3546349804879153E+001                  1.5283226515480375E+000                  3.5584160861182212E-001                  1.4981004035598673E+000                 -2.9760692206602371E+001                  2.3022776928102734E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0699715996666767E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5077369369552607E-001                  9.0226151682723507E-002                  7.3855399500545786E+000                  2.2314934921824041E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8492263063044740E+000                  1.0000000000000000E+000                  3.8878607518556429E+000                  1.5110336784930745E+000                  5.0244849639974853E-001                  3.7342006301676172E+000                  5.8039525420927793E-010                  1.8065275020990043E+001                  2.8355945798084790E+000                  7.4268713658650025E+000                 -1.0750683076104974E+000                  1.3379273764196944E+000                  5.0000049649280487E-001                  4.0416413955646968E+000                  9.9298560985894187E-007                  9.8631467219267444E-001                  9.1809220889372251E-005                  3.0627177632132948E-004                  8.5105145027920357E-003                  2.4805638980559173E-003                  6.0165994388078521E-003                  7.2709734142299373E-004                  1.2227354382719138E+000                  7.4859475492538807E-001                  3.6434576374850002E-013                  2.7415327413063890E+036                                        0                                        2                                        2                  3.0593327709999998E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6753911451164032E-001                  1.0000000000000000E-004                  3.1381441560412155E+000                  5.5885491346235135E-004                  3.5890580456604461E-002                  7.7285052902281741E+003                  2.6722148053493492E+007                  2.9496632886520283E-004 
                                      30                                     1070                  6.6438847503013278E+002                  1.6144896730282043E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999465087341E-001                  9.9999998476976160E-001                  9.9999999999618761E-001                  9.9999999958714947E-001                  9.9999999525938932E-001                  9.9999998308569349E-001                  1.0000000000000000E+000                  9.9999999952805640E-001                  1.5283217098309754E+000                 -2.9760834808555813E+001                 -1.3847379800543134E+001                  1.5283217098309756E+000                  3.5582190187310858E-001                  1.4981008141651262E+000                 -2.9760834808555813E+001                  2.3022966543006986E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0699127236214326E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5077369369552607E-001                  9.0224937989235504E-002                  7.3855405752101619E+000                  2.2315016247178914E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8492263063044740E+000                  1.0000000000000000E+000                  3.8878573358993505E+000                  1.5110388700663191E+000                  5.0245792409895484E-001                  3.7341817747692043E+000                  5.8010440284049009E-010                  1.8065309570518441E+001                  2.8356343448726760E+000                  7.4268648805772948E+000                 -1.0749420162733081E+000                  1.3379273784074022E+000                  5.0000049605362085E-001                  4.0416414065292487E+000                  9.9210724159767461E-007                  9.8631467302120268E-001                  9.1808921244017919E-005                  3.0627177551299166E-004                  8.5105148530855799E-003                  2.4805638980559173E-003                  6.0165994388078521E-003                  7.2709734142299373E-004                  1.2227353255533049E+000                  7.4859486833801203E-001                  3.4019645656836465E-013                  2.5598023512576700E+036                                        0                                        2                                        2                  4.6537905029999997E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6753893625430243E-001                  1.0000000000000000E-004                  3.1381441560412155E+000                  5.5885231399213327E-004                  3.5895474873797725E-002                  7.7284439383615072E+003                  2.6721749016592190E+007                  2.9500214303911397E-004 
                                      40                                     1070                  1.2079977424249305E+003                  1.8263826637275853E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999465087341E-001                  9.9999998476777396E-001                  9.9999999999618761E-001                  9.9999999958708241E-001                  9.9999999525938932E-001                  9.9999998308557014E-001                  1.0000000000000000E+000                  9.9999999952804908E-001                  1.5283201765121099E+000                 -2.9761066929709205E+001                 -1.3847379800543134E+001                  1.5283201765121102E+000                  3.5578981846562052E-001                  1.4981014823386403E+000                 -2.9761066929709205E+001                  2.3023275529565855E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0698168603290633E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5077369369552607E-001                  9.0222961920177924E-002                  7.3855415932469901E+000                  2.2315148662469224E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8492263063044740E+000                  1.0000000000000000E+000                  3.8878517708531755E+000                  1.5110473035761804E+000                  5.0247327094623628E-001                  3.7341510810746419E+000                  5.7969495737650586E-010                  1.8065365824821448E+001                  2.8356990897051082E+000                  7.4268543223003691E+000                 -1.0747363915231438E+000                  1.3379273816407584E+000                  5.0000049533921209E-001                  4.0416414243650527E+000                  9.9067842419422696E-007                  9.8631467436893028E-001                  9.1808433718709072E-005                  3.0627177419821589E-004                  8.5105154230155390E-003                  2.4805638980559173E-003                  6.0165994388078521E-003                  7.2709734142299373E-004                  1.2227351419466352E+000                  7.4859505307449115E-001                  3.2346637157360971E-013                  2.4338891524382005E+036                                        0                                        2                                        2                  6.2594129100000000E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6753864694842517E-001                  1.0000000000000000E-004                  3.1381441560412155E+000                  5.5884809847769597E-004                  3.5903445073673747E-002                  7.7283439895218644E+003                  2.6721099383202191E+007                  2.9506047867342624E-004 
                                      50                                     1070                  2.0934799571507378E+003                  2.0382756544269660E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999465087341E-001                  9.9999998476453922E-001                  9.9999999999618761E-001                  9.9999999958697328E-001                  9.9999999525938932E-001                  9.9999998308537696E-001                  1.0000000000000000E+000                  9.9999999952803753E-001                  1.5283176803625622E+000                 -2.9761444600365419E+001                 -9.8999999999999986E+001                  1.5283176803625620E+000                  3.5573760270525434E-001                  1.4981025687155449E+000                 -2.9761444600365419E+001                  2.3023778914685093E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0696608141301410E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5077369369552607E-001                  9.0219745524137918E-002                  7.3855432507514633E+000                  2.2315364207165920E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8492263063044740E+000                  1.0000000000000000E+000                  3.8878427086375265E+000                  1.5110610035116798E+000                  5.0249824534528353E-001                  3.7341011322765469E+000                  5.7907129702231145E-010                  1.8065457395553633E+001                  2.8358044772802464E+000                  7.4268371387590157E+000                 -1.0744016904875422E+000                  1.3379273868958805E+000                  5.0000049417809955E-001                  4.0416414533533667E+000                  9.8835619902402881E-007                  9.8631467655931770E-001                  9.1807641088809884E-005                  3.0627177206167110E-004                  8.5105163496198982E-003                  2.4805638980559173E-003                  6.0165994388078521E-003                  7.2709734142299373E-004                  1.2227348428708924E+000                  7.4859535398880150E-001                  2.8103283910056393E-013                  2.1145628956383086E+036                                        0                                        2                                        2                  7.8599717960000000E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6753817757905913E-001                  1.0000000000000000E-004                  3.1381441560412155E+000                  5.5884126499664629E-004                  3.5916421614813246E-002                  7.7281812347352534E+003                  2.6720042141971268E+007                  2.9515546502332211E-004 
                                      60                                     1070                  3.5358371788245940E+003                  2.2501686451263470E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999465087341E-001                  9.9999998475927798E-001                  9.9999999999618761E-001                  9.9999999958679553E-001                  9.9999999525938932E-001                  9.9999998308508209E-001                  1.0000000000000000E+000                  9.9999999952801977E-001                  1.5283136175289560E+000                 -2.9762058646875001E+001                 -1.3847379800543134E+001                  1.5283136175289562E+000                  3.5565266772947590E-001                  1.4981043321522831E+000                 -2.9762058646875001E+001                  2.3024598858053772E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0694069103092974E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5077369369552607E-001                  9.0214512746112099E-002                  7.3855459485427977E+000                  2.2315714921029275E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8492263063044740E+000                  1.0000000000000000E+000                  3.8878279587684865E+000                  1.5110832431112022E+000                  5.0253886488312549E-001                  3.7340198932008635E+000                  5.7808763420969223E-010                  1.8065606391463064E+001                  2.8359759440170658E+000                  7.4268091877653397E+000                 -1.0738571337648688E+000                  1.3379273954250539E+000                  5.0000049229360100E-001                  4.0416415004021990E+000                  9.8458720223242755E-007                  9.8631468011422263E-001                  9.1806353939726928E-005                  3.0627176859490961E-004                  8.5105178543272465E-003                  2.4805638980559173E-003                  6.0165994388078521E-003                  7.2709734142299373E-004                  1.2227343557084944E+000                  7.4859584414133906E-001                  1.2283699773952606E-013                  9.2422884081919932E+035                                        0                                        2                                        2                  9.4567059320000002E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6753741711560726E-001                  1.0000000000000000E-004                  3.1381441560412155E+000                  5.5883020583360761E-004                  3.5937542920963295E-002                  7.7279163405228819E+003                  2.6718322507651582E+007                  2.9531006310064273E-004 
                                      70                                     1070                  5.8852851071027799E+003                  2.4620616358257279E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999465087341E-001                  9.9999998475072893E-001                  9.9999999999618761E-001                  9.9999999958650654E-001                  9.9999999525938932E-001                  9.9999998308464955E-001                  1.0000000000000000E+000                  9.9999999952799323E-001                  1.5283070056295880E+000                 -2.9763055850772279E+001                 -9.8999999999999986E+001                  1.5283070056295880E+000                  3.5551463347139789E-001                  1.4981071858311792E+000                 -2.9763055850772279E+001                  2.3025934394458177E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0689940708849114E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5077369369552607E-001                  9.0206006018491616E-002                  7.3855503378739051E+000                  2.2316285171572816E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8492263063044740E+000                  1.0000000000000000E+000                  3.8878039678013301E+000                  1.5111192922030485E+000                  5.0260487136336129E-001                  3.7338878802403919E+000                  5.7651898364443649E-010                  1.8065848658411245E+001                  2.8362547198816959E+000                  7.4267637623908094E+000                 -1.0729717920794202E+000                  1.3379274092367481E+000                  5.0000048924197404E-001                  4.0416415765911022E+000                  9.7848394818729088E-007                  9.8631468587048321E-001                  9.1804267770224956E-005                  3.0627176298337515E-004                  8.5105202931017622E-003                  2.4805638980559173E-003                  6.0165994388078521E-003                  7.2709734142299373E-004                  1.2227335621735484E+000                  7.4859664253448666E-001                 -2.3498913761014189E-013                 -1.7679770803311088E+036                                        0                                        2                                        2                  1.1080166569999999E+001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6753618826327592E-001                  1.0000000000000000E-004                  3.1381441560412155E+000                  5.5881236456959077E-004                  3.5971904578926593E-002                  7.7274855085638474E+003                  2.6715528029742945E+007                  2.9556152921872821E-004 
                                      80                                     1070                  9.7122882133685071E+003                  2.6739546265251088E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999465087341E-001                  9.9999998473685858E-001                  9.9999999999618761E-001                  9.9999999958603691E-001                  9.9999999525938932E-001                  9.9999998308405480E-001                  1.0000000000000000E+000                  9.9999999952795593E-001                  1.5282962469081445E+000                 -2.9764672234722791E+001                 -9.8999999999999986E+001                  1.5282962469081445E+000                  3.5529062626559921E-001                  1.4981117796096854E+000                 -2.9764672234722791E+001                  2.3028110000185489E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0683235841500068E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5077369369552607E-001                  9.0192194106396256E-002                  7.3855574764450473E+000                  2.2317211321542190E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8492263063044740E+000                  1.0000000000000000E+000                  3.8877649878528673E+000                  1.5111775828556175E+000                  5.0271197658657074E-001                  3.7336736697939727E+000                  5.7401398152202289E-010                  1.8066242145756977E+001                  2.8367074282949316E+000                  7.4266900442578452E+000                 -1.0715341154337448E+000                  1.3379274315204961E+000                  5.0000048431856781E-001                  4.0416416995153668E+000                  9.6863713560780719E-007                  9.8631469515665837E-001                  9.1800897159541694E-005                  3.0627175393591239E-004                  8.5105242333974231E-003                  2.4805638980559173E-003                  6.0165994388078521E-003                  7.2709734142299373E-004                  1.2227322695921961E+000                  7.4859794299655580E-001                 -1.1959181447511149E-012                 -8.9969523816262226E+036                                        0                                        2                                        2                  1.2682097712999999E+001                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6753421117163074E-001                  1.0000000000000000E-004                  3.1381441560412155E+000                  5.5878373349691358E-004                  3.6027762862489938E-002                  7.7267855658264789E+003                  2.6710993660110824E+007                  2.9597015830205679E-004 
