# Initial mass = 1.500, Z =  0.0002, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.680, Mass expelled =   0.8205
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.0095618E-02  5.6498665E-01  6.1508226E-01  6.8862754E-01  7.4977738E-01 -3.6947921E-02
      d      2   5.3362778E-18  5.3362778E-18  0.0000000E+00  6.5040612E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.4831312E-04  1.4831312E-04  0.0000000E+00  1.8076976E-04  0.0000000E+00  0.0000000E+00
    he4      4   3.9466053E-02  2.4455366E-01  2.0508760E-01  2.9807141E-01  2.4999915E-01  7.6381840E-02
    li7      7  -2.9509457E-11  8.7800649E-11  1.1731011E-10  1.0701482E-10  1.4299950E-10 -1.2589060E-01
    be7      7   3.0998081E-17  3.0998081E-17  0.0000000E+00  3.7781656E-17  0.0000000E+00  0.0000000E+00
     b8      8   9.6933604E-28  9.6933604E-28  0.0000000E+00  1.1814641E-27  0.0000000E+00  0.0000000E+00
    c12     12   8.6879535E-03  8.7202517E-03  3.2298696E-05  1.0628579E-02  3.9371691E-05  2.4312913E+00
    c13     13   1.1221543E-06  1.5135511E-06  3.9139678E-07  1.8447744E-06  4.7710762E-07  5.8732694E-01
    c14     14   3.7406194E-09  3.7406194E-09  0.0000000E+00  4.5592112E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.3541986E-05  5.3091389E-05  9.5494042E-06  6.4709835E-05  1.1640600E-05  7.4499494E-01
    n15     15   5.8331665E-08  8.1852988E-08  2.3521322E-08  9.9765579E-08  2.8672188E-08  5.4151994E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.2272569E-04  5.0071860E-04  7.7992911E-05  6.1029516E-04  9.5072355E-05  8.0748564E-01
    o17     17   6.9372072E-07  7.2520390E-07  3.1483196E-08  8.8390647E-07  3.8377614E-08  1.3623284E+00
    o18     18  -3.2171144E-08  1.4331292E-07  1.7548406E-07  1.7467531E-07  2.1391281E-07 -8.8005319E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.6570186E-06  1.6620721E-06  5.0534616E-09  2.0257976E-06  6.1601044E-09  2.5170081E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.5106283E-05  3.1105061E-05  1.5998778E-05  3.7912047E-05  1.9502304E-05  2.8869128E-01
   ne21     21   6.7433280E-07  7.1460175E-07  4.0268947E-08  8.7098419E-07  4.9087333E-08  1.2490408E+00
   ne22     22   1.2658476E-03  1.2671417E-03  1.2940413E-06  1.5444411E-03  1.5774197E-06  2.9908242E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.9382350E-27  6.9382350E-27  0.0000000E+00  8.4565881E-27  0.0000000E+00  0.0000000E+00
   na23     23   1.7836655E-05  1.8269749E-05  4.3309473E-07  2.2267875E-05  5.2793689E-07  1.6250969E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.5130815E-05  2.2762521E-05  7.6317056E-06  2.7743838E-05  9.3029503E-06  4.7454587E-01
   mg25     25   4.2048559E-06  5.2112732E-06  1.0064175E-06  6.3517009E-06  1.2268100E-06  7.1411276E-01
   mg26     26   3.6029010E-06  4.7552885E-06  1.1523874E-06  5.7959292E-06  1.4047455E-06  6.1552542E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.8345443E-07  1.0183197E-06  7.3486530E-07  1.2411674E-06  8.9579135E-07  1.4162348E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.6058933E-07  8.7108883E-06  8.4502990E-06  1.0617166E-05  1.0300805E-05  1.3137436E-02
   si29     29   2.0119955E-08  4.6454733E-07  4.4442737E-07  5.6620820E-07  5.4175126E-07  1.9176215E-02
   si30     30   3.6727073E-08  3.3978938E-07  3.0306231E-07  4.1414842E-07  3.6942902E-07  4.9625032E-02
    p31     31   6.6061915E-08  1.5043534E-07  8.4373426E-08  1.8335639E-07  1.0285012E-07  2.5109127E-01
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -1.8006176E-08  4.0314458E-06  4.0494519E-06  4.9136816E-06  4.9362297E-06 -1.9883418E-03
    s33     33   2.5482088E-09  3.5980779E-08  3.3432570E-08  4.3854762E-08  4.0753871E-08  3.1847864E-02
    s34     34   7.6884987E-09  2.0212343E-07  1.9443493E-07  2.4635582E-07  2.3701368E-07  1.6789379E-02
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   1.8696040E-09  2.8293758E-09  9.5977193E-10  3.4485523E-09  1.1699497E-09  4.6946961E-01
   cl35     35  -6.9914918E-10  4.0840810E-08  4.1539959E-08  4.9778354E-08  5.0636675E-08 -7.4246610E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   6.3788281E-09  2.0413822E-08  1.4034994E-08  2.4881153E-08  1.7108476E-08  1.6265915E-01
   ar36     36  -1.5081298E-08  7.5845378E-07  7.7353508E-07  9.2443270E-07  9.4292932E-07 -8.6038411E-03
   ar37     37   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ar38     38   4.1392809E-09  1.5259818E-07  1.4845889E-07  1.8599255E-07  1.8096949E-07  1.1890162E-02
   ar39     39   2.7040517E-13  2.7040517E-13  0.0000000E+00  3.2958025E-13  0.0000000E+00  0.0000000E+00
   ar40     40   1.5485919E-09  1.7985321E-09  2.4994015E-10  2.1921203E-09  3.0467381E-10  8.5702926E-01
    k39     39   6.3716854E-10  4.0909562E-08  4.0272393E-08  4.9862152E-08  4.9091526E-08  6.7644767E-03
    k40     40  -6.5193363E-12  0.0000000E+00  6.5193363E-12  0.0000000E+00  7.9469868E-12  0.0000000E+00
    k41     41   7.2553963E-10  3.7808712E-09  3.0553315E-09  4.6082715E-09  3.7244097E-09  9.2480592E-02
   ca40     40  -1.1241752E-08  6.8601861E-07  6.9726036E-07  8.3614594E-07  8.4995133E-07 -7.1119457E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   6.4653705E-10  5.5330083E-09  4.8864712E-09  6.7438437E-09  5.9565455E-09  5.3913001E-02
