# Initial mass = 1.900, Z =  0.0002, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.680, Mass expelled =   1.2201
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -9.4311655E-02  8.2040423E-01  9.1471589E-01  6.7241657E-01  7.4977738E-01 -4.7293905E-02
      d      2   7.2909172E-18  7.2909172E-18  0.0000000E+00  5.9757533E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.8669957E-04  1.8669957E-04  0.0000000E+00  1.5302199E-04  0.0000000E+00  0.0000000E+00
    he4      4   7.3563993E-02  3.7855878E-01  3.0499479E-01  3.1027290E-01  2.4999915E-01  9.3805343E-02
    li7      7  -1.1310789E-10  6.1349127E-11  1.7445702E-10  5.0282736E-11  1.4299950E-10 -4.5391560E-01
    be7      7   3.9476740E-18  3.9476740E-18  0.0000000E+00  3.2355774E-18  0.0000000E+00  0.0000000E+00
     b8      8   9.9453084E-29  9.9453084E-29  0.0000000E+00  8.1513354E-29  0.0000000E+00  0.0000000E+00
    c12     12   1.6965644E-02  1.7013676E-02  4.8032809E-05  1.3944684E-02  3.9371691E-05  2.5492246E+00
    c13     13   1.2080122E-06  1.7900757E-06  5.8206336E-07  1.4671749E-06  4.7710762E-07  4.8786557E-01
    c14     14   1.2085238E-08  1.2085238E-08  0.0000000E+00  9.9052562E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.2316827E-05  6.6518165E-05  1.4201338E-05  5.4519362E-05  1.1640600E-05  6.7057544E-01
    n15     15   6.6422494E-09  4.1621842E-08  3.4979593E-08  3.4113935E-08  2.8672188E-08  7.5470977E-02
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   5.9860322E-04  7.1458990E-04  1.1598669E-04  5.8568944E-04  9.5072355E-05  7.8961313E-01
    o17     17   1.7944178E-06  1.8412379E-06  4.6820048E-08  1.5091083E-06  3.8377614E-08  1.5946425E+00
    o18     18  -1.1200065E-07  1.4896942E-07  2.6097007E-07  1.2209775E-07  2.1391281E-07 -2.4352920E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.5139673E-06  4.5214824E-06  7.5152249E-09  3.7058799E-06  6.1601044E-09  2.7793033E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.5734039E-05  6.9526526E-05  2.3792487E-05  5.6985064E-05  1.9502304E-05  4.6567509E-01
   ne21     21   1.6048579E-06  1.6647435E-06  5.9885728E-08  1.3644507E-06  4.9087333E-08  1.4439886E+00
   ne22     22   2.7918154E-03  2.7937398E-03  1.9244258E-06  2.2897942E-03  1.5774197E-06  3.1618493E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.7654829E-23  2.7654829E-23  0.0000000E+00  2.2666344E-23  0.0000000E+00  0.0000000E+00
   na23     23   3.7677612E-05  3.8321687E-05  6.4407419E-07  3.1409072E-05  5.2793689E-07  1.7744731E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   2.9512094E-05  4.0861538E-05  1.1349444E-05  3.3490775E-05  9.3029503E-06  5.5630451E-01
   mg25     25   1.8746803E-05  2.0243491E-05  1.4966878E-06  1.6591892E-05  1.2268100E-06  1.1311187E+00
   mg26     26   1.0490876E-05  1.2204642E-05  1.7137661E-06  1.0003122E-05  1.4047455E-06  8.5253793E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.2740785E-06  2.3669290E-06  1.0928505E-06  1.9399733E-06  8.9579135E-07  3.3558893E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
