# Initial mass = 4.500, Z =  0.0002, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.908, Mass expelled =   3.5917
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.0528903E-01  2.3875644E+00  2.6928535E+00  6.6473800E-01  7.4977738E-01 -5.2281816E-02
      d      2   1.8251363E-17  1.8251363E-17  0.0000000E+00  5.0814859E-18  0.0000000E+00  0.0000000E+00
    he3      3   3.2479174E-06  3.2479174E-06  0.0000000E+00  9.0427471E-07  0.0000000E+00  0.0000000E+00
    he4      4   2.9014152E-01  1.1880229E+00  8.9788133E-01  3.3076549E-01  2.4999915E-01  1.2158167E-01
    li7      7   6.7250658E-09  7.2386541E-09  5.1358806E-10  2.0153628E-09  1.4299950E-10  1.1490188E+00
    be7      7   5.1720454E-11  5.1720454E-11  0.0000000E+00  1.4399842E-11  0.0000000E+00  0.0000000E+00
     b8      8   8.1148263E-25  8.1148263E-25  0.0000000E+00  2.2593038E-25  0.0000000E+00  0.0000000E+00
    c12     12   1.1581281E-03  1.2995331E-03  1.4140492E-04  3.6181181E-04  3.9371691E-05  9.6329868E-01
    c13     13   2.3201646E-04  2.3373001E-04  1.7135499E-06  6.5074360E-05  4.7710762E-07  2.1347938E+00
    c14     14   1.2856158E-08  1.2856158E-08  0.0000000E+00  3.5793701E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.3514688E-02  1.3556496E-02  4.1807652E-05  3.7743561E-03  1.1640600E-05  2.5108676E+00
    n15     15   2.1501366E-07  3.1799090E-07  1.0297724E-07  8.8534001E-08  2.8672188E-08  4.8964930E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.9006001E-05  3.8046192E-04  3.4145592E-04  1.0592699E-04  9.5072355E-05  4.6952326E-02
    o17     17   1.1064927E-06  1.2443273E-06  1.3783463E-07  3.4644162E-07  3.8377614E-08  9.5555210E-01
    o18     18  -7.6451926E-07  3.7565902E-09  7.6827587E-07  1.0458977E-09  2.1391281E-07 -2.3107476E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
