# Initial mass = 3.750, Z =  0.0002, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.873, Mass expelled =   2.8769
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.9118357E-01  1.9657359E+00  2.1569195E+00  6.8327147E-01  7.4977738E-01 -4.0339027E-02
      d      2   1.5907146E-17  1.5907146E-17  0.0000000E+00  5.5291759E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.7029679E-05  1.7029679E-05  0.0000000E+00  5.9193576E-06  0.0000000E+00  0.0000000E+00
    he4      4   1.7546952E-01  8.9465374E-01  7.1918422E-01  3.1097332E-01  2.4999915E-01  9.4784617E-02
    li7      7   2.3063658E-08  2.3475032E-08  4.1137335E-10  8.1597022E-09  1.4299950E-10  1.7563398E+00
    be7      7   5.8363085E-11  5.8363085E-11  0.0000000E+00  2.0286465E-11  0.0000000E+00  0.0000000E+00
     b8      8   9.7736004E-23  9.7736004E-23  0.0000000E+00  3.3972124E-23  0.0000000E+00  0.0000000E+00
    c12     12   2.4807118E-03  2.5939741E-03  1.1326239E-04  9.0164127E-04  3.9371691E-05  1.3598498E+00
    c13     13   4.1203020E-04  4.1340271E-04  1.3725178E-06  1.4369494E-04  4.7710762E-07  2.4788253E+00
    c14     14   2.1141071E-08  2.1141071E-08  0.0000000E+00  7.3484392E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.2327860E-02  1.2361347E-02  3.3487056E-05  4.2966888E-03  1.1640600E-05  2.5671587E+00
    n15     15   1.5480342E-07  2.3728605E-07  8.2482622E-08  8.2478422E-08  2.8672188E-08  4.5887953E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.9476874E-04  4.6826783E-04  2.7349908E-04  1.6276553E-04  9.5072355E-05  2.3350817E-01
    o17     17   1.0217030E-06  1.1321057E-06  1.1040267E-07  3.9350940E-07  3.8377614E-08  1.0108771E+00
    o18     18  -6.0318075E-07  1.2192250E-08  6.1537298E-07  4.2379127E-09  2.1391281E-07 -1.7030848E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   4.1748036E-38  4.1748036E-38  0.0000000E+00  1.4511229E-38  0.0000000E+00  0.0000000E+00
    f19     19   1.7378795E-07  1.9150902E-07  1.7721060E-08  6.6566749E-08  6.1601044E-09  1.0336692E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.7705024E-06  5.7873687E-05  5.6103185E-05  2.0116355E-05  1.9502304E-05  1.3463303E-02
   ne21     21   2.4381706E-09  1.4364998E-07  1.4121181E-07  4.9931398E-08  4.9087333E-08  7.4042622E-03
   ne22     22   2.3900828E-04  2.4354612E-04  4.5378370E-06  8.4654363E-05  1.5774197E-06  1.7297021E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
