# Initial mass = 1.100, Z =  0.0002, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.703, Mass expelled =   0.3967
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.5841991E-02  2.8151470E-01  2.9735669E-01  7.0965326E-01  7.4977738E-01 -2.3886109E-02
      d      2   1.7372050E-18  1.7372050E-18  0.0000000E+00  4.3792141E-18  0.0000000E+00  0.0000000E+00
    he3      3   8.0926322E-05  8.0926322E-05  0.0000000E+00  2.0400222E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.4169656E-02  1.1331765E-01  9.9147998E-02  2.8565556E-01  2.4999915E-01  5.7904165E-02
    li7      7   1.5313046E-11  7.2025698E-11  5.6712652E-11  1.8156519E-10  1.4299950E-10  1.0369808E-01
    be7      7   6.1431144E-17  6.1431144E-17  0.0000000E+00  1.5485802E-16  0.0000000E+00  0.0000000E+00
     b8      8   6.8148617E-28  6.8148617E-28  0.0000000E+00  1.7179170E-27  0.0000000E+00  0.0000000E+00
    c12     12   1.3619232E-03  1.3775377E-03  1.5614551E-05  3.4725508E-03  3.9371691E-05  1.9454645E+00
    c13     13   6.0138882E-07  7.9060652E-07  1.8921772E-07  1.9929917E-06  4.7710762E-07  6.2088913E-01
    c14     14   1.0924066E-09  1.0924066E-09  0.0000000E+00  2.7537812E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.8925241E-05  2.3541825E-05  4.6165846E-06  5.9345148E-05  1.1640600E-05  7.0740992E-01
    n15     15   1.2568106E-08  2.3939304E-08  1.1371198E-08  6.0347134E-08  2.8672188E-08  3.2319584E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   7.0754206E-05  1.0845927E-04  3.7705064E-05  2.7340837E-04  9.5072355E-05  4.5875752E-01
    o17     17   1.0458231E-07  1.1980262E-07  1.5220305E-08  3.0200312E-07  3.8377614E-08  8.9593345E-01
    o18     18  -2.6435458E-09  8.2192848E-08  8.4836394E-08  2.0719493E-07  2.1391281E-07 -1.3857711E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.7390117E-07  1.7634423E-07  2.4430562E-09  4.4453540E-07  6.1601044E-09  1.8583183E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.0221911E-06  8.7566750E-06  7.7344839E-06  2.2074168E-05  1.9502304E-05  5.3798392E-02
   ne21     21   1.1475395E-07  1.3422165E-07  1.9467707E-08  3.3835116E-07  4.9087333E-08  8.3839822E-01
   ne22     22   1.3436782E-04  1.3499342E-04  6.2559417E-07  3.4029665E-04  1.5774197E-06  2.3339107E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.4070880E-25  1.4070880E-25  0.0000000E+00  3.5470423E-25  0.0000000E+00  0.0000000E+00
   na23     23   1.6580276E-06  1.8674039E-06  2.0937625E-07  4.7074245E-06  5.2793689E-07  9.5020133E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.3618130E-06  5.0513013E-06  3.6894883E-06  1.2733517E-05  9.3029503E-06  1.3632768E-01
   mg25     25   2.7520741E-07  7.6175206E-07  4.8654465E-07  1.9202544E-06  1.2268100E-06  1.9458145E-01
   mg26     26   3.4152202E-07  8.9863471E-07  5.5711268E-07  2.2653135E-06  1.4047455E-06  2.0753065E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   6.8498821E-08  4.2376371E-07  3.5526489E-07  1.0682401E-06  8.9579135E-07  7.6461986E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   4.8080892E-08  4.1333114E-06  4.0852306E-06  1.0419412E-05  1.0300805E-05  4.9720295E-03
   si29     29   3.4987551E-09  2.1835369E-07  2.1485494E-07  5.5043449E-07  5.4175126E-07  6.9056968E-03
   si30     30   7.5289108E-09  1.5404200E-07  1.4651309E-07  3.8831507E-07  3.6942902E-07  2.1653254E-02
    p31     31   1.2436967E-08  5.3226636E-08  4.0789669E-08  1.3417578E-07  1.0285012E-07  1.1546932E-01
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -3.8678536E-09  1.9538079E-06  1.9576757E-06  4.9252353E-06  4.9362297E-06 -9.6838572E-04
    s33     33   3.2427927E-10  1.6486993E-08  1.6162714E-08  4.1561055E-08  4.0753871E-08  8.5176760E-03
    s34     34   1.5532606E-09  9.5551300E-08  9.3998040E-08  2.4086944E-07  2.3701368E-07  7.0082573E-03
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   3.8495401E-10  8.4894825E-10  4.6399423E-10  2.1400619E-09  1.1699497E-09  2.6225913E-01
   cl35     35  -1.1064394E-10  1.9971525E-08  2.0082169E-08  5.0344998E-08  5.0636675E-08 -2.5088526E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   1.0374328E-09  7.8225408E-09  6.7851080E-09  1.9719366E-08  1.7108476E-08  6.1681602E-02
   ar36     36  -2.7223166E-09  3.7123718E-07  3.7395949E-07  9.3582912E-07  9.4292932E-07 -3.2825747E-03
   ar37     37   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ar38     38   7.5025497E-10  7.2521551E-08  7.1771296E-08  1.8281516E-07  1.8096949E-07  4.4068107E-03
   ar39     39   5.1113844E-14  5.1113844E-14  0.0000000E+00  1.2884977E-13  0.0000000E+00  0.0000000E+00
   ar40     40   3.9089926E-10  5.1173088E-10  1.2083161E-10  1.2899911E-09  3.0467381E-10  6.2675160E-01
    k39     39   1.4341417E-10  1.9612786E-08  1.9469372E-08  4.9440676E-08  4.9091526E-08  3.0778334E-03
    k40     40  -3.1517219E-12  0.0000000E+00  3.1517219E-12  0.0000000E+00  7.9469868E-12  0.0000000E+00
    k41     41   1.1192680E-10  1.5890028E-09  1.4770760E-09  4.0056203E-09  3.7244097E-09  3.1612296E-02
   ca40     40  -2.1053097E-09  3.3497972E-07  3.3708503E-07  8.4442991E-07  8.4995133E-07 -2.8304374E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   1.2161361E-10  2.4839397E-09  2.3623261E-09  6.2616121E-09  5.9565455E-09  2.1691669E-02
   ca43     43   2.9394154E-11  5.3403265E-10  5.0463850E-10  1.3462104E-09  1.2724332E-09  2.4477925E-02
   ca44     44   1.0464873E-10  8.0837568E-09  7.9791080E-09  2.0377849E-08  2.0119119E-08  5.5493438E-03
   ca45     45   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca46     46   1.0523829E-10  1.2123413E-10  1.5995847E-11  3.0561173E-10  4.0333122E-11  8.7950820E-01
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48  -1.3644086E-12  7.7895185E-10  7.8031626E-10  1.9636122E-09  1.9675475E-09 -8.6949940E-04
   sc45     45   2.6826694E-11  2.5193883E-10  2.2511214E-10  6.3509720E-10  5.6761457E-10  4.8786670E-02
   sc46     46   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48  -2.4779421E-34  1.4173161E-31  1.4197941E-31  3.5728257E-31  3.5799746E-31  0.0000000E+00
   ti46     46   1.3787749E-11  1.3891032E-09  1.3753154E-09  3.5017054E-09  3.4678229E-09  4.2226845E-03
