# Initial mass = 3.250, Z =  0.0002, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.852, Mass expelled =   2.3982
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.0921240E-01  1.6887672E+00  1.7979796E+00  7.0417583E-01  7.4977738E-01 -2.7251212E-02
      d      2   1.4382871E-17  1.4382871E-17  0.0000000E+00  5.9973159E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.5161303E-04  1.5161303E-04  0.0000000E+00  6.3219035E-05  0.0000000E+00  0.0000000E+00
    he4      4   9.5833838E-02  6.9533628E-01  5.9950244E-01  2.8993872E-01  2.4999915E-01  6.4367726E-02
    li7      7   8.1242369E-08  8.1585284E-08  3.4291536E-10  3.4019127E-08  1.4299950E-10  2.3763888E+00
    be7      7   9.1590390E-12  9.1590390E-12  0.0000000E+00  3.8191022E-12  0.0000000E+00  0.0000000E+00
     b8      8   3.9898382E-21  3.9898382E-21  0.0000000E+00  1.6636679E-21  0.0000000E+00  0.0000000E+00
    c12     12   1.1307138E-02  1.1401552E-02  9.4414019E-05  4.7541764E-03  3.9371691E-05  2.0818913E+00
    c13     13   9.4512769E-04  9.4627182E-04  1.1441126E-06  3.9457288E-04  4.7710762E-07  2.9175110E+00
    c14     14   7.8974239E-08  7.8974239E-08  0.0000000E+00  3.2930384E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.4602147E-04  4.7393583E-04  2.7914368E-05  1.9762000E-04  1.1640600E-05  1.2298555E+00
    n15     15  -5.7834658E-08  1.0921762E-08  6.8756421E-08  4.5541158E-09  2.8672188E-08 -7.9905677E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.2661372E-04  4.5459892E-04  2.2798521E-04  1.8955696E-04  9.5072355E-05  2.9968545E-01
    o17     17   2.3929811E-06  2.4850112E-06  9.2030199E-08  1.0361907E-06  3.8377614E-08  1.4313618E+00
    o18     18  -4.2011408E-07  9.2852652E-08  5.1296672E-07  3.8717353E-08  2.1391281E-07 -7.4233121E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   6.9508121E-07  7.0985323E-07  1.4772040E-08  2.9599195E-07  6.1601044E-09  1.6816919E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.0804334E-06  5.0847306E-05  4.6766872E-05  2.1202120E-05  1.9502304E-05  3.6293320E-02
   ne21     21   4.9058826E-07  6.0830058E-07  1.1771230E-07  2.5364690E-07  4.9087333E-08  7.1326017E-01
   ne22     22   2.6112417E-04  2.6490685E-04  3.7826808E-06  1.1045987E-04  1.5774197E-06  1.8452573E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.7441650E-13  2.7441650E-13  0.0000000E+00  1.1442517E-13  0.0000000E+00  0.0000000E+00
   na23     23   4.3659898E-06  5.6319918E-06  1.2660021E-06  2.3484070E-06  5.2793689E-07  6.4819139E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   4.1969724E-07  2.2728340E-05  2.2308643E-05  9.4771785E-06  9.3029503E-06  8.0583524E-03
   mg25     25   1.2939087E-05  1.5881000E-05  2.9419123E-06  6.6220000E-06  1.2268100E-06  7.3221195E-01
   mg26     26   1.3683137E-05  1.7051741E-05  3.3686049E-06  7.1101717E-06  1.4047455E-06  7.0428246E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
