# Initial mass = 3.000, Z =  0.0002, Y =  0.250, M_mix = 5.00E-04
# Final mass = 0.845, Mass expelled =   2.1547
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1052465E-01  1.5048468E+00  1.6153715E+00  6.9841248E-01  7.4977738E-01 -3.0820331E-02
      d      2   1.2036904E-17  1.2036904E-17  0.0000000E+00  5.5864317E-18  0.0000000E+00  0.0000000E+00
    he3      3   4.3113432E-05  4.3113432E-05  0.0000000E+00  2.0009318E-05  0.0000000E+00  0.0000000E+00
    he4      4   8.5610330E-02  6.2422550E-01  5.3861517E-01  2.8970847E-01  2.4999915E-01  6.4022698E-02
    li7      7   3.4581973E-09  3.7662851E-09  3.0808789E-10  1.7479656E-09  1.4299950E-10  1.0871984E+00
    be7      7   6.8175804E-12  6.8175804E-12  0.0000000E+00  3.1640981E-12  0.0000000E+00  0.0000000E+00
     b8      8   9.7084816E-25  9.7084816E-25  0.0000000E+00  4.5057906E-25  0.0000000E+00  0.0000000E+00
    c12     12   1.1860577E-02  1.1945402E-02  8.4825057E-05  5.5439649E-03  3.9371691E-05  2.1486366E+00
    c13     13   3.1298019E-03  3.1308299E-03  1.0279131E-06  1.4530453E-03  4.7710762E-07  3.4836628E+00
    c14     14   8.6146542E-08  8.6146542E-08  0.0000000E+00  3.9981359E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.3268800E-03  7.3519591E-03  2.5079300E-05  3.4121079E-03  1.1640600E-05  2.4670475E+00
    n15     15   7.0050667E-08  1.3182398E-07  6.1773314E-08  6.1180650E-08  2.8672188E-08  3.2915330E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   5.6993234E-04  7.7476271E-04  2.0483036E-04  3.5957410E-04  9.5072355E-05  5.7773411E-01
    o17     17   1.1500758E-06  1.2327591E-06  8.2683343E-08  5.7213418E-07  3.8377614E-08  1.1734200E+00
    o18     18  -4.5831658E-07  2.5517377E-09  4.6086831E-07  1.1842836E-09  2.1391281E-07 -2.2567813E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.9343315E-06  1.9476033E-06  1.3271747E-08  9.0389960E-07  6.1601044E-09  2.1665323E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.5866899E-05  7.7883989E-05  4.2017091E-05  3.6146634E-05  1.9502304E-05  2.6798192E-01
   ne21     21   2.5973502E-06  2.7031074E-06  1.0575710E-07  1.2545356E-06  4.9087333E-08  1.4075136E+00
   ne22     22   1.6787543E-03  1.6821529E-03  3.3985004E-06  7.8070175E-04  1.5774197E-06  2.6945379E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.3820157E-12  1.3820157E-12  0.0000000E+00  6.4140549E-13  0.0000000E+00  0.0000000E+00
   na23     23   2.2912640E-05  2.4050063E-05  1.1374232E-06  1.1161843E-05  5.2793689E-07  1.3251539E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.0237805E-05  3.0280717E-05  2.0042911E-05  1.4053543E-05  9.3029503E-06  1.7916515E-01
   mg25     25   9.2956441E-05  9.5599564E-05  2.6431230E-06  4.4368586E-05  1.2268100E-06  1.5582983E+00
   mg26     26   1.2398124E-04  1.2700772E-04  3.0264791E-06  5.8945385E-05  1.4047455E-06  1.6228522E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
