# Initial mass = 2.500, Z =  0.0002, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.759, Mass expelled =   1.7413
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.0701835E-01  1.1984751E+00  1.3054935E+00  6.8827462E-01  7.4977738E-01 -3.7170552E-02
      d      2   1.0970869E-17  1.0970869E-17  0.0000000E+00  6.3004817E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3992133E-04  2.3992133E-04  0.0000000E+00  1.3778488E-04  0.0000000E+00  0.0000000E+00
    he4      4   8.0168873E-02  5.1546109E-01  4.3529221E-01  2.9602516E-01  2.4999915E-01  7.3390104E-02
    li7      7  -2.1144467E-10  3.7542462E-11  2.4898714E-10  2.1560333E-11  1.4299950E-10 -8.2167906E-01
    be7      7   5.1688376E-14  5.1688376E-14  0.0000000E+00  2.9684219E-14  0.0000000E+00  0.0000000E+00
     b8      8   3.0859943E-28  3.0859943E-28  0.0000000E+00  1.7722617E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.1529052E-02  2.1597605E-02  6.8552996E-05  1.2403331E-02  3.9371691E-05  2.4983544E+00
    c13     13   2.7709642E-05  2.8540369E-05  8.3072774E-07  1.6390504E-05  4.7710762E-07  1.5359761E+00
    c14     14   7.1839539E-09  7.1839539E-09  0.0000000E+00  4.1256869E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.2411018E-05  7.2679337E-05  2.0268319E-05  4.1739157E-05  1.1640600E-05  5.5456835E-01
    n15     15  -3.6906670E-08  1.3016622E-08  4.9923294E-08  7.4753412E-09  2.8672188E-08 -5.8382982E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   7.3471450E-04  9.0025208E-04  1.6553760E-04  5.1700755E-04  9.5072355E-05  7.3544258E-01
    o17     17   1.0724953E-06  1.1393174E-06  6.6822132E-08  6.5430083E-07  3.8377614E-08  1.2316996E+00
    o18     18  -1.5362491E-07  2.1883469E-07  3.7245960E-07  1.2567500E-07  2.1391281E-07 -2.3098794E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   6.5929071E-06  6.6036328E-06  1.0725818E-08  3.7924131E-06  6.1601044E-09  2.7893276E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   8.5068990E-05  1.1902591E-04  3.3956923E-05  6.8355621E-05  1.9502304E-05  5.4468828E-01
   ne21     21   4.8526517E-06  4.9381215E-06  8.5469622E-08  2.8359234E-06  4.9087333E-08  1.7617251E+00
   ne22     22   3.8782284E-03  3.8809748E-03  2.7465635E-06  2.2288125E-03  1.5774197E-06  3.1501265E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22  -7.2760072E-18 -7.2760072E-18  0.0000000E+00 -4.1785525E-18  0.0000000E+00  0.0000000E+00
   na23     23   4.1197825E-05  4.2117055E-05  9.1923044E-07  2.4187486E-05  5.2793689E-07  1.6610087E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   2.4354755E-05  4.0552819E-05  1.6198064E-05  2.3289158E-05  9.3029503E-06  3.9853311E-01
   mg25     25   1.0212186E-04  1.0425795E-04  2.1360909E-06  5.9874499E-05  1.2268100E-06  1.6884646E+00
   mg26     26   1.0091132E-04  1.0335723E-04  2.4459075E-06  5.9357222E-05  1.4047455E-06  1.6258759E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   8.4877229E-06  1.0047452E-05  1.5597293E-06  5.7701704E-06  8.9579135E-07  8.0898178E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   8.0218579E-06  2.5957361E-05  1.7935503E-05  1.4907103E-05  1.0300805E-05  1.6052207E-01
   si29     29   8.7566139E-07  1.8189451E-06  9.4328368E-07  1.0446055E-06  5.4175126E-07  2.8515238E-01
   si30     30   1.2042246E-06  1.8474652E-06  6.4324053E-07  1.0609843E-06  3.6942902E-07  4.5817798E-01
    p31     31   1.1965168E-06  1.3755969E-06  1.7908003E-07  7.8999420E-07  1.0285012E-07  8.8541913E-01
    p32     32   6.7224659E-38  6.7224659E-38  0.0000000E+00  3.8606580E-38  0.0000000E+00  0.0000000E+00
    p33     33   2.1160272E-38  2.1160272E-38  0.0000000E+00  1.2152174E-38  0.0000000E+00  0.0000000E+00
    s32     32   1.9208983E-07  8.7869284E-06  8.5948386E-06  5.0462622E-06  4.9362297E-06  9.5744636E-03
    s33     33   2.1680293E-08  9.2639908E-08  7.0959615E-08  5.3202353E-08  4.0753871E-08  1.1576194E-01
    s34     34   2.9299605E-07  7.0567830E-07  4.1268225E-07  4.0526535E-07  2.3701368E-07  2.3296604E-01
    s35     35   5.1860056E-35  5.1860056E-35  0.0000000E+00  2.9782811E-35  0.0000000E+00  0.0000000E+00
    s36     36   5.8939950E-08  6.0977037E-08  2.0370869E-09  3.5018623E-08  1.1699497E-09  1.4761319E+00
   cl35     35   2.5914701E-09  9.0758775E-08  8.8167305E-08  5.2122033E-08  5.0636675E-08  1.2556146E-02
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   2.3688594E-08  5.3477443E-08  2.9788849E-08  3.0711664E-08  1.7108476E-08  2.5409201E-01
   ar36     36  -7.7545337E-08  1.5642595E-06  1.6418048E-06  8.9834163E-07  9.4292932E-07 -2.1037605E-02
   ar37     37   1.5855832E-32  1.5855832E-32  0.0000000E+00  9.1058766E-33  0.0000000E+00  0.0000000E+00
   ar38     38   2.9186594E-08  3.4428609E-07  3.1509950E-07  1.9772072E-07  1.8096949E-07  3.8446784E-02
   ar39     39   2.7037172E-13  2.7037172E-13  0.0000000E+00  1.5527231E-13  0.0000000E+00  0.0000000E+00
   ar40     40   9.3172510E-09  9.8477413E-09  5.3049037E-10  5.6554783E-09  3.0467381E-10  1.2686342E+00
    k39     39   5.2785936E-09  9.0755520E-08  8.5476927E-08  5.2120164E-08  4.9091526E-08  2.5999229E-02
    k40     40  -1.3837095E-11  0.0000000E+00  1.3837095E-11  0.0000000E+00  7.9469868E-12  0.0000000E+00
    k41     41   1.9654136E-09  8.4502618E-09  6.4848482E-09  4.8529172E-09  3.7244097E-09  1.1494540E-01
   ca40     40  -5.6649014E-08  1.4232648E-06  1.4799139E-06  8.1736954E-07  8.4995133E-07 -1.6975584E-02
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   2.8993492E-09  1.3270736E-08  1.0371386E-08  7.6212769E-09  5.9565455E-09  1.0703325E-01
   ca43     43   8.5434038E-10  3.0698690E-09  2.2155286E-09  1.7630011E-09  1.2724332E-09  1.4161757E-01
   ca44     44   2.0690614E-09  3.7099966E-08  3.5030904E-08  2.1306212E-08  2.0119119E-08  2.4897287E-02
   ca45     45  -1.1355663E-29 -1.1355663E-29  0.0000000E+00 -6.5214659E-30  0.0000000E+00  0.0000000E+00
   ca46     46   2.7293798E-09  2.7996068E-09  7.0227012E-11  1.6077916E-09  4.0333122E-11  1.6005681E+00
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48   3.5008751E-10  3.7759316E-09  3.4258441E-09  2.1684872E-09  1.9675475E-09  4.2231627E-02
   sc45     45   1.1749868E-09  2.1633029E-09  9.8831610E-10  1.2423674E-09  5.6761457E-10  3.4019652E-01
   sc46     46   1.0319157E-35  1.0319157E-35  0.0000000E+00  5.9262084E-36  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48   6.3700650E-32  6.8703681E-31  6.2333616E-31  3.9455971E-31  3.5799746E-31  0.0000000E+00
   ti46     46  -4.9259263E-11  5.9888268E-09  6.0380860E-09  3.4393350E-09  3.4678229E-09 -3.5824426E-03
   ti47     47  -2.9118929E-12  5.5607412E-09  5.5636531E-09  3.1934888E-09  3.1953447E-09 -2.5230617E-04
   ti48     48  -3.0273313E-09  5.3272878E-08  5.6300209E-08  3.0594183E-08  3.2334611E-08 -2.4028815E-02
   ti49     49   1.2974066E-09  5.5151146E-09  4.2177080E-09  3.1672860E-09  2.4223346E-09  1.1645315E-01
   ti50     50   7.7404891E-09  1.1861363E-08  4.1208739E-09  6.8118853E-09  2.3667204E-09  4.5912042E-01
    v51     51  -2.7055691E-11  9.0546317E-09  9.0816874E-09  5.2000022E-09  5.2158393E-09 -1.3206891E-03
   cr52     52  -1.4391446E-08  3.5789415E-07  3.7228560E-07  2.0553573E-07  2.1381287E-07 -1.7146518E-02
   cr53     53  -1.3975381E-09  4.1628262E-08  4.3025800E-08  2.3906775E-08  2.4710786E-08 -1.4365575E-02
   cr54     54   1.1100780E-08  2.2012902E-08  1.0912122E-08  1.2641832E-08  6.2671028E-09  3.0474323E-01
   mn55     55  -1.5359689E-08  3.0976690E-07  3.2512659E-07  1.7789664E-07  1.8672829E-07 -2.1042386E-02
   fe54     54  -1.4133229E-07  2.0009038E-06  2.1422361E-06  1.1491029E-06  1.2303394E-06 -2.9666005E-02
   fe55     55  -1.1538550E-18 -1.1538550E-18  0.0000000E+00 -6.6264963E-19  0.0000000E+00  0.0000000E+00
   fe56     56  -1.7215971E-06  3.3151926E-05  3.4873523E-05  1.9038884E-05  2.0028732E-05 -2.2011980E-02
   fe57     57   1.4074413E-07  9.6051133E-07  8.1976719E-07  5.5161394E-07  4.7081269E-07  6.8787098E-02
   fe58     58   6.4940139E-07  7.6041175E-07  1.1101039E-07  4.3669834E-07  6.3756033E-08  8.3566028E-01
   fe59     59   3.8755287E-34  3.8755287E-34  0.0000000E+00  2.2256849E-34  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   2.4077650E-07  3.2638832E-07  8.5611823E-08  1.8744218E-07  4.9169000E-08  5.8117598E-01
   co60     60   4.7767129E-13  4.7767129E-13  0.0000000E+00  2.7432277E-13  0.0000000E+00  0.0000000E+00
   ni58     58  -8.1722874E-08  1.1432128E-06  1.2249357E-06  6.5653791E-07  7.0351103E-07 -3.0011123E-02
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   3.1403738E-07  8.0215614E-07  4.8811876E-07  4.6067180E-07  2.8033872E-07  2.1570852E-01
   ni61     61   6.5896003E-08  8.7468280E-08  2.1572275E-08  5.0232327E-08  1.2389493E-08  6.0792977E-01
   ni62     62   1.1692139E-07  1.8682817E-07  6.9906783E-08  1.0729391E-07  4.0149203E-08  4.2689815E-01
   ni63     63   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
