# Initial mass = 2.750, Z =  0.0140, Y =  0.280, M_mix = 1.00E-03
# Final mass = 0.684, Mass expelled =   2.0660
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  w  74   1.616549  0.966549  0.938640  5.08948E-09  9.30285E-09  1.05149E-08
 re  75   0.757517  0.497517  0.469609  7.13177E-10  9.72721E-10  1.47342E-09
 os  76   1.770473  0.420473  0.392565  7.50649E-09  9.21655E-09  1.55084E-08
 ir  77   1.423387  0.103387  0.075478  3.41086E-09  1.11241E-09  7.04684E-09
 pt  78   1.865459  0.245459  0.217551  9.57972E-09  8.63710E-09  1.97917E-08
 au  79   1.075822  0.275822  0.247914  1.57000E-09  1.40716E-09  3.24362E-09
 hg  80   2.039429  0.869429  0.841520  1.47036E-08  2.63012E-08  3.03776E-08
 tl  81   1.619878  0.849878  0.821970  5.70174E-09  1.00014E-08  1.17798E-08
 pb  82   2.902487  0.862487  0.834579  1.10805E-07  1.95352E-07  2.28924E-07
 bi  83   0.872600  0.222600  0.194691  1.04325E-09  7.75945E-10  2.15535E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.8154   1.1701   1.2868   0.1167  -0.4522
