# Minitial =  4.00 msun, Z = 0.0001, Mfinal = 0.874 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.4418783E-01  2.1623647E+00  2.4065526E+00  6.9173539E-01  7.6990002E-01 -4.6494354E-02
      d      2  -1.0168063E-06  1.0370873E-09  1.0178434E-06  3.3176178E-10  3.2562664E-07 -2.9918935E+00
    he3      3   1.6526383E-07  6.6394177E-06  6.4741539E-06  2.1239341E-06  2.0712000E-06  1.0918980E-02
    he4      4   2.0859998E-01  9.2753363E-01  7.1893364E-01  2.9671583E-01  2.2999999E-01  1.1061289E-01
    li7      7   1.0426605E-09  1.2224460E-09  1.7978551E-10  3.9105760E-10  5.7516662E-11  8.3244705E-01
    be7      7   4.9531974E-09  4.9531974E-09  0.0000000E+00  1.5845162E-09  0.0000000E+00  0.0000000E+00
     b8      8   5.6452760E-25  5.6452760E-25  0.0000000E+00  1.8059104E-25  0.0000000E+00  0.0000000E+00
    c12     12   5.1042582E-03  5.1577743E-03  5.3516171E-05  1.6499598E-03  1.7120798E-05  1.9839494E+00
    c13     13   4.6501821E-04  4.6566644E-04  6.4821558E-07  1.4896560E-04  2.0737599E-07  2.8563275E+00
    c14     14   5.5365948E-08  5.5365948E-08  0.0000000E+00  1.7711436E-08  0.0000000E+00  0.0000000E+00
    n13     13  -5.9831930E-38 -5.9831930E-38  0.0000000E+00 -1.9140093E-38  0.0000000E+00  0.0000000E+00
    n14     14   2.8029857E-02  2.8045673E-02  1.5815291E-05  8.9717442E-03  5.0595995E-06  3.2487607E+00
    n15     15   5.4240405E-07  5.8026058E-07  3.7856548E-08  1.8562399E-07  1.2110999E-08  1.1854541E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   6.9630536E-04  8.2723214E-04  1.3092678E-04  2.6462961E-04  4.1885865E-05  8.0057096E-01
    o17     17   1.2138487E-06  1.2666968E-06  5.2848080E-08  4.0521331E-07  1.6907064E-08  1.3796155E+00
    o18     18  -2.9146133E-07  3.8253440E-09  2.9528667E-07  1.2237186E-09  9.4467595E-08 -1.8876013E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18  -2.3073049E-30 -2.3073049E-30  0.0000000E+00 -7.3810137E-31  0.0000000E+00  0.0000000E+00
    f19     19   2.1248309E-07  2.2011631E-07  7.6332212E-09  7.0414686E-08  2.4420066E-09  1.4599164E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.0298732E-05  4.6795503E-05  2.6496771E-05  1.4969771E-05  8.4767998E-06  2.4698323E-01
   ne21     21   4.1605222E-07  4.8274427E-07  6.6692039E-08  1.5442875E-07  2.1336000E-08  8.5961515E-01
   ne22     22   9.3665562E-04  9.3879871E-04  2.1431183E-06  3.0031949E-04  6.8562258E-07  2.6414983E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   7.9084517E-11  7.9084517E-11  0.0000000E+00  2.5298950E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.9876315E-05  2.0486787E-05  6.1047052E-07  6.5536747E-06  1.9530066E-07  1.5257812E+00
   na24     24  -1.4489791E-30 -1.4489791E-30  0.0000000E+00 -4.6352502E-31  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.8580674E-06  1.6497295E-05  1.2639228E-05  5.2774458E-06  4.0435198E-06  1.1566421E-01
   mg25     25   7.4692405E-05  7.6359189E-05  1.6667800E-06  2.4427125E-05  5.3323333E-07  1.6609551E+00
   mg26     26   2.2218256E-04  2.2409111E-04  1.9085626E-06  7.1686220E-05  6.1058398E-07  2.0696902E+00
