# Minitial =  2.00 msun, Z = 0.0001, Mfinal = 0.685 msun, c13 pocket included (pmz = 2e-3msun)
# Initial abundances up to Ge from Kobayashi, Karakas, Umeda (2010) 
# [r/Fe] = 1.0, [s/Fe] = 0.4 rom Sneden, Cowan & Gallino (2008)
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.7578477E-01  8.3643562E-01  1.0122204E+00  6.3607270E-01  7.6980817E-01 -8.2875766E-02
      d      2  -6.5771193E-05  2.2362599E-07  6.5994820E-05  1.7005777E-07  5.0190014E-05 -2.4700208E+00
    he3      3   1.9453427E-04  2.2432108E-04  2.9786810E-05  1.7058637E-04  2.2653297E-05  8.7681288E-01
    he4      4   1.3226682E-01  4.3465763E-01  3.0239081E-01  3.3053812E-01  2.2997257E-01  1.5754551E-01
    li7      7  -7.3462142E-10  1.0178364E-10  8.3640506E-10  7.7402008E-11  6.3609812E-10 -9.1477191E-01
    be7      7   1.6496422E-13  1.6496422E-13  0.0000000E+00  1.2544807E-13  0.0000000E+00  0.0000000E+00
     b8      8   9.3134397E-29  9.3134397E-29  0.0000000E+00  7.0824635E-29  0.0000000E+00  0.0000000E+00
    c12     12   3.4001432E-02  3.4015387E-02  1.3953416E-05  2.5867214E-02  1.0611775E-05  3.3869617E+00
    c13     13   1.5291221E-06  1.5374632E-06  8.3410692E-09  1.1691734E-06  6.3435031E-09  2.2655497E+00
    c14     14   3.9469391E-08  3.9469391E-08  0.0000000E+00  3.0014746E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.1171286E-05  7.1782284E-05  6.1100036E-07  5.4587286E-05  4.6467460E-07  2.0699425E+00
    n15     15   3.5390652E-08  3.5576306E-08  1.8565284E-10  2.7054224E-08  1.4119166E-10  2.2824261E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   9.8240131E-04  1.0895918E-03  1.0719045E-04  8.2858687E-04  8.1519880E-05  1.0070745E+00
    o17     17   1.6328638E-06  1.6346983E-06  1.8344274E-09  1.2431165E-06  1.3951086E-09  2.9499037E+00
    o18     18  -3.0591618E-09  2.3022439E-08  2.6081601E-08  1.7507558E-08  1.9835433E-08 -5.4216102E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.2603941E-05  1.2604030E-05  8.8904210E-11  9.5848136E-06  6.7612936E-11  5.1515541E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.4647971E-04  1.6976407E-04  2.3284356E-05  1.2909815E-04  1.7708087E-05  8.6274838E-01
   ne21     21   4.3211139E-06  4.3311952E-06  1.0081367E-08  3.2936844E-06  7.6670252E-09  2.6330552E+00
   ne22     22   7.6639429E-03  7.6639913E-03  4.8552391E-08  5.8281301E-03  3.6924796E-08  5.1982112E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.2953576E-23  3.2953576E-23  0.0000000E+00  2.5059752E-23  0.0000000E+00  0.0000000E+00
   na23     23   2.3719230E-04  2.3735360E-04  1.6129829E-07  1.8049702E-04  1.2266968E-07  3.1677327E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   8.1394523E-05  9.4463481E-05  1.3068962E-05  7.1835340E-05  9.9391345E-06  8.5898960E-01
   mg25     25   8.1313083E-05  8.1399281E-05  8.6197808E-08  6.1900588E-05  6.5554680E-08  2.9750910E+00
   mg26     26   9.8160497E-05  9.8239398E-05  7.8898495E-08  7.4706761E-05  6.0003444E-08  3.0951838E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.0311639E-08  3.0311639E-08  0.0000000E+00  2.3050676E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.6475795E-06  3.1350387E-06  4.8745920E-07  2.3840598E-06  3.7071979E-07  8.0827141E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.3690378E-06  1.3762433E-05  1.2393395E-05  1.0465728E-05  9.4253555E-06  4.5471702E-02
   si29     29   1.5545237E-07  2.7021244E-07  1.1476007E-07  2.0548474E-07  8.7276689E-08  3.7188131E-01
   si30     30   1.5143222E-07  2.9017832E-07  1.3874610E-07  2.2066791E-07  1.0551842E-07  3.2041094E-01
    p31     31   1.7863464E-07  2.2518731E-07  4.6552667E-08  1.7124509E-07  3.5403978E-08  6.8456608E-01
    p32     32   3.8398532E-28  3.8398532E-28  0.0000000E+00  2.9200403E-28  0.0000000E+00  0.0000000E+00
    p33     33   8.1295937E-25  8.1295937E-25  0.0000000E+00  6.1822004E-25  0.0000000E+00  0.0000000E+00
    s32     32  -8.7686203E-08  5.6824560E-06  5.7701423E-06  4.3212590E-06  4.3882765E-06 -6.6836965E-03
    s33     33   1.1098638E-08  3.4404135E-08  2.3305496E-08  2.6162839E-08  1.7724165E-08  1.6911906E-01
    s34     34   4.0877438E-08  1.0303005E-07  6.2152615E-08  7.8349849E-08  4.7267960E-08  2.1947132E-01
    s35     35   1.2506169E-22  1.2506169E-22  0.0000000E+00  9.5103941E-23  0.0000000E+00  0.0000000E+00
    s36     36   3.0535952E-09  3.0799612E-09  2.6366060E-11  2.3421758E-09  2.0051769E-11  2.0674667E+00
   cl35     35  -5.9025229E-11  6.9363262E-09  6.9953514E-09  5.2747726E-09  5.3200653E-09 -3.7132252E-03
   cl36     36   2.3226221E-11  2.3226221E-11  0.0000000E+00  1.7662524E-11  0.0000000E+00  0.0000000E+00
   cl37     37   2.4602530E-08  2.6840951E-08  2.2384217E-09  2.0411369E-08  1.7023519E-09  1.0788227E+00
   ar36     36  -6.7753490E-08  1.0401170E-06  1.1078705E-06  7.9096350E-07  8.4255151E-07 -2.7440026E-02
   ar37     37   6.1578992E-22  6.1578992E-22  0.0000000E+00  4.6828131E-22  0.0000000E+00  0.0000000E+00
   ar38     38   3.2436226E-08  5.7232981E-08  2.4796755E-08  4.3523176E-08  1.8858291E-08  3.6321825E-01
   ar39     39   4.6710894E-13  4.6710894E-13  0.0000000E+00  3.5521591E-13  0.0000000E+00  0.0000000E+00
   ar40     40   3.1058727E-09  3.1118959E-09  6.0230991E-12  2.3664606E-09  4.5806540E-12  2.7131717E+00
    k39     39   4.1245825E-09  7.3958226E-09  3.2712399E-09  5.6241993E-09  2.4878253E-09  3.5424083E-01
    k40     40   3.2412731E-10  3.2515618E-10  1.0288632E-12  2.4726704E-10  7.8246535E-13  2.4997010E+00
    k41     41   2.4835840E-09  3.0104839E-09  5.2689980E-10  2.2893412E-09  4.0071491E-10  7.5687504E-01
   ca40     40  -5.0530730E-08  9.2243147E-07  9.7296220E-07  7.0146876E-07  7.3995176E-07 -2.3195071E-02
   ca41     41   2.0453984E-10  2.0453984E-10  0.0000000E+00  1.5554361E-10  0.0000000E+00  0.0000000E+00
   ca42     42   1.9776765E-09  2.6007145E-09  6.2303812E-10  1.9777295E-09  4.7382948E-10  6.2054485E-01
   ca43     43   4.6707843E-10  4.8679633E-10  1.9717904E-11  3.7018730E-10  1.4995751E-11  1.3924533E+00
   ca44     44   1.5081567E-09  5.6498326E-09  4.1416759E-09  4.2964503E-09  3.1498042E-09  1.3482624E-01
   ca45     45   8.0804734E-24  8.0804734E-24  0.0000000E+00  6.1448466E-24  0.0000000E+00  0.0000000E+00
   ca46     46   1.1133788E-09  1.1161261E-09  2.7472809E-12  8.4876506E-10  2.0893469E-12  2.6087770E+00
   ca47     47  -1.7913028E-33 -1.7913028E-33  0.0000000E+00 -1.3622074E-33  0.0000000E+00  0.0000000E+00
   ca48     48   1.0428490E-12  9.8299572E-12  8.7871082E-12  7.4752522E-12  6.6827230E-12  4.8672412E-02
   sc45     45   3.7510378E-10  3.9991868E-10  2.4814914E-11  3.0412065E-10  1.8872098E-11  1.2072257E+00
   sc46     46   2.5696565E-25  2.5696565E-25  0.0000000E+00  1.9541113E-25  0.0000000E+00  0.0000000E+00
   sc47     47  -4.8865884E-33 -4.8865884E-33  0.0000000E+00 -3.7160367E-33  0.0000000E+00  0.0000000E+00
   sc48     48   1.8975013E-34  1.7885743E-33  1.5988242E-33  1.3601326E-33  1.2159289E-33  0.0000000E+00
   ti46     46   1.7337254E-10  7.3799061E-10  5.6461807E-10  5.6120958E-10  4.2940018E-10  1.1626285E-01
   ti47     47   1.2418877E-10  7.8741202E-10  6.6322325E-10  5.9879240E-10  5.0439086E-10  7.4509084E-02
   ti48     48  -9.4390717E-10  1.1059167E-08  1.2003074E-08  8.4100122E-09  9.1285113E-09 -3.5603315E-02
   ti49     49   1.1103748E-09  1.5261569E-09  4.1578208E-10  1.1605755E-09  3.1620828E-10  5.6470013E-01
   ti50     50   5.6538281E-09  5.6811076E-09  2.7279595E-11  4.3202335E-09  2.0746526E-11  2.3185618E+00
    v51     51   1.5569412E-10  1.6048192E-09  1.4491250E-09  1.2203948E-09  1.1020805E-09  4.4287015E-02
   cr52     52  -6.1819350E-09  1.3023681E-07  1.3641875E-07  9.9039397E-08  1.0374843E-07 -2.0173537E-02
   cr53     53   5.2201354E-10  8.5604546E-09  8.0384410E-09  6.5098509E-09  6.1133507E-09  2.7291732E-02
   cr54     54   5.1114171E-09  5.1856079E-09  7.4190924E-11  3.9434278E-09  5.6423269E-11  1.8444157E+00
   mn55     55   2.2407090E-09  2.5178432E-08  2.2937723E-08  1.9147096E-08  1.7444469E-08  4.0445175E-02
   fe54     54  -2.2107145E-08  1.7563829E-07  1.9774544E-07  1.3356524E-07  1.5038826E-07 -5.1520485E-02
   fe55     55   2.8124234E-19  2.8124234E-19  0.0000000E+00  2.1387250E-19  0.0000000E+00  0.0000000E+00
   fe56     56  -7.5330445E-07  1.1165206E-05  1.1918511E-05  8.4906505E-06  9.0641988E-06 -2.8388459E-02
   fe57     57   1.9240281E-07  3.2375073E-07  1.3134792E-07  2.4619825E-07  9.9891984E-08  3.9175433E-01
   fe58     58   2.8899333E-07  2.9141725E-07  2.4239200E-09  2.2161007E-07  1.8434261E-09  2.0799637E+00
   fe59     59   7.3667452E-24  7.3667452E-24  0.0000000E+00  5.6020874E-24  0.0000000E+00  0.0000000E+00
   fe60     60   1.1166731E-08  1.1166731E-08  0.0000000E+00  8.4918099E-09  0.0000000E+00  0.0000000E+00
   co59     59   5.5545733E-08  7.2192215E-08  1.6646482E-08  5.4899019E-08  1.2659890E-08  6.3713467E-01
   co60     60   2.2503060E-14  2.2503060E-14  0.0000000E+00  1.7112593E-14  0.0000000E+00  0.0000000E+00
   ni58     58  -7.2234236E-09  5.5295057E-08  6.2518481E-08  4.2049471E-08  4.7546209E-08 -5.3355359E-02
   ni59     59   8.0804446E-11  8.0804446E-11  0.0000000E+00  6.1448242E-11  0.0000000E+00  0.0000000E+00
   ni60     60   5.3788511E-09  2.0774141E-07  2.0236256E-07  1.5797825E-07  1.5389963E-07  1.1359705E-02
   ni61     61   1.5615544E-08  1.9845496E-08  4.2299515E-09  1.5091631E-08  3.2169394E-09  6.7129326E-01
   ni62     62   4.4538968E-08  5.1199805E-08  6.6608385E-09  3.8935212E-08  5.0656639E-09  8.8570619E-01
   ni63     63   4.0787672E-13  4.0787672E-13  0.0000000E+00  3.1017241E-13  0.0000000E+00  0.0000000E+00
   ni64     64   2.3196884E-08  2.4404933E-08  1.2080487E-09  1.8558884E-08  9.1873842E-10  1.3053600E+00
   cu63     63   1.0015705E-08  1.0859647E-08  8.4394247E-10  8.2582865E-09  6.4183042E-10  1.1094697E+00
   cu64     64   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cu65     65   5.8397331E-09  6.3120011E-09  4.7226806E-10  4.8000008E-09  3.5916664E-10  1.1259453E+00
   zn64     64  -1.1692620E-09  1.3973207E-08  1.5142469E-08  1.0626012E-08  1.1516066E-08 -3.4933846E-02
   zn65     65   3.0926817E-21  3.0926817E-21  0.0000000E+00  2.3518492E-21  0.0000000E+00  0.0000000E+00
   zn66     66   6.7005939E-09  7.6323623E-09  9.3176866E-10  5.8040777E-09  7.0862349E-10  9.1331768E-01
   zn67     67   1.5002113E-09  1.5920427E-09  9.1831487E-11  1.2106788E-09  6.9839176E-11  1.2389299E+00
