# Minitial =  1.50 msun, Z = 0.0001, Mfinal = 0.661 msun, c13 pocket included (pmz = 2e-3msun)
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.9689581E-02  5.8619845E-01  6.4588803E-01  6.9868708E-01  7.6990002E-01 -4.2151615E-02
      d      2  -2.1971394E-07  5.3462234E-08  2.7317617E-07  6.3721373E-08  3.2562664E-07 -7.0843482E-01
    he3      3   1.6913614E-04  1.7087373E-04  1.7375803E-06  2.0366356E-04  2.0712000E-06  1.9926913E+00
    he4      4   4.6648085E-02  2.3960072E-01  1.9295263E-01  2.8557894E-01  2.2999999E-01  9.3998358E-02
    li7      7   1.1379847E-10  1.6205061E-10  4.8252138E-11  1.9314733E-10  5.7516662E-11  5.2609503E-01
    be7      7   5.1492529E-13  5.1492529E-13  0.0000000E+00  6.1373693E-13  0.0000000E+00  0.0000000E+00
     b8      8   3.6709234E-27  3.6709234E-27  0.0000000E+00  4.3753558E-27  0.0000000E+00  0.0000000E+00
    c12     12   1.0759476E-02  1.0773838E-02  1.4363059E-05  1.2841285E-02  1.7120798E-05  2.8750844E+00
    c13     13   8.8322793E-07  1.0572007E-06  1.7397279E-07  1.2600724E-06  2.0737599E-07  7.8363705E-01
    c14     14   3.2742957E-09  3.2742957E-09  0.0000000E+00  3.9026173E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.3140553E-05  4.7385176E-05  4.2446222E-06  5.6478162E-05  5.0595995E-06  1.0477644E+00
    n15     15   8.4029956E-08  9.4190170E-08  1.0160214E-08  1.1226481E-07  1.2110999E-08  9.6706367E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.5939110E-04  4.9453019E-04  3.5139081E-05  5.8942812E-04  4.1885865E-05  1.1483634E+00
    o17     17   4.9909579E-07  5.1327953E-07  1.4183751E-08  6.1177536E-07  1.6907064E-08  1.5585238E+00
    o18     18  -1.2912693E-09  7.7959911E-08  7.9251180E-08  9.2920040E-08  9.4467595E-08 -7.1734702E-03
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.9784279E-06  1.9804766E-06  2.0486592E-09  2.3605203E-06  2.4420066E-09  2.9852610E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.8888057E-05  2.5999452E-05  7.1113955E-06  3.0988620E-05  8.4767998E-06  5.6297034E-01
   ne21     21   7.1434698E-07  7.3224629E-07  1.7899293E-08  8.7276078E-07  2.1336000E-08  1.6117822E+00
   ne22     22   1.5282785E-03  1.5288537E-03  5.7518560E-07  1.8222332E-03  6.8562258E-07  3.4245188E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.8476916E-28  6.8476916E-28  0.0000000E+00  8.1617300E-28  0.0000000E+00  0.0000000E+00
   na23     23   2.9659197E-05  2.9823039E-05  1.6384251E-07  3.5545934E-05  1.9530066E-07  2.2600863E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.6099111E-05  1.9491319E-05  3.3922076E-06  2.3231609E-05  4.0435198E-06  7.5931972E-01
   mg25     25   5.9247864E-06  6.3721291E-06  4.4734253E-07  7.5949097E-06  5.3323333E-07  1.1536053E+00
   mg26     26   7.2724406E-06  7.7846744E-06  5.1223384E-07  9.2785158E-06  6.1058398E-07  1.1817331E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   5.4169633E-09  5.4169633E-09  0.0000000E+00  6.4564523E-09  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.5223048E-07  4.6416443E-07  3.1193395E-07  5.5323534E-07  3.7182599E-07  1.7257017E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.7092384E-07  3.9269567E-06  3.7560328E-06  4.6805203E-06  4.4772000E-06  1.9287657E-02
   si29     29   1.2343023E-08  2.0987673E-07  1.9753371E-07  2.5015106E-07  2.3546065E-07  2.6284011E-02
   si30     30   2.4536945E-08  1.5924473E-07  1.3470779E-07  1.8980302E-07  1.6057200E-07  7.2633304E-02
    p31     31   5.9091573E-08  9.1755936E-08  3.2664364E-08  1.0936346E-07  3.8935998E-08  4.4852090E-01
    p32     32   3.8774037E-32  3.8774037E-32  0.0000000E+00  4.6214587E-32  0.0000000E+00  0.0000000E+00
    p33     33   6.9443972E-29  6.9443972E-29  0.0000000E+00  8.2769933E-29  0.0000000E+00  0.0000000E+00
    s32     32   6.1061201E-10  1.8005175E-06  1.7999068E-06  2.1460280E-06  2.1454932E-06  1.0824163E-04
    s33     33   1.0381989E-09  1.5898689E-08  1.4860490E-08  1.8949569E-08  1.7713738E-08  2.9289100E-02
    s34     34   6.4698895E-09  9.2895888E-08  8.6425999E-08  1.1072216E-07  1.0301999E-07  3.1313021E-02
    s35     35   8.1922355E-26  8.1922355E-26  0.0000000E+00  9.7642855E-26  0.0000000E+00  0.0000000E+00
    s36     36   1.8509850E-09  2.2776083E-09  4.2662329E-10  2.7146703E-09  5.0853599E-10  7.2739542E-01
   cl35     35  -3.8102677E-10  1.8083199E-08  1.8464226E-08  2.1553276E-08  2.2009399E-08 -9.0948883E-03
   cl36     36   2.4053712E-11  2.4053712E-11  0.0000000E+00  2.8669503E-11  0.0000000E+00  0.0000000E+00
   cl37     37   3.2327585E-09  9.4712194E-09  6.2384609E-09  1.1288701E-08  7.4362601E-09  1.8128937E-01
   ar36     36  -8.6369880E-09  3.3519456E-07  3.4383154E-07  3.9951675E-07  4.0984804E-07 -1.1087882E-02
   ar37     37   2.1201028E-26  2.1201028E-26  0.0000000E+00  2.5269403E-26  0.0000000E+00  0.0000000E+00
   ar38     38   2.0889885E-09  6.8076666E-08  6.5987678E-08  8.1140250E-08  7.8657465E-08  1.3496378E-02
   ar39     39   1.4798518E-13  1.4798518E-13  0.0000000E+00  1.7638282E-13  0.0000000E+00  0.0000000E+00
   ar40     40   8.2643864E-10  9.3753461E-10  1.1109597E-10  1.1174429E-09  1.3242665E-10  9.2624998E-01
    k39     39   2.2549251E-10  1.8126194E-08  1.7900701E-08  2.1604523E-08  2.1337678E-08  5.3975070E-03
    k40     40   1.2167480E-10  1.2457277E-10  2.8979757E-12  1.4847767E-10  3.4543937E-12  1.6332893E+00
    k41     41   3.6441372E-10  1.7224787E-09  1.3580650E-09  2.0530140E-09  1.6188165E-09  1.0319430E-01
   ca40     40  -7.0189969E-09  3.0291326E-07  3.0993226E-07  3.6104083E-07  3.6943999E-07 -9.9875750E-03
   ca41     41   3.5986825E-11  3.5986825E-11  0.0000000E+00  4.2892519E-11  0.0000000E+00  0.0000000E+00
   ca42     42   2.7975466E-10  2.4517470E-09  2.1719924E-09  2.9222254E-09  2.5890199E-09  5.2578304E-02
   ca43     43   6.7242045E-11  5.3122268E-10  4.6398063E-10  6.3316175E-10  5.5306598E-10  5.8737744E-02
   ca44     44   2.3581093E-10  7.5720825E-09  7.3362716E-09  9.0251282E-09  8.7448528E-09  1.3700895E-02
   ca45     45   3.7400781E-27  3.7400781E-27  0.0000000E+00  4.4577809E-27  0.0000000E+00  0.0000000E+00
   ca46     46   3.4700715E-10  3.6171424E-10  1.4707107E-11  4.3112544E-10  1.7530906E-11  1.3907993E+00
   ca47     47   2.1779434E-37  2.1779434E-37  0.0000000E+00  2.5958801E-37  0.0000000E+00  0.0000000E+00
