# Minitial =  3.50 msun, Z = 0.0001, Mfinal = 0.854 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.4799821E-01  1.8890218E+00  2.0370200E+00  7.1391600E-01  7.6990002E-01 -3.2787208E-02
      d      2  -8.6058719E-07  9.6359021E-10  8.6155080E-07  3.6416864E-10  3.2562664E-07 -2.9514174E+00
    he3      3   1.5154269E-05  2.0634299E-05  5.4800303E-06  7.7982995E-06  2.0712000E-06  5.7577789E-01
    he4      4   1.1978567E-01  7.2832513E-01  6.0853946E-01  2.7525517E-01  2.2999999E-01  7.8007691E-02
    li7      7   5.1764499E-09  5.3286291E-09  1.5217896E-10  2.0138433E-09  5.7516662E-11  1.5442320E+00
    be7      7   2.0025961E-08  2.0025961E-08  0.0000000E+00  7.5683904E-09  0.0000000E+00  0.0000000E+00
     b8      8   3.7825876E-24  3.7825876E-24  0.0000000E+00  1.4295494E-24  0.0000000E+00  0.0000000E+00
    c12     12   6.9589289E-03  7.0042275E-03  4.5298617E-05  2.6471005E-03  1.7120798E-05  2.1892464E+00
    c13     13   6.6491170E-04  6.6546036E-04  5.4868036E-07  2.5149673E-04  2.0737599E-07  3.0837739E+00
    c14     14   1.6858319E-08  1.6858319E-08  0.0000000E+00  6.3712471E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.9113341E-02  1.9126728E-02  1.3386809E-05  7.2285444E-03  5.0595995E-06  3.1549346E+00
    n15     15   3.1268834E-07  3.4473192E-07  3.2043573E-08  1.3028418E-07  1.2110999E-08  1.0317117E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.9312477E-04  6.0394738E-04  1.1082263E-04  2.2824921E-04  4.1885865E-05  7.3634177E-01
    o17     17   8.3210637E-07  8.7683947E-07  4.4733117E-08  3.3138303E-07  1.6907064E-08  1.2922621E+00
    o18     18  -2.4238005E-07  7.5645925E-09  2.4994463E-07  2.8588787E-09  9.4467595E-08 -1.5190871E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.2670279E-07  1.3316391E-07  6.4611196E-09  5.0326499E-08  2.4420066E-09  1.3140498E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.4404010E-05  3.6832131E-05  2.2428121E-05  1.3919929E-05  8.4767998E-06  2.1540512E-01
   ne21     21   8.1972206E-07  8.7617337E-07  5.6451299E-08  3.3113130E-07  2.1336000E-08  1.1908872E+00
   ne22     22   6.9654227E-04  6.9835631E-04  1.8140366E-06  2.6392908E-04  6.8562258E-07  2.5854020E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.1447708E-11  1.1447708E-11  0.0000000E+00  4.3264203E-12  0.0000000E+00  0.0000000E+00
   na23     23   1.3131624E-05  1.3648355E-05  5.1673118E-07  5.1581087E-06  1.9530066E-07  1.4217868E+00
   na24     24   5.7467250E-42  5.7467250E-42  0.0000000E+00  2.1720126E-42  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.6040310E-06  1.4302473E-05  1.0698442E-05  5.4053185E-06  4.0435198E-06  1.2606171E-01
   mg25     25   5.6912686E-05  5.8323527E-05  1.4108415E-06  2.2042150E-05  5.3323333E-07  1.6163366E+00
   mg26     26   1.7148502E-04  1.7310052E-04  1.6154977E-06  6.5419699E-05  6.1058398E-07  2.0299630E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.5332157E-07  1.5332157E-07  0.0000000E+00  5.7944661E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   3.4736054E-06  4.4573917E-06  9.8378621E-07  1.6845775E-06  3.7182599E-07  6.5615124E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
