# Initial mass = 3.750, Z =  0.0007, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.866, Mass expelled =   2.8837
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.7167795E-01  1.9894942E+00  2.1611722E+00  6.8990546E-01  7.4949098E-01 -3.5976864E-02
      d      2   1.5636435E-17  1.5636435E-17  0.0000000E+00  5.4223141E-18  0.0000000E+00  0.0000000E+00
    he3      3   6.0816477E-05  6.0816477E-05  0.0000000E+00  2.1089592E-05  0.0000000E+00  0.0000000E+00
    he4      4   1.5445435E-01  8.7547958E-01  7.2102523E-01  3.0359381E-01  2.5005037E-01  8.4265418E-02
    li7      7   1.9238364E-08  1.9650798E-08  4.1243506E-10  6.8143922E-09  1.4303181E-10  1.6779945E+00
    be7      7   2.6842483E-11  2.6842483E-11  0.0000000E+00  9.3082833E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.9890848E-24  1.9890848E-24  0.0000000E+00  6.8976351E-25  0.0000000E+00  0.0000000E+00
    c12     12   9.2217540E-03  9.3959980E-03  1.7424353E-04  3.2582907E-03  6.0427374E-05  1.7317561E+00
    c13     13   1.7378323E-03  1.7392084E-03  1.3760420E-06  6.0311280E-04  4.7720908E-07  3.1016901E+00
    c14     14   1.1618295E-07  1.1618295E-07  0.0000000E+00  4.0289262E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.5491598E-03  5.6781657E-03  1.2900583E-04  1.9690420E-03  4.4739012E-05  1.6435686E+00
    n15     15   2.2993412E-08  1.0568779E-07  8.2694378E-08  3.6649809E-08  2.8678276E-08  1.0651866E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.5152450E-04  9.2561962E-04  6.7409512E-04  3.2098111E-04  2.3377509E-04  1.3768125E-01
    o17     17   2.8387622E-06  2.9494468E-06  1.1068457E-07  1.0227924E-06  3.8385231E-08  1.4256234E+00
    o18     18  -5.9071255E-07  2.6231204E-08  6.1694374E-07  9.0963077E-09  2.1395509E-07 -1.3714576E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   7.6417740E-07  7.8194398E-07  1.7766579E-08  2.7115809E-07  6.1614212E-09  1.6435418E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.0299710E-06  1.1605422E-04  1.1202425E-04  4.0244620E-05  3.8849827E-05  1.5318732E-02
   ne21     21   6.5147049E-07  7.9304380E-07  1.4157330E-07  2.7500721E-07  4.9097391E-08  7.4828571E-01
   ne22     22   3.4303678E-04  3.4758623E-04  4.5494444E-06  1.2053397E-04  1.5777398E-06  1.8830740E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.0899357E-12  1.0899357E-12  0.0000000E+00  3.7796169E-13  0.0000000E+00  0.0000000E+00
   na23     23   8.1856251E-06  8.9562309E-06  7.7060577E-07  3.1057907E-06  2.6724481E-07  1.0652629E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   6.4326741E-08  5.9322909E-05  5.9258582E-05  2.0571661E-05  2.0550780E-05  4.4102821E-04
   mg25     25   2.1115095E-05  2.4653382E-05  3.5382868E-06  8.5491592E-06  1.2270722E-06  8.4305328E-01
   mg26     26   2.5278188E-05  2.9329640E-05  4.0514519E-06  1.0170766E-05  1.4050370E-06  8.5966593E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.1245609E-06  3.0592589E-06  1.9346980E-06  1.0608724E-06  6.7095010E-07  1.9897294E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.3931170E-06  4.4184544E-05  4.1791427E-05  1.5322064E-05  1.4493198E-05  2.4153072E-02
   si29     29   3.8015560E-07  1.9426143E-06  1.5624587E-06  6.7364874E-07  5.4185813E-07  9.4547898E-02
   si30     30   6.2695585E-07  1.6924005E-06  1.0654446E-06  5.8688101E-07  3.6949444E-07  2.0094213E-01
    p31     31   2.1907937E-07  5.1571431E-07  2.9663494E-07  1.7883647E-07  1.0287252E-07  2.4015673E-01
    p32     32   2.9544026E-32  2.9544026E-32  0.0000000E+00  1.0245109E-32  0.0000000E+00  0.0000000E+00
    p33     33   4.7684803E-33  4.7684803E-33  0.0000000E+00  1.6535865E-33  0.0000000E+00  0.0000000E+00
    s32     32  -2.9265357E-07  3.0239131E-05  3.0531784E-05  1.0486154E-05  1.0588373E-05 -4.2129895E-03
    s33     33   8.5148386E-09  1.2605636E-07  1.1754152E-07  4.3713108E-08  4.0763211E-08  3.0343279E-02
    s34     34   1.0033244E-07  7.8390468E-07  6.8357224E-07  2.7183802E-07  2.3706176E-07  5.9448697E-02
    s35     35   2.5276903E-25  2.5276903E-25  0.0000000E+00  8.7653805E-26  0.0000000E+00  0.0000000E+00
    s36     36   9.8493942E-09  1.3223689E-08  3.3742942E-09  4.5856354E-09  1.1701997E-09  5.9313959E-01
   cl35     35  -2.7412739E-11  1.4601768E-07  1.4604510E-07  5.0635180E-08  5.0648200E-08 -1.1166054E-04
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   2.8665337E-08  7.8007773E-08  4.9342436E-08  2.7051092E-08  1.7111876E-08  1.9888717E-01
   ar36     36  -1.1579232E-07  6.4868141E-06  6.6026064E-06  2.2494605E-06  2.2897732E-06 -7.7140708E-03
   ar37     37   1.0076015E-26  1.0076015E-26  0.0000000E+00  3.4941030E-27  0.0000000E+00  0.0000000E+00
   ar38     38   4.6224613E-08  5.6816378E-07  5.2193917E-07  1.9702460E-07  1.8100766E-07  3.6823496E-02
   ar39     39   7.2758910E-10  7.2758910E-10  0.0000000E+00  2.5230920E-10  0.0000000E+00  0.0000000E+00
   ar40     40   1.0752268E-08  1.1630984E-08  8.7871627E-10  4.0333266E-09  3.0473737E-10  1.1217377E+00
    k39     39   7.6428393E-09  2.3144418E-07  2.2380134E-07  8.0258893E-08  7.7613940E-08  1.4553401E-02
    k40     40  -2.2920485E-11  0.0000000E+00  2.2920485E-11  0.0000000E+00  7.9487875E-12  0.0000000E+00
    k41     41   2.0099389E-09  1.2751599E-08  1.0741660E-08  4.4219268E-09  3.7251904E-09  7.4463077E-02
   ca40     40  -7.6547622E-08  5.2218916E-06  5.2984392E-06  1.8108178E-06  1.8374901E-06 -6.3502369E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   3.0025227E-09  2.0181496E-08  1.7178973E-08  6.9984241E-09  5.9576402E-09  6.9926009E-02
   ca43     43   8.7318375E-10  4.5430752E-09  3.6698915E-09  1.5754218E-09  1.2727124E-09  9.2666581E-02
   ca44     44   2.8159484E-09  6.0841174E-08  5.8025226E-08  2.1098156E-08  2.0123053E-08  2.0550584E-02
   ca45     45   6.0795791E-22  6.0795791E-22  0.0000000E+00  2.1082419E-22  0.0000000E+00  0.0000000E+00
   ca46     46   2.4581988E-09  2.5745239E-09  1.1632519E-10  8.9277874E-10  4.0341386E-11  1.3449931E+00
   ca47     47   9.2362017E-37  9.2362017E-37  0.0000000E+00  3.2028775E-37  0.0000000E+00  0.0000000E+00
   ca48     48   7.6006756E-11  5.7506715E-09  5.6746647E-09  1.9941850E-09  1.9679645E-09  5.7481853E-03
   sc45     45   1.0072736E-09  3.8588994E-09  2.8516258E-09  1.3381671E-09  9.8893915E-10  1.3134079E-01
   sc46     46   2.6318801E-30  2.6318801E-30  0.0000000E+00  9.1266839E-31  0.0000000E+00  0.0000000E+00
   sc47     47   2.4698140E-34  2.4698140E-34  0.0000000E+00  8.5646805E-35  0.0000000E+00  0.0000000E+00
   sc48     48   1.3832277E-32  1.0463438E-30  1.0325115E-30  3.6284515E-31  3.5807331E-31  0.0000000E+00
   ti46     46   1.3857537E-10  1.0140199E-08  1.0001624E-08  3.5163605E-09  3.4685468E-09  5.9458632E-03
   ti47     47   1.2198687E-10  9.3376755E-09  9.2156887E-09  3.2380660E-09  3.1959857E-09  5.6808931E-03
   ti48     48  -5.5138685E-09  2.6385652E-07  2.6937039E-07  9.1498663E-08  9.3417221E-08 -9.0121850E-03
   ti49     49   1.1424790E-09  8.1288212E-09  6.9863422E-09  2.8188663E-09  2.4228521E-09  6.5747544E-02
   ti50     50   5.1343845E-09  1.1960331E-08  6.8259460E-09  4.1475352E-09  2.3672269E-09  2.4355018E-01
    v51     51  -2.2241586E-10  2.6340413E-08  2.6562828E-08  9.1341787E-09  9.2119459E-09 -3.6818706E-03
   cr52     52  -1.4661055E-08  9.4461279E-07  9.5927385E-07  3.2756745E-07  3.3267460E-07 -6.7189229E-03
   cr53     53  -6.0928329E-10  7.0658920E-08  7.1268204E-08  2.4502699E-08  2.4715698E-08 -3.7589695E-03
   cr54     54   8.8271257E-09  2.6902480E-08  1.8075355E-08  9.3290886E-09  6.2685030E-09  1.7267536E-01
   mn55     55  -1.5899104E-10  1.6035419E-07  1.6051318E-07  5.5606712E-08  5.5665712E-08 -4.6054841E-04
   fe54     54  -7.9597839E-08  3.4688153E-06  3.5484131E-06  1.2028960E-06  1.2305838E-06 -9.8831449E-03
