# Initial mass = 0.900, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.702, Mass expelled =   0.1978
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.9714893E-03  1.4327580E-01  1.4824729E-01  7.2435671E-01  7.4949098E-01 -1.4813952E-02
      d      2   8.2510031E-19  8.2510031E-19  0.0000000E+00  4.1714437E-18  0.0000000E+00  0.0000000E+00
    he3      3   4.5543744E-05  4.5543744E-05  0.0000000E+00  2.3025463E-04  0.0000000E+00  0.0000000E+00
    he4      4   4.7908165E-03  5.4250102E-02  4.9459286E-02  2.7427119E-01  2.5005037E-01  4.0152684E-02
    li7      7   4.9293972E-11  7.7585278E-11  2.8291307E-11  3.9224640E-10  1.4303181E-10  4.3812636E-01
    be7      7   2.7273238E-16  2.7273238E-16  0.0000000E+00  1.3788479E-15  0.0000000E+00  0.0000000E+00
     b8      8   1.1721982E-27  1.1721982E-27  0.0000000E+00  5.9262598E-27  0.0000000E+00  0.0000000E+00
    c12     12   1.2074568E-04  1.3269806E-04  1.1952372E-05  6.7087903E-04  6.0427374E-05  1.0454105E+00
    c13     13   3.3319202E-07  4.2758271E-07  9.4390671E-08  2.1617216E-06  4.7720908E-07  6.5609109E-01
    c14     14   1.5970050E-10  1.5970050E-10  0.0000000E+00  8.0739476E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   6.9125963E-06  1.5761852E-05  8.8492561E-06  7.9686892E-05  4.4739012E-05  2.5070047E-01
    n15     15  -1.6642163E-09  4.0082693E-09  5.6724856E-09  2.0264530E-08  2.8678276E-08 -1.5081653E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.6043381E-06  4.8844420E-05  4.6240082E-05  2.4694178E-04  2.3377509E-04  2.3796367E-02
    o17     17   6.7742086E-08  7.5334583E-08  7.5924946E-09  3.8086759E-07  3.8385231E-08  9.9660987E-01
    o18     18  -7.2703941E-09  3.5049347E-08  4.2319741E-08  1.7719830E-07  2.1395509E-07 -8.1863061E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   5.0405058E-09  6.2592180E-09  1.2187125E-09  3.1644607E-08  6.1614212E-09  7.1061885E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -3.2735443E-08  7.6516553E-06  7.6843908E-06  3.8684328E-05  3.8849827E-05 -1.8540220E-03
   ne21     21   2.4558041E-08  3.4269373E-08  9.7113313E-09  1.7325500E-07  4.9097391E-08  5.4762745E-01
   ne22     22   4.2490410E-06  4.5611137E-06  3.1207267E-07  2.3059534E-05  1.5777398E-06  1.1648152E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.2140102E-21  6.2140102E-21  0.0000000E+00  3.1416051E-20  0.0000000E+00  0.0000000E+00
   na23     23   9.2670987E-08  1.4553129E-07  5.2860301E-08  7.3575973E-07  2.6724481E-07  4.3982673E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.4328634E-08  4.0792174E-06  4.0648888E-06  2.0623222E-05  2.0550780E-05  1.5282043E-03
   mg25     25   2.0305890E-09  2.4474215E-07  2.4271156E-07  1.2373382E-06  1.2270722E-06  3.6182918E-03
   mg26     26   1.5712317E-08  2.9362485E-07  2.7791253E-07  1.4844735E-06  1.4050370E-06  2.3884725E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   3.8930438E-08  1.7164255E-07  1.3271212E-07  8.6776998E-07  6.7095010E-07  1.1171442E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.3725185E-08  2.8804407E-06  2.8667155E-06  1.4562588E-05  1.4493198E-05  2.0743546E-03
   si29     29   3.7917403E-10  1.0755726E-07  1.0717808E-07  5.4377517E-07  5.4185813E-07  1.5337761E-03
   si30     30   7.5259976E-10  7.3837597E-08  7.3084998E-08  3.7329932E-07  3.6949444E-07  4.4492432E-03
