# Initial mass = 1.300, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.667, Mass expelled =   0.6327
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.7471185E-02  4.4665024E-01  4.7412142E-01  7.0595300E-01  7.4949098E-01 -2.5990661E-02
      d      2   2.7579794E-18  2.7579794E-18  0.0000000E+00  4.3591244E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.3451499E-04  1.3451499E-04  0.0000000E+00  2.1260767E-04  0.0000000E+00  0.0000000E+00
    he4      4   2.3819447E-02  1.8199912E-01  1.5817967E-01  2.8765869E-01  2.5005037E-01  6.0850013E-02
    li7      7  -4.0546178E-12  8.6426047E-11  9.0480665E-11  1.3660069E-10  1.4303181E-10 -1.9979749E-02
    be7      7   2.2375586E-17  2.2375586E-17  0.0000000E+00  3.5365733E-17  0.0000000E+00  0.0000000E+00
     b8      8   8.0643246E-28  8.0643246E-28  0.0000000E+00  1.2746068E-27  0.0000000E+00  0.0000000E+00
    c12     12   2.9769596E-03  3.0151855E-03  3.8225829E-05  4.7656512E-03  6.0427374E-05  1.8968886E+00
    c13     13   1.0940785E-06  1.3959568E-06  3.0187832E-07  2.2063796E-06  4.7720908E-07  6.6497159E-01
    c14     14   4.2339088E-09  4.2339088E-09  0.0000000E+00  6.6919044E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.3443750E-05  6.1745261E-05  2.8301509E-05  9.7591466E-05  4.4739012E-05  3.3872542E-01
    n15     15   2.3816686E-08  4.1958312E-08  1.8141627E-08  6.6317206E-08  2.8678276E-08  3.6407322E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.5533721E-04  3.0322128E-04  1.4788407E-04  4.7925639E-04  2.3377509E-04  3.1176966E-01
    o17     17   3.6809547E-07  3.9237764E-07  2.4282162E-08  6.2017244E-07  3.8385231E-08  1.2083484E+00
    o18     18  -1.8961195E-08  1.1638492E-07  1.3534611E-07  1.8395218E-07  2.1395509E-07 -6.5617681E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.2535950E-07  4.2925717E-07  3.8976613E-09  6.7846241E-07  6.1614212E-09  2.0418451E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.7284532E-06  2.7304512E-05  2.4576058E-05  4.3156146E-05  3.8849827E-05  4.5653548E-02
   ne21     21   2.6672026E-07  2.9777885E-07  3.1058580E-08  4.7065436E-07  4.9097391E-08  9.8164374E-01
   ne22     22   3.3703868E-04  3.3803674E-04  9.9806448E-07  5.3428393E-04  1.5777398E-06  2.5297368E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.1651120E-28  1.1651120E-28  0.0000000E+00  1.8415178E-28  0.0000000E+00  0.0000000E+00
   na23     23   3.9061574E-06  4.0752143E-06  1.6905673E-07  6.4410797E-06  2.6724481E-07  1.3820494E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.4846707E-06  1.6484913E-05  1.3000243E-05  2.6055230E-05  2.0550780E-05  1.0306659E-01
   mg25     25   8.4623764E-07  1.6224727E-06  7.7623508E-07  2.5643992E-06  1.2270722E-06  3.2011551E-01
   mg26     26   9.3173639E-07  1.8205504E-06  8.8881404E-07  2.8774709E-06  1.4050370E-06  3.1132323E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.6138713E-07  5.8582430E-07  4.2443716E-07  9.2592455E-07  6.7095010E-07  1.3988538E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   9.8189048E-08  9.2664595E-06  9.1682705E-06  1.4646102E-05  1.4493198E-05  4.5578158E-03
   si29     29   9.7574002E-09  3.5253211E-07  3.4277471E-07  5.5719460E-07  5.4185813E-07  1.2121316E-02
   si30     30   2.3324219E-08  2.5706316E-07  2.3373894E-07  4.0630118E-07  3.6949444E-07  4.1240130E-02
    p31     31   3.7904968E-08  1.0298123E-07  6.5076257E-08  1.6276697E-07  1.0287252E-07  1.9926691E-01
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -2.3600023E-08  6.6745120E-06  6.6981120E-06  1.0549399E-05  1.0588373E-05 -1.6014854E-03
    s33     33   2.0302267E-09  2.7816675E-08  2.5786449E-08  4.3965645E-08  4.0763211E-08  3.2845076E-02
    s34     34   1.0750242E-08  1.6071343E-07  1.4996318E-07  2.5401559E-07  2.3706176E-07  2.9998869E-02
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   2.3150677E-09  3.0553258E-09  7.4025808E-10  4.8290949E-09  1.1701997E-09  6.1560577E-01
   cl35     35  -1.5084112E-10  3.1888767E-08  3.2039608E-08  5.0401791E-08  5.0648200E-08 -2.1180469E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   5.1388174E-09  1.5963641E-08  1.0824824E-08  2.5231332E-08  1.7111876E-08  1.6864257E-01
   ar36     36  -1.3662202E-08  1.4348283E-06  1.4484905E-06  2.2678178E-06  2.2897732E-06 -4.1842903E-03
   ar37     37   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ar38     38   3.9077861E-09  1.1841164E-07  1.1450386E-07  1.8715552E-07  1.8100766E-07  1.4505685E-02
   ar39     39   2.4148234E-13  2.4148234E-13  0.0000000E+00  3.8167492E-13  0.0000000E+00  0.0000000E+00
   ar40     40   1.1980684E-09  1.3908427E-09  1.9277420E-10  2.1982962E-09  3.0473737E-10  8.5816050E-01
    k39     39   4.8129323E-10  4.9579189E-08  4.9097896E-08  7.8362383E-08  7.7613940E-08  4.1678720E-03
    k40     40  -5.0283328E-12  0.0000000E+00  5.0283328E-12  0.0000000E+00  7.9487875E-12  0.0000000E+00
    k41     41   4.9556936E-10  2.8520921E-09  2.3565228E-09  4.5078741E-09  3.7251904E-09  8.2823291E-02
   ca40     40  -9.3243671E-09  1.1530558E-06  1.1623802E-06  1.8224623E-06  1.8374901E-06 -3.5664435E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   4.7921445E-10  4.2479655E-09  3.7687511E-09  6.7141217E-09  5.9576402E-09  5.1914949E-02
   ca43     43   1.0782719E-10  9.1293390E-10  8.0510670E-10  1.4429377E-09  1.2727124E-09  5.4517288E-02
   ca44     44   4.4142734E-10  1.3171094E-08  1.2729666E-08  2.0817572E-08  2.0123053E-08  1.4736151E-02
   ca45     45   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca46     46   3.9726375E-10  4.2278336E-10  2.5519607E-11  6.6823025E-10  4.0341386E-11  1.2191753E+00
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48   8.4798280E-11  1.3297153E-09  1.2449171E-09  2.1016815E-09  1.9679645E-09  2.8549615E-02
   sc45     45   8.3154650E-11  7.0874889E-10  6.2559424E-10  1.1202130E-09  9.8893915E-10  5.4131068E-02
   sc46     46   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48   1.5429257E-32  2.4194330E-31  2.2651405E-31  3.8240348E-31  3.5807331E-31  0.0000000E+00
   ti46     46   6.7222672E-11  2.2613951E-09  2.1941724E-09  3.5742478E-09  3.4685468E-09  1.3037117E-02
   ti47     47   3.5093928E-11  2.0568465E-09  2.0217525E-09  3.2509486E-09  3.1959857E-09  7.4052797E-03
   ti48     48  -7.3717032E-10  5.8357745E-08  5.9094916E-08  9.2237329E-08  9.3417221E-08 -5.5201976E-03
   ti49     49   4.9379700E-10  2.0264721E-09  1.5326751E-09  3.2029404E-09  2.4228521E-09  1.2122195E-01
   ti50     50   1.9967730E-09  3.4942600E-09  1.4974870E-09  5.5228524E-09  2.3672269E-09  3.6792353E-01
    v51     51   1.8718360E-12  5.8292682E-09  5.8273963E-09  9.2134496E-09  9.2119459E-09  7.0869995E-05
   cr52     52  -1.3173747E-09  2.0912968E-07  2.1044706E-07  3.3053990E-07  3.3267460E-07 -2.7957594E-03
   cr53     53  -5.7376326E-12  1.5629196E-08  1.5634933E-08  2.4702725E-08  2.4715698E-08 -2.2801168E-04
   cr54     54   9.5530384E-10  4.9207038E-09  3.9654000E-09  7.7774178E-09  6.2685030E-09  9.3671583E-02
   mn55     55   1.9791919E-09  3.7192834E-08  3.5213642E-08  5.8785133E-08  5.5665712E-08  2.3679752E-02
   fe54     54  -1.1425243E-08  7.6703139E-07  7.7845664E-07  1.2123314E-06  1.2305838E-06 -6.4898697E-03
   fe55     55   1.5697058E-31  1.5697058E-31  0.0000000E+00  2.4809984E-31  0.0000000E+00  0.0000000E+00
   fe56     56  -1.1368957E-07  1.2559008E-05  1.2672697E-05  1.9850138E-05  2.0032996E-05 -3.9823805E-03
   fe57     57   1.7337356E-08  3.1523035E-07  2.9789300E-07  4.9823734E-07  4.7090913E-07  2.4499161E-02
   fe58     58   2.7075927E-08  6.7414021E-08  4.0338094E-08  1.0655123E-07  6.3766443E-08  2.2296627E-01
   fe59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   6.6102892E-09  3.7720699E-08  3.1110410E-08  5.9619452E-08  4.9179327E-08  8.3605438E-02
   co60     60   2.8457736E-15  2.8457736E-15  0.0000000E+00  4.4978873E-15  0.0000000E+00  0.0000000E+00
   ni58     58  -6.6147834E-09  4.3852808E-07  4.4514286E-07  6.9311551E-07  7.0368168E-07 -6.5706223E-03
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   4.2648480E-09  1.8163993E-07  1.7737509E-07  2.8709098E-07  2.8039449E-07  1.0250073E-02
   ni61     61   2.5242564E-09  1.0363458E-08  7.8392013E-09  1.6379962E-08  1.2392206E-08  1.2116426E-01
   ni62     62   4.9710760E-09  3.0374313E-08  2.5403237E-08  4.8008118E-08  4.0157428E-08  7.7548809E-02
   ni63     63   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni64     64   9.4584127E-09  1.6136683E-08  6.6782699E-09  2.5504834E-08  1.0557007E-08  3.8308170E-01
   cu63     63   2.7038005E-09  2.9232727E-09  2.1947222E-10  4.6203787E-09  3.4694159E-10  1.1244212E+00
   cu64     64   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cu65     65   2.2532596E-09  4.7880224E-09  2.5347628E-09  7.5677082E-09  4.0069521E-09  2.7615023E-01
   zn64     64  -7.3679729E-11  2.4510630E-08  2.4584310E-08  3.8740275E-08  3.8862868E-08 -1.3721543E-03
   zn65     65   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn66     66   2.3410576E-09  7.9284703E-09  5.5874128E-09  1.2531343E-08  8.8325800E-09  1.5191002E-01
   zn67     67   5.1950766E-10  1.3530221E-09  8.3351448E-10  2.1385191E-09  1.3176195E-09  2.1032313E-01
   zn68     68   3.2667686E-09  7.1354362E-09  3.8686676E-09  1.1277914E-08  6.1155880E-09  2.6579058E-01
   zn69     69   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn70     70   1.1950760E-11  1.4363914E-10  1.3168838E-10  2.2702884E-10  2.0817294E-10  3.7656814E-02
   ga69     69   4.9772975E-10  8.5240842E-10  3.5467865E-10  1.3472741E-09  5.6067584E-10  3.8074410E-01
   ga70     70   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ga71     71   5.1020954E-10  7.5242101E-10  2.4221150E-10  1.1892390E-09  3.8288783E-10  4.9219760E-01
   ge70     70   8.1140361E-10  1.2059063E-09  3.9450263E-10  1.9059951E-09  6.2362959E-10  4.8519507E-01
   ge71     71   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ge72     72   9.0900437E-10  1.4452410E-09  5.3623667E-10  2.2842757E-09  8.4768276E-10  4.3051520E-01
   ge73     73   2.6432015E-10  4.1692222E-10  1.5260207E-10  6.5896638E-10  2.4123328E-10  4.3642604E-01
   ge74     74   1.2155672E-09  1.9415765E-09  7.2600925E-10  3.0687586E-09  1.1476752E-09  4.2714372E-01
   as75     75   1.1109241E-10  2.1753625E-10  1.0644385E-10  3.4382691E-10  1.6826639E-10  3.1034252E-01
   se76     76   4.0309278E-10  5.1390842E-10  1.1081562E-10  8.1225793E-10  1.7517729E-10  6.6621619E-01
   se77     77   1.6009291E-10  2.5151964E-10  9.1426720E-11  3.9753936E-10  1.4452732E-10  4.3943018E-01
   se78     78   1.0777625E-09  1.3662845E-09  2.8852198E-10  2.1594810E-09  4.5609547E-10  6.7529368E-01
   se79     79   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   se80     80   1.4140958E-09  2.0317306E-09  6.1763472E-10  3.2112517E-09  9.7635666E-10  5.1706588E-01
   br79     79   2.4016991E-10  3.3893482E-10  9.8764920E-11  5.3570343E-10  1.5612754E-10  5.3544497E-01
   br80     80   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   br81     81   1.8992072E-10  2.8843389E-10  9.8513163E-11  4.5588416E-10  1.5572957E-10  4.6648347E-01
   kr80     80   1.2440396E-13  2.3661540E-11  2.3537136E-11  3.7398244E-11  3.7207494E-11  2.2207645E-03
   kr81     81   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr82     82   7.3072670E-10  8.5161395E-10  1.2088723E-10  1.3460184E-09  1.9109848E-10  8.4779376E-01
   kr83     83   2.4606289E-10  3.6728479E-10  1.2122189E-10  5.8051197E-10  1.9162751E-10  4.8135340E-01
   kr84     84   1.8307893E-09  2.4354052E-09  6.0461591E-10  3.8492796E-09  9.5577657E-10  6.0502309E-01
   kr-5     85   4.2554933E-20  4.2554933E-20  0.0000000E+00  6.7260201E-20  0.0000000E+00  0.0000000E+00
   kr*5     85   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr86     86   7.0732828E-09  7.2604771E-09  1.8719440E-10  1.1475547E-08  2.9591682E-10  1.5886039E+00
   rb85     85   5.0299220E-10  6.0112115E-10  9.8128977E-11  9.5010200E-10  1.5512225E-10  7.8709614E-01
   rb86     86   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
