# Initial mass = 6.000, Z =  0.0007, Y =  0.250, M_mix = 0.00E+00
# Final mass = 1.016, Mass expelled =   4.9842
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.0417686E-01  3.2312126E+00  3.7353895E+00  6.4829081E-01  7.4949098E-01 -6.2996581E-02
      d      2   2.3383349E-17  2.3383349E-17  0.0000000E+00  4.6914926E-18  0.0000000E+00  0.0000000E+00
    he3      3   6.2278542E-07  6.2278542E-07  0.0000000E+00  1.2495188E-07  0.0000000E+00  0.0000000E+00
    he4      4   4.9637926E-01  1.7426058E+00  1.2462265E+00  3.4962583E-01  2.5005037E-01  1.4557602E-01
    li7      7   1.2042611E-09  1.9171176E-09  7.1285650E-10  3.8463879E-10  1.4303181E-10  4.2962044E-01
    be7      7   2.3096624E-11  2.3096624E-11  0.0000000E+00  4.6339660E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.5964370E-25  1.5964370E-25  0.0000000E+00  3.2029941E-26  0.0000000E+00  0.0000000E+00
    c12     12   3.3583492E-04  6.3699903E-04  3.0116411E-04  1.2780361E-04  6.0427374E-05  3.2530940E-01
    c13     13   1.1705601E-04  1.1943438E-04  2.3783634E-06  2.3962586E-05  4.7720908E-07  1.7008250E+00
    c14     14   3.0448859E-09  3.0448859E-09  0.0000000E+00  6.1090738E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.2161017E-03  8.4390761E-03  2.2297485E-04  1.6931648E-03  4.4739012E-05  1.5780129E+00
    n15     15   2.1199070E-07  3.5492042E-07  1.4292972E-07  7.1209072E-08  2.8678276E-08  3.9498234E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -9.2679716E-04  2.3831498E-04  1.1651121E-03  4.7814068E-05  2.3377509E-04 -6.8924260E-01
    o17     17   1.1353918E-06  1.3267000E-06  1.9130822E-07  2.6618102E-07  3.8385231E-08  8.4101295E-01
    o18     18  -1.0627455E-06  3.5858239E-09  1.0663313E-06  7.1943790E-10  2.1395509E-07 -2.4733293E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -2.3512484E-08  7.1954354E-09  3.0707920E-08  1.4436483E-09  6.1614212E-09 -6.3021952E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -2.1240121E-06  1.9149971E-04  1.9362372E-04  3.8421338E-05  3.8849827E-05 -4.8166024E-03
   ne21     21  -2.2744258E-07  1.7253980E-08  2.4469657E-07  3.4617333E-09  4.9097391E-08 -1.1517649E+00
   ne22     22   4.7191053E-05  5.5054352E-05  7.8633002E-06  1.1045770E-05  1.5777398E-06  8.4516066E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.2126388E-10  3.2126388E-10  0.0000000E+00  6.4456426E-11  0.0000000E+00  0.0000000E+00
   na23     23   4.1599878E-07  1.7479208E-06  1.3319220E-06  3.5069220E-07  2.6724481E-07  1.1801683E-01
   na24     24  -7.1304265E-35 -7.1304265E-35  0.0000000E+00 -1.4306053E-35  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.0107539E-04  1.3476792E-06  1.0242307E-04  2.7039016E-07  2.0550780E-05 -1.8808374E+00
   mg25     25   8.3165920E-05  8.9281530E-05  6.1156070E-06  1.7912902E-05  1.2270722E-06  1.1642959E+00
   mg26     26   1.6443038E-05  2.3445606E-05  7.0025667E-06  4.7039834E-06  1.4050370E-06  5.2477807E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.5781103E-05  1.9125053E-05  3.3439496E-06  3.8371340E-06  6.7095010E-07  7.5731677E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.1473392E-06  7.5380020E-05  7.2232680E-05  1.5123788E-05  1.4493198E-05  1.8496351E-02
   si29     29   1.6500985E-07  2.8655779E-06  2.7005681E-06  5.7493213E-07  5.4185813E-07  2.5730995E-02
   si30     30   2.6211353E-07  2.1036376E-06  1.8415241E-06  4.2206105E-07  3.6949444E-07  5.7767358E-02
    p31     31   6.7168173E-08  5.7987472E-07  5.1270655E-07  1.1634253E-07  1.0287252E-07  5.3439140E-02
    p32     32   1.3731013E-24  1.3731013E-24  0.0000000E+00  2.7549069E-25  0.0000000E+00  0.0000000E+00
    p33     33   9.6806890E-26  9.6806890E-26  0.0000000E+00  1.9422745E-26  0.0000000E+00  0.0000000E+00
    s32     32  -1.2401142E-07  5.2647400E-05  5.2771411E-05  1.0562854E-05  1.0588373E-05 -1.0479366E-03
    s33     33   4.5260151E-09  2.0768586E-07  2.0315984E-07  4.1668827E-08  4.0763211E-08  9.5428620E-03
    s34     34   2.8004933E-08  1.2094976E-06  1.1814926E-06  2.4266623E-07  2.3706176E-07  1.0147820E-02
    s35     35  -1.6084942E-20 -1.6084942E-20  0.0000000E+00 -3.2271850E-21  0.0000000E+00  0.0000000E+00
    s36     36   4.5707162E-09  1.0402877E-08  5.8321605E-09  2.0871698E-09  1.1701997E-09  2.5129783E-01
