# Initial mass = 1.100, Z =  0.0007, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.686, Mass expelled =   0.4144
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.4714360E-02  2.9578650E-01  3.1050086E-01  7.1380091E-01  7.4949098E-01 -2.1189352E-02
      d      2   1.7763700E-18  1.7763700E-18  0.0000000E+00  4.2867895E-18  0.0000000E+00  0.0000000E+00
    he3      3   9.5842894E-05  9.5842894E-05  0.0000000E+00  2.3129096E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.3470694E-02  1.1706214E-01  1.0359145E-01  2.8249791E-01  2.5005037E-01  5.2987766E-02
    li7      7   2.5107076E-11  8.4362628E-11  5.9255552E-11  2.0358644E-10  1.4303181E-10  1.5331621E-01
    be7      7   1.9291060E-16  1.9291060E-16  0.0000000E+00  4.6553767E-16  0.0000000E+00  0.0000000E+00
     b8      8   8.8061962E-28  8.8061962E-28  0.0000000E+00  2.1251379E-27  0.0000000E+00  0.0000000E+00
    c12     12   9.7454357E-04  9.9957758E-04  2.5033991E-05  2.4122107E-03  6.0427374E-05  1.6011816E+00
    c13     13   7.2720252E-07  9.2490183E-07  1.9769929E-07  2.2320010E-06  4.7720908E-07  6.6998571E-01
    c14     14   1.7091548E-09  1.7091548E-09  0.0000000E+00  4.1245838E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.8951217E-05  3.7485799E-05  1.8534582E-05  9.0461865E-05  4.4739012E-05  3.0577913E-01
    n15     15   6.1364069E-09  1.8017310E-08  1.1880903E-08  4.3479918E-08  2.8678276E-08  1.8073571E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.9748545E-05  1.4659743E-04  9.6848889E-05  3.5377336E-04  2.3377509E-04  1.7992690E-01
    o17     17   1.5692689E-07  1.7282920E-07  1.5902323E-08  4.1707665E-07  3.8385231E-08  1.0360518E+00
    o18     18  -1.1194153E-08  7.7443659E-08  8.8637812E-08  1.8688938E-07  2.1395509E-07 -5.8738019E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.1737539E-07  1.1992796E-07  2.5525677E-09  2.8941378E-07  6.1614212E-09  1.6718383E+00
