# Initial mass = 5.000, Z =  0.0007, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.933, Mass expelled =   4.0666
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.6900949E-01  2.6786292E+00  3.0476387E+00  6.5869367E-01  7.4949098E-01 -5.6082956E-02
      d      2   2.0549248E-17  2.0549248E-17  0.0000000E+00  5.0532038E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4593714E-06  2.4593714E-06  0.0000000E+00  6.0477663E-07  0.0000000E+00  0.0000000E+00
    he4      4   3.5466731E-01  1.3714416E+00  1.0167743E+00  3.3724707E-01  2.5005037E-01  1.2992071E-01
    li7      7   5.7613447E-09  6.3429519E-09  5.8160710E-10  1.5597762E-09  1.4303181E-10  1.0376296E+00
    be7      7   4.3394472E-11  4.3394472E-11  0.0000000E+00  1.0671004E-11  0.0000000E+00  0.0000000E+00
     b8      8   8.8840854E-25  8.8840854E-25  0.0000000E+00  2.1846588E-25  0.0000000E+00  0.0000000E+00
    c12     12   9.0675632E-04  1.1524708E-03  2.4571450E-04  2.8340064E-04  6.0427374E-05  6.7116714E-01
    c13     13   2.1374138E-04  2.1568185E-04  1.9404649E-06  5.3037675E-05  4.7720908E-07  2.0458760E+00
    c14     14   1.2653342E-08  1.2653342E-08  0.0000000E+00  3.1115455E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.3370954E-02  1.3552874E-02  1.8192126E-04  3.3327467E-03  4.4739012E-05  1.8721160E+00
    n15     15   2.2756444E-07  3.4417829E-07  1.1661384E-07  8.4635850E-08  2.8678276E-08  4.7000134E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -3.3936783E-04  6.1122666E-04  9.5059449E-04  1.5030491E-04  2.3377509E-04 -1.9182506E-01
    o17     17   2.1818785E-06  2.3379635E-06  1.5608502E-07  5.7492156E-07  3.8385231E-08  1.1754445E+00
    o18     18  -8.6609356E-07  3.9073811E-09  8.7000092E-07  9.6085229E-10  2.1395509E-07 -2.3476660E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.2803200E-08  3.7857252E-08  2.5054051E-08  9.3093631E-09  6.1614212E-09  1.7923909E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -1.4975958E-06  1.5647660E-04  1.5797419E-04  3.8478691E-05  3.8849827E-05 -4.1687922E-03
