# Initial mass = 1.700, Z =  0.0006, Y =  0.300, M_mix = 2.00E-03
# Final mass = 0.683, Mass expelled =   1.0170
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   4.2291188E-41  4.2291188E-41  0.0000000E+00  4.1584933E-41  0.0000000E+00  0.0000000E+00
      p      1  -2.9443860E-02  6.8178600E-01  7.1122986E-01  6.7038941E-01  6.9939989E-01 -1.8398419E-02
      d      2  -1.9731181E-06  1.3688690E-08  1.9868066E-06  1.3459873E-08  1.9537597E-06 -2.1618302E+00
    he3      3   1.6182380E-04  1.7446119E-04  1.2637397E-05  1.7154493E-04  1.2427197E-05  1.1400048E+00
    he4      4   4.7530442E-02  3.5260478E-01  3.0507433E-01  3.4671071E-01  2.9999998E-01  6.2846050E-02
    li7      7  -8.3563390E-10  5.6148031E-10  1.3971142E-09  5.5209470E-10  1.3738758E-09 -3.9593387E-01
    be7      7   6.5905045E-13  6.5905045E-13  0.0000000E+00  6.4803393E-13  0.0000000E+00  0.0000000E+00
     b8      8   4.3880677E-28  4.3880677E-28  0.0000000E+00  4.3147177E-28  0.0000000E+00  0.0000000E+00
    c12     12   9.6691595E-03  9.7736223E-03  1.0446233E-04  9.6102487E-03  1.0272479E-04  1.9710594E+00
    c13     13   2.1579283E-06  3.4232301E-06  1.2653018E-06  3.3660081E-06  1.2442558E-06  4.3220544E-01
    c14     14   7.6569284E-09  7.6569284E-09  0.0000000E+00  7.5289366E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.6591423E-05  1.0746250E-04  3.0871081E-05  1.0566619E-04  3.0357596E-05  5.4166865E-01
    n15     15  -1.3117706E-08  6.0777388E-08  7.3895094E-08  5.9761447E-08  7.2665983E-08 -8.4910057E-02
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.3778092E-04  5.9334695E-04  2.5556603E-04  5.8342871E-04  2.5131516E-04  3.6576909E-01
    o17     17   2.8963966E-06  2.9995549E-06  1.0315824E-07  2.9494149E-06  1.0144239E-07  1.4635165E+00
    o18     18  -2.1716878E-07  3.5922395E-07  5.7639272E-07  3.5321924E-07  5.6680551E-07 -2.0538971E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.5975896E-06  1.6124895E-06  1.4899869E-08  1.5855355E-06  1.4652037E-08  2.0342779E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.0408614E-05  6.2129686E-05  5.1721072E-05  6.1091137E-05  5.0860792E-05  7.9595119E-02
   ne21     21   6.0905313E-07  7.3923445E-07  1.3018131E-07  7.2687754E-07  1.2801597E-07  7.5419712E-01
   ne22     22   7.3183293E-04  7.3601626E-04  4.1833173E-06  7.2371314E-04  4.1137355E-06  2.2453301E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.1818158E-25  4.1818158E-25  0.0000000E+00  4.1119133E-25  0.0000000E+00  0.0000000E+00
   na23     23   5.5755172E-06  6.7671413E-06  1.1916243E-06  6.6540233E-06  1.1718038E-06  7.5422943E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   8.3923442E-06  3.3063825E-05  2.4671481E-05  3.2511136E-05  2.4261117E-05  1.2712134E-01
