# Initial mass = 5.000, Z =  0.0006, Y =  0.300, M_mix = 0.00E+00
# Final mass = 0.976, Mass expelled =   4.0240
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.9066210E-01  2.3235474E+00  2.8142095E+00  5.7742226E-01  6.9939989E-01 -8.3232053E-02
      d      2  -7.8614185E-06  1.9702608E-11  7.8614385E-06  4.8962739E-12  1.9537597E-06 -5.6010056E+00
    he3      3  -4.9987906E-05  1.6016847E-08  5.0003924E-05  3.9803294E-09  1.2427197E-05 -3.4944541E+00
    he4      4   4.4937885E-01  1.6565034E+00  1.2071246E+00  4.1165590E-01  2.9999998E-01  1.3741311E-01
    li7      7  -5.5201266E-09  8.0048477E-12  5.5281313E-09  1.9892761E-12  1.3738758E-09 -2.8392525E+00
    be7      7   3.2115376E-11  3.2115376E-11  0.0000000E+00  7.9809579E-12  0.0000000E+00  0.0000000E+00
     b8      8   2.3055388E-27  2.3055388E-27  0.0000000E+00  5.7294697E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.0782901E-03  2.4916288E-03  4.1333877E-04  6.1919197E-04  1.0272479E-04  7.8015006E-01
    c13     13   4.4586961E-04  4.5087619E-04  5.0065728E-06  1.1204676E-04  1.2442558E-06  1.9544896E+00
    c14     14   2.7430564E-08  2.7430564E-08  0.0000000E+00  6.8167401E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.8096368E-02  3.8218521E-02  1.2215135E-04  9.4976434E-03  3.0357596E-05  2.4953485E+00
    n15     15   9.8115538E-07  1.2735451E-06  2.9238970E-07  3.1648733E-07  7.2665983E-08  6.3902521E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -4.6421011E-04  5.4701901E-04  1.0112291E-03  1.3593910E-04  2.5131516E-04 -2.6687431E-01
    o17     17   1.6808835E-06  2.0890623E-06  4.0817869E-07  5.1915060E-07  1.0144239E-07  7.0907390E-01
    o18     18  -2.2800907E-06  5.9223337E-10  2.2806830E-06  1.4717529E-10  5.6680551E-07 -3.5855992E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   2.8041098E-38  2.8041098E-38  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.6502767E-08  7.5458885E-08  5.8956118E-08  1.8752207E-08  1.4652037E-08  1.0715438E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.3818767E-05  2.3846980E-04  2.0465103E-04  5.9261874E-05  5.0860792E-05  6.6392258E-02
   ne21     21  -3.6487486E-07  1.5022928E-07  5.1510415E-07  3.7333319E-08  1.2801597E-07 -5.3516757E-01
   ne22     22   8.3796756E-04  8.5452019E-04  1.6552640E-05  2.1235590E-04  4.1137355E-06  1.7128279E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.3745345E-10  1.3745345E-10  0.0000000E+00  3.4158409E-11  0.0000000E+00  0.0000000E+00
