# Initial mass = 5.000, Z =  0.0006, Y =  0.400, M_mix = 0.00E+00
# Final mass = 1.125, Mass expelled =   3.8750
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.6233964E-01  1.8601844E+00  2.3225241E+00  4.8004758E-01  5.9939992E-01 -9.6432418E-02
      d      2  -7.5699845E-06  3.4343170E-10  7.5703279E-06  8.8627536E-11  1.9537597E-06 -4.3433027E+00
    he3      3  -4.8133661E-05  1.8604084E-08  4.8152266E-05  4.8010538E-09  1.2427197E-05 -3.4130368E+00
    he4      4   4.5875537E-01  2.0086546E+00  1.5498992E+00  5.1836246E-01  3.9999995E-01  1.1257360E-01
    li7      7  -5.3032592E-09  2.0163895E-11  5.3234230E-09  5.2035858E-12  1.3738757E-09 -2.4216449E+00
    be7      7   9.8516667E-11  9.8516667E-11  0.0000000E+00  2.5423655E-11  0.0000000E+00  0.0000000E+00
     b8      8   6.7601836E-27  6.7601836E-27  0.0000000E+00  1.7445634E-27  0.0000000E+00  0.0000000E+00
    c12     12   4.4659289E-04  8.4462564E-04  3.9803275E-04  2.1796790E-04  1.0272479E-04  3.2671732E-01
    c13     13   8.9567206E-05  9.4388386E-05  4.8211787E-06  2.4358293E-05  1.2442558E-06  1.2917372E+00
    c14     14   2.9918408E-09  2.9918408E-09  0.0000000E+00  7.7208789E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.9496757E-03  4.0673036E-03  1.1762804E-04  1.0496267E-03  3.0357594E-05  1.5387676E+00
    n15     15  -1.6644776E-08  2.6491765E-07  2.8156242E-07  6.8365843E-08  7.2665983E-08 -2.6491983E-02
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -8.8439084E-04  8.9392255E-05  9.7378308E-04  2.3068967E-05  2.5131516E-04 -1.0371906E+00
    o17     17  -9.5746060E-08  2.9731768E-07  3.9306374E-07  7.6727140E-08  1.0144238E-07 -1.2127046E-01
    o18     18  -2.1958315E-06  3.9714371E-10  2.1962287E-06  1.0248870E-10  5.6680551E-07 -3.7427580E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -4.7739761E-08  9.0332000E-09  5.6772961E-08  2.3311484E-09  1.4652037E-08 -7.9832810E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.2574899E-06  2.0033028E-04  1.9707279E-04  5.1698134E-05  5.0860792E-05  7.0917453E-03
   ne21     21  -4.6087820E-07  3.5151512E-08  4.9602971E-07  9.0713579E-09  1.2801597E-07 -1.1495919E+00
   ne22     22   1.0244066E-05  2.6183756E-05  1.5939690E-05  6.7570982E-06  4.1137350E-06  2.1552393E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   8.3715151E-10  8.3715151E-10  0.0000000E+00  2.1603909E-10  0.0000000E+00  0.0000000E+00
   na23     23  -3.6771041E-06  8.6334080E-07  4.5404449E-06  2.2279762E-07  1.1718038E-06 -7.2094440E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -9.3900315E-05  1.0541287E-07  9.4005729E-05  2.7203319E-08  2.4261117E-05 -2.9502890E+00
   mg25     25   4.7368285E-06  1.7133698E-05  1.2396869E-05  4.4215994E-06  3.1993995E-06  1.4051092E-01
   mg26     26  -9.4956531E-06  4.6995019E-06  1.4195155E-05  1.2127747E-06  3.6635033E-06 -4.8011649E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   4.6424939E-06  1.3286886E-05  8.6443924E-06  3.4288737E-06  2.2309555E-06  1.8666056E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.2559415E-04  2.2968228E-04  1.0408813E-04  5.9272843E-05  2.6863196E-05  3.4369808E-01
   si29     29   7.4462150E-08  5.5485662E-06  5.4741040E-06  1.4318880E-06  1.4127637E-06  5.8395267E-03
   si30     30   1.1267093E-07  3.8457270E-06  3.7330560E-06  9.9244562E-07  9.6343183E-07  1.2885716E-02
    p31     31  -1.0928017E-07  7.9592292E-07  9.0520308E-07  2.0539946E-07  2.3361595E-07 -5.5903204E-02
    p32     32   3.8691174E-24  3.8691174E-24  0.0000000E+00  9.9848186E-25  0.0000000E+00  0.0000000E+00
    p33     33   7.7098497E-25  7.7098497E-25  0.0000000E+00  1.9896386E-25  0.0000000E+00  0.0000000E+00
    s32     32   1.0586518E-07  4.9985341E-05  4.9879476E-05  1.2899442E-05  1.2872958E-05  8.9256227E-04
    s33     33   7.6201445E-10  4.1257968E-07  4.1181767E-07  1.0647217E-07  1.0628242E-07  7.7464525E-04
    s34     34  -1.4039620E-07  2.2546628E-06  2.3950590E-06  5.8184844E-07  6.1811988E-07 -2.6262850E-02
    s35     35   9.0152218E-21  9.0152218E-21  0.0000000E+00  2.3265087E-21  0.0000000E+00  0.0000000E+00
    s36     36   2.5663578E-09  1.4389052E-08  1.1822694E-08  3.7133037E-09  3.0512155E-09  8.5287601E-02
   cl35     35   1.5038472E-07  6.6206997E-07  5.1168524E-07  1.7085677E-07  1.3205637E-07  1.1187283E-01
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   1.3946035E-08  1.8682783E-07  1.7288180E-07  4.8213632E-08  4.4617551E-08  3.3664111E-02
   ar36     36  -2.1722371E-08  9.5066243E-06  9.5283467E-06  2.4533224E-06  2.4590877E-06 -1.0193941E-03
   ar37     37   3.1095298E-21  3.1095298E-21  0.0000000E+00  8.0245930E-22  0.0000000E+00  0.0000000E+00
   ar38     38   3.7804284E-09  1.8324477E-06  1.8286672E-06  4.7288970E-07  4.7194470E-07  8.6879544E-04
   ar39     39   1.5254359E-10  1.5254359E-10  0.0000000E+00  3.9366087E-11  0.0000000E+00  0.0000000E+00
   ar40     40   2.0854809E-09  5.1642006E-09  3.0787197E-09  1.3326968E-09  7.9455986E-10  2.2460477E-01
    k39     39   6.3358243E-09  5.0240465E-07  4.9606882E-07  1.2965280E-07  1.2802606E-07  5.4835542E-03
    k40     40  -8.0309571E-11  0.0000000E+00  8.0309571E-11  0.0000000E+00  2.0726393E-11  0.0000000E+00
    k41     41   5.0553197E-09  4.2690356E-08  3.7635036E-08  1.1016866E-08  9.7128980E-09  5.4709263E-02
   ca40     40  -1.7196726E-08  8.5717247E-06  8.5889214E-06  2.2120580E-06  2.2166396E-06 -8.9860265E-04
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   7.3070083E-10  6.0921501E-08  6.0190800E-08  1.5721676E-08  1.5534116E-08  5.2122655E-03
   ca43     43   1.4547297E-10  1.3003421E-08  1.2857948E-08  3.3557215E-09  3.3183953E-09  4.8577753E-03
   ca44     44   3.4528114E-10  2.0364990E-07  2.0330462E-07  5.2554814E-08  5.2469112E-08  7.0880039E-04
   ca45     45   8.4198748E-18  8.4198748E-18  0.0000000E+00  2.1728709E-18  0.0000000E+00  0.0000000E+00
   ca46     46   5.1582899E-10  9.2339608E-10  4.0756709E-10  2.3829574E-10  1.0518542E-10  3.5516077E-01
   ca47     47  -4.2437175E-31 -4.2437175E-31  0.0000000E+00 -1.0951528E-31  0.0000000E+00  0.0000000E+00
