# Initial mass = 3.000, Z =  0.0006, Y =  0.400, M_mix = 0.00E+00
# Final mass = 0.914, Mass expelled =   2.0860
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.6483021E-01  1.0854275E+00  1.2502577E+00  5.2033919E-01  5.9939992E-01 -6.1430164E-02
      d      2  -4.0752052E-06  4.2829188E-11  4.0752479E-06  2.0531729E-11  1.9537597E-06 -4.9784460E+00
    he3      3  -2.5757317E-05  1.6394003E-07  2.5921257E-05  7.8590617E-08  1.2427197E-05 -2.1990027E+00
    he4      4   1.4606309E-01  9.8040259E-01  8.3433950E-01  4.6999165E-01  3.9999995E-01  7.0030190E-02
    li7      7  -2.5690119E-09  2.9668537E-10  2.8656972E-09  1.4222692E-10  1.3738757E-09 -9.8496562E-01
    be7      7   1.3571421E-09  1.3571421E-09  0.0000000E+00  6.5059541E-10  0.0000000E+00  0.0000000E+00
     b8      8   2.4656893E-25  2.4656893E-25  0.0000000E+00  1.1820178E-25  0.0000000E+00  0.0000000E+00
    c12     12   2.0677904E-03  2.2820588E-03  2.1426840E-04  1.0939880E-03  1.0272479E-04  1.0273373E+00
    c13     13   2.7253039E-04  2.7512573E-04  2.5953298E-06  1.3189153E-04  1.2442558E-06  2.0253074E+00
    c14     14   6.1474893E-08  6.1474893E-08  0.0000000E+00  2.9470227E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.5831584E-02  1.5894905E-02  6.3321357E-05  7.6198010E-03  3.0357594E-05  2.3996763E+00
    n15     15   1.5246599E-07  3.0403626E-07  1.5157028E-07  1.4575085E-07  7.2665983E-08  3.0227995E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.5185116E-04  6.7605666E-04  5.2420550E-04  3.2409237E-04  2.5131516E-04  1.1045010E-01
    o17     17   1.4994471E-06  1.7110406E-06  2.1159349E-07  8.2024957E-07  1.0144238E-07  9.0772653E-01
    o18     18  -1.1815962E-06  6.7452616E-10  1.1822707E-06  3.2335865E-10  5.6680551E-07 -3.2437496E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.5614152E-07  1.8670346E-07  3.0561939E-08  8.9503096E-08  1.4652037E-08  7.8594005E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.5161353E-06  1.0860406E-04  1.0608793E-04  5.2063311E-05  5.0860792E-05  1.0148630E-02
   ne21     21  -1.4875860E-07  1.1826342E-07  2.6702202E-07  5.6693871E-08  1.2801597E-07 -3.5372806E-01
   ne22     22   4.0646931E-04  4.1504993E-04  8.5806305E-06  1.9896928E-04  4.1137350E-06  1.6845498E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.3477137E-11  1.3477137E-11  0.0000000E+00  6.4607560E-12  0.0000000E+00  0.0000000E+00
   na23     23   1.0809842E-05  1.3254048E-05  2.4442058E-06  6.3538105E-06  1.1718038E-06  7.3417938E-01
   na24     24  -1.5505166E-37 -1.5505166E-37  0.0000000E+00 -7.4329652E-38  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -4.3673572E-06  4.6237670E-05  5.0605027E-05  2.2165710E-05  2.4261117E-05 -3.9229136E-02
   mg25     25   2.5897545E-05  3.2571010E-05  6.6734642E-06  1.5614100E-05  3.1993995E-06  6.8844849E-01
   mg26     26   2.4259229E-05  3.1900745E-05  7.6415154E-06  1.5292782E-05  3.6635033E-06  6.2058997E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.8068353E-06  7.4602717E-06  4.6534365E-06  3.5763528E-06  2.2309555E-06  2.0494944E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.7681490E-06  5.8800721E-05  5.6032572E-05  2.8188266E-05  2.6863196E-05  2.0910658E-02
   si29     29   3.9428846E-07  3.3411002E-06  2.9468117E-06  1.6016779E-06  1.4127637E-06  5.4505643E-02
   si30     30   5.9713807E-07  2.6067114E-06  2.0095733E-06  1.2496220E-06  9.6343183E-07  1.1295764E-01
    p31     31   1.6498984E-07  6.5227744E-07  4.8728759E-07  3.1269292E-07  2.3361595E-07  1.2661557E-01
    p32     32   4.4283505E-30  4.4283505E-30  0.0000000E+00  2.1228909E-30  0.0000000E+00  0.0000000E+00
    p33     33   3.9209203E-30  3.9209203E-30  0.0000000E+00  1.8796358E-30  0.0000000E+00  0.0000000E+00
    s32     32  -2.5486770E-07  2.6596179E-05  2.6851047E-05  1.2749846E-05  1.2872958E-05 -4.1734441E-03
    s33     33   3.8208441E-09  2.2550994E-07  2.2168909E-07  1.0810639E-07  1.0628242E-07  7.3899087E-03
    s34     34   7.5940534E-08  1.3652452E-06  1.2893047E-06  6.5448000E-07  6.1811988E-07  2.4823656E-02
    s35     35  -1.8321030E-24 -1.8321030E-24  0.0000000E+00 -8.7828529E-25  0.0000000E+00  0.0000000E+00
    s36     36   1.0724096E-08  1.7088471E-08  6.3643748E-09  8.1919804E-09  3.0512155E-09  4.2891604E-01
   cl35     35  -2.0638709E-09  2.7338578E-07  2.7544965E-07  1.3105742E-07  1.3205637E-07 -3.2977548E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   2.9879395E-08  1.2294487E-07  9.3065474E-08  5.8938095E-08  4.4617551E-08  1.2089035E-01
   ar36     36  -1.0402755E-07  5.0252584E-06  5.1292859E-06  2.4090405E-06  2.4590877E-06 -8.9299204E-03
   ar37     37   8.2213269E-24  8.2213269E-24  0.0000000E+00  3.9411921E-24  0.0000000E+00  0.0000000E+00
   ar38     38   4.5374691E-08  1.0297802E-06  9.8440546E-07  4.9366258E-07  4.7194470E-07  1.9539110E-02
   ar39     39   2.5173150E-10  2.5173150E-10  0.0000000E+00  1.2067665E-10  0.0000000E+00  0.0000000E+00
   ar40     40   1.2181466E-08  1.3838798E-08  1.6573319E-09  6.6341310E-09  7.9455986E-10  9.2165744E-01
    k39     39   9.3459391E-09  2.7638896E-07  2.6704302E-07  1.3249711E-07  1.2802606E-07  1.4908021E-02
    k40     40  -4.3232126E-11  0.0000000E+00  4.3232126E-11  0.0000000E+00  2.0726393E-11  0.0000000E+00
    k41     41   2.4499407E-09  2.2709578E-08  2.0259638E-08  1.0886663E-08  9.7128980E-09  4.9545959E-02
   ca40     40  -8.2608040E-08  4.5409674E-06  4.6235755E-06  2.1768781E-06  2.2166396E-06 -7.8609958E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   3.4993413E-09  3.5901163E-08  3.2401822E-08  1.7210528E-08  1.5534116E-08  4.4507630E-02
   ca43     43   1.0394765E-09  7.9611482E-09  6.9216717E-09  3.8164663E-09  3.3183953E-09  6.0733307E-02
   ca44     44   2.5091538E-09  1.1195180E-07  1.0944265E-07  5.3668170E-08  5.2469112E-08  9.8130787E-03
   ca45     45  -9.8151709E-21 -9.8151709E-21  0.0000000E+00 -4.7052594E-21  0.0000000E+00  0.0000000E+00
   ca46     46   3.0740945E-09  3.2934955E-09  2.1940090E-10  1.5788569E-09  1.0518542E-10  1.1763873E+00
   ca47     47   3.4535076E-36  3.4535076E-36  0.0000000E+00  1.6555646E-36  0.0000000E+00  0.0000000E+00
   ca48     48   2.0676794E-11  1.0723584E-08  1.0702907E-08  5.1407403E-09  5.1311990E-09  8.0678886E-04
   sc45     45   1.2790080E-09  4.3666564E-09  3.0876484E-09  2.0933155E-09  1.4802837E-09  1.5048972E-01
   sc46     46   1.8993502E-27  1.8993502E-27  0.0000000E+00  9.1052267E-28  0.0000000E+00  0.0000000E+00
   sc47     47   1.0208455E-33  1.0208455E-33  0.0000000E+00  4.8937942E-34  0.0000000E+00  0.0000000E+00
   sc48     48   3.8813883E-33  1.9511722E-30  1.9472908E-30  9.3536540E-31  9.3357225E-31  0.0000000E+00
   ti46     46   1.1509016E-11  1.8875475E-08  1.8863966E-08  9.0486463E-09  9.0437826E-09  2.3348043E-04
   ti47     47  -3.8578918E-11  1.7343007E-08  1.7381586E-08  8.3140019E-09  8.3330987E-09 -9.9643192E-04
   ti48     48  -4.0355843E-09  1.7185653E-07  1.7589211E-07  8.2385682E-08  8.4326388E-08 -1.0111771E-02
   ti49     49   1.3359633E-09  1.4512844E-08  1.3176881E-08  6.9572601E-09  6.3172743E-09  4.1908510E-02
   ti50     50   4.9140558E-09  1.7788331E-08  1.2874275E-08  8.5274836E-09  6.1721988E-09  1.4038098E-01
    v51     51  -4.2671644E-10  2.7946072E-08  2.8372789E-08  1.3396966E-08  1.3602514E-08 -6.6127526E-03
   cr52     52  -2.1151322E-08  1.1419312E-06  1.1630825E-06  5.4742628E-07  5.5760631E-07 -8.0020642E-03
   cr53     53  -2.1597231E-09  1.3226021E-07  1.3441993E-07  6.3403746E-08  6.4443753E-08 -7.0658997E-03
   cr54     54   1.2704525E-08  4.6795787E-08  3.4091261E-08  2.2433264E-08  1.6344069E-08  1.3753225E-01
   mn55     55  -1.6765398E-08  9.9898034E-07  1.0157457E-06  4.7889756E-07  4.8696990E-07 -7.2594834E-03
