# Initial mass = 1.700, Z =  0.0006, Y =  0.300, M_mix = 1.00E-03
# Final mass = 0.683, Mass expelled =   1.0170
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   2.8009154E-41  2.8009154E-41  0.0000000E+00  2.7541120E-41  0.0000000E+00  0.0000000E+00
      p      1  -2.9454887E-02  6.8177497E-01  7.1122986E-01  6.7037857E-01  6.9939989E-01 -1.8405439E-02
      d      2  -1.9732315E-06  1.3575197E-08  1.9868066E-06  1.3348277E-08  1.9537597E-06 -2.1654460E+00
    he3      3   1.6182777E-04  1.7446517E-04  1.2637397E-05  1.7154885E-04  1.2427197E-05  1.1400146E+00
    he4      4   4.7590613E-02  3.5266495E-01  3.0507433E-01  3.4676987E-01  2.9999998E-01  6.2920131E-02
    li7      7  -8.3633772E-10  5.6077648E-10  1.3971142E-09  5.5140265E-10  1.3738758E-09 -3.9647862E-01
    be7      7   6.5932454E-13  6.5932454E-13  0.0000000E+00  6.4830341E-13  0.0000000E+00  0.0000000E+00
     b8      8   4.6425966E-28  4.6425966E-28  0.0000000E+00  4.5649918E-28  0.0000000E+00  0.0000000E+00
    c12     12   9.9418312E-03  1.0046294E-02  1.0446233E-04  9.8783625E-03  1.0272479E-04  1.9830097E+00
    c13     13   2.1688088E-06  3.4341106E-06  1.2653018E-06  3.3767067E-06  1.2442558E-06  4.3358368E-01
    c14     14   5.6706306E-09  5.6706306E-09  0.0000000E+00  5.5758416E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.6441494E-05  1.0731257E-04  3.0871081E-05  1.0551876E-04  3.0357596E-05  5.4106230E-01
    n15     15  -2.2305326E-08  5.1589769E-08  7.3895094E-08  5.0727404E-08  7.2665983E-08 -1.5608850E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.7443189E-04  5.2999792E-04  2.5556603E-04  5.2113860E-04  2.5131516E-04  3.1673458E-01
    o17     17   2.8556697E-06  2.9588280E-06  1.0315824E-07  2.9093687E-06  1.0144239E-07  1.4575793E+00
    o18     18  -2.2047266E-07  3.5592006E-07  5.7639272E-07  3.4997058E-07  5.6680551E-07 -2.0940253E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.3027831E-06  1.3176830E-06  1.4899869E-08  1.2956568E-06  1.4652037E-08  1.9465920E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   6.4264241E-06  5.8147496E-05  5.1721072E-05  5.7175515E-05  5.0860792E-05  5.0826952E-02
   ne21     21   3.9476720E-07  5.2494852E-07  1.3018131E-07  5.1617360E-07  1.2801597E-07  6.0553163E-01
   ne22     22   4.8985600E-04  4.9403933E-04  4.1833173E-06  4.8578106E-04  4.1137355E-06  2.0722041E+00
