# Initial mass = 2.360, Z =  0.0006, Y =  0.300, M_mix = 1.00E-04
# Final mass = 0.752, Mass expelled =   1.6080
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.7543297E-02  1.0870088E+00  1.1245521E+00  6.7600054E-01  6.9939989E-01 -1.4778518E-02
      d      2  -3.1409572E-06  4.5669432E-10  3.1414140E-06  2.8401390E-10  1.9537597E-06 -3.8375316E+00
    he3      3   2.0053258E-04  2.2051405E-04  1.9981460E-05  1.3713560E-04  1.2427197E-05  1.0427771E+00
    he4      4   6.6519946E-02  5.4888433E-01  4.8236439E-01  3.4134600E-01  2.9999998E-01  5.6073565E-02
    li7      7  -2.0140429E-09  1.9498650E-10  2.2090294E-09  1.2126027E-10  1.3738758E-09 -1.0542290E+00
    be7      7   1.4199615E-12  1.4199615E-12  0.0000000E+00  8.8306066E-13  0.0000000E+00  0.0000000E+00
     b8      8   2.5887096E-28  2.5887096E-28  0.0000000E+00  1.6098941E-28  0.0000000E+00  0.0000000E+00
    c12     12   1.8340608E-02  1.8505778E-02  1.6516927E-04  1.1508569E-02  1.0272479E-04  2.0493462E+00
    c13     13   4.0402911E-06  6.0409066E-06  2.0006157E-06  3.7567829E-06  1.2442558E-06  4.7990638E-01
    c14     14   2.2255264E-08  2.2255264E-08  0.0000000E+00  1.3840340E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   9.5838244E-05  1.4464966E-04  4.8811416E-05  8.9956258E-05  3.0357596E-05  4.7176403E-01
    n15     15  -6.6638066E-08  5.0200217E-08  1.1683829E-07  3.1219042E-08  7.2665983E-08 -3.6691159E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
