# Initial mass = 1.700, Z =  0.0006, Y =  0.350, M_mix = 4.00E-03
# Final mass = 0.712, Mass expelled =   0.9880
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.1711578E-02  6.0983992E-01  6.4155149E-01  6.1724687E-01  6.4939988E-01 -2.2053322E-02
      d      2  -1.9285828E-06  1.5644959E-09  1.9301474E-06  1.5834979E-09  1.9537597E-06 -3.0912540E+00
    he3      3   1.2535056E-04  1.3762758E-04  1.2277009E-05  1.3929917E-04  1.2427199E-05  1.0495752E+00
    he4      4   2.4778903E-02  3.7054893E-01  3.4577003E-01  3.7504953E-01  3.4999996E-01  3.0020611E-02
    li7      7  -9.1378594E-10  4.4348578E-10  1.3572717E-09  4.4887224E-10  1.3738758E-09 -4.8582476E-01
    be7      7   1.0519620E-11  1.0519620E-11  0.0000000E+00  1.0647388E-11  0.0000000E+00  0.0000000E+00
     b8      8   2.8353247E-28  2.8353247E-28  0.0000000E+00  2.8697618E-28  0.0000000E+00  0.0000000E+00
    c12     12   5.5976505E-03  5.6991340E-03  1.0148330E-04  5.7683541E-03  1.0272479E-04  1.7493767E+00
    c13     13   1.8950171E-06  3.1242355E-06  1.2292184E-06  3.1621817E-06  1.2442558E-06  4.0507710E-01
    c14     14   3.1922916E-08  3.1922916E-08  0.0000000E+00  3.2310645E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.2649345E-05  1.0264005E-04  2.9990708E-05  1.0388669E-04  3.0357596E-05  5.3429258E-01
    n15     15  -3.2016459E-08  3.9771322E-08  7.1787781E-08  4.0254374E-08  7.2665991E-08 -2.5651819E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
