# Initial mass = 1.700, Z =  0.0006, Y =  0.400, M_mix = 4.00E-03
# Final mass = 0.763, Mass expelled =   0.9370
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1   8.5860491E-04  5.6244504E-01  5.6158644E-01  6.0026151E-01  5.9939992E-01  6.2381779E-04
      d      2  -1.8290029E-06  1.5026890E-09  1.8305057E-06  1.6037235E-09  1.9537597E-06 -3.0857418E+00
    he3      3   9.4896997E-05  1.0654022E-04  1.1643220E-05  1.1370354E-04  1.2427197E-05  9.6140081E-01
    he4      4   2.8160483E-02  4.0292621E-01  3.7476572E-01  4.3001729E-01  3.9999995E-01  3.1425968E-02
    li7      7  -1.1014555E-09  1.8574849E-10  1.2872040E-09  1.9823744E-10  1.3738757E-09 -8.4076178E-01
    be7      7   9.0409243E-12  9.0409243E-12  0.0000000E+00  9.6487983E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.7967058E-28  1.7967058E-28  0.0000000E+00  1.9175088E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.9932766E-03  3.0895208E-03  9.6244330E-05  3.2972472E-03  1.0272479E-04  1.5064763E+00
    c13     13   1.8818339E-06  3.0475951E-06  1.1657612E-06  3.2525027E-06  1.2442558E-06  4.1730797E-01
    c14     14   1.8381614E-07  1.8381614E-07  0.0000000E+00  1.9617517E-07  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.4418938E-05  1.0286141E-04  2.8442470E-05  1.0977738E-04  3.0357594E-05  5.5824554E-01
    n15     15  -3.8166419E-08  2.9915391E-08  6.8081810E-08  3.1926778E-08  7.2665983E-08 -3.5717607E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.0514069E-04  4.4060149E-04  2.3546080E-04  4.7022570E-04  2.5131516E-04  2.7208769E-01
    o17     17   2.4706349E-06  2.5656777E-06  9.5042829E-08  2.7381832E-06  1.0144238E-07  1.4312431E+00
    o18     18  -2.0698556E-07  3.2406265E-07  5.3104822E-07  3.4585128E-07  5.6680551E-07 -2.1454470E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   5.0987023E-07  5.2359792E-07  1.3727706E-08  5.5880247E-07  1.4652037E-08  1.5813603E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   7.2319599E-06  5.4884171E-05  4.7652211E-05  5.8574355E-05  5.0860792E-05  6.1324403E-02
   ne21     21   4.8440154E-07  6.0434155E-07  1.1994003E-07  6.4497493E-07  1.2801597E-07  7.0227867E-01
   ne22     22   5.6869554E-04  5.7254976E-04  3.8542175E-06  6.1104563E-04  4.1137350E-06  2.1718373E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   7.7872101E-20  7.7872101E-20  0.0000000E+00  8.3107896E-20  0.0000000E+00  0.0000000E+00
   na23     23   7.1687341E-06  8.2666138E-06  1.0978798E-06  8.8224260E-06  1.1718038E-06  8.7673312E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.1368378E-05  3.4098968E-05  2.2730590E-05  3.6391641E-05  2.4261117E-05  1.7609084E-01
   mg25     25   4.4167664E-06  7.4143300E-06  2.9975633E-06  7.9128386E-06  3.1993995E-06  3.9326382E-01
   mg26     26   6.1699866E-06  9.6023759E-06  3.4323893E-06  1.0248000E-05  3.6635033E-06  4.4674250E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   7.7642494E-07  2.8666393E-06  2.0902144E-06  3.0593801E-06  2.2309555E-06  1.3714255E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.7896891E-06  2.6958205E-05  2.5168516E-05  2.8770763E-05  2.6863196E-05  2.9793719E-02
   si29     29   1.0375936E-07  1.4273980E-06  1.3236387E-06  1.5233703E-06  1.4127637E-06  3.2735955E-02
   si30     30   1.1515687E-07  1.0178101E-06  9.0265320E-07  1.0862434E-06  9.6343183E-07  5.2106153E-02
    p31     31   2.1954132E-07  4.3841948E-07  2.1887816E-07  4.6789697E-07  2.3361595E-07  3.0164775E-01
    p32     32   1.0570356E-29  1.0570356E-29  0.0000000E+00  1.1281062E-29  0.0000000E+00  0.0000000E+00
    p33     33   5.1029337E-29  5.1029337E-29  0.0000000E+00  5.4460340E-29  0.0000000E+00  0.0000000E+00
    s32     32   4.6188507E-07  1.2522745E-05  1.2060860E-05  1.3364723E-05  1.2872958E-05  1.6281582E-02
