# Initial mass = 5.000, Z =  0.0006, Y =  0.350, M_mix = 0.00E+00
# Final mass = 0.938, Mass expelled =   4.0620
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.2108665E-01  1.6672451E+00  1.9883318E+00  4.1044933E-01  6.4939988E-01 -1.9925269E-01
      d      2  -5.9819931E-06  2.5740137E-11  5.9820190E-06  6.3368139E-12  1.9537597E-06 -5.4890003E+00
    he3      3  -3.8024809E-05  2.4769358E-08  3.8049580E-05  6.0978236E-09  1.2427199E-05 -3.3091986E+00
    he4      4   2.8742731E-01  1.3590568E+00  1.0716295E+00  3.3457825E-01  3.4999996E-01 -1.9570312E-02
    li7      7  -4.2055501E-09  9.8083076E-13  4.2065311E-09  2.4146500E-13  1.3738758E-09 -3.7550933E+00
    be7      7   3.3349018E-11  3.3349018E-11  0.0000000E+00  8.2099995E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.3024988E-27  1.3024988E-27  0.0000000E+00  3.2065458E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.2413158E-03  2.5558383E-03  3.1452262E-04  6.2920689E-04  1.0272479E-04  7.8711826E-01
    c13     13   3.7815431E-04  3.8196397E-04  3.8096609E-06  9.4033479E-05  1.2442558E-06  1.8783728E+00
    c14     14   5.4174272E-08  5.4174272E-08  0.0000000E+00  1.3336847E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.0207582E-02  3.0300532E-02  9.2948860E-05  7.4595106E-03  3.0357596E-05  2.3904431E+00
    n15     15   5.2875453E-07  7.5124319E-07  2.2248865E-07  1.8494417E-07  7.2665991E-08  4.0570942E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.5955191E-04  6.0992455E-04  7.6947646E-04  1.5015376E-04  2.5131516E-04 -2.2368249E-01
    o17     17   1.6615742E-06  1.9721704E-06  3.1059616E-07  4.8551709E-07  1.0144239E-07  6.7998511E-01
    o18     18  -1.7348603E-06  5.8421551E-10  1.7354446E-06  1.4382461E-10  5.6680557E-07 -3.5956011E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   9.7781225E-08  1.4264282E-07  4.4861590E-08  3.5116400E-08  1.4652039E-08  3.7961194E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.9888073E-05  1.7561359E-04  1.5572552E-04  4.3233282E-05  5.0860795E-05 -7.0564926E-02
   ne21     21  -2.2160216E-07  1.7035703E-07  3.9195919E-07  4.1939202E-08  1.2801598E-07 -4.8464409E-01
   ne22     22   8.1618602E-04  8.2878146E-04  1.2595431E-05  2.0403287E-04  4.1137355E-06  1.6954638E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.3852826E-11  6.3852826E-11  0.0000000E+00  1.5719554E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.7595567E-05  2.1183394E-05  3.5878277E-06  5.2150158E-06  1.1718038E-06  6.4840072E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -6.1232546E-05  1.3050114E-05  7.4282660E-05  3.2127314E-06  2.4261117E-05 -8.7803638E-01
   mg25     25   1.2056750E-04  1.3036342E-04  9.7959173E-06  3.2093409E-05  3.1993995E-06  1.0013474E+00
   mg26     26   9.6386910E-05  1.0760382E-04  1.1216911E-05  2.6490357E-05  3.6635033E-06  8.5919130E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.6052971E-05  2.2883707E-05  6.8307372E-06  5.6336062E-06  2.2309557E-06  4.0229553E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   6.2169565E-06  8.8466666E-05  8.2249710E-05  2.1779091E-05  2.6863197E-05 -9.1117926E-02
   si29     29   1.0764998E-06  5.4020984E-06  4.3255986E-06  1.3299110E-06  1.4127638E-06 -2.6246985E-02
   si30     30   1.8342444E-06  4.7840790E-06  2.9498347E-06  1.1777645E-06  9.6343194E-07  8.7237380E-02
    p31     31   5.7461574E-07  1.2899009E-06  7.1528513E-07  3.1755314E-07  2.3361598E-07  1.3331388E-01
    p32     32   1.6029592E-28  1.6029592E-28  0.0000000E+00  3.9462317E-29  0.0000000E+00  0.0000000E+00
    p33     33   6.4289148E-29  6.4289148E-29  0.0000000E+00  1.5826970E-29  0.0000000E+00  0.0000000E+00
    s32     32  -5.6399949E-07  3.8850409E-05  3.9414408E-05  9.5643554E-06  1.2872958E-05 -1.2902267E-01
    s33     33   5.4347424E-09  3.3085016E-07  3.2541541E-07  8.1450068E-08  1.0628242E-07 -1.1557002E-01
    s34     34   1.7111165E-07  2.0636705E-06  1.8925589E-06  5.0804300E-07  6.1811994E-07 -8.5172325E-02
    s35     35  -5.4261836E-22 -5.4261836E-22  0.0000000E+00 -1.3358404E-22  0.0000000E+00  0.0000000E+00
    s36     36   2.8492291E-08  3.7834500E-08  9.3422079E-09  9.3142543E-09  3.0512155E-09  4.8467523E-01
   cl35     35  -2.8717579E-09  4.0145832E-07  4.0433008E-07  9.8832679E-08  1.3205639E-07 -1.2585887E-01
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   5.1859857E-08  1.8846983E-07  1.3660997E-07  4.6398284E-08  4.4617554E-08  1.6996136E-02
   ar36     36  -2.1611140E-07  7.3131205E-06  7.5292319E-06  1.8003744E-06  2.4590877E-06 -1.3541117E-01
   ar37     37   9.5575945E-23  9.5575945E-23  0.0000000E+00  2.3529283E-23  0.0000000E+00  0.0000000E+00
   ar38     38   8.3886903E-08  1.5288867E-06  1.4449998E-06  3.7638770E-07  4.7194476E-07 -9.8255701E-02
   ar39     39   2.5460717E-10  2.5460717E-10  0.0000000E+00  6.2680250E-11  0.0000000E+00  0.0000000E+00
   ar40     40   3.5691972E-08  3.8124753E-08  2.4327826E-09  9.3857100E-09  7.9455992E-10  1.0723405E+00
    k39     39   2.1497897E-08  4.1348798E-07  3.9199008E-07  1.0179419E-07  1.2802607E-07 -9.9575430E-02
    k40     40  -6.3460050E-11  0.0000000E+00  6.3460050E-11  0.0000000E+00  2.0726393E-11  0.0000000E+00
    k41     41   5.2068359E-09  3.4945778E-08  2.9738942E-08  8.6030969E-09  9.7128989E-09 -5.2694075E-02
   ca40     40  -1.7694992E-07  6.6099547E-06  6.7869046E-06  1.6272661E-06  2.2166396E-06 -1.3423653E-01
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   6.7085679E-09  5.4270910E-08  4.7562342E-08  1.3360638E-08  1.5534118E-08 -6.5459438E-02
   ca43     43   2.0459874E-09  1.2206247E-08  1.0160259E-08  3.0049845E-09  3.3183956E-09 -4.3085907E-02
   ca44     44   6.2022849E-09  1.6685216E-07  1.6064988E-07  4.1076358E-08  5.2469115E-08 -1.0631178E-01
   ca45     45  -1.1851604E-18 -1.1851604E-18  0.0000000E+00 -2.9176772E-19  0.0000000E+00  0.0000000E+00
   ca46     46   8.8477830E-09  9.1698391E-09  3.2205660E-10  2.2574691E-09  1.0518542E-10  1.3316664E+00
   ca47     47   2.5339759E-33  2.5339759E-33  0.0000000E+00  6.2382470E-34  0.0000000E+00  0.0000000E+00
   ca48     48   3.0874858E-10  1.6019449E-08  1.5710700E-08  3.9437347E-09  5.1311995E-09 -1.1431125E-01
   sc45     45   3.0418801E-09  7.5742115E-09  4.5323314E-09  1.8646509E-09  1.4802839E-09  1.0025248E-01
   sc46     46   4.5318746E-26  4.5318746E-26  0.0000000E+00  1.1156757E-26  0.0000000E+00  0.0000000E+00
   sc47     47   6.8805860E-31  6.8805860E-31  0.0000000E+00  1.6938912E-31  0.0000000E+00  0.0000000E+00
   sc48     48   5.6235650E-32  2.9147633E-30  2.8585277E-30  7.1756854E-31  9.3361053E-31  0.0000000E+00
