                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999407743678375E+000          1.4999555807758780E+000          8.9634040483520016E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260315" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          8.9634041931098591E+002          5.9397956585267787E+002          1.4368448352111315E+001          1.9157930865424788E+001          2.4000000119883890E+002          2.1044885870725051E+002         -2.6679961321543177E-001         -1.0000000000000000E+000          1.9999407461063801E+000          1.4999555807758846E+000         -1.7636964647073096E+001         -1.0102621968947206E+001         -1.7662540908296787E+001         -9.8999999999999986E+001         -1.8879637272468479E+001         -1.0102621981636624E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.7547428254748490E-008          2.3611654416310888E+053         -1.2659208770332491E+035          0.0000000000000000E+000         -5.2518759144179032E+026         -1.2659208717813733E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.5822928617394859E+002          8.9634042367975246E+002          5.9397956730020724E+002          1.4368448352111315E+001          1.9157930783720943E+001          2.4000000156064655E+002          2.1044885943412203E+002         -2.9035515732519646E-001         -1.0000000000000000E+000          1.9999407375771263E+000          1.4999555807758846E+000         -2.0176340085811486E+001         -1.0191004472490260E+001         -2.0201916347035176E+001         -9.8999999999999986E+001         -2.1419012711206868E+001         -1.0191004472535182E+001         -9.8999999999999986E+001          1.0000000000000000E+000          9.7518749913890193E-011          2.3611654373154653E+053         -1.0328186521750002E+035          0.0000000000000000E+000         -5.2518758044642136E+026         -1.0328186469231244E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.3632223933123089E+002          8.9634042606175785E+002          5.9397956808945116E+002          1.4368448352111315E+001          1.9157930739173125E+001          2.4000000175791681E+002          2.1044885983043795E+002         -3.0680573786232707E-001         -1.0000000000000000E+000          1.9999407329266763E+000          1.4999555807758846E+000         -2.2030112756757450E+001         -1.0247534104000271E+001         -2.2055689017981141E+001         -9.8999999999999986E+001         -2.3272785382152836E+001         -1.0247534104000987E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5554107135591472E-012          2.3611654349624353E+053         -9.0676436090093784E+034          0.0000000000000000E+000         -5.2518757488458178E+026         -9.0676435564906218E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          6.0448934160645297E+002          8.9634042791149091E+002          5.9397956870233418E+002          1.4368448352111315E+001          1.9157930704579762E+001          2.4000000191110595E+002          2.1044886013819496E+002         -3.2153934923435334E-001         -1.0000000000000000E+000          1.9999407293153952E+000          1.4999555807758846E+000         -2.3752748833773754E+001         -1.0295131991846931E+001         -2.3778325094997445E+001         -9.8999999999999986E+001         -2.4995421459169140E+001         -1.0295131991846945E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.2870544396135105E-014          2.3611654331352028E+053         -8.1263693186739010E+034          0.0000000000000000E+000         -5.2518757071464318E+026         -8.1263692661551435E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          6.6699269143106983E+002          8.9634042944093960E+002          5.9397956920909542E+002          1.4368448352111320E+001          1.9157930675976303E+001          2.4000000203777009E+002          2.1044886039266328E+002         -3.3511959561114812E-001         -1.0000000000000000E+000          1.9999407263294136E+000          1.4999555807758846E+000         -2.5456472002434406E+001         -1.0338156668214996E+001         -2.5482048263658097E+001         -9.8999999999999986E+001         -2.6699144627829792E+001         -1.0338156668214998E+001         -9.8999999999999986E+001          1.0000000000000000E+000          7.1797348278199881E-016          2.3611654316243584E+053         -7.3598994391498168E+034          0.0000000000000000E+000         -5.2518756727438345E+026         -7.3598993866310602E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          7.2449328800156525E+002          8.9634043072255099E+002          5.9397956963373929E+002          1.4368448352111320E+001          1.9157930652007845E+001          2.4000000214390920E+002          2.1044886060589667E+002         -3.4756341548255193E-001         -1.0000000000000000E+000          1.9999407238272904E+000          1.4999555807758846E+000         -2.7127244400946491E+001         -1.0376922667803896E+001         -2.7152820662170182E+001         -9.8999999999999986E+001         -2.8369917026341874E+001         -1.0376922667803896E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6753363272052001E-017          2.3611654303583362E+053         -6.7314074921821387E+034          0.0000000000000000E+000         -5.2518756439578944E+026         -6.7314074396633821E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          7.7734213417948729E+002          8.9634043180585559E+002          5.9397956999267706E+002          1.4368448352111317E+001          1.9157930631748080E+001          2.4000000223362505E+002          2.1044886078613590E+002         -3.5892436047982940E-001         -1.0000000000000000E+000          1.9999407217123273E+000          1.4999555807758846E+000         -2.8747193833438931E+001         -1.0411702520939244E+001         -2.8772770094662626E+001         -9.8999999999999986E+001         -2.9989866458834317E+001         -1.0411702520939244E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.3544411581453351E-019          2.3611654292882094E+053         -6.2133530216775323E+034          0.0000000000000000E+000         -5.2518756196474381E+026         -6.2133529691587757E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          8.2569539723267235E+002          8.9634043272544341E+002          5.9397957029736949E+002          1.4368448352111317E+001          1.9157930614550132E+001          2.4000000230978256E+002          2.1044886093913610E+002         -3.6917890644965068E-001         -1.0000000000000000E+000          1.9999407199169938E+000          1.4999555807758846E+000         -3.0301249354958752E+001         -1.0442686907459265E+001         -3.0326825616182443E+001         -9.8999999999999986E+001         -3.1543921980354135E+001         -1.0442686907459265E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.3057537786041162E-020          2.3611654283798086E+053         -5.7855099343451401E+034          0.0000000000000000E+000         -5.2518755990177680E+026         -5.7855098818263844E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          8.6960423099155503E+002          8.9634043350681168E+002          5.9397957055626489E+002          1.4368448352111310E+001          1.9157930599937142E+001          2.4000000237449308E+002          2.1044886106913947E+002         -3.7841599876042409E-001         -1.0000000000000000E+000          1.9999407183915103E+000          1.4999555807758846E+000         -3.1772822756408377E+001         -1.0470179157919588E+001         -3.1798399017632068E+001         -9.8999999999999986E+001         -3.3015495381803760E+001         -1.0470179157919588E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.6965628693809424E-022          2.3611654276079465E+053         -5.4306197388918273E+034          0.0000000000000000E+000         -5.2518755814885599E+026         -5.4306196863730716E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          9.0909284513431589E+002          8.9634043416933127E+002          5.9397957077578144E+002          1.4368448352111313E+001          1.9157930587546822E+001          2.4000000242936093E+002          2.1044886117936892E+002         -3.8665319036002060E-001         -1.0000000000000000E+000          1.9999407170980561E+000          1.4999555807758846E+000         -3.3154327999623838E+001         -1.0494437085552450E+001         -3.3179904260847529E+001         -9.8999999999999986E+001         -3.4397000625019224E+001         -1.0494437085552450E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.0631595984786378E-023          2.3611654269534857E+053         -5.1356032705122415E+034          0.0000000000000000E+000         -5.2518755666194244E+026         -5.1356032179934859E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              55          9.4418943125443309E+002          8.9634043472847793E+002          5.9397957096104676E+002          1.4368448352111315E+001          1.9157930577089754E+001          2.4000000247566763E+002          2.1044886127239926E+002         -3.9396706241372165E-001         -1.0000000000000000E+000          1.9999407160064184E+000          1.4999555807758846E+000         -3.4432010540219366E+001         -1.0515714877632934E+001         -3.4457586801443057E+001         -9.8999999999999986E+001         -3.5674683165614752E+001         -1.0515714877632934E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.1432154265428656E-024          2.3611654264011394E+053         -4.8900542272728227E+034          0.0000000000000000E+000         -5.2518755540614698E+026         -4.8900541747540670E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
