# Initial mass = 1.000, Z =  0.0010, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.630, Mass expelled =   0.3700
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
 fe  26   6.390862 -1.149137  0.000000  9.86160E-05 -1.22000E-07  3.64879E-05
 co  27   3.748117 -1.121882  0.027255  2.36907E-07  5.05705E-09  8.76555E-08
 ni  28   5.065068 -1.134932  0.014206  4.89503E-06  5.24093E-08  1.81116E-06
 cu  29   3.291240 -0.958760  0.190377  8.92130E-08  1.16438E-08  3.30088E-08
 zn  30   3.584059 -1.045941  0.103196  1.80218E-07  1.39263E-08  6.66806E-08
 ga  31   2.354151 -0.725849  0.423288  1.13143E-08  2.60143E-09  4.18629E-09
 ge  32   2.822891 -0.757109  0.392029  3.46871E-08  8.01012E-09  1.28342E-08
 as  33   1.444299 -0.855701  0.293436  1.49627E-09  2.70987E-10  5.53619E-10
 se  34   2.703184 -0.636816  0.512322  2.86215E-08  7.63809E-09  1.05899E-08
 br  35   1.874804 -0.665195  0.483942  4.30006E-09  1.06719E-09  1.59102E-09
 kr  36   2.960706 -0.289294  0.859843  5.49591E-08  1.75277E-08  2.03349E-08
 rb  37   2.229995 -0.130005  1.019132  1.04208E-08  3.48549E-09  3.85568E-09
 sr  38   2.545296 -0.334704  0.814433  2.20801E-08  6.91997E-09  8.16962E-09
  y  39   1.826640 -0.343360  0.805778  4.28225E-09  1.33580E-09  1.58443E-09
 zr  40   2.132593 -0.397407  0.751731  8.88799E-09  2.70413E-09  3.28856E-09
 nb  41   0.925407 -0.484593  0.664545  5.61761E-10  1.62700E-10  2.07852E-10
 mo  42   1.365346 -0.574654  0.574483  1.59752E-09  4.71566E-10  5.91084E-10
 ru  44   1.055703 -0.704297  0.444841  8.24947E-10  2.23893E-10  3.05230E-10
 rh  45   0.142172 -0.917828  0.231309  1.02498E-10  1.55854E-11  3.79241E-11
 pd  46   0.921718 -0.728282  0.420855  6.38031E-10  1.57647E-10  2.36072E-10
 ag  47   0.281930 -0.918070  0.231067  1.48226E-10  2.25209E-11  5.48436E-11
 cd  48   0.983869 -0.726131  0.423006  7.77640E-10  1.88254E-10  2.87727E-10
 in  49  -0.088639 -0.848639  0.300498  6.72159E-11  1.29139E-11  2.48699E-11
 sn  50   1.333059 -0.736941  0.412197  1.83505E-09  4.50583E-10  6.78969E-10
 sb  51  -0.085434 -1.095434  0.053704  7.18078E-11  1.30920E-11  2.65689E-11
 te  52   0.931843 -1.248157 -0.099020  7.83058E-10  1.65253E-10  2.89732E-10
  i  53   0.447968 -1.102032  0.047105  2.55590E-10  9.43787E-12  9.45684E-11
 xe  54   1.251234 -0.988766  0.160372  1.68103E-09  2.25909E-10  6.21982E-10
 cs  55   0.063327 -1.016673  0.132464  1.10400E-10  1.06376E-11  4.08480E-11
 ba  56   1.445896 -0.734104  0.415034  2.75266E-09  6.26318E-10  1.01849E-09
 la  57   0.293877 -0.876123  0.273014  1.96200E-10  3.37839E-11  7.25940E-11
 ce  58   0.663019 -0.916981  0.232157  4.63029E-10  7.10438E-11  1.71321E-10
 pr  59  -0.252289 -1.012289  0.136849  5.65911E-11  5.60837E-12  2.09387E-11
 nd  60   0.419382 -1.030618  0.118520  2.72000E-10  2.80797E-11  1.00640E-10
 sm  62  -0.237226 -1.177226 -0.028088  6.25184E-11  4.76477E-12  2.31318E-11
 eu  63  -0.623830 -1.133830  0.015308  2.59425E-11  3.01383E-13  9.59872E-12
 gd  64  -0.060805 -1.110805  0.038332  9.81492E-11  2.95661E-12  3.63152E-11
 tb  65  -0.810235 -1.130235  0.018903  1.76627E-11  2.57327E-13  6.53521E-12
 dy  66   0.021238 -1.108762  0.040376  1.22516E-10  3.94863E-12  4.53310E-11
 ho  67  -0.662839 -1.132839  0.016299  2.57372E-11  3.20050E-13  9.52278E-12
 er  68  -0.195297 -1.115297  0.033840  7.65938E-11  2.49432E-12  2.83397E-11
 tm  69  -0.999090 -1.119090  0.030047  1.21542E-11  2.86580E-13  4.49707E-12
 yb  70  -0.189023 -1.109023  0.040114  8.03943E-11  6.10116E-12  2.97459E-11
 lu  71  -0.990666 -1.080666  0.068471  1.28348E-11  6.79099E-13  4.74889E-12
 hf  72  -0.317760 -1.027760  0.121378  6.16532E-11  5.53263E-12  2.28117E-11
 ta  73  -1.181901 -1.061901  0.087237  8.54582E-12  5.67079E-13  3.16195E-12
  w  74  -0.383434 -1.033434  0.115703  5.45893E-11  4.69079E-12  2.01980E-11
 re  75  -0.888644 -1.148644  0.000493  1.72764E-11 -1.40925E-14  6.39226E-12
 os  76   0.229170 -1.120830  0.028307  2.31499E-10  5.15215E-12  8.56548E-11
 ir  77   0.173485 -1.146515  0.002622  2.05768E-10  2.04767E-13  7.61341E-11
 pt  78   0.450254 -1.169746 -0.020608  3.94970E-10  3.41872E-12  1.46139E-10
 au  79  -0.338559 -1.138559  0.010578  6.48539E-11  4.98934E-13  2.39959E-11
 hg  80   0.070491 -1.099509  0.049628  1.69395E-10  1.05197E-11  6.26763E-11
 tl  81  -0.292151 -1.062151  0.086986  7.48850E-11  4.95323E-12  2.77075E-11
 pb  82   0.928917 -1.111083  0.038054  1.26301E-09  3.77759E-11  4.67315E-10
 bi  83  -0.492063 -1.142063  0.007075  4.83218E-11  2.29917E-13  1.78791E-11
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
    0.2674   0.7906   0.3067  -0.4839  -0.2687
