# Initial mass = 2.750, Z =  0.0300, Y =  0.300, M_mix = 1.00E-03
# Final mass = 0.670, Mass expelled =   2.0800
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  w  74   1.420416  0.770416  0.418140  3.07363E-09  3.95049E-09  6.39315E-09
 re  75   0.734505  0.474505  0.122229  6.41646E-10  3.25515E-10  1.33462E-09
 os  76   1.820989  0.470989  0.118713  7.99949E-09  3.95842E-09  1.66389E-08
 ir  77   1.680186  0.360186  0.007910  5.84485E-09  1.97385E-10  1.21573E-08
 pt  78   2.011927  0.391927  0.039651  1.27330E-08  4.00411E-09  2.64846E-08
 au  79   1.218340  0.418340  0.066064  2.06789E-09  6.00059E-10  4.30121E-09
 hg  80   1.879288  0.709288  0.357012  9.64700E-09  1.18500E-08  2.00658E-08
 tl  81   1.455564  0.685565  0.333289  3.70514E-09  4.12250E-09  7.70669E-09
 pb  82   2.662456  0.622456  0.270180  6.04839E-08  5.81460E-08  1.25806E-07
 bi  83   1.021403  0.371403  0.019127  1.39413E-09  1.19769E-10  2.89978E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.6114   1.0297   0.6604  -0.3693  -0.3902
