                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9998382040608538E+000          9.9991910203042689E-001          1.9723723289760806E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260315" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          1.9723836170358732E+003          9.5453899303135552E+002          8.1615078926547273E+000          1.6322945713150130E+001          4.2000083697663598E+002          3.0620509997617671E+002         -3.5155869402656026E-001         -1.0000000000000000E+000          1.9998296194707388E+000          9.9991910223202340E-001         -1.6759036483039679E+001         -8.2840665373747289E+000         -1.6784612744274316E+001         -9.8999999999999986E+001         -1.8001709108254641E+001         -8.2840665388295651E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.1583030018940904E-009          2.1551871509961124E+053         -5.9183613164787175E+036          0.0000000000000000E+000         -4.1065443554370898E+025         -5.9183613164376518E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.5294653687447459E+002          1.9723840476977152E+003          9.5453909724117875E+002          8.1615078926547415E+000          1.6322943040110726E+001          4.2000086891151574E+002          3.0620514601749278E+002         -3.8921222599122990E-001         -1.0000000000000000E+000          1.9998292919793945E+000          9.9991910223202340E-001         -2.1110101047783576E+001         -8.7099636127461579E+000         -2.1135677309018213E+001         -9.8999999999999986E+001         -2.2352773672998534E+001         -8.7099636127463302E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7522028045726007E-013          2.1551870333515483E+053         -2.2197522043014807E+036          0.0000000000000000E+000         -4.1065401236685943E+025         -2.2197522042604153E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.3692133719094477E+002          1.9723842161092093E+003          9.5453913799271299E+002          8.1615078926547397E+000          1.6322941994811583E+001          4.2000088139973656E+002          3.0620516402207500E+002         -4.0733308616749136E-001         -1.0000000000000000E+000          1.9998291639130379E+000          9.9991910223202340E-001         -2.3239196130964576E+001         -8.8761379755613738E+000         -2.3264772392199212E+001         -9.8999999999999986E+001         -2.4481868756179534E+001         -8.8761379755613756E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.0866324891145914E-015          2.1551869873463243E+053         -1.5140149730685340E+036          0.0000000000000000E+000         -4.1065388310383783E+025         -1.5140149730274686E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          6.7558995839026193E+002          1.9723844168281109E+003          9.5453918656186102E+002          8.1615078926547415E+000          1.6322940748986483E+001          4.2000089628364816E+002          3.0620518548058573E+002         -4.2165273693731509E-001         -1.0000000000000000E+000          1.9998290112789492E+000          9.9991910223202340E-001         -2.5043432037137062E+001         -9.0003815296596947E+000         -2.5069008298371696E+001         -9.8999999999999986E+001         -2.6286104662352020E+001         -9.0003815296596965E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.5383358064993723E-017          2.1551869325156388E+053         -1.1373304330831910E+036          0.0000000000000000E+000         -4.1065374346307410E+025         -1.1373304330421256E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          9.1441680204599299E+002          1.9723846964625720E+003          9.5453925422667282E+002          8.1615078926547469E+000          1.6322939013347408E+001          4.2000091701938396E+002          3.0620521537582164E+002         -4.3158473906458134E-001         -1.0000000000000000E+000          1.9998287986345828E+000          9.9991910223202340E-001         -2.6301108147948955E+001         -9.0794975652811125E+000         -2.6326684409183592E+001         -9.8999999999999986E+001         -2.7543780773163913E+001         -9.0794975652811125E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.6599573171096294E-018          2.1551868561274737E+053         -9.4791781687735938E+035          0.0000000000000000E+000         -4.1065354448534938E+025         -9.4791781683629398E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          1.1441282245812470E+003          1.9723849165245688E+003          9.5453930747637787E+002          8.1615078926547522E+000          1.6322937647463792E+001          4.2000093333764096E+002          3.0620523890226775E+002         -4.4597827069216894E-001         -1.0000000000000000E+000          1.9998286312913482E+000          9.9991910223202340E-001         -2.8151670799655509E+001         -9.1861975435242780E+000         -2.8177247060890146E+001         -9.8999999999999986E+001         -2.9394343424870467E+001         -9.1861975435242780E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.0208230849181146E-019          2.1551867960128114E+053         -7.4143102748371187E+035          0.0000000000000000E+000         -4.1065337400114843E+025         -7.4143102744264647E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          1.3335314940829057E+003          1.9723850553296868E+003          9.5453934106387339E+002          8.1615078926547540E+000          1.6322936785926537E+001          4.2000094363045582E+002          3.0620525374168159E+002         -4.6119892622667036E-001         -1.0000000000000000E+000          1.9998285257388484E+000          9.9991910223202340E-001         -3.0390990426059965E+001         -9.3022454200442937E+000         -3.0416566687294601E+001         -9.8999999999999986E+001         -3.1633663051274926E+001         -9.3022454200442937E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.6856169014054280E-022          2.1551867580952145E+053         -5.6757454612550660E+035          0.0000000000000000E+000         -4.1065326755632789E+025         -5.6757454608444127E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.5198820316083227E+003          1.9723851605588877E+003          9.5453936652680477E+002          8.1615078926547540E+000          1.6322936132788737E+001          4.2000095143351570E+002          3.0620526499155227E+002         -4.7551209007276485E-001         -1.0000000000000000E+000          1.9998284457187134E+000          9.9991910223202340E-001         -3.2729416250115925E+001         -9.4101523350376244E+000         -3.2754992511350558E+001         -9.8999999999999986E+001         -3.3972088875330883E+001         -9.4101523350376244E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.5202226141542466E-024          2.1551867293496003E+053         -4.4270662252241108E+035          0.0000000000000000E+000         -4.1065318869261170E+025         -4.4270662248134575E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          1.7197488062909092E+003          1.9723852496573461E+003          9.5453938808648456E+002          8.1615078926547522E+000          1.6322935579771464E+001          4.2000095804043258E+002          3.0620527451691328E+002         -4.8882016028114089E-001         -1.0000000000000000E+000          1.9998283779649921E+000          9.9991910223202340E-001         -3.5092379718493852E+001         -9.5080916531730395E+000         -3.5117955979728492E+001         -9.8999999999999986E+001         -3.6335052343708810E+001         -9.5080916531730395E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.4554758856877728E-026          2.1551867050104459E+053         -3.5332691396770946E+035          0.0000000000000000E+000         -4.1065312260721118E+025         -3.5332691392664413E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
