                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999407743678375E+000          9.9997038718391873E-001          8.5196291530184601E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260315" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          8.5196293135411713E+002          5.4544929750408380E+002          1.0796936973313191E+001          2.1593873641479984E+001          2.4000000157469779E+002          1.7497365550610348E+002         -2.6679961329707824E-001         -1.0000000000000000E+000          1.9999407461063785E+000          9.9997038718392639E-001         -1.7561926703464955E+001         -1.0102621969749594E+001         -1.7587502964688650E+001         -9.8999999999999986E+001         -1.8804599328860338E+001         -1.0102621984832311E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.2743040483070814E-008          1.6292960151134446E+053         -6.7941584247739286E+034          0.0000000000000000E+000         -2.9121816159805161E+026         -6.7941583956521127E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.5822927983129711E+002          8.5196293619866469E+002          5.4544929905488777E+002          1.0796936973313196E+001          2.1593873549387464E+001          2.4000000204993921E+002          1.7497365619126887E+002         -2.9035515766814923E-001         -1.0000000000000000E+000          1.9999407375771256E+000          9.9997038718392639E-001         -2.0081845294064689E+001         -1.0191004464936180E+001         -2.0107421555288379E+001         -9.8999999999999986E+001         -2.1324517919460071E+001         -1.0191004464992021E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.2122240881674236E-010          1.6292960127972629E+053         -5.5431060652416175E+034          0.0000000000000000E+000         -2.9121815494645621E+026         -5.5431060361198017E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.3632222924438145E+002          8.5196293884008378E+002          5.4544929990044113E+002          1.0796936973313196E+001          2.1593873499175363E+001          2.4000000230905778E+002          1.7497365656484530E+002         -3.0680573735521099E-001         -1.0000000000000000E+000          1.9999407329266758E+000          9.9997038718392639E-001         -2.1921417517086130E+001         -1.0247534097038882E+001         -2.1946993778309825E+001         -9.8999999999999986E+001         -2.3164090142481513E+001         -1.0247534097039804E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.9977462252085427E-012          1.6292960115343989E+053         -4.8665765413757394E+034          0.0000000000000000E+000         -2.9121815158528136E+026         -4.8665765122539245E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          6.0448933361706872E+002          8.5196294089126275E+002          5.4544930055705072E+002          1.0796936973313196E+001          2.1593873460183431E+001          2.4000000251027478E+002          1.7497365685494395E+002         -3.2153934950340840E-001         -1.0000000000000000E+000          1.9999407293153946E+000          9.9997038718392639E-001         -2.3630861684100037E+001         -1.0295131986326084E+001         -2.3656437945323727E+001         -9.8999999999999986E+001         -2.4873534309495419E+001         -1.0295131986326103E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.3520516508979047E-014          1.6292960105537289E+053         -4.3613975009814509E+034          0.0000000000000000E+000         -2.9121814906654510E+026         -4.3613974718596360E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          6.6699268497691571E+002          8.5196294258727653E+002          5.4544930109996722E+002          1.0796936973313196E+001          2.1593873427943024E+001          2.4000000267665072E+002          1.7497365709481156E+002         -3.3511959578767503E-001         -1.0000000000000000E+000          1.9999407263294129E+000          9.9997038718392639E-001         -2.5321540215156826E+001         -1.0338156664117166E+001         -2.5347116476380517E+001         -9.8999999999999986E+001         -2.6564212840552209E+001         -1.0338156664117166E+001         -9.8999999999999986E+001          1.0000000000000000E+000          9.7958062737755648E-016          1.6292960097428631E+053         -3.9500354546141702E+034          0.0000000000000000E+000         -2.9121814698861882E+026         -3.9500354254923553E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          7.2449328271620197E+002          8.5196294400846239E+002          5.4544930155490761E+002          1.0796936973313199E+001          2.1593873400926960E+001          2.4000000281606646E+002          1.7497365729581011E+002         -3.4756341633651866E-001         -1.0000000000000000E+000          1.9999407238272897E+000          9.9997038718392639E-001         -2.6979521680562154E+001         -1.0376922662193895E+001         -2.7005097941785845E+001         -9.8999999999999986E+001         -2.8222194305957537E+001         -1.0376922662193895E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3540989867928744E-017          1.6292960090633930E+053         -3.6127257679150915E+034          0.0000000000000000E+000         -2.9121814524997792E+026         -3.6127257387932770E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          7.7734212980170571E+002          8.5196294520974504E+002          5.4544930193945424E+002          1.0796936973313198E+001          2.1593873378091160E+001          2.4000000293391017E+002          1.7497365746570782E+002         -3.5892436162916747E-001         -1.0000000000000000E+000          1.9999407217123268E+000          9.9997038718392639E-001         -2.8587071838725826E+001         -1.0411702516262990E+001         -2.8612648099949517E+001         -9.8999999999999986E+001         -2.9829744464121209E+001         -1.0411702516262990E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.2958506378561426E-019          1.6292960084890591E+053         -3.3346875151120426E+034          0.0000000000000000E+000         -2.9121814378166996E+026         -3.3346874859902282E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          8.2569539357993756E+002          8.5196294622948017E+002          5.4544930226588497E+002          1.0796936973313198E+001          2.1593873358706489E+001          2.4000000303394435E+002          1.7497365760992918E+002         -3.6917891028345856E-001         -1.0000000000000000E+000          1.9999407199169932E+000          9.9997038718392639E-001         -3.0129232364396614E+001         -1.0442686905224553E+001         -3.0154808625620305E+001         -9.8999999999999986E+001         -3.1371904989791997E+001         -1.0442686905224553E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.9403419786863135E-020          1.6292960080015229E+053         -3.1050654251487853E+034          0.0000000000000000E+000         -2.9121814253568160E+026         -3.1050653960269709E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          8.6960422792354495E+002          8.5196294709594281E+002          5.4544930254325118E+002          1.0796936973313198E+001          2.1593873342235447E+001          2.4000000311894280E+002          1.7497365773247316E+002         -3.7841600172175871E-001         -1.0000000000000000E+000          1.9999407183915099E+000          9.9997038718392639E-001         -3.1589544579373012E+001         -1.0470179165266609E+001         -3.1615120840596703E+001         -9.8999999999999986E+001         -3.2832217204768391E+001         -1.0470179165266609E+001         -9.8999999999999986E+001          1.0000000000000000E+000          7.1623959295202583E-022          1.6292960075872668E+053         -2.9145968826380167E+034          0.0000000000000000E+000         -2.9121814147695409E+026         -2.9145968535162027E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
