 #pulse    Mcore         M_csh         t_csh         Ddredge       lambda        DMh           THeshell       Tbce       THshell     interpulse       Mtot         MaxL          MaxLHe       maxR	   Mbol		Teff
   1   5.542973E-01  2.827948E-02  4.212019E+02  0.000000E+00  0.000000E+00  1.270652E-02  1.835135E+08  1.976293E+06  5.039978E+07  0.000000E+00  1.749979E+00  2.144215E+03  4.015973E+04  1.096240E+02 -3.608171E+00  3.794826E+03
   2   5.564740E-01  2.994865E-02  3.319786E+02  0.000000E+00  0.000000E+00  2.128363E-03  1.967740E+08  2.119714E+06  5.214348E+07  9.814173E+04  1.749978E+00  2.560882E+03  1.370730E+05  1.244631E+02 -3.800974E+00  3.728369E+03
   3   5.592521E-01  2.982676E-02  2.853093E+02  0.000000E+00  0.000000E+00  2.745867E-03  2.040564E+08  2.220317E+06  5.348509E+07  1.131574E+05  1.749976E+00  2.909696E+03  2.437993E+05  1.365413E+02 -3.939620E+00  3.678857E+03
   4   5.628895E-01  2.974540E-02  2.491424E+02  0.000000E+00  0.000000E+00  3.601372E-03  2.129664E+08  2.330998E+06  5.501676E+07  1.246847E+05  1.749973E+00  3.342677E+03  5.092609E+05  1.510986E+02 -4.090236E+00  3.624706E+03
   5   5.672144E-01  2.927673E-02  2.828663E+02  0.000000E+00  0.000000E+00  4.289567E-03  2.199400E+08  2.420607E+06  5.629089E+07  1.311912E+05  1.749968E+00  3.726725E+03  8.608716E+05  1.637414E+02 -4.208319E+00  3.581353E+03
   6   5.721682E-01  2.860260E-02  2.718739E+02  0.000000E+00  0.000000E+00  4.919231E-03  2.262482E+08  2.500682E+06  5.744974E+07  1.337622E+05  1.749961E+00  4.110495E+03  1.379451E+06  1.764534E+02 -4.314735E+00  3.540073E+03
   7   5.776900E-01  2.781218E-02  2.503450E+02  0.000000E+00  0.000000E+00  5.490899E-03  2.319362E+08  2.576352E+06  5.854521E+07  1.339693E+05  1.749951E+00  4.493905E+03  2.075710E+06  1.887795E+02 -4.411560E+00  3.501874E+03
   8   5.837096E-01  2.696890E-02  2.119895E+02  0.000000E+00  0.000000E+00  5.986691E-03  2.372450E+08  2.647689E+06  5.957114E+07  1.323048E+05  1.749934E+00  4.880778E+03  3.007405E+06  2.009477E+02 -4.501222E+00  3.469177E+03
   9   5.901052E-01  2.600306E-02  2.366064E+02  0.000000E+00  0.000000E+00  6.356359E-03  2.417588E+08  2.711811E+06  6.051829E+07  1.286034E+05  1.749906E+00  5.263083E+03  4.119922E+06  2.129024E+02 -4.583101E+00  3.436719E+03
  10   5.967726E-01  2.496803E-02  2.287671E+02  0.000000E+00  0.000000E+00  6.635308E-03  2.458267E+08  2.772883E+06  6.141824E+07  1.233206E+05  1.749856E+00  5.643899E+03  5.358971E+06  2.246627E+02 -4.658948E+00  3.407873E+03
  11   6.036205E-01  2.396446E-02  2.183025E+02  0.000000E+00  0.000000E+00  6.820023E-03  2.497042E+08  2.830864E+06  6.227736E+07  1.172532E+05  1.749759E+00  6.024898E+03  6.705432E+06  2.366254E+02 -4.729874E+00  3.379750E+03
  12   6.105651E-01  2.284729E-02  1.961544E+02  8.219481E-05  1.187738E-02  6.920278E-03  2.524251E+08  2.885108E+06  6.310020E+07  1.107478E+05  1.749548E+00  6.403266E+03  8.275276E+06  2.482309E+02 -4.796004E+00  3.353676E+03
  13   6.175196E-01  2.183938E-02  1.842984E+02  3.220439E-04  4.576642E-02  7.036686E-03  2.555727E+08  2.940064E+06  6.388972E+07  1.042382E+05  1.749062E+00  6.786596E+03  9.956454E+06  2.601546E+02 -4.859130E+00  3.328403E+03
  14   6.243202E-01  2.088684E-02  1.846944E+02  2.954602E-04  4.148152E-02  7.122695E-03  2.586922E+08  2.996279E+06  6.467384E+07  9.796804E+04  1.747946E+00  7.172153E+03  1.183303E+07  2.720992E+02 -4.919124E+00  3.304021E+03
  15   6.311204E-01  1.991898E-02  1.660408E+02  2.628565E-04  3.704482E-02  7.095635E-03  2.611753E+08  3.047102E+06  6.539667E+07  9.195870E+04  1.744933E+00  7.544146E+03  1.343965E+07  2.837502E+02 -4.974025E+00  3.280914E+03
  16   6.378859E-01  1.900500E-02  1.600757E+02  1.872718E-03  2.664501E-01  7.028401E-03  2.636068E+08  3.096234E+06  6.609046E+07  8.608873E+04  1.740491E+00  7.912069E+03  1.507784E+07  2.952287E+02 -5.025726E+00  3.259440E+03
  16   6.378859E-01  1.900500E-02  1.600757E+02  1.872718E-03  2.664501E-01  7.028401E-03  2.636068E+08  3.096234E+06  6.609046E+07  8.608873E+04  1.740491E+00  7.912069E+03  1.507784E+07  2.952287E+02 -5.025726E+00  3.259440E+03
  17   6.502745E-01  1.878852E-02  1.210665E+02  2.059937E-04  1.444424E-02  1.426131E-02  2.688081E+08  3.200837E+06  6.705917E+07  1.587602E+05  1.726686E+00  8.678904E+03  2.273137E+07  3.193898E+02 -5.126162E+00  3.215552E+03
  18   6.567954E-01  1.655096E-02  1.138555E+02  2.626181E-03  3.904021E-01  6.726861E-03  2.696163E+08  3.232212E+06  6.767104E+07  7.041737E+04  1.714265E+00  9.032811E+03  1.937376E+07  3.307500E+02 -5.169557E+00  3.194710E+03
