 #pulse    Mcore         M_csh         t_csh         Ddredge       lambda        DMh           THeshell       Tbce       THshell     interpulse       Mtot         MaxL          MaxLHe       maxR	   Mbol		Teff
   1   8.650879E-01  3.477693E-03  3.777428E+01  0.000000E+00  0.000000E+00  7.466674E-04  2.309382E+08  1.277578E+07  7.651516E+07  0.000000E+00  4.749969E+00  1.762746E+04  1.524280E+05  3.540107E+02 -5.895474E+00  3.581838E+03
   2   8.662445E-01  3.816605E-03  3.144030E+01  1.521707E-04  1.488977E-01  1.021981E-03  2.454059E+08  1.569294E+07  7.796691E+07  5.825185E+03  4.749966E+00  1.844146E+04  3.908044E+05  3.658932E+02 -5.944488E+00  3.564226E+03
   3   8.673500E-01  3.899276E-03  2.804146E+01  6.185174E-04  4.918009E-01  1.257658E-03  2.572646E+08  1.869829E+07  7.925990E+07  6.240548E+03  4.749960E+00  1.916357E+04  7.562222E+05  3.764497E+02 -5.986191E+00  3.548484E+03
   4   8.682541E-01  3.958702E-03  2.620876E+01  1.021385E-03  6.707900E-01  1.522660E-03  2.679398E+08  2.213321E+07  8.042718E+07  6.640534E+03  4.749952E+00  1.983996E+04  1.437337E+06  3.861636E+02 -6.023852E+00  3.535157E+03
   5   8.689976E-01  3.987610E-03  2.427219E+01  1.395583E-03  7.907731E-01  1.764834E-03  2.773968E+08  2.585529E+07  8.142894E+07  7.063214E+03  4.749940E+00  2.045622E+04  2.584700E+06  3.955479E+02 -6.057064E+00  3.520866E+03
   6   8.695949E-01  4.026711E-03  2.437307E+01  1.713634E-03  8.598517E-01  1.992941E-03  2.860102E+08  3.004355E+07  8.231263E+07  7.439848E+03  4.749923E+00  2.104280E+04  4.583298E+06  4.034055E+02 -6.087759E+00  3.511897E+03
   7   8.700932E-01  4.070342E-03  2.357297E+01  1.965344E-03  8.885206E-01  2.211928E-03  2.940144E+08  3.441066E+07  8.307678E+07  7.841718E+03  4.749899E+00  2.160495E+04  7.805376E+06  4.119153E+02 -6.116383E+00  3.498913E+03
   8   8.705438E-01  4.115224E-03  2.488572E+01  2.168775E-03  8.976883E-01  2.415955E-03  3.011000E+08  3.901458E+07  8.374235E+07  8.235599E+03  4.749867E+00  2.213440E+04  1.253189E+07  4.192952E+02 -6.142670E+00  3.489937E+03
   9   8.709680E-01  4.164219E-03  2.325272E+01  2.425730E-03  9.355202E-01  2.592921E-03  3.072893E+08  4.363444E+07  8.432966E+07  8.564084E+03  4.749826E+00  2.265585E+04  1.912162E+07  4.266878E+02 -6.167951E+00  3.480262E+03
  10   8.713590E-01  4.238844E-03  2.347956E+01  2.651513E-03  9.413420E-01  2.816737E-03  3.136403E+08  4.856182E+07  8.487407E+07  8.969495E+03  4.749768E+00  2.321846E+04  2.903719E+07  4.345988E+02 -6.194583E+00  3.470206E+03
