#
# Initial mass = 2.750, Z =  0.0140, Y =  0.280, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.961E+01 2.742E+03 2.750E+02 7.191E+02 7.947E+00 7.135E+00 4.650E-06 1.969E+01 2.987E+01 1.430E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.141E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 5.209E-34 3.852E-01 1.674E-02 5.339E-02
  1.961E+01 2.742E+03 2.750E+02 7.191E+02 7.947E+00 7.135E+00 4.354E-06 1.969E+01 2.987E+01 1.222E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.141E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  1.974E+01 2.718E+03 2.762E+02 7.175E+02 7.947E+00 7.136E+00 4.039E-06 1.969E+01 2.987E+01 1.027E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.141E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  1.974E+01 2.718E+03 2.762E+02 7.175E+02 7.947E+00 7.136E+00 3.733E-06 1.969E+01 2.987E+01 8.518E-18 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.141E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  1.976E+01 2.715E+03 2.764E+02 7.173E+02 7.947E+00 7.136E+00 3.433E-06 1.969E+01 2.987E+01 6.988E-18 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.141E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.001E+01 2.668E+03 2.789E+02 7.142E+02 7.947E+00 7.136E+00 3.119E-06 1.969E+01 2.987E+01 5.637E-18 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.141E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.001E+01 2.668E+03 2.789E+02 7.142E+02 7.947E+00 7.136E+00 2.857E-06 1.969E+01 2.987E+01 4.576E-18 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.141E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
