#
# Initial mass = 1.750, Z =  0.0070, Y =  0.260, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.982E+01 2.245E+03 2.706E+02 7.231E+02 7.899E+00 7.174E+00 2.887E-07 1.969E+01 2.987E+01 1.079E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.242E+02 6.752E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  1.982E+01 2.244E+03 2.705E+02 7.231E+02 7.899E+00 7.174E+00 3.960E-07 1.969E+01 2.987E+01 1.305E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.242E+02 6.751E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.000E+01 2.220E+03 2.721E+02 7.209E+02 7.899E+00 7.174E+00 3.484E-07 1.969E+01 2.987E+01 9.717E-20 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.242E+02 6.751E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.000E+01 2.219E+03 2.722E+02 7.208E+02 7.899E+00 7.174E+00 3.070E-07 1.969E+01 2.987E+01 7.192E-20 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.242E+02 6.750E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.026E+01 2.182E+03 2.747E+02 7.175E+02 7.899E+00 7.174E+00 2.677E-07 1.969E+01 2.987E+01 5.205E-20 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.242E+02 6.750E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.053E+01 2.146E+03 2.774E+02 7.143E+02 7.899E+00 7.174E+00 3.330E-07 1.969E+01 2.987E+01 3.779E-20 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.242E+02 6.749E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.080E+01 2.111E+03 2.801E+02 7.112E+02 7.899E+00 7.174E+00 6.305E-07 1.969E+01 2.987E+01 2.754E-20 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.242E+02 6.749E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
