                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20260410"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                          mix_relr_type_1                           mix_relr_top_1                          mix_relr_type_2                           mix_relr_top_2                          mix_relr_type_3                           mix_relr_top_3                          mix_relr_type_4                           mix_relr_top_4                          mix_relr_type_5                           mix_relr_top_5                          mix_relr_type_6                           mix_relr_top_6                          mix_relr_type_7                           mix_relr_top_7                          mix_relr_type_8                           mix_relr_top_8                          mix_relr_type_9                           mix_relr_top_9                         mix_relr_type_10                          mix_relr_top_10                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                           he_core_radius                              he_core_lgT                            he_core_lgRho                             co_core_mass                           co_core_radius                              co_core_lgT                            co_core_lgRho                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                            envelope_mass                   envelope_fraction_left                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4                                rel_E_err                                tot_E_err                              num_retries                                num_iters                    num_solver_iterations                             elapsed_time                                    I_eff                                      rg2                                   t_conv                                   R_conv                                   M_conv                            alpha_mlt_max                        alpha_mlt_surface                                 min_beta                               varcontrol                             last_saved_R                                 min_kapR                                 max_kapR                                    min_T                                    max_T                     quasi_adiabatic_Mdot 
                                       1                                     1588                  4.3569519623029373E+002                  2.6391827716360594E+000                  1.9999999982130341E+000                  3.3599535905636614E+001                 -1.1387066594046351E+001                  2.3618510556790321E-002                  9.9999987095725340E-001                  3.6150875049015180E-001                  1.3393570246605790E-001                  1.1722630993226735E-001                  9.9999990686025275E-001                  3.4584838231490622E-001                  1.3393570246605790E-001                  1.1631823210649798E-001                                        1                  1.1809255288946528E-002                                        0                  1.1631823210649798E-001                                        2                  1.1722630993226735E-001                                        1                  1.3393570290470785E-001                                        0                  3.4584838231490622E-001                                        2                  3.6150875049015180E-001                                        1                  9.9999987183443628E-001                                        2                  9.9999991372302743E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        1                  5.3933549354366064E-004                                        0                  1.3862102891343505E-003                                        2                  1.3922437652618301E-003                                        1                  1.5046449998134324E-003                                        0                  1.4665725930858220E-001                                        2                  1.6799872719422637E-001                                        1                  9.9896607485866373E-001                                        2                  9.9924365666933246E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  1.8930843731365814E+000                 -1.5927157042627595E+000                  8.6976807365183562E-001                  1.9325379679877954E+000                 -5.1169301936668243E-001                  1.8913709550530002E+000                 -1.5927157042627595E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.3210545618092591E+032                  2.9416922260079556E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2072369544892970E+032                  5.0288232760834140E-001                  6.0619918527214385E-002                  7.4756036187508075E+000                  2.2072713332071525E+000                  2.6787140557652828E-001                  2.4865451122143545E-002                  7.9531701078572894E+000                  4.1279498346980388E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4971176706046927E+000                  9.9999999880639578E-001                  3.6693585185637918E+000                  2.0684523457192596E+000                  1.2181622965965420E+000                  2.3027730293859956E+000                  0.0000000000000000E+000                  2.0727147115544675E+001                  4.7160397749411089E+000                  8.2754531508124352E+000                  5.6089810154505304E-001                  1.7556768238429725E+000                  5.0000000000000000E-001                  1.4371758352671302E+001                  0.0000000000000000E+000                  9.6640749899502544E-005                  3.5060699937990791E-001                  6.3228699425003876E-001                  0.0000000000000000E+000                  1.8227403778646879E-003                  6.0017478730134792E-003                  1.5075536778843340E-003                  1.0491306801573477E+000                  6.5863678263508085E-001                  5.9001353433160407E-013                  4.9962876521251379E+036                                        0                                        5                                        5                  3.3978335300000001E-001                  5.7171388493134270E+056                  1.0889836632422549E-001                                        0                                        0                                        0                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.7413603914004898E-001                  1.0000000000000000E-004                  9.7117711450756502E+001                  7.0842661259357803E-004                  2.1312779976016064E-001                  4.6704493371937697E+003                  1.8856155491726822E+008                  8.4921521337342123E-003 
                                      10                                     1571                  1.1310073096667653E+004                  3.3518139860646827E+000                  1.9999999535962101E+000                  3.3599535895948193E+001                 -1.1386789957429077E+001                  9.8598255861407410E-003                  9.9999985977698880E-001                  3.5976360211779407E-001                  1.3393570545395048E-001                  1.1717861056557116E-001                  9.9999989728749661E-001                  3.4515444220270242E-001                  1.3393570545395048E-001                  1.1621232166811370E-001                                        1                  4.9299129074536919E-003                                        0                  1.1621232166811370E-001                                        2                  1.1717861056557116E-001                                        1                  1.3393570590129836E-001                                        0                  3.4515444220270242E-001                                        2                  3.5976360211779407E-001                                        1                  9.9999986427525633E-001                                        2                  9.9999990684730955E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        1                  3.8814778374862338E-004                                        0                  1.3580706116192477E-003                                        2                  1.3643837464128868E-003                                        1                  1.4752170050510239E-003                                        0                  1.4656301632497198E-001                                        2                  1.6655694050169353E-001                                        1                  9.9894125048862170E-001                                        2                  9.9921293844037540E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  1.9009110928368627E+000                 -1.4895716402629542E+000                  7.7870768727292283E-001                  1.9326752473901403E+000                 -5.2007475534340653E-001                  1.8992605626682297E+000                 -1.4895716402629542E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4299842564926847E+032                  2.9416922220568593E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2893082324187759E+032                  5.0288232760833862E-001                  6.0396936466161524E-002                  7.4767781781119238E+000                  2.2079240210988926E+000                  2.6787140557653533E-001                  2.4692443721200427E-002                  7.9558626857614456E+000                  4.1357761050319475E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4971176259878716E+000                  9.9999996900458088E-001                  3.6687282144470994E+000                  2.0770228614502955E+000                  1.2237081626954456E+000                  2.2916812874997676E+000                  0.0000000000000000E+000                  2.0741923176370669E+001                  4.7289599624834961E+000                  8.2756800814253548E+000                  6.0109969076507019E-001                  1.7557153908037626E+000                  4.9999999999999994E-001                  1.4374343079414938E+001                  0.0000000000000000E+000                  4.6593477631793904E-005                  3.5045686708567747E-001                  6.3248716650762793E-001                  0.0000000000000000E+000                  1.6013695936535175E-003                  5.8913335614025958E-003                  1.8624316929047545E-003                  1.0491219982521862E+000                  6.5864288424434658E-001                  5.9214255926453252E-013                  5.0404221754226839E+036                                        0                                        5                                        5                  3.6582505030000001E+000                  5.8454617969551757E+056                  1.0893955967395369E-001                  2.5052308774685696E+007                  1.3910580131480787E+001                  1.2795304192560075E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.7385625455604297E-001                  1.0000000000000000E-004                  9.7117711450756502E+001                  7.0063983607345122E-004                  2.1172911228519484E-001                  4.6636758342535650E+003                  1.8866010917602551E+008                  8.7013433959740177E-003 
                                      20                                     1559                  3.3065638897666031E+004                  3.2159212591989372E+000                  1.9999998642413699E+000                  3.3599535876545040E+001                 -1.1386158854159714E+001                  0.0000000000000000E+000                  9.9999984380518214E-001                  3.5382004002395168E-001                  1.3393571143785524E-001                  1.1842979768676029E-001                  9.9999989728749661E-001                  3.4039283812446447E-001                  1.3393571143785524E-001                  1.1765597904113234E-001                                        0                  1.1765597904113234E-001                                        2                  1.1842979768676029E-001                                        1                  1.3393571186553763E-001                                        0                  3.4039283812446447E-001                                        2                  3.5382004002395168E-001                                        1                  9.9999985238104894E-001                                        2                  9.9999990146732820E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        0                  1.3163768875321220E-003                                        2                  1.3212774708151261E-003                                        1                  1.4207472900553003E-003                                        0                  1.4173890643705886E-001                                        2                  1.6060907243481287E-001                                        1                  9.9890619236694633E-001                                        2                  9.9920479219973612E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  1.9180628420700636E+000                 -1.2787026880169901E+000                  7.2362432512253994E-001                  1.9452267012031870E+000                 -5.3690796617705250E-001                  1.9165367655237784E+000                 -1.2787026880169901E+000                  2.6300041998318170E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7109872369986270E+032                  2.9385958071180513E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3960480639151652E+032                  5.0297915903121759E-001                  6.0014515735751207E-002                  7.4786860374391368E+000                  2.2032715397192244E+000                  2.6787140557654082E-001                  2.4341579655471277E-002                  7.9615709141177158E+000                  4.1518059919582297E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4970207052101523E+000                  9.9999990931413485E-001                  3.6675064418580452E+000                  2.0923832899718966E+000                  1.2338319221343550E+000                  2.2714337492187910E+000                  0.0000000000000000E+000                  2.0772784923638209E+001                  4.7575070037893550E+000                  8.2737312046330516E+000                  7.0363442879048776E-001                  1.7557489870305614E+000                  5.0000000000000000E-001                  1.4376595336783653E+001                  0.0000000000000000E+000                  2.9987019013329968E-006                  3.5032608783015889E-001                  6.3266153315297580E-001                  0.0000000000000000E+000                  1.6000880217051834E-003                  5.8888860774029377E-003                  1.8660683883501017E-003                  1.0491041128329479E+000                  6.5865643107227589E-001                  5.9324067150376492E-013                  5.1053258861543693E+036                                        0                                        5                                        5                  7.3315217830000003E+000                  6.1436140272114314E+056                  1.0911777312147070E-001                  2.5354695898992803E+007                  1.4357353898573773E+001                  1.2914715735193274E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.7318404188293117E-001                  1.0000000000000000E-004                  9.7117711450756502E+001                  6.8259222403257698E-004                  2.0897738212743158E-001                  4.6505741542478700E+003                  1.8781540220145217E+008                  9.0701503997431231E-003 
                                      30                                     1573                  5.9373967731432327E+004                  3.6623848964735637E+000                  1.9999997560178175E+000                  3.3599535853044593E+001                 -1.1385474050344808E+001                  0.0000000000000000E+000                  9.9999983741645948E-001                  3.4775440204742419E-001                  1.3393571868535159E-001                  1.1950330844316437E-001                  9.9999988532155148E-001                  3.3450790036600447E-001                  1.3393571868535159E-001                  1.1865760572633238E-001                                        0                  1.1865760572633238E-001                                        2                  1.1950330844316437E-001                                        1                  1.3393571909676280E-001                                        0                  3.3450790036600447E-001                                        2                  3.4775440204742419E-001                                        1                  9.9999983919894542E-001                                        2                  9.9999988952721131E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        0                  1.2633205498327115E-003                                        2                  1.2684767106730754E-003                                        1                  1.3576147732040416E-003                                        0                  1.3547420887506148E-001                                        2                  1.5468653859230805E-001                                        1                  9.9887621440425400E-001                                        2                  9.9916333037660010E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  1.9397787193929896E+000                 -1.0288192209988174E+000                  7.7180494358524665E-001                  1.9687562006687360E+000                 -5.5760629213684965E-001                  1.9383948629366732E+000                 -1.0288192209988174E+000                  6.3673455502187030E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2057240889549475E+032                  2.2596536113676079E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2617481235950129E+032                  5.0307599045408646E-001                  5.9523739140090841E-002                  7.4796359892661082E+000                  2.1808020239978498E+000                  2.6787140557653388E-001                  2.3922912505350669E-002                  7.9684072817489922E+000                  4.1715242094546667E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4969237655637311E+000                  9.9999983701097661E-001                  3.6660358003541043E+000                  2.1109118729497238E+000                  1.2460374966311507E+000                  2.2470225767247518E+000                  0.0000000000000000E+000                  2.0808929347456868E+001                  4.7901767999626497E+000                  8.2720861908614669E+000                  8.2050897511497156E-001                  1.7557512233991730E+000                  5.0000000000000000E-001                  1.4376745282688356E+001                  0.0000000000000000E+000                  9.6831748373094524E-008                  3.5031738252529027E-001                  6.3267313982432427E-001                  0.0000000000000000E+000                  1.6000880216869272E-003                  5.8888860773526151E-003                  1.8660683884154264E-003                  1.0490814822923857E+000                  6.5867360344273918E-001                  5.7190164024057190E-013                  4.9884992068373356E+036                                        0                                        5                                        5                  1.1111698366000001E+001                  6.4677753878752696E+056                  1.0929614290807216E-001                  2.5617264825747106E+007                  1.4795810502653012E+001                  1.3025076238760511E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.7231383321338116E-001                  1.0000000000000000E-004                  9.7117711450756502E+001                  6.6053108260210388E-004                  2.0569808686526755E-001                  4.6348525434965904E+003                  1.8710534361398560E+008                  9.5314728368581687E-003 
                                      40                                     1579                  1.1606851278499997E+005                  3.7629321549269990E+000                  1.9999995221121196E+000                  3.3599535802252603E+001                 -1.1383633444566158E+001                  0.0000000000000000E+000                  9.9999979328494981E-001                  3.3468662003974953E-001                  1.3393573434952599E-001                  1.2106377582797305E-001                  9.9999985338826636E-001                  3.2339884003322111E-001                  1.3393573434952599E-001                  1.2021471041144631E-001                                        0                  1.2021471041144631E-001                                        2                  1.2106377582797305E-001                                        1                  1.3393573473359419E-001                                        0                  3.2339884003322111E-001                                        2                  3.3468662003974953E-001                                        1                  9.9999980184054726E-001                                        2                  9.9999987034535187E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        0                  1.1521144552864970E-003                                        2                  1.1568646560573691E-003                                        1                  1.2297618064430276E-003                                        0                  1.2317501928760113E-001                                        2                  1.4078589243988116E-001                                        1                  9.9879052282279002E-001                                        2                  9.9913326262036273E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  1.9901256026485903E+000                 -5.2601075756587712E-001                  9.5697136528029914E-001                  2.0298160793598390E+000                 -6.0119550696078339E-001                  1.9890112561422859E+000                 -5.2601075756587712E-001                  9.2163220782078556E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8086611840568561E+032                  9.9478001958222942E+032                  9.9773108606384193E+032                  1.0177680904569369E+033                  1.0245281585145355E+033                  5.0319218816154354E-001                  5.8355437669641491E-002                  7.4877716597915072E+000                  2.2005588677991383E+000                  2.6787140557654976E-001                  2.3081495110433725E-002                  7.9821746442423320E+000                  4.2134607742709518E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4968073339505761E+000                  9.9999968072863021E-001                  3.6626890931140403E+000                  2.1523359229079335E+000                  1.2734429360903829E+000                  2.1922116470143007E+000                  0.0000000000000000E+000                  2.0881156875645733E+001                  4.8516585808017378E+000                  8.2732298958537100E+000                  1.0249468062593832E+000                  1.7557512979550551E+000                  5.0000000000000000E-001                  1.4376750281620541E+001                  0.0000000000000000E+000                  8.9555141598833119E-011                  3.5031709230878777E-001                  6.3267352676639177E-001                  0.0000000000000000E+000                  1.6000880216782876E-003                  5.8888860773287878E-003                  1.8660683884463528E-003                  1.0490283523020287E+000                  6.5871051198176822E-001                  5.7941114782470251E-013                  5.1987872296079962E+036                                        0                                        5                                        5                  1.5061423373000000E+001                  7.3367916375605028E+056                  1.0963258631587856E-001                  2.6314355369929317E+007                  1.5981758582963637E+001                  1.3280838163262620E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.7030208093191850E-001                  1.0000000000000000E-004                  9.7117711450756502E+001                  6.1448714526777409E-004                  1.9853094598137994E-001                  4.5992730546700104E+003                  1.8759873080944368E+008                  1.0636627658138944E-002 
                                      50                                     1623                  1.7552699346715046E+005                  3.7911695855464491E+000                  1.9999992756212035E+000                  3.3599535748727767E+001                 -1.1381386885308721E+001                  0.0000000000000000E+000                  9.9999974311844630E-001                  3.2329196029552199E-001                  1.3393575085650433E-001                  1.2021472436325849E-001                  9.9999981836820151E-001                  3.1399601811107031E-001                  1.3393575085650433E-001                  1.2021472436325849E-001                                        0                  1.2021472436325849E-001                                        1                  1.3393575123962126E-001                                        0                  3.1399601811107031E-001                                        2                  3.2329196029552199E-001                                        1                  9.9999975207224334E-001                                        2                  9.9999983037861817E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        0                  1.0425931694627755E-003                                        1                  1.1133883751447756E-003                                        0                  1.1200308466184102E-001                                        2                  1.2765152682587083E-001                                        1                  9.9868931511481307E-001                                        2                  9.9902494883821868E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.0439021885751760E+000                 -5.4557221764520936E-002                  1.1693546465515903E+000                  2.1013638958484502E+000                 -6.4207381701860378E-001                  2.0430062955092425E+000                 -5.4557221764520936E-002                  1.1295900057057266E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0529551893000214E+032                  9.9511882518278273E+032                  9.9790682204135448E+032                  1.0175077311112206E+033                  1.0236611954253532E+033                  5.0337616786500594E-001                  5.7206699395375996E-002                  7.4921804266701146E+000                  2.1769553852048817E+000                  2.6787140557655925E-001                  2.2333293037074958E-002                  7.9947986585839743E+000                  4.2533631379023653E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4966231077561976E+000                  9.9999951599140613E-001                  3.6591790254674721E+000                  2.1960219435802681E+000                  1.3023060817196870E+000                  2.1344853022308543E+000                  0.0000000000000000E+000                  2.0946968760367536E+001                  4.9059930069739064E+000                  8.2756741524635462E+000                  1.2049770632871353E+000                  1.7557512980240582E+000                  5.0000000000000000E-001                  1.4376750286247141E+001                  1.0000000000008676E-099                  1.8531471853296668E-014                  3.5031709204018752E-001                  6.3267352712451275E-001                  1.0148994057671565E-099                  1.6000880216703261E-003                  5.8888860773068244E-003                  1.8660683884748554E-003                  1.0489654645935365E+000                  6.5874459418929254E-001                  6.0156835704413458E-013                  5.5440749707005622E+036                                        0                                        5                                        5                  1.9372451061000000E+001                  8.3928947254583591E+056                  1.0983851261176913E-001                  2.7066687984444469E+007                  1.7377758191508885E+001                  1.3513109965986789E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6810122056205905E-001                  1.0000000000000000E-004                  9.7117711450756502E+001                  5.7076881456336352E-004                  1.9122406887735446E-001                  4.5622503009445563E+003                  1.8865753361728865E+008                  1.1621866916180832E-002 
                                      60                                     1630                  2.4432768621846291E+005                  3.8924893985142028E+000                  1.9999989887709086E+000                  3.3599535686438990E+001                 -1.1378804094749993E+001                  0.0000000000000000E+000                  9.9999968720855392E-001                  3.1411459244697942E-001                  1.3393577006626872E-001                  1.1670345354733733E-001                  9.9999977760791747E-001                  3.0645905240568821E-001                  1.3393577006626872E-001                  1.1578488956683461E-001                                        0                  1.1578488956683461E-001                                        2                  1.1670345354733733E-001                                        1                  1.3393577050129515E-001                                        0                  3.0645905240568821E-001                                        2                  3.1411459244697942E-001                                        1                  9.9999968826351371E-001                                        2                  9.9999978377602627E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        0                  9.2727527655045308E-004                                        2                  9.3153881779172495E-004                                        1                  1.0125836797518699E-003                                        0                  1.0239897360851780E-001                                        2                  1.1623459099064498E-001                                        1                  9.9857482177660661E-001                                        2                  9.9892671109990905E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.0972756694687806E+000                  3.9390580444267914E-001                  1.3971748529265500E+000                  2.1833785214902597E+000                 -6.7555918694605277E-001                  2.0965423113870783E+000                  3.9390580444267914E-001                  1.3572417827897987E+032                  2.9416922318701496E+032                  3.2508650956866299E+032                  4.2900491448620396E+032                  9.9566884968247352E+032                  9.9831387279496156E+032                  1.0173646572302235E+033                  1.0230089477292670E+033                  5.0365697899133710E-001                  5.6128678469577073E-002                  7.4992836728344940E+000                  2.1925091337272540E+000                  2.6787140557658862E-001                  2.1714035791624859E-002                  8.0066337992260408E+000                  4.2878842771319805E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4963420097795717E+000                  9.9999932419968085E-001                  3.6556384093125871E+000                  2.2398665673970486E+000                  1.3313096259378472E+000                  2.0764781515057571E+000                  0.0000000000000000E+000                  2.1005459926307015E+001                  4.9548601242992030E+000                  8.2758198186845586E+000                  1.3852342901538568E+000                  1.7557512980240721E+000                  5.0000000000000000E-001                  1.4376750286248102E+001                  1.0000000000010345E-099                  4.9917167215323857E-019                  3.5031709204013195E-001                  6.3267352712458680E-001                  1.0149122950904296E-099                  1.6000880216626753E-003                  5.8888860772857259E-003                  1.8660683885022434E-003                  1.0488829629068914E+000                  6.5876635322002053E-001                  6.2122911708240658E-013                  5.8646993017150878E+036                                        0                                        5                                        5                  2.3776934865000001E+001                  9.6018353289438428E+056                  1.0990510307680457E-001                  2.7716062014978901E+007                  1.8810588987688220E+001                  1.3701734291812431E+000                  1.9310000000000000E+000                  1.9310000000000000E+000                  9.6583263634310113E-001                  1.0000000000000000E-004                  9.7117711450756502E+001                  5.3160490963096937E-004                  1.8408391436780683E-001                  4.5252072846421788E+003                  1.8872082164036688E+008                  1.2931967947123001E-002 
