# Initial mass = 2.500, Z =  0.0300, Y =  0.300, M_mix = 1.00E-03
# Final mass = 0.650, Mass expelled =   1.8500
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  6.45278E-01 -5.66128E-02  1.19376E+00
 he   2  11.101063  0.171062 -0.177914  3.23396E-01  4.09802E-02  5.98283E-01
  c   6   9.131038  0.661037  0.312061  1.03969E-02  9.84492E-03  1.92343E-02
  n   7   8.553305  0.683305  0.334329  3.20580E-03  3.18057E-03  5.93072E-03
  o   8   9.072079  0.342079 -0.006897  1.20909E-02 -3.90608E-04  2.23681E-02
  f   9   5.294597  0.834597  0.485621  2.39658E-06  2.98235E-06  4.43367E-06
 ne  10   8.479198  0.509199  0.160223  3.89409E-03  2.21540E-03  7.20407E-03
 na  11   6.826715  0.516716  0.167739  9.87509E-05  5.83552E-05  1.82689E-04
 mg  12   7.989766  0.349766  0.000790  1.51966E-03  1.07731E-06  2.81138E-03
 al  13   6.839410  0.369410  0.020434  1.19336E-04  9.84593E-06  2.20771E-04
 si  14   7.899759  0.349759  0.000783  1.42737E-03  9.91393E-07  2.64063E-03
  p  15   5.834775  0.364775  0.015799  1.35537E-05  8.61204E-07  2.50744E-05
  s  16   7.509295  0.349295  0.000319  6.63151E-04 -8.61823E-07  1.22683E-03
 cl  17   5.592550  0.362550  0.013574  8.88157E-06  4.83133E-07  1.64309E-05
 ar  18   6.788888  0.348887 -0.000089  1.57279E-04 -4.77274E-07  2.90965E-04
  k  19   5.434172  0.354172  0.005196  6.80164E-06  1.48106E-07  1.25830E-05
 ca  20   6.638815  0.348815 -0.000161  1.11688E-04 -3.71743E-07  2.06624E-04
 sc  21   3.424592  0.374592  0.025616  7.65009E-08  7.91459E-09  1.41527E-07
 ti  22   5.262334  0.352334  0.003358  5.60605E-06  6.52281E-08  1.03712E-05
  v  23   4.305233  0.345233 -0.003743  6.58561E-07 -9.18112E-09  1.21834E-06
 cr  24   5.969923  0.329924 -0.019053  3.10585E-05 -5.03787E-08  5.74582E-05
 mn  25   5.837452  0.357452  0.008476  2.41887E-05  8.02767E-07  4.47490E-05
 fe  26   7.888976  0.348976  0.000000  2.76852E-03 -7.29645E-06  5.12176E-03
 co  27   5.253468  0.383468  0.034492  6.76258E-06  9.38310E-07  1.25108E-05
 ni  28   6.551378  0.351378  0.002402  1.33737E-04  1.00906E-06  2.47413E-04
 cu  29   4.661451  0.411451  0.062475  1.86563E-06  4.58210E-07  3.45142E-06
 zn  30   5.027451  0.397450  0.048474  4.46041E-06  8.60988E-07  8.25176E-06
 ga  31   3.669973  0.589973  0.240997  2.08755E-07  1.64155E-07  3.86197E-07
 ge  32   4.149899  0.569899  0.220922  6.56691E-07  5.39035E-07  1.21488E-06
 as  33   2.812522  0.512522  0.163546  3.11471E-08  1.80254E-08  5.76222E-08
 se  34   4.010502  0.670502  0.321526  5.17841E-07  5.44453E-07  9.58005E-07
 br  35   3.192733  0.652733  0.303757  7.97237E-08  7.41015E-08  1.47489E-07
 kr  36   3.997467  0.747467  0.398491  5.33319E-07  5.93354E-07  9.86641E-07
 rb  37   2.997864  0.637864  0.288888  5.44444E-08  4.88593E-08  1.00722E-07
 sr  38   4.195507  1.315507  0.966531  8.79826E-07  1.45260E-06  1.62768E-06
  y  39   3.490412  1.320412  0.971436  1.76048E-07  2.90856E-07  3.25688E-07
 zr  40   3.814303  1.284303  0.935327  3.80803E-07  6.22607E-07  7.04485E-07
 nb  41   2.574679  1.164679  0.815703  2.23362E-08  3.49965E-08  4.13220E-08
 mo  42   2.964259  1.024259  0.675283  5.65647E-08  8.79004E-08  1.04645E-07
 ru  44   2.698612  0.938612  0.589636  3.23237E-08  4.84034E-08  5.97988E-08
 rh  45   1.752101  0.692101  0.343125  3.72245E-09  3.75685E-09  6.88653E-09
 pd  46   2.668677  1.018677  0.669701  3.17678E-08  4.77832E-08  5.87705E-08
 ag  47   1.961756  0.761756  0.412780  6.32317E-09  7.16958E-09  1.16979E-08
 cd  48   2.783802  1.073802  0.724826  4.37419E-08  6.69863E-08  8.09225E-08
 in  49   1.670225  0.910225  0.561249  3.43972E-09  4.68845E-09  6.36348E-09
 sn  50   3.123100  1.053100  0.704124  1.00896E-07  1.54661E-07  1.86658E-07
 sb  51   1.642075  0.632075  0.283098  3.41874E-09  4.43654E-09  6.32467E-09
 te  52   2.688608  0.508608  0.159632  3.98791E-08  5.63369E-08  7.37764E-08
  i  53   1.996884  0.446884  0.097908  8.06579E-09  2.99469E-09  1.49217E-08
 xe  54   2.876685  0.636685  0.287709  6.32722E-08  6.15638E-08  1.17054E-07
 cs  55   1.694609  0.614609  0.265633  4.21150E-09  3.55880E-09  7.79128E-09
 ba  56   3.178676  0.998676  0.649699  1.32653E-07  1.90466E-07  2.45409E-07
 la  57   2.068520  0.898520  0.549543  1.04119E-08  1.38246E-08  1.92619E-08
 ce  58   2.443103  0.863103  0.514127  2.48816E-08  3.19818E-08  4.60309E-08
 pr  59   1.442464  0.682464  0.333488  2.49854E-09  2.47452E-09  4.62230E-09
 nd  60   2.180165  0.730165  0.381189  1.39810E-08  1.56991E-08  2.58648E-08
 sm  62   1.456185  0.516185  0.167209  2.75173E-09  2.51751E-09  5.09069E-09
 eu  63   0.903211  0.393211  0.044235  7.78464E-10  1.37602E-10  1.44016E-09
 gd  64   1.529100  0.479100  0.130124  3.40392E-09  1.62371E-09  6.29724E-09
 tb  65   0.736184  0.416184  0.067208  5.54196E-10  1.45732E-10  1.02526E-09
 dy  66   1.626888  0.496888  0.147912  4.40584E-09  2.35314E-09  8.15081E-09
 ho  67   0.878554  0.408554  0.059578  7.98254E-10  1.87468E-10  1.47677E-09
 er  68   1.406564  0.486564  0.137588  2.73049E-09  1.43048E-09  5.05141E-09
 tm  69   0.582994  0.462994  0.114017  4.13997E-10  1.75992E-10  7.65894E-10
 yb  70   1.513349  0.593349  0.244372  3.61229E-09  3.37013E-09  6.68273E-09
 lu  71   0.657204  0.567204  0.218228  5.08683E-10  3.70892E-10  9.41063E-10
 hf  72   1.397310  0.687310  0.338334  2.85240E-09  2.85613E-09  5.27695E-09
 ta  73   0.512488  0.632488  0.283512  3.76989E-10  3.33902E-10  6.97431E-10
  w  74   1.327706  0.677706  0.328730  2.50284E-09  2.45770E-09  4.63026E-09
 re  75   0.690933  0.430933  0.081957  5.85082E-10  1.84875E-10  1.08240E-09
 os  76   1.785725  0.435725  0.086748  7.43516E-09  2.47670E-09  1.37551E-08
 ir  77   1.673353  0.353353  0.004377  5.80006E-09  9.26956E-11  1.07301E-08
 pt  78   1.989939  0.369939  0.020963  1.22021E-08  2.57920E-09  2.25739E-08
 au  79   1.196333  0.396333  0.047357  1.98158E-09  3.74039E-10  3.66593E-09
 hg  80   1.794543  0.624543  0.275567  8.00092E-09  7.49444E-09  1.48017E-08
 tl  81   1.373216  0.603216  0.254240  3.08993E-09  2.52850E-09  5.71636E-09
 pb  82   2.594625  0.554625  0.205648  5.21556E-08  3.63091E-08  9.64879E-08
 bi  83   1.010566  0.360566  0.011590  1.37075E-09  6.32729E-11  2.53588E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.6464   0.9578   0.5711  -0.3866  -0.3655
