q,R,e_init,age,a,e,spin1,type1,m1,m2,amloss
0.8,200.0,0.4995918367346939,1245853627.7826903,360.971409732056,9.878897592361003e-08,1.127655002424205e-07,5,1.99994207719484,1.600001729729069,-3.751306293223354e-07
0.8,200.0,0.5177551020408163,1245853614.4110005,351.7476510793202,9.972870913225808e-08,1.1978683523345773e-07,5,1.999942077561518,1.6000017965000468,-3.747638551081096e-07
0.8,200.0,0.5359183673469388,1245853600.8603487,342.1616251881923,9.826458557010617e-08,1.279830352953112e-07,5,1.9999420778984958,1.6000018700785967,-3.7447229567782404e-07
0.8,200.0,0.5540816326530612,1245853583.2190738,329.46753715381016,9.959170701531473e-08,1.4041562213736162e-07,5,1.9999420782907178,1.6000019513090118,-3.7421748734869193e-07
0.8,200.0,0.5722448979591837,1245853557.6736965,311.03540299021904,9.838003240484923e-08,1.6216988364523884e-07,5,1.999942078779249,1.600002043508003,-3.739980398216995e-07
0.8,200.0,0.5904081632653061,1245831653.7250762,289.3333015206941,9.987051546611941e-08,2.4270064728705744e-07,5,1.9999423994453178,1.6000020819609346,-3.703706104432881e-07
0.8,200.0,0.6085714285714285,1245815082.7443566,272.0508266558654,9.792243793284016e-08,2.648742426527714e-07,5,1.9999426223869716,1.6000021580595973,-3.681952517601763e-07
0.8,200.0,0.626734693877551,1245759557.3548057,261.961312248121,9.718950685539226e-08,2.8359607750660933e-07,5,1.999943259273167,1.600002158366825,-3.618545191635012e-07
0.8,200.0,0.6448979591836734,1245715990.027693,254.3375925356991,9.73524416851275e-08,2.9333074920134604e-07,5,1.9999437437320429,1.6000022078632588,-3.568134508016887e-07
0.8,200.0,0.6630612244897959,1105009402.5146956,242.73200233907235,9.95311715113516e-08,3.172575911187049e-07,3,2.0,1.6,0.0
0.8,200.0,0.6812244897959183,1104732699.8461306,230.06764165869455,9.642193443362356e-08,3.419965241843647e-07,3,2.0,1.6,0.0
0.8,200.0,0.6993877551020408,1104412736.7732022,216.64517369345185,9.933517168444202e-08,3.738900488557843e-07,3,2.0,1.6,0.0
0.8,200.0,0.7175510204081632,1104079090.9158607,204.10780719818575,9.857814027585087e-08,4.075883510135386e-07,3,2.0,1.6,0.0
0.8,200.0,0.7357142857142857,1103702088.9440413,191.45380736375068,9.36488116841245e-08,4.4892155784648974e-07,3,2.0,1.6,0.0
0.8,200.0,0.7538775510204081,1103260847.2286756,178.4364607133394,9.153656036320516e-08,4.994540050649393e-07,3,2.0,1.6,0.0
0.8,200.0,0.7720408163265305,1102840712.1600106,167.5376806000938,9.001806193692226e-08,5.477098695576501e-07,3,2.0,1.6,0.0
0.8,200.0,0.790204081632653,1102282876.9466028,154.92851917894592,8.924988020441122e-08,6.169957682931345e-07,3,2.0,1.6,0.0
0.8,200.0,0.8083673469387754,1101671321.1537216,143.07631302641332,8.713466425925973e-08,6.972378396722602e-07,3,2.0,1.6,0.0
0.8,200.0,0.8265306122448979,1100914267.3668475,130.66438158154912,9.842124394749399e-08,7.970711278732246e-07,3,2.0,1.6,0.0
0.8,200.0,0.8446938775510203,1095843921.1632307,224.34175096673735,0.6323885516957165,1.570657957174182e-06,3,2.0,1.6,0.0
0.8,200.0,0.8628571428571428,1093695518.4663393,232.19145078253771,0.6933949369689145,1.8415663738056069e-06,3,2.0,1.6,0.0
0.8,200.0,0.8810204081632652,1091170316.3959332,229.02942062064093,0.7328573026314698,2.1543572375233273e-06,3,2.0,1.6,0.0
0.8,200.0,0.8991836734693877,1088078954.615058,199.77570873250357,0.7401985722079918,2.8506572275478266e-06,3,2.0,1.6,0.0
0.8,200.0,0.9173469387755101,1071254586.4041277,270.7552484461189,0.8465593120766849,2.3593239282275626e-06,3,2.0,1.6,0.0
0.8,200.0,0.9355102040816325,1066536048.8811674,296.97203637136846,0.8911590507545964,2.460820907507428e-06,3,2.0,1.6,0.0
0.8,200.0,0.953673469387755,1060265445.920833,362.1878569418014,0.9359039248322296,2.4605535877266214e-06,3,2.0,1.6,0.0
0.8,200.0,0.9718367346938775,1051917143.3520236,472.6822059546594,0.9700870535057171,3.866901475203931e-06,3,2.0,1.6,0.0
0.8,200.0,0.99,532442540.8421089,484.12751542264056,0.9896288080253464,0.00010127196266493545,1,2.0,1.6,0.0
0.8,209.18367346938777,0.1,1246069075.1822796,499.5628668790025,7.754028713849601e-05,6.277722396922807e-08,6,1.9999387179588264,1.6000020554989278,-4.3054180908980454e-07
0.8,209.18367346938777,0.11816326530612245,1246069072.284584,497.56085430924776,7.207157976160268e-05,6.32350578284382e-08,6,1.9999387184253594,1.6000020620462159,-4.3020195000199567e-07
0.8,209.18367346938777,0.1363265306122449,1246069068.993681,495.22070830780905,6.208305142314158e-05,6.379286915623636e-08,6,1.9999387189393834,1.6000020697901391,-4.2980582814881926e-07
0.8,209.18367346938777,0.15448979591836737,1246069065.3436706,492.53952275234053,4.954100518563265e-05,6.446341222093809e-08,6,1.9999387194892908,1.6000020787776257,-4.2935409673493883e-07
0.8,209.18367346938777,0.1726530612244898,1246069061.358055,489.5156657741048,3.6478078267621935e-05,6.525777114591407e-08,6,1.999938720066244,1.6000020890603306,-4.2884795215135866e-07
0.8,209.18367346938777,0.19081632653061226,1246069057.0675,486.1431208093824,2.4606893730430884e-05,6.619855858855466e-08,6,1.9999387206592636,1.6000021006963905,-4.2828892026092424e-07
0.8,209.18367346938777,0.2089795918367347,1246069052.5016525,482.4240857133617,1.5050166721451308e-05,6.729315409411678e-08,6,1.9999387212599586,1.6000021137499376,-4.276788385667672e-07
0.8,209.18367346938777,0.22714285714285715,1246069047.6833901,478.3564461677336,8.232093318551108e-06,6.855865767114319e-08,6,1.9999387218603906,1.600002128291826,-4.270201742673959e-07
0.8,209.18367346938777,0.2453061224489796,1246069042.6249535,473.9360227704575,3.955671837727903e-06,7.001935381939176e-08,6,1.9999387224548288,1.600002144401384,-4.263161198831907e-07
0.8,209.18367346938777,0.26346938775510204,1246069037.3559012,469.1647543888255,1.6325393546948132e-06,7.168574368355048e-08,6,1.9999387230360954,1.6000021621702065,-4.255708781471695e-07
0.8,209.18367346938777,0.2816326530612245,1245958511.702426,460.6911282509979,0.00010383983367514502,8.625516983425469e-08,6,1.9999407655601529,1.6000015691133227,-3.9990581344220783e-07
0.8,209.18367346938777,0.2997959183673469,1245958466.0410733,457.2156174726949,5.257491250286266e-05,8.053557512071844e-08,6,1.999940769842651,1.6000015894043644,-3.991273764287953e-07
0.8,209.18367346938777,0.3179591836734694,1245958437.343301,452.56700928245334,2.2466831705415772e-05,7.810697454118866e-08,6,1.9999407723826244,1.600001612229524,-3.983446445792944e-07
0.8,209.18367346938777,0.33612244897959187,1245853886.3460433,442.6736261273218,6.057755254091713e-05,9.642910108611206e-08,5,1.999942062358216,1.600001250991513,-3.824493866406951e-07
0.8,209.18367346938777,0.3542857142857143,1245853822.7213447,438.63599957937646,2.3303425736708176e-05,8.849054594243087e-08,5,1.9999420670688115,1.600001277677522,-3.8167471005419946e-07
0.8,209.18367346938777,0.37244897959183676,1245853787.5822866,433.02670302206155,6.959964086368712e-06,8.594782209708251e-08,5,1.9999420695000092,1.6000013075942139,-3.809186071658289e-07
0.8,209.18367346938777,0.3906122448979592,1245853761.0972767,426.6504012915618,1.5519960608530528e-06,8.533937932218484e-08,5,1.9999420711967089,1.600001340506374,-3.801668335006828e-07
0.8,209.18367346938777,0.40877551020408165,1245853738.9824328,419.6982384312183,2.4032170148712473e-07,8.5939109302028e-08,5,1.9999420725008412,1.6000013765714056,-3.7942127632706315e-07
0.8,209.18367346938777,0.4269387755102041,1245853719.4775078,412.24379370456626,9.654790219042665e-08,8.747296393911196e-08,5,1.999942073553191,1.6000014160489437,-3.7868738012743503e-07
0.8,209.18367346938777,0.44510204081632654,1245853701.6993806,404.3301436149096,9.777429892066127e-08,8.98341141796946e-08,5,1.9999420744272616,1.6000014592588674,-3.779724291668051e-07
0.8,209.18367346938777,0.463265306122449,1245853685.0846658,395.9834680940719,9.902822984257552e-08,9.298941072298098e-08,5,1.9999420751689612,1.600001506580541,-3.772849202336674e-07
0.8,209.18367346938777,0.48142857142857143,1245853669.2705424,387.217808415476,9.945984675850979e-08,9.696716035705576e-08,5,1.9999420758081863,1.6000015584599652,-3.766346703917774e-07
0.8,209.18367346938777,0.4995918367346939,1245853653.9899464,378.0461151024828,9.971951228757809e-08,1.0182033625623818e-07,5,1.9999420763658537,1.6000016154219998,-3.760333761334948e-07
0.8,209.18367346938777,0.5177551020408163,1245853639.019193,368.4777662773385,9.937501278020017e-08,1.0763475092468476e-07,5,1.9999420768581981,1.6000016780767754,-3.754923539587436e-07
0.8,209.18367346938777,0.5359183673469388,1245853624.1791334,358.51459533565435,9.893965570387383e-08,1.1455820946022601e-07,5,1.999942077297216,1.600001747145605,-3.750249796779947e-07
0.8,209.18367346938777,0.5540816326530612,1245853609.3175368,348.1669998389154,9.94296286364673e-08,1.2272988706488508e-07,5,1.999942077692087,1.6000018234749807,-3.7464396470784167e-07
0.8,209.18367346938777,0.5722448979591837,1245853592.8923917,336.4475967498999,9.846204301070363e-08,1.3334353428301518e-07,5,1.9999420780817838,1.6000019080588583,-3.743520154381559e-07
0.8,209.18367346938777,0.5904081632653061,1245853572.7795756,321.91498413688464,9.868403339466955e-08,1.4875294873301586e-07,5,1.9999420785007826,1.600002002370518,-3.7415974422146246e-07
0.8,209.18367346938777,0.6085714285714285,1245853544.4988713,301.664751505551,9.937314285588277e-08,1.751895787947928e-07,5,1.9999420790003768,1.6000021142850407,-3.738722682998987e-07
0.8,209.18367346938777,0.626734693877551,1245817804.712618,275.2060675875505,9.772006589635024e-08,2.6035191615206e-07,5,1.9999425880701875,1.6000021337246557,-3.685815023292531e-07
0.8,209.18367346938777,0.6448979591836734,1245807473.6654675,263.5207470436098,9.867696510863593e-08,2.773846752978847e-07,5,1.9999427138530856,1.600002249404394,-3.6720282721025834e-07
0.8,209.18367346938777,0.6630612244897959,1245725146.9774637,254.9412579255276,9.902948463274842e-08,2.920201894756897e-07,5,1.9999436439378295,1.600002206687166,-3.585363499346016e-07
0.8,209.18367346938777,0.6812244897959183,1105017203.8845613,243.09843370237516,9.957379161606764e-08,3.1475328699089307e-07,3,2.0,1.6,0.0
0.8,209.18367346938777,0.6993877551020408,1104713210.177116,229.22107498182294,9.928476348375107e-08,3.4282417321444936e-07,3,2.0,1.6,0.0
0.8,209.18367346938777,0.7175510204081632,1104369482.7204916,214.93218838446143,9.908987236195562e-08,3.7790801856847614e-07,3,2.0,1.6,0.0
0.8,209.18367346938777,0.7357142857142857,1103995874.5296886,201.20334908179677,9.513660553314319e-08,4.1742694273811777e-07,3,2.0,1.6,0.0
0.8,209.18367346938777,0.7538775510204081,1103560514.8180368,187.1029642750405,9.36354667652577e-08,4.6525594311126506e-07,3,2.0,1.6,0.0
0.8,209.18367346938777,0.7720408163265305,1103161072.1889744,175.72478060740457,9.42495615035941e-08,5.113487341532402e-07,3,2.0,1.6,0.0
0.8,209.18367346938777,0.790204081632653,1102614794.5390596,162.2063727886609,9.447168816966693e-08,5.769225495566068e-07,3,2.0,1.6,0.0
0.8,209.18367346938777,0.8083673469387754,1101986279.1877735,148.94602963402104,8.860218340596398e-08,6.571165132687154e-07,3,2.0,1.6,0.0
0.8,209.18367346938777,0.8265306122448979,1101346018.6969695,137.46379038614796,7.683993403268302e-08,7.375355522070564e-07,3,2.0,1.6,0.0
0.8,209.18367346938777,0.8446938775510203,1096567479.3299656,226.69075613541145,0.615898212244231,1.4648679591022615e-06,3,2.0,1.6,0.0
0.8,209.18367346938777,0.8628571428571428,1094417498.752427,239.36493238401297,0.688178653369877,1.7395070893990936e-06,3,2.0,1.6,0.0
0.8,209.18367346938777,0.8810204081632652,1091959476.9879012,238.906478660856,0.7320750183549077,2.030766709624691e-06,3,2.0,1.6,0.0
0.8,209.18367346938777,0.8991836734693877,1088896887.3210928,217.93719864096582,0.7517116917602087,2.5730170383367963e-06,3,2.0,1.6,0.0
0.8,209.18367346938777,0.9173469387755101,1072077126.1740183,276.16324003095156,0.8425574494380185,2.295080062041544e-06,3,2.0,1.6,0.0
0.8,209.18367346938777,0.9355102040816325,1067409336.4128319,301.53565886543083,0.8878920043849599,2.412351686727074e-06,3,2.0,1.6,0.0
0.8,209.18367346938777,0.953673469387755,1061102906.3754838,366.49852767202077,0.9337638356320732,2.407628269842518e-06,3,2.0,1.6,0.0
0.8,209.18367346938777,0.9718367346938775,1052618919.5252503,488.87445150320644,0.9697516594600923,3.51825203241044e-06,3,2.0,1.6,0.0
0.8,209.18367346938777,0.99,597418560.3798467,507.1079438761976,0.9896440861272517,9.562063242376869e-05,1,2.0,1.6,0.0
0.8,218.3673469387755,0.1,1246069112.983026,521.1065854823731,0.0006471243847467021,5.931412095427893e-08,6,1.999938710630115,1.6000019877555895,-4.345060312403601e-07
0.8,218.3673469387755,0.11816326530612245,1246069108.6497123,519.1070582340794,0.0006488735486716263,5.9491658347958763e-08,6,1.9999387115847047,1.6000019936603744,-4.3414251796323657e-07
0.8,218.3673469387755,0.1363265306122449,1246069103.8607514,516.7539768254042,0.0006128222850831739,5.974935300319572e-08,6,1.999938712606655,1.6000020006884792,-4.337166880557456e-07
0.8,218.3673469387755,0.15448979591836737,1246069098.6864803,514.0422935592566,0.0005459528391752829,6.010629209067212e-08,6,1.9999387136701026,1.6000020088970814,-4.3322796447936866e-07
0.8,218.3673469387755,0.1726530612244898,1246069093.1811447,510.9751605779216,0.0004581318683890844,6.05664080823726e-08,6,1.9999387147544163,1.6000020183469186,-4.326761175818783e-07
0.8,218.3673469387755,0.19081632653061226,1246069087.3927488,507.5432387616174,0.0003606066578983754,6.115545240983127e-08,6,1.9999387158420117,1.6000020291021582,-4.320614541754157e-07
0.8,218.3673469387755,0.2089795918367347,1246069081.3655455,503.7470112917766,0.00026455208468320233,6.188408649800013e-08,6,1.9999387169169291,1.600002041230205,-4.3138495018330714e-07
0.8,218.3673469387755,0.22714285714285715,1246069075.1383126,499.58402533433684,0.00017928506404714484,6.276877696824533e-08,6,1.9999387179660604,1.6000020548012484,-4.306486153916502e-07
0.8,218.3673469387755,0.2453061224489796,1246069068.7235014,495.04984248896244,0.00011091024298567273,6.383277930670978e-08,6,1.9999387189807607,1.6000020698884811,-4.2985536045791323e-07
0.8,218.3673469387755,0.26346938775510204,1246069062.1629546,490.14424196581734,6.169070378951293e-05,6.509166087933581e-08,6,1.9999387199515006,1.600002086571583,-4.290097059475944e-07
0.8,218.3673469387755,0.2816326530612245,1246069055.4742064,484.8645258233165,3.025809508541234e-05,6.656779492896479e-08,6,1.9999387208724462,1.6000021049369775,-4.2811671930357773e-07
0.8,218.3673469387755,0.2997959183673469,1246069048.6729352,479.20815549520347,1.2759183937795695e-05,6.828939557259521e-08,6,1.9999387217401836,1.6000021250842398,-4.27181532281373e-07
0.8,218.3673469387755,0.3179591836734694,1246069041.7746973,473.1772733533661,4.479788564251204e-06,7.02754130862459e-08,6,1.999938722551127,1.6000021471295456,-4.2621016920104436e-07
0.8,218.3673469387755,0.33612244897959187,1246069034.7751555,466.7655259054224,1.2567243086312154e-06,7.256571051310933e-08,6,1.9999387233069854,1.6000021712110575,-4.252091583398764e-07
0.8,218.3673469387755,0.3542857142857143,1245958475.1025934,458.24725137228967,7.690185777598131e-05,8.151158508697587e-08,6,1.9999407690110311,1.6000015839912625,-3.9932692741107513e-07
0.8,218.3673469387755,0.37244897959183676,1245958437.7126653,452.644360201011,2.696443430592241e-05,7.812851350382269e-08,6,1.9999407723510436,1.600001611856961,-3.983578669316759e-07
0.8,218.3673469387755,0.3906122448979592,1245853867.8032193,442.15858732674803,5.948744026929694e-05,9.376774078143887e-08,5,1.9999420637553482,1.6000012559011452,-3.822926521575462e-07
0.8,218.3673469387755,0.40877551020408165,1245853807.607013,436.5760447536602,1.717144195349126e-05,8.719438930480601e-08,5,1.9999420681354936,1.6000012889019715,-3.8138167659664295e-07
0.8,218.3673469387755,0.4269387755102041,1245853772.0547497,429.5356002761635,3.5406692584584146e-06,8.543039815421057e-08,5,1.9999420705109505,1.600001325640099,-3.8049724946000144e-07
0.8,218.3673469387755,0.44510204081632654,1245853744.9066315,421.71342553171894,4.906432547862599e-07,8.566823241143599e-08,5,1.9999420721625825,1.6000013660593144,-3.796307430439514e-07
0.8,218.3673469387755,0.463265306122449,1245853722.0290873,413.29206167189614,9.99413754168218e-08,8.721285592533442e-08,5,1.9999420734210087,1.6000014104313793,-3.7878686481291253e-07
0.8,218.3673469387755,0.48142857142857143,1245853701.7427006,404.3508036725125,9.90533907761551e-08,8.982713933683392e-08,5,1.9999420744252396,1.600001459143934,-3.7797421639548115e-07
0.8,218.3673469387755,0.4995918367346939,1245853683.1139379,394.9334493928557,9.840223339442791e-08,9.343106610748938e-08,5,1.9999420752521364,1.600001512672294,-3.7720306596513456e-07
0.8,218.3673469387755,0.5177551020408163,1245853665.5801663,385.06336018061455,9.990223619899758e-08,9.804357902828874e-08,5,1.9999420759481288,1.6000015715860716,-3.7648633616860816e-07
0.8,218.3673469387755,0.5359183673469388,1245853648.750897,374.7592307262775,9.927113154369265e-08,1.0372919880159836e-07,5,1.999942076544025,1.6000016365585958,-3.7583741055197425e-07
0.8,218.3673469387755,0.5540816326530612,1245853632.3205457,364.03159287072157,9.877216949658855e-08,1.1061488880410252e-07,5,1.999942077062143,1.6000017083892397,-3.7527172742111483e-07
0.8,218.3673469387755,0.5722448979591837,1245853616.0481377,352.89082941563527,9.987138670017806e-08,1.1886551803535959e-07,5,1.9999420775185148,1.6000017880267885,-3.748046959339808e-07
0.8,218.3673469387755,0.5904081632653061,1245853599.7043402,341.3355627680438,9.893879558663952e-08,1.2873625668213278e-07,5,1.999942077925751,1.600001876605259,-3.7445179266315804e-07
0.8,218.3673469387755,0.6085714285714285,1245853579.249763,326.5961904319746,9.897936664710807e-08,1.4349722517512213e-07,5,1.999942078372392,1.600001975422419,-3.741608482359937e-07
0.8,218.3673469387755,0.626734693877551,1245853549.308085,305.06723128005444,9.880869756145132e-08,1.702951490522266e-07,5,1.99994207892183,1.600002090205408,-3.7388064293318796e-07
0.8,218.3673469387755,0.6448979591836734,1245819893.7869682,277.54867474679736,9.971021804232124e-08,2.5612378759143453e-07,5,1.9999425611036745,1.600002124315054,-3.6880701090551585e-07
0.8,218.3673469387755,0.6630612244897959,1245806423.1397922,262.45660996320566,9.697518571626292e-08,2.8140469720842814e-07,5,1.9999427260101803,1.6000022403596694,-3.670323021798692e-07
0.8,218.3673469387755,0.6812244897959183,1245688638.997715,251.77186390871515,9.715977199355561e-08,2.980398705841768e-07,5,1.9999440387279115,1.6000021361898216,-3.5418888311465173e-07
0.8,218.3673469387755,0.6993877551020408,1104985630.718708,241.63764427849148,9.96621998905084e-08,3.169422001524141e-07,3,2.0,1.6,0.0
0.8,218.3673469387755,0.7175510204081632,1104650321.3114533,226.4710203424712,9.979771219029723e-08,3.494684891605982e-07,3,2.0,1.6,0.0
0.8,218.3673469387755,0.7357142857142857,1104273161.3622935,211.22984100815648,9.686699627164106e-08,3.890124221074508e-07,3,2.0,1.6,0.0
0.8,218.3673469387755,0.7538775510204081,1103882502.316618,197.31574585530484,9.75237965538331e-08,4.2999348273348175e-07,3,2.0,1.6,0.0
0.8,218.3673469387755,0.7720408163265305,1103416656.5311086,182.84527217974832,9.566394348388447e-08,4.814965012999295e-07,3,2.0,1.6,0.0
0.8,218.3673469387755,0.790204081632653,1102959736.780386,170.47726712869644,9.648259527760878e-08,5.348981620269249e-07,3,2.0,1.6,0.0
0.8,218.3673469387755,0.8083673469387754,1102328358.1413164,155.86885172017864,9.939508541188736e-08,6.118928069286912e-07,3,2.0,1.6,0.0
0.8,218.3673469387755,0.8265306122448979,1101637941.5522277,142.46809377852748,8.249009363481891e-08,7.020305376929755e-07,3,2.0,1.6,0.0
0.8,218.3673469387755,0.8446938775510203,1097339886.3613422,223.03851755041757,0.584882149124759,1.3498055938414305e-06,3,2.0,1.6,0.0
0.8,218.3673469387755,0.8628571428571428,1095091344.0656102,245.7315272499657,0.6819781494582051,1.6463305632854173e-06,3,2.0,1.6,0.0
0.8,218.3673469387755,0.8810204081632652,1092691602.2194777,247.74606008569066,0.7300982116010577,1.92366593146395e-06,3,2.0,1.6,0.0
0.8,218.3673469387755,0.8991836734693877,1089681935.843501,233.43609408674024,0.758449482480863,2.363007089853854e-06,3,2.0,1.6,0.0
0.8,218.3673469387755,0.9173469387755101,1072929569.8191484,279.27592477665183,0.8373590745899219,2.2613607325157058e-06,3,2.0,1.6,0.0
0.8,218.3673469387755,0.9355102040816325,1068235382.6453781,306.4635305862924,0.8848513965702818,2.3591229827964136e-06,3,2.0,1.6,0.0
0.8,218.3673469387755,0.953673469387755,1061900637.5347836,371.06350703925557,0.9317240440657211,2.3547043678950326e-06,3,2.0,1.6,0.0
0.8,218.3673469387755,0.9718367346938775,1053298559.2761883,503.51861446567403,0.969343010994863,3.2445741050857373e-06,3,2.0,1.6,0.0
0.8,218.3673469387755,0.99,653200866.6239537,530.3786130815336,0.9896637220607362,9.039910358397918e-05,1,2.0,1.6,0.0
0.8,227.55102040816325,0.1,1246069176.2726216,541.0785432901322,0.0026067879010088784,6.042666983413256e-08,6,1.999938693834095,1.6000019294232297,-4.3876683311920486e-07
0.8,227.55102040816325,0.11816326530612245,1246069166.5653846,539.3215710729783,0.002760114790864872,5.9796566254103e-08,6,1.999938696699644,1.6000019342117457,-4.3837376410174107e-07
0.8,227.55102040816325,0.1363265306122449,1246069156.8976338,537.1637389811694,0.0027809151773759283,5.930595485274418e-08,6,1.9999386994681276,1.6000019400969232,-4.3791743620393674e-07
0.8,227.55102040816325,0.15448979591836737,1246069147.3305957,534.6034526447128,0.0026739543795639186,5.8969485234327684e-08,6,1.9999387021087927,1.6000019471458689,-4.3739595210855417e-07
0.8,227.55102040816325,0.1726530612244898,1246069137.9029567,531.6353264324586,0.0024539125296903497,5.879475558023394e-08,6,1.9999387046052124,1.6000019554283336,-4.3680740205443076e-07
0.8,227.55102040816325,0.19081632653061226,1246069128.6096728,528.259457816579,0.0021450284899997042,5.8790115666331557e-08,6,1.9999387069535604,1.6000019650160633,-4.361496818723381e-07
0.8,227.55102040816325,0.2089795918367347,1246069119.4422185,524.482702274387,0.0017792741907450519,5.895602980346713e-08,6,1.9999387091526657,1.600001975984148,-4.3542127572210436e-07
0.8,227.55102040816325,0.22714285714285715,1246069110.374432,520.3029672149894,0.001392335810994782,5.930278071167481e-08,6,1.999938711208288,1.6000019884079648,-4.3462134627186515e-07
0.8,227.55102040816325,0.2453061224489796,1246069101.4298406,515.723658195753,0.0010198428776242957,5.984151313623884e-08,6,1.9999387131117499,1.6000020023677695,-4.337506317923478e-07
0.8,227.55102040816325,0.26346938775510204,1246069092.5566223,510.74317546489857,0.0006920110158950225,6.05849976878023e-08,6,1.9999387148751129,1.6000020179372463,-4.3281145181959103e-07
0.8,227.55102040816325,0.2816326530612245,1246069083.776189,505.35837174988035,0.0004291668387248104,6.155930179090642e-08,6,1.9999387164941758,1.6000020351941238,-4.318078689525965e-07
0.8,227.55102040816325,0.2997959183673469,1246069075.0832253,499.57675501391515,0.00023914961009540402,6.276804231262341e-08,6,1.999938717975124,1.6000020542149695,-4.307464092594176e-07
0.8,227.55102040816325,0.3179591836734694,1246069066.4477904,493.3924957767996,0.00011711284151537445,6.424261012738779e-08,6,1.9999387193253957,1.6000020750826531,-4.296352399076264e-07
0.8,227.55102040816325,0.33612244897959187,1246069057.8785558,486.80251912707223,4.900167887814126e-05,6.601233743037837e-08,6,1.9999387205496726,1.6000020978961274,-4.284849000995738e-07
0.8,227.55102040816325,0.3542857142857143,1246069049.3826044,479.8114330503934,1.687932000050447e-05,6.809787763171816e-08,6,1.9999387216524869,1.6000021227784689,-4.2730410888517976e-07
