q,R,e_init,age,a,e,spin1,type1,m1,m2,amloss
0.1,250.0,0.318165482202374,1245853736.995623,288.71219375705874,3.1004284024895904e-05,8.798458191073662e-08,5,1.9999420726123205,0.20000002969551195,-6.820725900255054e-08
0.1,250.0,0.34935366693939,1245853679.246998,270.6793637441204,1.0363371067053125e-06,1.1132728590246289e-07,5,1.9999420754124106,0.2000000314007235,-7.20154045151874e-08
0.1,250.0,0.3835990747933107,1245853616.157853,243.20700010835148,9.576789879475625e-08,1.6350188338195434e-07,5,1.9999420775156043,0.20000003382675136,-7.737309248989756e-08
0.1,250.0,0.4212013901883932,1245838271.4961812,202.42338497321376,9.937126957259566e-08,3.007061719386092e-07,5,1.9999423018628355,0.2000000362916043,-8.473442260701407e-08
0.1,250.0,0.4624896741271517,1245824282.611358,194.51977560434594,9.982918145273967e-08,3.156333997643815e-07,5,1.9999425027204532,0.2000000410138936,-9.774485754005467e-08
0.1,250.0,0.5078252438306721,1105088552.0868762,169.82605978988312,9.907697733788224e-08,4.1098646026316633e-07,3,2.0,0.2,0.0
0.1,250.0,0.5576048346557921,1104674822.35823,156.7725285626457,9.746589129719548e-08,4.625620996602713e-07,3,2.0,0.2,0.0
0.1,250.0,0.6122640719593427,1104097276.5928628,141.0881666673825,9.675869848343895e-08,5.406329520361584e-07,3,2.0,0.2,0.0
0.1,250.0,0.6722812832920282,1103226599.715315,122.30904814182155,9.773252764444937e-08,6.676239256069041e-07,3,2.0,0.2,0.0
0.1,250.0,0.7381816842827723,1101779928.4018433,99.94010394253695,9.492951251892401e-08,8.995603445932384e-07,3,2.0,0.2,0.0
0.1,250.0,0.810541974844553,1098968032.3572922,73.59154060964565,9.673557560091636e-08,1.4113289435238505e-06,3,2.0,0.2,0.0
0.1,250.0,0.8899953859235032,1091403362.8831701,42.713538762166976,6.75552205324263e-08,3.148523263829021e-06,3,2.0,0.2,0.0
0.1,250.0,0.9772372209558107,1052074667.7237526,391.76183774745834,0.9748789718946729,3.5694027302198724e-06,3,2.0,0.2,0.0
0.1,300.0,0.01,1246184766.6753206,290.84684633120435,7.448945823861226e-08,1.7725163795254547e-07,6,1.9999351826997167,0.200000093442921,-4.5107421571415566e-08
0.1,300.0,0.010980250419408422,1246184754.7525737,290.84571408728334,8.045555922600229e-08,1.772470879407788e-07,6,1.9999351833960917,0.20000009343758635,-4.510984625721152e-08
0.1,300.0,0.012056589927291887,1246184740.475894,290.8443580167007,8.659732404621088e-08,1.7724162691351224e-07,6,1.9999351842299535,0.200000093431234,-4.5112789977613436e-08
0.1,300.0,0.013238437660578209,1246184723.4067435,290.84273638544505,9.281306043949403e-08,1.7723507948314765e-07,6,1.9999351852269158,0.20000009342369449,-4.511636899438993e-08
0.1,300.0,0.01453613606748761,1246184703.0379004,290.84080091099435,9.896037352191404e-08,1.7722724029125792e-07,6,1.9999351864166042,0.20000009341473476,-4.512072804209364e-08
0.1,300.0,0.01596104141516088,1246184678.7897933,290.8384959420376,1.0319104152213086e-07,1.772178715662857e-07,6,1.99993518783287,0.20000009340418734,-4.51260483297852e-08
0.1,300.0,0.017525623169301542,1246184627.6144133,290.8321832156043,1.2457282337477415e-07,1.772113541739002e-07,6,1.9999351908204817,0.2000000933735516,-4.512815626370139e-08
0.1,300.0,0.01924357311551172,1246184589.8154228,290.82721284987133,1.3630997951016287e-07,1.7719970504193958e-07,6,1.9999351930268854,0.20000009335616578,-4.513538091316677e-08
0.1,300.0,0.02112992517725142,1246184545.1007175,290.8213327377475,1.485596554742895e-07,1.771858049978063e-07,6,1.9999351956369735,0.20000009333591504,-4.514426758954102e-08
0.1,300.0,0.023201186978958357,1246184492.4606378,290.8144099750921,1.609400929437294e-07,1.771692763223995e-07,6,1.9999351987096818,0.20000009331255783,-4.5155246658071254e-08
0.1,300.0,0.02547548430564807,1246184430.9013789,290.8063136921155,1.72813376474374e-07,1.7714971817862718e-07,6,1.9999352023030208,0.20000009328598037,-4.516888064463864e-08
0.1,300.0,0.0279727197231725,1246184332.6960998,290.7931355378191,2.0644140104082295e-07,1.7712964386963724e-07,6,1.9999352080326067,0.20000009323423718,-4.5180617147722215e-08
0.1,300.0,0.030714746747235906,1246184240.6170416,290.7807135241189,2.22184347365774e-07,1.7710086341613852e-07,6,1.9999352134041086,0.20000009319340775,-4.519994219249229e-08
0.1,300.0,0.03372556108533605,1246184111.94268,290.7626992257994,2.600528069525648e-07,1.770720406547677e-07,6,1.9999352209087065,0.20000009312986988,-4.521985369107033e-08
0.1,300.0,0.03703151062520455,1246183979.048176,290.7426999671997,2.782296848208394e-07,1.770339690654681e-07,6,1.9999352286558185,0.20000009307127628,-4.524822866366514e-08
0.1,300.0,0.04066152600737297,1246183801.3413937,290.7143342504372,3.2371039498466715e-07,1.7699624027587866e-07,6,1.9999352390109708,0.20000009298653906,-4.527912082268383e-08
0.1,300.0,0.044647373799624364,1246183594.7096462,290.6792667192825,3.7102498293128214e-07,1.7695378694237117e-07,6,1.9999352510452018,0.20000009289050233,-4.5317969400180513e-08
0.1,300.0,0.049023934488881024,1246183351.0687647,290.63537124977466,4.222815019385133e-07,1.7690576059784344e-07,6,1.9999352652240916,0.2000000927792735,-4.5366007612191616e-08
0.1,300.0,0.05382950772325868,1246183063.2598727,290.57829850867927,4.780080549183933e-07,1.768559336789801e-07,6,1.9999352819567264,0.200000092650197,-4.542533505998607e-08
0.1,300.0,0.059106147475486,1246182725.1089733,290.5100692626948,5.331595254381883e-07,1.767951017341704e-07,6,1.9999353015940964,0.20000009250193232,-4.5498886202098494e-08
0.1,300.0,0.06490003006073211,1246182310.4545941,290.42073925371534,6.341123811549821e-07,1.7673727135503945e-07,6,1.9999353256412107,0.20000009231774662,-4.558670918880451e-08
0.1,300.0,0.07126185822939729,1246181848.2899442,290.3030982734218,6.731745429252096e-07,1.766909101133008e-07,6,1.9999353523912191,0.20000009212681027,-4.5700606945632466e-08
0.1,300.0,0.07824730487111635,1246181260.5370705,290.1432398373196,8.464660232705253e-07,1.7666680154588626e-07,6,1.9999353863236247,0.2000000918726993,-4.58330358060603e-08
0.1,300.0,0.08591750021286539,1246180602.9143803,289.9442651000548,9.327730095133958e-07,1.7665584970820708e-07,6,1.999935424163303,0.200000091608827,-4.600398301856851e-08
